111
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.63993388,0.55212247,-0.32754913,0.26247695,0.53311247,0.73458046,5.9626408,0.4048073,5.5825486,15.641613,10.009599,8.6360855,27.6,33,86.099998,20.206684,5.7482367,1.5152961,5.5577302,20,4,0.25816637,1,0,0,4320,4320,4320
2,0.91607183,0.7572965,-0.083167799,0.40482235,0.54460657,0.72979838,5.9687023,0.55485988,4.4121885,23.419565,21.454004,17.735556,89.025475,128.88535,19.66242,39.640949,4.2739205,0.85210007,0.72708106,151,11,0.61896193,1,1,1,33912,32616,33912
3,0.76338112,0.61077678,-0.016199881,-0.64817512,-0.55431324,0.52186531,2.8144054,2.091471,4.5585656,37.132961,28.346601,22.679951,61.917072,112.44878,65.034149,54.248627,2.3613486,1.4109027,5.552917,387,23,0.54479283,1,1,1,88560,83592,88560
4,0.82966501,0.74316031,-0.68409956,-0.065360487,0.42810509,0.58690876,4.1696429,0.78969687,4.381824,15.118064,12.542929,11.235146,126.45454,94.090912,108.81818,23.877548,6.0281539,1.8084384,2.5258317,33,8,0.32510683,1,0,0,7128,7128,7128
5,0.19169372,0.16277587,0.051191717,0.89668769,-0.38782474,0.2071775,4.1205716,0.072096244,0.60745192,63.128361,12.101311,10.275775,61.965519,24.517241,104.68965,28.649036,5.7355227,2.2310774,2.7079859,57,11,0.0080280118,1,1,1,12528,12312,12528
6,0.85786331,0.6464023,0.39648226,0.4325493,-0.24813005,0.77080113,0.33858439,0.92677367,6.1206565,15.384906,13.198146,9.9448385,35.4375,8.8125,117.9375,23.633883,4.2819047,1.2541243,2.6241531,32,7,0.36437437,1,1,1,6912,6912,6912
7,0.17245287,0.15201819,-0.015740715,-0.50731635,0.16322309,0.84601456,3.1787653,1.9393282,0.033322323,77.020828,13.282462,11.708567,34.442307,42.28846,71.71154,34.66774,1.3491889,1.0647023,4.5528164,101,19,0.017990362,1,1,1,22464,21816,22464
8,0.85779482,0.67342865,0.69030434,0.11969356,-0.68731701,0.19169942,3.1839404,1.6456783,4.9697485,19.10751,16.390324,12.867546,134.26154,52.476925,94.661537,29.931112,4.6120772,1.5524887,4.2687063,65,8,0.39806646,1,1,1,14040,14040,14040
9,0.7098577,0.52465045,0.16408834,-0.46806377,-0.83200371,0.24851774,3.4812799,1.4844326,3.8088562,15.541914,11.032547,8.1540728,95.85714,131.85715,122.14286,20.538002,2.0074165,1.4868324,4.2272749,21,6,0.27870682,1,0,0,4536,4536,4536
10,0.68178701,0.49174407,-0.1920339,0.27239567,0.87765086,0.34445983,1.3025898,1.7362486,5.6162572,23.848091,16.259319,11.727158,131.96104,70.012985,121.36364,31.253284,2.4840999,0.89606845,6.0248871,74,12,0.50761634,1,0,0,16632,15984,16632
11,0.78614283,0.71261257,-0.78315347,0.57653642,-0.20188259,0.11627468,0.97601581,1.2903088,3.7729766,26.620171,20.927256,18.969868,90.573769,18.049181,69.491806,41.157341,0.41365394,2.6713254,1.6828398,169,13,0.56773275,1,1,1,39528,36504,39528
12,0.95996195,0.12801363,0.81353045,-0.43299925,-0.093110912,0.37684241,3.1589401,1.5991603,5.1985345,61.25568,58.80312,7.8415613,92.862068,39.758621,80.655174,32.472157,2.8947117,2.3442917,3.8729343,83,13,0.00010108237,1,1,1,18792,17928,18792
13,0.77840567,0.54955417,-0.68409956,-0.065360487,0.42810509,0.58690876,0.73461157,1.2963425,3.8675411,19.012726,14.799614,10.448524,131.28,108.48,61.439999,27.42469,3.6499667,2.1936283,4.615159,50,8,0.51871288,1,0,0,10800,10800,10800
14,0.90319234,0.78740054,-0.6885227,-0.33444667,-0.60250401,0.22598866,3.0752511,2.2433515,5.1240721,17.357998,15.677612,13.667698,71.5,55.5,21,29.143082,4.2242403,2.5724587,2.6261885,60,9,0.39829713,1,0,0,12960,12960,12960
15,0.68659192,0.5343585,-0.055662118,0.30977523,-0.8420794,0.43799919,1.7049236,2.2419643,5.2398868,17.293201,11.873372,9.2407684,104.8125,108.9375,60.9375,21.766991,0.67726707,1.0228384,1.9202812,25,8,0.49749359,1,0,0,6912,5400,6912
16,0.13759919,0.089186504,0.36101353,-0.53148282,-0.63758576,0.42506427,3.1503918,2.3226542,6.2558541,87.222084,12.001687,7.7790327,101.80645,91.645164,56.419353,28.980268,3.1502509,1.3955096,5.0985065,59,9,0.0093285106,1,1,1,13392,12744,13392
17,0.80231047,0.12374742,-0.84562832,-0.32942492,-0.14234327,0.39513335,3.182862,1.6113969,5.3073888,60.260193,48.347382,7.4570432,36.613636,56.31818,38.18182,32.858765,0.7172451,2.2747231,6.2574782,86,13,0.00039754683,1,1,1,19008,18576,19008
18,0.69266826,0.52775162,-0.6885227,-0.33444667,-0.60250401,0.22598866,2.7484248,2.2667089,5.1901073,17.215809,11.924845,9.0856714,87.199997,117.2,73,22.87096,5.7482367,1.5152961,5.5577302,29,7,0.39241508,1,0,0,6480,6264,6480
19,0.80527484,0.76489633,-0.068829522,0.36182126,-0.84480464,0.38814047,1.1967973,1.5312216,5.8514228,30.549393,24.600658,23.367119,94.14563,81.407768,71.466019,49.944469,2.4967558,1.3094028,4.1615086,302,18,0.61495799,1,0,0,66744,65232,66744
20,0.81057608,0.54794931,0.069243804,0.55692548,0.1094071,0.82040805,1.0516176,1.7741383,6.198267,18.718828,15.173036,10.256969,29,135.5,117.25,27.054041,4.4561167,1.1917027,1.561919,48,7,0.44277254,1,1,1,10368,10368,10368
21,0.95492929,0.55134094,0.17268327,0.0074776085,0.97132844,0.16323482,1.6174093,2.2772338,5.85606,25.809256,24.646015,14.2297,20.848101,71.696205,66.531647,39.376671,1.7805691,0.34743503,1.6940182,148,16,0.59091014,1,1,1,34128,31968,34128
22,0.80151486,0.79049689,-0.14351797,-0.27420762,-0.87342644,0.37595075,2.9213879,2.0429242,5.6469793,30.354155,24.329306,23.994864,119.1853,35.53035,81.900955,49.778538,2.2529447,0.62932408,0.075722806,299,20,0.62692624,1,1,1,67608,64584,67608
23,0.89843822,0.49022391,-0.68409956,-0.065360487,0.42810509,0.58690876,4.1535268,1.100493,3.9120913,14.49483,13.022709,7.1057124,20.142857,46.142857,101,20.206684,5.9335241,0.55503505,3.0305238,20,5,0.34301376,1,0,0,4536,4320,4536
24,0.6603561,0.51381266,-0.068829522,0.36182126,-0.84480464,0.38814047,1.4498159,1.8758235,5.893909,24.112055,15.922542,12.389078,114.7037,70.259262,117,31.393435,3.5281136,0.81596732,2.2391231,75,14,0.52218282,1,0,0,17496,16200,17496
25,0.84343308,0.71566725,-0.092185684,0.14424971,0.02846689,0.98482656,3.4328365,2.0809863,4.5282712,14.252095,12.020689,10.199758,25.615385,8.3076925,105.92308,22.053432,5.2521448,0.34407571,0.97324562,26,8,0.26589054,1,1,1,5616,5616,5616
26,0.81227332,0.7166363,0.48079601,0.51890498,-0.034107294,0.70598125,4.62887,0.46051425,5.6285572,15.62514,12.691885,11.197542,82,138.83333,141.33333,24.580227,4.0133672,1.5716507,2.3663669,36,6,0.40829518,1,1,1,7776,7776,7776
27,0.72485965,0.45776206,-0.17178635,0.36236623,0.68479383,0.60847151,0.0024839656,0.6499089,5.8891006,18.869247,13.677556,8.6376257,64.333336,64.833336,140.5,24.580227,4.3107319,0.82526767,0.28376353,36,9,0.40045223,1,1,1,7776,7776,7776
28,0.9404555,0.18890786,0.71812284,0.19052459,0.66341752,0.088753551,3.1217012,1.5673661,5.4595213,35.572376,33.454235,6.7199016,18.348837,74.023254,17.651163,25.669241,1.9631236,1.6749847,1.4444543,41,9,0.001638828,1,1,1,9288,8856,9288
29,0.6715188,0.54050833,0.61429811,0.27236661,-0.61172944,0.41742229,3.1108122,2.267344,4.495645,29.296419,19.673096,15.834959,115.65385,125.88461,97,39.901752,4.5309315,1.4737355,3.6962636,154,21,0.53201938,1,1,1,33696,33264,33696
30,0.93012732,0.57666492,-0.32754913,0.26247695,0.53311247,0.73458046,0.92813504,1.269008,5.726007,15.755598,14.654713,9.085701,35.363636,94.818184,45.727272,21.766991,2.2555506,2.0980077,4.3559623,25,8,0.35119,1,0,0,7128,5400,7128
31,0.75587702,0.58159703,0.16195053,0.73679298,-0.65271991,0.069748238,3.1677601,2.3202653,5.6560698,15.673019,11.846875,9.1153812,21.888889,141.22223,141.44444,20.858959,5.9603677,1.7094237,3.251503,22,5,0.37669307,1,1,1,5832,4752,5832
32,0.74945295,0.58943737,0.59357792,0.27527121,-0.7478261,0.11245947,3.4841623,1.9696831,4.1309562,15.720497,11.781773,9.2662477,94.777779,8.333333,103.22222,22.332619,4.997354,1.4265141,4.1288967,27,6,0.35135031,1,1,1,5832,5832,5832
33,0.76608193,0.21366873,0.80380422,-0.27553734,0.2823261,0.44527507,1.6899133,0.043232117,1.3225446,57.35598,43.939381,12.255179,33.569344,124.22628,119.71533,37.516449,2.2462742,2.0309036,2.9067516,128,19,0.00062613346,1,1,1,29592,27648,29592
34,0.22664137,0.19707812,0.31238511,-0.36766621,0.85016656,0.210841,3.1483173,1.8824219,6.2591758,90.321602,20.470613,17.800413,47.913185,57.366558,121.47588,50.218594,0.94738203,1.0069108,2.6804008,307,20,0.027470384,1,1,1,67176,66312,67176
35,0.2092922,0.13013725,0.73993295,-0.046792109,-0.53197294,0.40904102,4.6769857,0.56204933,0.044662986,88.40509,18.502497,11.504795,131.01198,46.580837,129.53893,40.994339,3.9937387,1.6703411,4.1200471,167,12,0.020066669,1,1,1,36072,36072,36072
36,0.21368881,0.16057898,0.12087325,-0.41376773,-0.81357872,0.39022502,3.1267314,2.0901909,0.00045336856,92.992493,19.871456,14.932639,96.645569,21.835443,104.44304,45.6101,2.9785845,0.89133787,5.5517383,230,18,0.017041055,1,1,1,51192,49680,51192
37,0.79509914,0.73582655,-0.22882655,-0.095972635,-0.95459145,0.16487205,1.0001391,1.7318448,5.9396434,20.821692,16.555309,15.321154,110.6087,20.282608,112.69566,32.472157,1.7968969,0.50151479,1.0026406,83,11,0.58484495,1,1,1,19872,17928,19872
38,0.82452583,0.67206198,-0.064062387,-0.89975762,0.018394383,0.43127012,3.1938469,1.9182022,5.4611402,20.34285,16.773205,13.671656,23.025,36.150002,48.825001,32.076115,4.9798388,0.86632013,0.04776362,80,9,0.54079258,1,0,0,17280,17280,17280
39,0.8306427,0.7257297,-0.32754913,0.26247695,0.53311247,0.73458046,1.110956,0.86641949,3.7676594,18.235373,15.147079,13.233952,95.099998,47.099998,115.6,28.649036,5.4346538,0.42879024,2.7403781,57,9,0.43442649,1,0,0,12960,12312,12960
40,0.81455314,0.72447371,-0.6885227,-0.33444667,-0.60250401,0.22598866,4.7055988,0.37594748,4.4265585,20.02247,16.309366,14.505754,95.925003,66.074997,95.25,31.806553,3.7493253,1.8985832,0.85982364,78,8,0.50095654,1,0,0,17280,16848,17280
41,0.8112492,0.62137437,-0.80207431,0.34442869,-0.34156099,0.34839892,2.8688743,2.3666351,5.818059,14.892709,12.081698,9.2539482,130.5,114.5,118.5,21.472807,6.0281539,1.8084384,2.5258317,24,9,0.22684959,1,0,0,5184,5184,5184
42,0.23614623,0.20660338,0.54328698,-0.073021978,0.54066306,0.63811481,2.3145463,1.6061887,4.7261639,51.650089,12.196974,10.671082,120.11111,73.111115,131.22223,27.962566,2.3050716,1.1603549,2.5722857,53,9,0.012193715,1,1,1,11664,11448,11664
43,0.14362948,0.14224775,-0.30449751,-0.42394906,-0.68446308,0.50897825,2.9782076,0.33212212,2.9992142,84.198601,12.0934,11.977062,103.22727,56.045456,31.704546,33.111534,1.8793261,1.0983152,6.2666454,88,11,0.0071321581,1,1,1,19008,19008,19008
44,0.77052224,0.63695514,0.47541311,0.71574664,0.24407123,0.44957572,2.4218452,2.386548,4.9520674,25.57115,19.703138,16.287674,41.054794,77.671234,18.328768,37.02145,3.6287124,2.0676043,1.6597332,123,15,0.64992923,1,1,1,31536,26568,31536
45,0.22456545,0.19599187,-0.3908971,-0.13736853,0.44533077,0.79373157,3.1370387,1.9629197,6.2521048,69.544395,15.617268,13.630136,28.775999,94.295998,116.328,36.305386,6.1098289,0.85441655,5.4339528,116,15,0.01565088,1,1,1,27000,25056,27000
46,0.88433963,0.80157775,-0.68409956,-0.065360487,0.42810509,0.58690876,3.281445,1.63896,4.7767754,23.0322,20.368288,18.462099,46.7551,71.612244,111.7347,38.469048,5.9335241,0.55503505,3.0305238,138,17,0.51351964,1,0,0,31752,29808,31752
47,0.81301743,0.58878022,-0.19386628,-0.17182605,0.76752275,0.58634496,1.3431218,1.9917952,5.1198406,18.17738,14.778527,10.702482,62.599998,15.266666,55.933334,25.458828,6.0899563,0.52408272,4.639554,40,7,0.34249437,1,1,1,9720,8640,9720
48,0.95241517,0.24239534,-0.10314846,0.01092386,0.9347766,0.33975539,1.5491381,1.5206689,5.7692142,71.967422,68.542862,17.444567,116.46402,81.595535,58.265511,54.757816,4.9554949,0.20782439,5.1665168,398,22,0.00082140818,1,1,1,87048,85968,87048
49,0.71749395,0.16350292,0.74218321,0.11467955,-0.63546681,0.17942864,1.594232,1.5266566,0.64221972,73.530975,52.75803,12.022529,53.845848,106.47035,109.60079,46.132896,4.5904999,1.6991228,4.2838917,238,21,0.0017125944,1,1,1,54648,51408,54648
50,0.28216547,0.25272799,0.03753569,0.23234454,0.88368523,0.40460792,0.031617094,0.60264677,0.052838825,48.430309,13.66536,12.239695,18.205479,66.287674,83.630135,30.969147,3.4107993,0.47517172,0.58954257,72,7,0.021671813,1,1,1,15768,15552,15768
51,0.23299992,0.18467093,-0.44259533,0.59791082,-0.66082919,0.099582851,4.643609,0.71642393,0.12254733,80.477417,18.751232,14.861839,80.242104,112.35789,115.2,41.875347,0.48765457,1.6777763,2.3548012,178,19,0.015911516,1,1,1,41040,38448,41040
52,0.24456188,0.20987,-0.49079412,0.48932064,0.61618549,0.37416831,3.6693075,1.5772589,4.6961794,75.256142,18.404783,15.794005,22.910448,19.298508,117.56716,42.945614,4.4742155,1.5314132,6.0420051,192,14,0.023877081,1,1,1,43416,41472,43416
53,0.92312372,0.86784887,0.30111164,-0.22176036,0.47007585,0.79948908,2.431947,1.1608682,5.8029194,17.194193,15.872368,14.921961,22.5,81,134.8125,29.620924,1.9752785,0.76654971,3.2448525,63,10,0.34952497,1,1,1,13824,13608,13824
54,0.84491909,0.68225479,-0.66299921,-0.49654824,-0.46032482,0.31933212,2.4639406,2.3079224,5.4733272,26.791183,22.636383,18.278412,97.867348,106.10204,130.28572,43.168137,1.6071279,1.952235,0.32148018,195,19,0.6301136,1,1,1,42336,42120,42336
55,0.23537083,0.21196608,-0.27847967,0.54778743,-0.60371882,0.50784016,3.1769524,1.8903877,0.008377309,87.036888,20.485945,18.44887,43.858894,116.30061,47.319019,50.109303,6.054153,1.3235283,1.9719151,305,22,0.034855232,1,1,1,70416,65880,70416
56,0.96168417,0.15047209,-0.25176123,0.94439626,0.11680359,0.17632054,3.1319826,1.5598025,5.5510969,57.769066,55.555592,8.6926317,110.56701,119.28866,96.896904,33.236485,4.3878365,2.7153749,0.72519279,89,15,0.00018527298,1,1,1,20952,19224,20952
57,0.76445377,0.55410308,-0.064062387,-0.89975762,0.018394383,0.43127012,1.3213979,1.6761214,4.2857156,33.456039,25.575594,18.538094,37.345589,38.117645,108.44118,47.634197,5.4349084,1.3497509,5.0440626,262,22,0.54055965,1,0,0,58752,56592,58752
