,grain,FIP
0,1,0.0004101706729781867
1,2,0.0005405251429252146
2,3,0.0007866624003138295
3,4,0.00010138788613514269
4,5,0.00023370891912787844
5,6,0.00017980072931382323
6,7,0.0004645313649583461
7,8,0.0004886016702748024
8,9,0.0005343108860818703
9,10,0.0005235679209823767
10,11,0.00034128577183019035
11,12,0.0005010066889285694
12,13,0.0005977658692278127
13,14,0.00037687234093196077
14,15,0.00025049970980275076
15,16,0.0006279837448522714
16,17,0.000440390225068928
17,18,0.0002854144182293604
18,19,0.0005665357413945932
19,20,0
20,21,0.0007334834967740499
21,22,0.0006757232034985233
22,23,0.0006905435054102119
23,24,0.001040880823731952
24,25,0.0003730893409173534
25,26,0.0003344663070657142
26,27,0.0006289433266860599
27,28,0.00013291387047510982
28,29,0.0005030740938562591
29,30,0.00041396956590875755
30,31,0
31,32,0.0006241127822992675
32,33,0.00034816274159291756
33,34,0.0014855800360819354
34,35,0.0007495502432838365
35,36,0.0010503399546003232
36,37,0.0004821720616826276
37,38,0.0005454584532192413
38,39,0.0004975416776742003
39,40,0.0011055327017108253
40,41,0
41,42,0.00048480807915534876
42,43,4.3147770699875384e-05
43,44,0.0005539804184625424
44,45,0.000924002877586843
45,46,0.00020261989644606085
46,47,0.0002951617479112338
47,48,0.000592613801933682
48,49,0.00046302957345704265
49,50,0.0003579006993079117
50,51,0.000566660881511193
51,52,0.0002877319642727049
52,53,0.00017663299572603063
53,54,0.0005200127582802988
54,55,0.0009562825482450617
55,56,0.0004945584970690712
56,57,0.0007317718506174396
57,58,0.0005380901017858511
58,59,6.952605979338233e-05
59,60,0.0005736803838111652
60,61,0.0005134590474333104
61,62,0.00039789355243101865
62,63,0.00024621622340235125
63,64,0.0005506765079835793
64,65,0.0005356451770747566
65,66,0.0005075564336534047
66,67,0.0003283694225772216
67,68,0.0007082672198381537
68,69,0.0007662787328877798
69,70,0.000786185959041553
70,71,0.000877982251326969
71,72,0.000705141525589052
72,73,0.0003268889418024359
73,74,0.0004112892060452383
74,75,0.00013568515254259455
75,76,0.000364059979485221
76,77,0.0005248651780397614
77,78,0.0008606559241118493
78,79,0.0008606076925641693
79,80,0.000471510825257906
80,81,0.0004154089090036044
81,82,2.6573296143561582e-05
82,83,0.0005345176157988011
83,84,0.0005016453758335061
84,85,0.0005137458416319157
85,86,0.0004373411761444035
86,87,0.0005751004546846085
87,88,0.00021797483027619183
88,89,0.0008192414088128374
89,90,0.00045150606424259454
90,91,0.00036033311189707847
91,92,0.0005318335064846292
92,93,0.0006656704524745125
93,94,0.0007792892425308778
94,95,0.00029119031209386224
95,96,0.000811879437960088
96,97,0.0005654522490946684
97,98,0.000580092914687115
98,99,0.0002518005048355967
99,100,0.0007703078813027795
100,101,0.0007264613916207658
101,102,0.0004474903159767751
102,103,0.0006866693665896514
103,104,0.0006872457864313625
104,105,0.00035318605793225347
105,106,0.0007781926726592103
106,107,0.0006136537419001247
107,108,0.0005553019566479469
108,109,0.0006760365258341222
109,110,0.0006604069664523471
110,111,0.0009060168097647659
