strain, stress
0.000000e+00, 0.000000e+00,0.000000e+00, 0.000000e+00,0.000000e+00, 0.000000e+00,0.000000e+00, 0.000000e+00,0.000000e+00, 0.000000e+00,0.000000e+00, 0.000000e+00,
8.788130e-03, 1.256587e+03,-8.303196e-08, 2.875058e+02,-4.320644e-03, -1.734821e-02,2.867659e-08, -5.559462e+00,1.198210e-07, 1.303054e+00,5.647631e-08, 1.353917e+00,
1.192882e-02, 1.370456e+03,-5.881328e-07, 3.496223e+02,-6.966043e-03, -6.973381e-02,2.441289e-08, -9.442681e+00,1.326726e-06, 9.493251e-01,4.527823e-07, 2.805006e+00,
1.192882e-02, 1.370456e+03,-5.881328e-07, 3.496223e+02,-6.966043e-03, -6.973381e-02,2.441289e-08, -9.442681e+00,1.326726e-06, 9.493251e-01,4.527823e-07, 2.805006e+00,
5.982313e-03, 3.833345e+02,-6.064204e-07, 1.386336e+02,-4.452230e-03, -6.417066e-02,-1.778145e-08, -6.618641e+00,1.427074e-06, -3.611407e-01,4.987358e-07, 2.834299e+00,
5.982313e-03, 3.833345e+02,-6.064204e-07, 1.386336e+02,-4.452230e-03, -6.417066e-02,-1.778145e-08, -6.618641e+00,1.427074e-06, -3.611407e-01,4.987358e-07, 2.834299e+00,
2.047757e-07, -5.359694e+02,-5.653885e-07, -6.613155e+01,-1.820359e-03, -5.950438e-02,-3.670774e-08, -3.852788e+00,1.326661e-06, -1.740425e+00,4.972559e-07, 2.678794e+00,
2.047757e-07, -5.359694e+02,-5.653885e-07, -6.613155e+01,-1.820359e-03, -5.950438e-02,-3.670774e-08, -3.852788e+00,1.326661e-06, -1.740425e+00,4.972559e-07, 2.678794e+00,
1.192886e-02, 1.308475e+03,-6.651972e-07, 3.411704e+02,-7.163548e-03, -6.885917e-02,1.396684e-08, -9.219312e+00,1.616026e-06, 9.656702e-01,5.220008e-07, 2.959094e+00,
1.192886e-02, 1.308475e+03,-6.651972e-07, 3.411704e+02,-7.163548e-03, -6.885917e-02,1.396684e-08, -9.219312e+00,1.616026e-06, 9.656702e-01,5.220008e-07, 2.959094e+00,
5.982341e-03, 3.480444e+02,-6.520729e-07, 1.335409e+02,-4.570466e-03, -6.359324e-02,-2.054782e-08, -6.465536e+00,1.615063e-06, -3.688974e-01,5.441772e-07, 2.914587e+00,
5.982341e-03, 3.480444e+02,-6.520729e-07, 1.335409e+02,-4.570466e-03, -6.359324e-02,-2.054782e-08, -6.465536e+00,1.615063e-06, -3.688974e-01,5.441772e-07, 2.914587e+00,
2.309788e-07, -5.698354e+02,-6.080734e-07, -7.111201e+01,-1.938884e-03, -5.889538e-02,-3.661314e-08, -3.686436e+00,1.502344e-06, -1.745380e+00,5.420866e-07, 2.755435e+00,
2.309788e-07, -5.698354e+02,-6.080734e-07, -7.111201e+01,-1.938884e-03, -5.889538e-02,-3.661314e-08, -3.686436e+00,1.502344e-06, -1.745380e+00,5.420866e-07, 2.755435e+00,
1.192889e-02, 1.281248e+03,-6.994788e-07, 3.373001e+02,-7.250881e-03, -6.832268e-02,1.052595e-08, -9.060462e+00,1.756869e-06, 9.625667e-01,5.547267e-07, 3.007032e+00,
1.192889e-02, 1.281248e+03,-6.994788e-07, 3.373001e+02,-7.250881e-03, -6.832268e-02,1.052595e-08, -9.060462e+00,1.756869e-06, 9.625667e-01,5.547267e-07, 3.007032e+00,
5.982358e-03, 3.281182e+02,-6.769863e-07, 1.306004e+02,-4.637450e-03, -6.271879e-02,-2.147986e-08, -6.339473e+00,1.724056e-06, -3.758809e-01,5.704991e-07, 2.945312e+00,
