1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
 3326, 7646, 4125, 11344, 11323, 6725, 10218, 9655, 127, 452, 10320, 7965, 9229, 4668, 952, 8421, 10630, 44, 332, 7900, 4663, 263, 13595, 4389, 6624, 8177, 9685, 4078, 2104, 4255, 14815, 4679, 7522, 7303, 1762, 14507, 3806, 1384, 4361, 5188, 14038, 1524, 342, 4652, 8670, 8286, 10328, 2555, 1167, 6062, 6577, 4487, 466, 4116, 5432, 10741, 144, 8007, 9740, 10544, 9985, 5846, 546, 8977, 181, 5984, 12137, 10371, 6089, 139, 8899, 13704, 5162, 4005, 220, 2052, 3462, 8766, 1538, 3759, 9384, 11723, 13523, 2800, 1677, 36, 7510, 3241, 8187, 539, 2181, 7866, 10178, 12515, 10123, 5823, 29, 11529, 2949, 386, 9961, 3175, 248
 3327, 7669, 4721, 11368, 11324, 6748, 10219, 9656, 128, 453, 10343, 7966, 9230, 4669, 953, 8422, 10653, 45, 333, 7901, 4664, 264, 13596, 4390, 6625, 8201, 9686, 4101, 2105, 4278, 14816, 4680, 7523, 7304, 1763, 14508, 3807, 1407, 4362, 5189, 14060, 1525, 343, 5226, 8671, 8287, 10351, 2556, 1168, 6063, 6578, 4488, 467, 4138, 5956, 10742, 145, 8008, 9763, 10568, 9986, 5864, 547, 8978, 182, 5985, 12138, 10392, 6090, 140, 8900, 13705, 5183, 4006, 240, 2076, 3463, 8767, 1539, 3760, 9388, 11746, 13524, 2824, 1678, 37, 8060, 3242, 8188, 540, 2182, 7867, 10179, 12516, 10695, 5824, 30, 11530, 2970, 387, 9962, 3176, 249
 3328, 7670, 4722, 11369, 11325, 6749, 10744, 9657, 147, 454, 10344, 7967, 9231, 4670, 976, 8423, 10654, 46, 353, 7925, 4665, 283, 13618, 4414, 6649, 8202, 9687, 4102, 2128, 4279, 14817, 5253, 7524, 7305, 1785, 14509, 3808, 1408, 4363, 5190, 14061, 1548, 344, 5227, 8672, 8311, 10352, 2577, 1169, 6086, 6579, 4489, 492, 4139, 5957, 10743, 146, 8009, 9764, 10569, 10011, 5913, 548, 8998, 183, 5986, 12613, 10393, 6091, 141, 8901, 13727, 5184, 4555, 241, 2077, 3464, 8789, 1540, 3761, 9389, 11747, 13546, 2825, 1679, 38, 8061, 3243, 8189, 541, 2204, 7888, 10180, 12517, 10696, 5825, 31, 11531, 2974, 388, 9963, 3196, 250
 3350, 7671, 4723, 11370, 11326, 6750, 10769, 9680, 148, 455, 10345, 7987, 9252, 4691, 977, 8424, 10655, 47, 354, 8472, 4666, 284, 13619, 4415, 6650, 8203, 9708, 4103, 2129, 4280, 14840, 5254, 7525, 7327, 1786, 14510, 3832, 1409, 4364, 5213, 14062, 1549, 345, 5228, 8695, 8312, 10353, 2578, 1192, 6087, 6601, 4512, 517, 4140, 5958, 10764, 167, 8030, 9765, 10570, 10037, 5914, 549, 8999, 184, 5987, 12614, 10394, 6092, 160, 8902, 13728, 5185, 4556, 242, 2101, 3465, 8790, 1563, 3762, 9409, 11748, 13547, 3348, 1700, 39, 8062, 3244, 8211, 542, 2205, 7889, 10181, 12541, 10697, 5848, 51, 11532, 2999, 389, 9964, 3197, 251
 3877, 7672, 4724, 11942, 11349, 6774, 10770, 9681, 149, 456, 10869, 7988, 9253, 4692, 978, 8446, 10656, 48, 355, 8473, 4689, 285, 13620, 4416, 7172, 8226, 9709, 4676, 2678, 4804, 14841, 5278, 7547, 7328, 2260, 14532, 3833, 1410, 4387, 5214, 14063, 1550, 346, 5252, 8696, 8858, 10377, 2579, 1193, 6637, 6602, 4513, 963, 4141, 5980, 10765, 168, 8031, 9788, 10571, 10610, 5938, 1097, 9000, 202, 6009, 12636, 10395, 6113, 161, 8923, 13729, 5186, 4579, 243, 2102, 3989, 8791, 1564, 3763, 9410, 11771, 13548, 3349, 1701, 57, 8084, 3265, 8212, 560, 2206, 7890, 10204, 12542, 10698, 5849, 52, 11533, 3023, 409, 10436, 3198, 252
 3901, 7695, 4725, 11943, 11874, 6775, 10793, 9682, 150, 476, 10870, 7989, 9254, 4693, 1001, 8447, 10678, 49, 356, 8474, 4690, 286, 13621, 4417, 7173, 8227, 9710, 4677, 2703, 4805, 14842, 5279, 7548, 7329, 2261, 14533, 4355, 1433, 4937, 5238, 14064, 1574, 347, 5277, 8697, 8859, 10378, 2580, 1194, 6661, 6603, 4514, 965, 4164, 5981, 10766, 169, 8032, 9789, 10592, 10611, 5939, 1098, 9024, 203, 6010, 12637, 10396, 6114, 162, 8924, 13730, 5187, 4580, 244, 2126, 4013, 8792, 1565, 3784, 9411, 11772, 13549, 3373, 1702, 58, 8085, 3266, 8213, 561, 2730, 7891, 10205, 13041, 10719, 5850, 53, 12105, 3024, 410, 10460, 3199, 271
 3902, 7696, 4746, 11944, 11876, 7271, 10794, 9705, 151, 477, 10871, 7990, 9255, 4694, 1002, 8448, 10679, 50, 357, 8495, 5215, 287, 13643, 4439, 7174, 8228, 9711, 4678, 2704, 4806, 14866, 5280, 7549, 7330, 2283, 14534, 4356, 1434, 4938, 5788, 14065, 1575, 348, 5851, 8721, 8860, 10403, 2581, 1195, 6662, 6604, 5037, 988, 4165, 5982, 10767, 170, 8033, 9790, 10593, 10636, 6415, 1099, 9025, 204, 6011, 12638, 10417, 6115, 163, 8925, 13731, 5208, 4581, 245, 2127, 4014, 8815, 1589, 3785, 9414, 11773, 13571, 3374, 1703, 59, 8086, 3267, 8214, 562, 2731, 7892, 10729, 13042, 10720, 6347, 54, 12129, 3025, 411, 10461, 3200, 272
 3903, 7697, 4747, 11966, 11898, 7272, 10795, 9706, 152, 478, 10893, 7991, 9256, 4695, 1003, 8471, 10680, 67, 358, 8496, 5216, 288, 13644, 4440, 7197, 8252, 9712, 4701, 2728, 4828, 14867, 5303, 7550, 7352, 2284, 14535, 4357, 1435, 4961, 5789, 14610, 2148, 349, 5852, 9194, 8861, 10902, 2602, 1217, 6663, 6626, 5038, 989, 4166, 5983, 10768, 171, 8034, 10363, 10594, 10662, 6416, 1100, 9601, 205, 6035, 12639, 10418, 6116, 164, 8926, 14304, 5209, 4582, 265, 2151, 4015, 8816, 1590, 3786, 9434, 12371, 13572, 3375, 1704, 60, 8087, 3268, 8215, 563, 2754, 7893, 10730, 13065, 10721, 6348, 55, 12130, 3046, 412, 10485, 3201, 273
 3904, 7720, 4748, 11967, 11899, 7296, 10817, 9707, 173, 479, 10894, 7992, 9276, 4716, 1551, 8997, 10681, 68, 359, 8497, 5239, 289, 13645, 4441, 7198, 8253, 9713, 4702, 2729, 4829, 15416, 5304, 7572, 7353, 2285, 14559, 4378, 1436, 4962, 5790, 14611, 2149, 367, 5853, 9195, 8862, 10926, 2603, 1218, 6686, 6627, 5062, 990, 4189, 6004, 10789, 172, 8035, 10364, 10595, 10688, 6417, 1119, 9602, 206, 6610, 12661, 10419, 6117, 165, 8927, 14305, 5210, 4604, 266, 2152, 4038, 8817, 2138, 3787, 9435, 12372, 13573, 3376, 1725, 61, 8109, 3269, 8238, 564, 2755, 7894, 10731, 13066, 10722, 6349, 56, 12131, 3047, 413, 10486, 3220, 274
 3926, 7721, 4749, 11968, 11900, 7297, 10818, 9730, 174, 501, 10895, 7993, 9277, 4717, 1552, 9020, 10682, 69, 378, 8498, 5240, 309, 13646, 4442, 7199, 8278, 9733, 4703, 2753, 4830, 15417, 5305, 7573, 7354, 2286, 15133, 4379, 1458, 4963, 5813, 14635, 2173, 368, 5877, 9196, 8881, 10927, 2604, 1219, 6687, 6628, 5063, 991, 4190, 6005, 10790, 194, 8055, 10365, 10596, 10714, 6418, 1120, 9603, 207, 6611, 12662, 10420, 6138, 185, 8928, 14328, 5211, 4605, 267, 2677, 4039, 8841, 2139, 3788, 9436, 12373, 13574, 3397, 1726, 62, 8110, 3270, 8239, 565, 2756, 7915, 10732, 13067, 10723, 6350, 77, 12132, 3048, 414, 10510, 3221, 275
 3927, 7722, 4750, 11969, 11901, 7298, 10819, 9731, 175, 502, 10896, 8012, 9278, 4718, 1553, 9021, 10703, 70, 379, 8499, 5241, 310, 13647, 4443, 7221, 8802, 9734, 4704, 3353, 4831, 15441, 5306, 7574, 7355, 2307, 15134, 4380, 1459, 4964, 5814, 14636, 2174, 369, 5902, 9197, 8882, 10928, 2605, 1242, 6688, 6651, 5086, 1013, 4712, 6006, 10791, 195, 8056, 10366, 10597, 11235, 6440, 1121, 9623, 208, 6612, 12663, 10421, 6139, 186, 8948, 14329, 5212, 4606, 268, 2701, 4040, 9390, 2140, 3809, 9437, , 13597, 3398, 1727, 63, 8111, 3294, 8240, 566, 2757, 7916, 10753, 13090, 10745, 6351, 78, 12133, 3049, 433, 10511, 3222, 276
 3928, 7746, 4774, 11970, 11922, 7299, 10820, 9732, 176, 1028, 10918, 8013, 9279, 4719, 1576, 9022, 10704, 71, 380, 8500, 5263, 311, 14194, 4464, 7222, 8826, 9735, 4726, , 4853, 15442, 5330, 7575, 7377, 2308, 15158, 4381, 1460, 4986, 5815, 14637, 2175, 370, 6476, 9219, 8883, 10951, 2627, 1243, 6711, 6652, 5087, 1014, 4713, 6007, 10792, 196, 8057, 10388, 10618, 11287, 6441, 1122, 9624, 209, 6635, 12664, 10443, 6140, 187, 8949, 14330, 5234, 4607, 269, 2702, 4063, 9391, 2163, 3810, 9438,, 13598, 3399, 2226, 64, 8112, 3295, 8264, 567, 2778, 7917, 10754, 13091, 10746, 6371, 79, 12154, 3050, 434, 10512, 3223, 277
 3929, 7747, 4775, 11992, 11923, 7300, 10842, 9755, 198, 1052, 10919, 8014, 9280, 4720, 1577, 9023, 10705, 72, 381, 8520, 5264, 312, 14195, 4465, 7223, 8827, 9736, 4727,, 4854, 15443, 5355, 8098, 7378, 2309, 15159, 4382, 1461, 4987, 5816, 14638, , 371, 6477, 9220, 8884, 10952, 2628, 1266, 6712, 6653, 5088, 1015, 4714, 6008, 10814, 197, 8058, 10389, 10619, 11313, 6442, 1123, 9625, 228, 6636, 12686, 10444, 6141, 188, 8950, 14352, 5235, 4630, 270, 2726, 4064, 9392, 2164, 3811, 9439,, 13622, 3400, 2227, 65, 8134, 3842, 8813, 585, 2779, 7918, 10755, 13092, 10747, 6372, 80, 12155, 3072, 435, 10535, 3224, 297
 3950, 8245, 5347, 11993, 11924, 7301, 10843, 9756, 199, 1053, 10920, 8015, 9281, 4743, 1578, 9045, 10706, 73, 382, 8521, 5265, 313, 14218, 4466, 7224, 8828, 9737, 4728,, 4855, 15466, 5878, 8099, 7379, 2310, 15160, 4383, 1462, 4988, 5838, 14660,, 372, 6478, 9221, 8885, 10953, 2629, 1267, 7287, 7126, 5089, 1016, 4715, 6030, 10815, 717, 8059, 10390, 10620, 11338, 6443, 1124, 9626, 229, , 12687, 10445, 6142, 189, 8951, 14353, 5236, 4631, 291, 2727, 4065, 9415, 2165, 3812, 9459,, 13623, 3401, 2228, 66, 8135, 3843, 8814, 586, 2780, 7942, 10756, 13115, 10748, 6373, 103, 12156, 3073, 436, 10536, 3225, 298
 3951, 8246, 5348, 11994, 11925, 7321, 10844, 9757, 200, 1054, 10921, 8016, 9302, 4744, 1601, 9046, 10728, 74, 383, 8522, 5266, 314, 14219, 4467, 7225, 8851, 9759, 4729,, 4856, 15467, 5879, 8100, 7380, 2311, 15184, 4403, 1463, 4989, 5839, 14661,, 373, 6502, 9222, 8886, 10976, 2653, 1268, 7288, 7127, 5111, 1017, 4737, 6031, 10816, 718, 8082, 10414, 10621, 11339, 6444, 1125, 9649, 230,, 12688, 10966, 6164, 210, 8952, 14354, 5237, 4632, 292, 2751, 4688, 9416, 2188, 3813, 9460,, 13648, 3422, 2251, 81, 8136, 3844, 8838, 587, 2781, 7943, 10757, 13116, 10771, 6374, 104, 12157, 3074, 437, 10537, 3226, 300
 3952, 8247, 5349, 11995, 11926, 7322, 10845, 9780, 700, 1055, 10943, 8017, 9303, 5219, 1602, 9047, 11252, 75, 405, 8523, 5288, 334, 14220, 4490, 7246, 8852, 9760, 5301,, 4877, 15491, 5903, 8122, 7404, 2312, 15185, 4404, 1464, 5012, 5840, 14662,, 374, , 9223, 8887, 10977, 2654, 1291, 7312, 7128, 5112, 1039, 4738, 6032, 10839, 719, 8083, 10415, 10642, 11364, 6445, 1145, 9650, 231,, 12689, 10967, 6165, 211, 8953, , 5259, 5155, 293, 2752, , 9417, 2189, 3834, 9461,, 14147, 3423, 2252, 82, 8160, 3865, 8839, 588, 2782, 8489, 10778, 13117, 10772, 6375, 105, 12158, 3075, 438, 10538, 3245, 301
 3953, 8269, 5350, 12566, 11947, 7323, 11419, 10229, 701, 1076, 10944, 8018, 9304, 5220, 1603, 9048, 11253, 95, 406, 8524, 5289, 335, 14221, 5013, 7247, 8853, 9761, 5302,, 4878, 15492, 5904, 8123, 7928, 2332, , 4405, 1484, 5562, 6413, 14663,, 375,, 9244, 8888, 10978, 3153, 1292, 7313, 7129, 5113, 1040, 4739, 6033, 10840, 720, 8631, 10416, 10643, 11911, 6465, 1146, 9675, 232,, 12711, 10968, 6166, 212, 8973,, 5260, 5180, 294, 2776,, 9440, 2190, 3835, 9462,, 14148, 3424, 2253, 83, 8685, 3866, 8840, 589, 2801, 8490, 10779, 13140, 10773, 6376, 129, 12179, 3098, 439, 10560, 3246, 302
 3975, 8270, 5372, 12567, 11948, 7324, 11420, 10230, 723, 1077, 10945, 8037, 9305, 5221, 2176, 9049, 11254, 96, 407, 8525, 5290, 336, 14243, 5014, 7248, 8877, 9762, 5326,, 4879, , 5905, 8124, 7929, 2333,, 4406, 1485, 5586, 6414, 14664,, 393,, 9245, 8907, 11002, 3154, 1293, 7337, 7150, 5114, 1041, 4740, 6034, 10841, 742, 8632, 10989, 10644, 11912, 6466, 1147, 10226, 233,, 12712, 10969, 6167, 213, 8974,, 5261, 5181, 316, 2777,, 9441, 2213, 3836, 9463,, 14171, 3425, 2254, 84, 8686, 3867, 8863, 590, 2802, 8491, 10780, 13141, 11321, 6377, 457, 12180, 3099, 440, 10561, 3247, 324
 4502, 8271, 5373, 12568, 11949, 7325, 11443, 10254, 724, 1078, 10946, 8038, 9306, 5242, 2177, 9070, 11255, 97, 408, 8526, 5291, 337, 14244, 5015, 7249, 8878, 10283, 5327,, 4880,, 5928, 8125, 7953, 2334,, 4407, 1486, 5587, 6438, 14685,, 394,, 9246, 8908, 11003, 3155, 1317, , 7151, 5137, 1042, 4741, 6055, 10865, 743, 8633, 10990, 10645, 11937, 6467, 1148, 10227, 253,, 12713, 10970, 6689, 214, 8975,, 5262, 5182, 791, 3351,, 9442, 2214, 3837, 9987,, 14172, 3448, 2275, 85, 8687, 3868, 8864, 591, 2803, 8492, 10781, 13142, 11322, 6396, 480, 12181, 3522, 458, 10562, 3248, 325
 4503, 8272, 5374, 12569, 11950, 7326, 11444, 10255, 725, 1079, 11494, 8039, 9328, 5243, 2201, 9071, 11256, 98, 431, 8548, 5313, 860, 14245, 5016, 7273, 8903, 10284, 5328,, 4881,, 5929, 8126, 7954, 2335,, 4408, 1487, 5588, 6439, 14686,, 395,, 9247, 8909, 11028, 3177, 1766,, 7152, 5138, 1064, 4742, 6056, 10866, 744, 8634, 11014, 10646, 11938, 6468, 1149, 10228, 254,, 12714, 10971, 6713, 736, 9501,, 5283, 5205, 792, 3352,, 9465, 2215, 3861, 9988,, 14173, 3449, 2276, 86, 8709, 3869, 8865, 592, 2804, 8493, 10782, 13143, 11345, 6397, 481, 12182, 3523, 459, 10563, 3249, 350
 4526, 8294, 5375, 12591, 11951, 7346, 11445, 10256, 726, 1080, 11495, 8040, 9329, 5244, 2202, 9072, 11277, 570, 432, 8549, 5314, 861, 14246, 5017, 7274, 9453, 10285, 5329,, 4902,, 5930, 8146, 7955, 2336,, 4429, 1488, 5611, 6464, 14687,, 396,, 9248, 8910, 11576, 3178, 1767,, 7153, 5139, 1065, 4763, 6057, 10867, 745, 8655, 11015, 10668, 11963, 6469, 1150, 10248, 255,, 12736, 10972, 6714, 737, 9523,, 5284, 5206, 815, 3377,, 9466, 2763, 4359, 9989,, 14196, 3450, 2277, 87, 8710, 3870, 9464, 612, 2805, 8494, 10803, 13165, 11346, 6398, 482, 12183, 3524, 460, 10564, 3250, 826
 4527, 8295, 5399, 12592, 11974, 7347, 11468, 10257, 727, 1101, 11518, 8041, 9330, 5245, 2203, 9073, 11278, 571, 929, 8550, 5315, 862, 14247, 5018, 7823, 9477, 10286, 5351,, 4903,, 5955, 8147, 7978, 2337,, 4430, 2005, 5612, , 14688,, 397,, 9269, 8911, 11577, 3179, 1768,, 7154, 5662, 1066, 4764, 6058, 10868, 746, 8656, 11615, 10669, 11964, 6470, 1170, 10249, 256,, 12737, 10991, 6715, 738, 9524,, 5285, 5207, 816, 3402,, 9467, 2764, 4360, 10008,, 14197, 3972, 2278, 88, 8711, 3889, 9489, 613, 2806, 8513, 10804, 13166, 11347, 6399, 503, 12730, 3545, 461, 10565, 3251, 847
 4528, 8296, 5400, 12593, 11975, 7348, 11469, 10279, 747, 1102, 11519, 8538, 9331, 5246, 2827, 9074, 11279, 572, 930, 8551, 5865, 863, 14268, 5039, 7824, 9478, 10287, 5352,, 4904,, 6504, 8148, 7979, 2338,, 4431, 2006, 5613,, 14689,, 398,, 9270, 8912, 11578, 3180, 1769,, 7175, 5686, 1067, 4765, 6059, 11365, 767, 8657, 11640, 10670, 12511, 6471, 1171, 10250, 257,, 12738, 10992, 6716, 739, 9525,, 5286, 5229, 817, ,, 10016, 2788, 4384, 10009,, 14198, 3973, 2279, 89, 8712, 3890, 9490, 614, 2807, 8514, 10805, 13167, 11348, 6400, 504, 12731, 3546, 462, 10566, 3271, 848
 4529, 8297, 5972, 12594, 12499, 7349, 11470, 10280, 748, 11052, 11520, 8539, 9332, 5267, , 9095, 11280, 573, 931, 9098, 5866, 884, 14269, 5040, 7847, 9502, 10308, 5353,, 4905,, 6529, 8149, 7980, 2358,, 4432, 2007, 6212,, 14690,, 399,, 9271, 8913, 11602, 3181, 1791,, 7176, 5687, 1090, 4766, 6081, 11366, 768, 8658, , 10671, 12536, 6472, 1172, 10251, 258,, 12739, 10993, 6717, 740, 9526,, 5287, 5230, 818,,, 10017, 2789, 4385, 10010,, 14222, 3974, 2280, 90, 8734, 3891, , 615, 2808, 8515, 10806, 13168, 11371, 6401, 505, 12754, 3547, 463, 10567, 3272, 849
 4530, 8298, 5973, 12595, 12500, 7350, , 10281, 749, 11053, 11521, 8562, 9354, 5268,, 9096, 11281, 574, 932, 9099, 5889, 885, 14270, 5041, 7848, 9503, 10309, 5354,, 4906,, , 8150, 8003, 2359,, 4433, 2008, 6236,, 14691,, 400,, 9272, 8933, 11603, 3202, 1792,, 7177, 5688, 1091, 4767, 6082, 11367, 769, 8659,, 11143, 12537, 6488, 1173, 10252, 278,, 12761, 10994, 6738, 741, 9527,, 5307, 5231, 819,,, 10041, 2790, 4386, 10012,, 14223, 3997, 2300, 91, 8735, 3892,, 616, 2828, 8516, 10807, 13191, 11372, 6421, 506, 12755, 3548, 464, 10585, 3273, 850
