,grain,FIP
0,1,5.564672825747871e-06
1,2,1.3096572516890325e-09
2,3,8.2378632746579e-09
3,4,1.7431964524200748e-08
4,5,4.772214982783986e-06
5,6,2.461897299979457e-07
6,7,1.0208117805346044e-05
7,8,1.6277254017095752e-10
8,9,4.614747545286882e-06
9,10,7.063462766853066e-08
10,11,1.7075923261412356e-08
11,12,1.6328595935412048e-10
12,13,1.9416477784011992e-07
13,14,9.439635694414765e-06
14,15,7.494125175012502e-06
15,16,3.2532721756310896e-07
16,17,2.131137467978028e-06
17,18,2.5839353678409e-07
18,19,3.208170950031033e-07
19,20,6.003697392547912e-07
20,21,6.867567202696177e-07
21,22,4.843200524344605e-07
22,23,3.1139945922511397e-08
23,24,1.075335312874441e-08
24,25,1.42584990519278e-06
25,26,3.7009558920878063e-06
26,27,1.948455487050667e-06
27,28,8.517991531268636e-08
28,29,2.908488412918352e-07
29,30,4.346820838316505e-07
30,31,3.652377372484601e-06
31,32,1.8313759456051191e-06
32,33,5.832201311684643e-06
33,34,2.821263279285834e-06
34,35,1.4257901248363698e-06
35,36,2.691719410463333e-08
36,37,7.861801768450775e-07
37,38,1.5455372887406674e-06
38,39,1.157637903218683e-05
39,40,3.4520222964724067e-07
40,41,6.390867452529775e-06
41,42,1.7820392037725127e-06
42,43,9.281191675177691e-06
43,44,4.810787072194676e-06
44,45,6.296029503386288e-08
45,46,5.016167743645898e-08
46,47,1.8978699408121085e-08
47,48,1.1293967986638895e-07
48,49,1.5776325023891516e-06
49,50,5.099298354957745e-06
50,51,5.125933682784635e-07
51,52,7.687329300449696e-06
52,53,2.7991614913845516e-08
53,54,2.9509056512051867e-07
54,55,7.268984100531085e-07
55,56,3.0106697019664707e-07
56,57,3.379612853731059e-06
57,58,8.448304968240383e-06
58,59,7.281265709062626e-07
59,60,1.5930358340591175e-07
60,61,1.3509941025919083e-08
61,62,2.3594919945462905e-06
62,63,2.2402559404274164e-06
63,64,3.4758529247434356e-07
64,65,2.645869669580559e-06
65,66,9.974087806891544e-06
66,67,4.324991978641077e-06
67,68,8.637066089825422e-07
68,69,4.557591623941374e-07
69,70,1.803188643060075e-08
70,71,8.776200963446403e-06
71,72,9.123986225808131e-08
72,73,2.2940674447559293e-06
73,74,8.106329270629742e-06
74,75,5.989684364756158e-06
75,76,1.8915747866246134e-06
76,77,1.460562591075872e-10
77,78,3.400934240188394e-07
78,79,9.614199478415873e-10
79,80,3.3961916752779915e-08
80,81,1.5125060418726177e-06
81,82,7.869516903600334e-06
82,83,6.427444900798156e-08
83,84,3.451391480884553e-10
84,85,8.130091075141386e-07
85,86,8.917972053232341e-06
86,87,4.0249121631896016e-08
87,88,1.659231064807942e-07
88,89,2.480983850309732e-06
89,90,1.9001862604849004e-07
90,91,7.79949106433381e-06
91,92,2.8801404992576727e-06
92,93,7.372391468462247e-07
93,94,8.547857994832198e-06
94,95,2.5838158984136066e-06
95,96,5.836244548869954e-08
96,97,3.2086276601462864e-06
97,98,2.1122263625853675e-06
98,99,2.633433593671192e-07
99,100,3.9313466746136494e-07
100,101,2.770411918820331e-07
101,102,4.6506971101311025e-08
102,103,8.134934043673233e-06
103,104,2.835626263857744e-07
