1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
956,5405,1214,4147,13471,,750,7803,13481,,,630,7119,4762,13652,,3020,11795,3650,6093,11363,,5167,15560,7545,,3659,,7909,12761,1542,,466,,,1790,,6988,3272,3013,15053,1463,,2182,8696,4496,2496,,,,2220,,6212,12189,,4670,,,5218,,11926,1281,1454,,,868,15622,527,6777,2033, ,8850,,,10102,6221,8769,,9960,,6638,1976,10187,665,6984,7967,6484,8597,11306,,11061,5903,8038,11797,7011,9694,13526,11117,,2121,6576,1208,10797,,2431
957,5406,1215,4148,13472,,769,7804,13482,,,631,7120,4786,13653,,3021, , ,6113,11364,,5187, ,7546,,3682,,7910,12762,1562,,467,,,1791,,6989,3273,3014,15073,1464,,2183,8697,4497,2497,,,,15345,,6213,12190,,4671,,,5219,,11927,1282,1455,,,869,15623,545,6778,2034,, ,,,10103,6222,8789,,9961,,6639,2000,10188,666,6985,7968,6506,8598,11307,,11062,5904,8058,11798, ,9695,13527,11118,,2122,6601,1209,10798,,2451
978,5407,1216,4149,13473,,770,7824,13505,,,632,7121,5210,13654,,3022,,,6114,11365,,5188,,7547,,3683,,7911,12783,1563,,483,,,1792,,6990,3297,3035,15074,1465,,2206,8698,4501,2498,,,, ,,6214,12213,,4672,,,5242,,11928,1301,1476,,,889, ,546,6779,2035,,,,,10126,6246,8790,,9962,,6640,2001,10189,667,6986,7989,6507,8599,11308,,11063,5905,8059,11799,,9696,13528,11141,,2123, ,1232,10799,,2452
979,5408,1237,4150,13474,,771,7825,13506,,,633,7122,5211,13655,,3444,,,6115,11388,,5189,,7569,,3684,,7912,12784,1564,,484,,,1793,,6991,3298,3036,15075,1466,,2207,8699,4502,2516,,,,,,6215,12214,,4673,,,5243,,11929,1302,1477,,,890,,547,6799,2036,,,,,10127,6247,8791,,9982,,6641,2026,10211,668,7004,7990,6508,8600,11329,,11084,6429,8060,11800,,9697,13529,11142,,2143,,1233,10800,,2453
980,5427,1238,4172,13475,,772,7826,13507,,,634,7143,5235,13676,,3468,,,6116,11389,,5190,,7570,,3707,,7933,12785,1565,,485,,,1794,,7014, ,3037,15076,1487,,2208,8720,4503,2517,,,,,,6238,12215,,4674,,,5244,,11950,1303,1478,,,891,,548,6800,2059,,,,,10128,6794,8792,,9983,,6642,2522,10212,686,7005,7991,6531,8603,11330,,11085,6430,8061,11801,,9698,13530,11143,,2144,,1234,10801,,2454
981,5428,1239,4173,13496,,773,7827,13531,,,656,7144,5236,13677,,3469,,,6117,11414,,5191,,7571,,3708,,7934,12786,1566,,486,,,1795,,7015,,3038,15077,1488,,2231,8721,4519,2518,,,,,,6239,12216,,4695,,,5245,,11951,1304,1479,,,892,,549,6801,2060,,,,,10151,6795,8793,,9984,,6643,2523,10213,687,7006,7992,7083,8604,11331,,11086,6453,8062,11802,,9716,13552,11166,,2145,,1706,10802,,2455
982,5429,1240,4174,13497,,774,7828,13532,,,657,7145,5237,13678,,3492,,,6118,11913,,5192,,7572,,3709,,7935,12787,1567,,487,,,1816,,7016,,3039,15078,1489,,2232,8722,4520,2519,,,,,,6240,12239,,4696,,,5268,,11952,1305,1480,,,893,,550,6802,2061,,,,,10152,6796,8794,,9985,,6663,2524,10237,688,7007,7993,7107,8605,11332,,11087,6454,8063,11823,,9717,13553,11167,,2146,,1729,10822,,2456
1002,5430,1241,4175,13498,,775,7829,13556,,,658,7146,5259,13679,,3493,,,6138,11939,,5212,,7596,,3710,,7936,12810,1568,,488,,,1817,,7512,,3060,15099,1490,,2233,8723,4521,2520,,,,,,6813,12240,,4697,,,5269,,11953,1306,1500,,,894,,551,6803,2486,,,,,10153,6819,8795,,9986,,6664,2525,10787,689,7008,7994,7108,8606,11333,,11088,6455,8083,11824,,9718,13554,11168,,2147,,1730,10823,,2457
1003,5431,1242,4198,13499,,794,7849,13557,,,659,7147,5260,13680,,3494,,,6139,11964,,5213,,8144,,3733,,7937,12811,1587,,489,,,1818,,7513,,3061,15100,2062,,2256,8724,4522,2521,,,,,,6837,12241,,4698,,,5294,,11954,1326,1501,,,916,,571,6804,2487,,,,,10176,6820,8796,,9987,,6665,2526,10788,690,7009,8014,7131,8607,11354,,11089,6478,8084,11825,,9719,13555,11191,,2169,,1731,10824,,2475
1004,5432,1243,4199,13500,,795,7850,14132,,,681,7169,5261,13702,,3517,,,6140,11989,,5214,, ,,4158,,7959,12812,1588,,490,,,1819,,7514,,3062,15101,2063,,2257,8744,4523,2543,,,,,,6838,12242,,4699,,,5867,,11976,1327,1502,,,917,,572,6823,2512,,,,,10177,6821,8815,,10007,,6666,2546,10789,691,7010,8015,7132,8608,11355,,11090,6479,8085,11826,,9720,13577,11192,,2644,,1732,10825,,2476
1005,5433,1815,4200,14045,,796,7851,14157,,,682,7170,5262,13703,,3518,,,6141,12013,,5215,,,,4159,,7960,12836,1589,,491,,,1820,,7515,,3063,15102,2064,,2258,8745,4524,2544,,,,,,6839,12264,,5270,,,5893,,11977,1328,1503,,,918,,573,6824,2532,,,,,10178,6845,8816,,10008,,6667,2547,10811,692,7012,8016, ,8630,11356,,11109,6480,8086,11827,,9721,13578,11193,,2645,,1754,10826,,2477
1006,5453,1840,4224,14046,,797,7852, ,,,683,7171,5263,13704,,3519,,,6142, ,,5216,,,,4181,,8381,13310,1590,,510,,,1821,,7516,,3064,15103,2065,,2281,8746,4525,2545,,,,,,6863,12265,,5271,,, ,,11978,1329,1504,,,919,,574,6825,2537,,,,,10727,6846,8817,,10009,,7139,2548,10812,693,7029,8017,,8631,11357,,11110,6481,8087,11849,,9722,13579,11216,,2646,,1755,10827,,2478
1007,5454,12515,4225,14047,,798,7874,,,,684,7172,5283,13705,,3520,,,6143,,,5238,,,,4182,,8382,13333,1591,,511,,,1841,,7537,,3086,15126,2066,,2282,8747,4526,2569,,,,,,6864,12266,,5272,,,,,11979,1330,1505,,,942,,575,6826,2557,,,,,10728, ,8818,,10010,,7164,2549,10813,694,7030,8018,,8632,11379,,11111,6503,8088,11850,,9723,13580,11217,,2668,,1756,10847,,2479
12128,5455,13017,4249,14048,,799,7875,,,,707,7195,5284,13706,,3541,,,6164,,,5239,,,,4183,,8383,13334,1592,,512,,,1842,,7538,,3087,15127,2087,,2283,8748,4527,2570,,,,,,6865,12267,,5273,,,,,12002,1331,1523,,,943,,596,6827,2558,,,,,10752,,8819,,10011,,7165,2550,10814,711,7031,8019,,8633,11380,,11112,6504,8110,11851,,9724,13581,11767,,2669,,1757,10848,,2480
12152,5456,13042,4250,14049,,800,8326,,,,708,7196,5285,13728,,3542,,,6165,,,5240,,,,4184,,8384,13335,1593,,513,,,1843,,7539,,3088, ,2088,,2681,8749,4528,2990,,,,,, ,12289,,5295,,,,,12003,1332,1524,,,1442,,597,6828,2559,,,,,10753,,8820,,10012,,7166,2551,10836,712,7032,8020,,8656,11880,,11113,6505,8111,11852,,9741,13602,11768,,2670,,1758,10849,,2481
12153,5929,13043,4720,14050,,819,8327,,,,709,7197,5286,13729,,3543,,,6166,,,5241,,,,4185,,8385,13336,1612,,514,,,1844,,7540,,3089,,2089,,2682,8770,4529,2991,,,,,,,12290,,5296,,,,,12004,1351,1525,,,1467,,598,6847,2560,,,,,10778,,8821,,10035,,7167,2571,10837,713,7033,8039,,8657,11905,,11114,6527,8112,12376,,9742,13603,11792,,2671,,1779,10850,,2482
12176,5930,13066,4721,14070,,820,8328,,,,732,7198,5287,13730,,3544,,,6167,,,5264,,,,4186,,8386,13358,1613,,515,,,1845,,7541,,3561,,2090,,2705,8771,4545,2992,,,,,,,12291,,5297,,,,,12028,1352,1526,,,1491,,599,6848,2561,,,,,10803,,8822,,10036,,7168,2572,10838,714,7034,8040,,9101,11906,,11115,6528,8113,12399,,9743,13604,11793,,2692,,1780,10873,,2499
12177,5931,13067,4722,14071,,821,8351,,,,733,7644,5288,13731,,3545,,,6168,,,5739,,,,4205,,8405,13359,1614,,535,,,1846,,7562,,3562,,2091,,2706,8772,4546,3015,,,,,,,12292,,5298,,,,,12029,1353,1527,,,1492,,600,6849,2562,,,,, ,,8840,,10533,,7189,2573,10862,715,7035,8041,,9102,11930,,11133,6529,8563,12400,,9744,13605,11817,,2693,,1781,10874,,2500
12201,5954,13068,4723,14072,,822,8352,,,,734,7645,5289,14253,,3546,,,6190,,,5740,,,,4206,,8406,13360,1615,,536,,,2366,,7563,,3586,,2112,,2707,8773,4547,3016,,,,,,,12293,,5299,,,,,12053,1354,1528,,,1493,,621,6850,2582,,,,,,,8841,,10534,,7190,2574,11412,716,7036,8042,,9103,11931,,11134,6530,8586,12401,,9745,13606,11818,,2694,,1782,10875,,2501
12202,5955,13091,4724,14073,,823,8353,,,,757,7667,5307,14277,,3566,,,6191,,,5741,,,,4207,,8407,13361,1616,,537,,,2367,,7564,,3587,,2113,,2708,8774,4548,3017,,,,,,,12314,,5320,,,,,12054,1355,1529,,,1516,,622,6851,2583,,,,,,,8842,,10535,,7191,2575,11413,717,7055,8043,,9104,11955,,11135,7054,8587,12423,,9746,13629, ,,2695,,1783,11323,,2502
12752,5956,13092,4745,14074,,824,8354,,,,758,7668,5308,14278,,3567,,,6192,,,5742,,,,4208,,8408,13383,1617,,538,,,2368,,7565,,3588,,2114,,2709,8775,4549,3018,,,,,,,12315,,5321,,,,,12078,1356,1530,,,1517,,623,6852,2584,,,,,,,8843,,10536,,7192,2576,11436,718,7056,8044,,9126,11956,,11136,7078,8588,12424,,9747,13630,,,2696,,1784,11324,,2503
12753,5957,13093,4746,14075,,825,8375,,,,759,7669,5309,14301,,3568,,,6193,,,5763,,,,4209,,8409,13384,1618,,560,,,2369,,7566,,3589,,2115,,2710,8797,4550,3019,,,,,,,12316,,5322,,,,,12476,1376,1548,,,1518,,624,6873,2585,,,,,,,8844,,10557,,7193,2595,11437,719,7057,8045,,9127,11957,,11137,7079,8609,12425,,9748,14151,,,2697,,1804,11347,,2504
12776,5978,13115,4747,14094,,845,8376,,,,782,7670,5310,14302,,3569,,,6688,,,5764,,,,4210,,8410,13385,1637,,561,,,2391,,7588,,3590,,2691,,2731,8798,4551,3040,,,,,,,12317,,5323,,,,,12477,1377,1549,,,1543,,625,6874,2586,,,,,,,8845,,10558,,7194,2596,11438,735,7058,8064,,9128,11958,,11138,7080,8610,12426,,9749,14152,,,2717,,1805,11348,,2505
12777,5979,13116,4748,14095,,846,8377,,,,783,7671,5311,14303,,3570,,,6689,,,5765,,,,4211,,8411,13386,1638,,562,,,2392,,7589,,3610,,2713,,2732,8799,4552,3041,,,,,,,12318,,5324,,,,,12501,1378,1550,,,1544,,1043,6875,2587,,,,,,,8846,,10559,,7213,2597,11461,736,7059,8065,,9129,11980,,11139,7103,8611,12427,,9765,14153,,,2718,,1806,11349,,2506
12778,5980,13117,4749,14096,,847,8378,,,,784,7692,5312,14304,,3571,,,6690,,,5766,,,,4231,,8412,13387,1639,,585,,,2393,,7590,,3611,,2714,,2733,8800,4553,3042,,,,,,,12341,,5896,,,,,12502,1379,1551,,,2092,,1044,6876,2607,,,,,,,8847,,10560,,7214,2598,11462,737,7060,8066,,9130,11981,,11140,7104,8612,12448,,9766,14154,,,2719,,1807,11350,,2507
12779,5981,13139,4750,14097,,848,8379,,,,1307,7693,5313,14305,,3572,,,6691,,,5767,,,,4232,,8430,13408,1640,,586,,,2394,,7591,,3612,,2715,,2734,8823,4570,3043,,,,,,,12342,,5897,,,,,12503,1380,1552,,,2116,,1045,6877,2608,,,,,,,8848,,10561,,7215,2599,11463,738,7061,8067,,9149,11982,,11161,7105,8613,12449,,9767,14155,,,2720,,1808,11351,,2951
12801,5982,13140,4771,14098,,849,8380,,,,1357,7694,5333,14306,,3591,,,6692,,,5768,,,,4233,,8431,13409,1641,,587,,,2395,,7613,,3613,,2716,,2735,8824,4571,3044,,,,,,,12343,,5920,,,,,12504,1381,1553,,,2117,,1046,6878,2609,,,,,,,8849,,10582,,7216,2600,11487,739,7081,8068,,9150,12005,,11162,7106,8634,12450,,9768,14156,,,2721,,1829,11372,,2952
12802,6002,13141,4772,14099,,850,8399,,,,12559,7695,5334,14307,,3592,,,6712,,,5787,,,,4234,,8432,13410,1642,,610,,,2417,,7614,,3614,,2737,,2736,8825,4572,3045,,,,,,,12367,,5921,,,,,12505,1382,1554,,,2742,,1047,7325,2610,,,,,,,8865,,10583,,7217,2601,12037,740,7082,8069,,9151, ,,11163,7130,8635,12451,,9769,14177,,,2722,,1830,11373,,2953
12803,6003,13142,4773,14100,,870,8400,,,,12560,7696,5335,14326,,3593,,,6713,,,5788,,,,4235,,8433,13411,1664,,985,,,2418,,7615,,3615,,2738,,2756,9247,4573,3046,,,,,,,12368,,5922,,,,,12523,1401,1555,,,11489,,1048,7326,2611,,,,,,,8866,,10584,,7218,2625,12038,741,7084,8089,,9152,,,11164, ,8636,12452,,9770,14178,,,2743,,1831,11374,,2954
12804,6004,13164,4774,14120,,871,8401,,,,12581,7697,5336,14327,,3594,,,6714,,,5789,,,,4256,,8434,13412,1665,,986,,,2419,,7616,,3635,,2739,,2757,9248,4574,3047,,,,,,,12814,,5923,,,,,12524,1402,1574,,,11490,,1049,7327,2612,,,,,,,8867,,10585,,7219,2626,12062,742,7506,8090,,9153,,,11165,,8637,12474,,9771,14179,,,2744,,1832,11375,,2955
12826,6005,13165,4775,14121,,872,8402,,,,12582,7717,5337,14328,,3595,,,6715,,,5790,,,,4257,,8435,13433,1666,,1008,,,2420,,7617,,3636,,15138,,2758,9271,4575,3065,,,,,,,12815,,5945,,,,,12525,1403,1575,,,11514,,1050,7328,2632,,,,,,,8868,,10586,,7220,2650,12086,743,7507,8091,,9154,,,11187,,8638,12475,,9772,14180,,,2745,,1833,11376,,2976
12827,6006,13641,4796,14122,,873,8403,,,,12583,7718,5358,14329,,3596,,,6716,,,5791,,,,4258,,8436,13434,1667,,1009,,,2442,,7638,,3637,,15139,,2759,9272,4576,3066,,,,,,,12839,,5946,,,,,12526,1404,1576,,,11515,,1051,7349,2633,,,,,,,8869,,10587,,7238,2651,12087,744,7508,8092,,9155,,,11188,,8659,13001,,9773,14181,,,2746,,2356,11377,,2977
12828,6007,13642,4797,14123,,874,8404,,,,12584,7719,5359,14330,,3597,,,6717,,,5792,,,,4259,,8437,13435,2137,,1010,,,2443,,7639,,3638,,15140,,2760,9273,4577,3067,,,,,,,12840,,5947,,,,,12527,1405,1577,,,12063,,1068,7350,2634,,,,,,,8870,,10606,,7239,2675, ,760,7509,8093,,9156,,,11189,,8660,13026,,9791,14182,,,2747,,2381,11397,,2978
12829,6008,13665,4798,14124,,875,8424,,,,12585,7720,5360,14331,,3598,,,6718,,,5793,,,,4260,,8455,13436,2138,,1011,,,2444,,7640,,3639,,15163,,2761,9295,4596,3068,,,,,,,12841,,5948,,,,,12528,1406,1578,,,12064,,1069,7351,2635,,,,,,,8871,,10607,,7240,2700,,761,7510,8094,,9157,,,11190,,8661,13051,,9792,14202,,,2769,,2382,11398,,2979
12851,6026,13666,4799,14125,,895,8425,,,,12606,7721,5361,14332,,3617,,,6738,,,5812,,,,4281,,8456,13437,2139,,1012,,, ,,7641,,3660,,15164,,2781,9296,4597,3069,,,,,,,12842,,5949,,,,,12529,1407,1579,,,12088,,1070,7352,2636,,,,,,,8872,,10608,,7241,3147,,762,7511,8114,,9173,,,11213,,8662,13075,,9793,14203,,,3269,,2432,11399,,2980
12852,6027,13667,4800,14146,,896,8426,,,,12607,7722,5362,14352,,3618,,,6739,,,5813,,,,4282,,8457,13458,2140,,1032,,,,,8138,,3661,,15187,,2782,9297,4598,3070,,,,,,,12864,,6572,,,,,12530,1428,1580,,,12089,,1071,7353,2637,,,,,,,8873,,10609,,7242,3148,,763,7529,8115,,9174,,,11214,,8663,13100,,9794,14204,,,3270,, ,11400,,3001
12876,6028,13668,4822,14147,,897,8427,,,,12608,7743,5384,14353,,3619,,,6740,,,5814,,,,4283,,8458,13459,2141,,1033,,,,,8139,,3662,,15188,,2783,9298,4599,3071,,,,,,,12865,,6573,,,,,12548,1429,1599,,,12090,,1072,7354,2657,,,,,,,8890,,10610,,7243,3149,,766,7530,8116,,9175,,,11215,,8684, ,,9795,14205,,,3271,,,11401,,3002
12877,6029,13690,4823,14148,,898,8428,,,,12609,7744,5385,14354,,3620,,,6741,,,5815,,,,4284,,8459,13460,2142,,1034,,,,,8140,,3663,,15189,,2784,9299,4600,3072,,,,,,,12866,, ,,,,,12549,1430,1600,,,12091,,1073,7355,2658,,,,,,,8891,,10611,,7244,3150,,767,7531,8117,,9176,,,11238,,8685,,,9796,14206,,,3293,,,11402,,3003
13353,6030,13691,4824,14670,,899,8429,,,,12610,7745,5386,14355,,3621,,,6742,,,5816,,,,4285,,8460,13461,2162,,1035,,,,,8163,,3664,,15213,,2785,9320,4601,3090,,,,,,,12867,,,,,,,12550,1431,1601,,,12092,,1074,7373,2659,,,,,,,8892,,10612,,7245,3151,,768,7532,8118,,9178,,,11239,,8686,,,9797,14207,,,3294,,,11403,,3004
13376,6031,13692,4825,14671,,1448,8449,,,,12632,7746,5387,14356,,3622,,,6743,,,5817,,,,4307,,8461,13935,2163,,1036,,,,,8164,,3685,, ,,2786,9321,4602,3091,,,,,,,12889,,,,,,,12551,1878,1602,,,12093,,1075,7374,2660,,,,,,,8893,,10631,,7263,3171,,1262,7533,8119,,9179,,,11263,,8687,,,9816,14227,,,3295,,,11422,,3005
13377,6032,13693,4849,14672,,1449,8450,,,,12633,7747,5409,14357,,3623,,,6763,,,5818,,,,4308,,8462,13958,2164,,1037,,,,,8165,,3686,,,,2806,9322,4623,3092,,,,,,,12890,,,,,,,12552,1879,1603,,,12113,,1076,7375,2661,,,,,,,8894,,10632,,7264,3172,,1263,7534,8565,,9180,,,11264,,8688,,,9817,14228,,,3296,,,11423,,3026
13378,6033,13714,4850,14673,,1450,8451,,,,12634,7748,5410,14379,,3643,,,6764,,,5837,,,,4309,,8480,13959,2165,,1038,,,,,8188,,3687,,,,2807,9323,4624,3093,,,,,,,12891,,,,,,,12553,1880,1604,,,12114,,1077,7376,2662,,,,,,,8895,,10633,,7265,3173,,1264,7535,8567,,9181,,,11662,,8710,,,9818,14229,,,3318,,,11424,,3027
13379,6052,13715,4874,14674,,1473,8452,,,,12635,7767,5411,14380,,3645,,,6765,,,5838,,,,4310,,8481,13960,2166,,1039,,,,,8189,,3688,,,,2808,9324,4625,3094,,,,,,,12892,,,,,,,12554,1881,1605,,,12115,,1093,7377,2683,,,,,,,8896,,10634,,7266,3174,,1265,7536,8589,,9182,,,11685,,8711,,,9819,14230,,,3319,,,11425,,3028
13401,6053,13716,5345,14675,,1474,8453,,,,12657,7768,5412,14927,,3646,,,6766,,,5839,,,,4332,,8482,13983,2167,,1040,,,,,8190,,3689,,,,2809,9344,4626,3095,,,,,,,12893,,,,,,,12555,1902,1624,,,12116,,1094,7378,2684,,,,,,,8915,,10635,,7267,3175,,1266,7554,8590,,9183,,,11686,,8712,,,9820,14231,,,3320,,,11426,,3029
13402,6054,13717,5346,14695,,1475,8454,,,,12658,7769,5835,14928,,3647,,,6767,,,5840,,,,4333,,8483,13984,2168,,1041,,,,,8213,,3711,,,,2831,9345,4649,3096,,,,,,,12914,,,,,,,12574,1903,1625,,,12117,,1095,7379,2685,,,,,,,8916,,10636,,7268,3176,,1267,7555,8591,,9197,,,11687,,8713,,,9821,14776,,,3321,,,11427,,3030
13403,6055,13718,5347,14696,,1498,8474,,,,12659,7770,5836,14929,,3648,,,6768,,,5841,,,,4334,,8484,13985,2187,,1042,,,,,8214,,3712,,,,2832,9346,4650,3097,,,,,,,12915,,,,,,,12575,1904,1626,,,12118,,1096,7380,2686,,,,,,,8917,,10637,,7269,3177,,1287,7556,8592,,9198,,,11688,,8736,,,9822,14777,,,3344,,,11428,,3031
13404,6056,13719,5348,14697,,1499,8475,,,,12660,7771,5860,14930,,3671,,,6788,,,5842,,,,4335,,8485,14008,2188,,1057,,,,,8215,,3713,,,,2833,9347,4675,3098,,,,,,,12916,,,,,,,12576,1905,1627,,,12138,,1097,7399,2687,,,,,,,8918,,10658,,7270,3196,,1288,7557,8593,,9199,,,11709,,8737,,,9843,14778,,,3345,,,11447,,3051
13426,6057,13739,5349,14698,,12095,8476,,,,12661,7772,5861,14931,,3672,,,6789,,,5863,,,,4358,,8486,14009,2189,,1058,,,,,8238,,3714,,,,2834,9348,5076,3115,,,,,,,12917,,,,,,,12577,1906,1628,,,12139,,1098,7400,2688,,,,,,,9368,,10659,,7288,3197,,1289,7558,8594,,9200,,,11710,,8738,,,10266,14779,,,3346,,,11448,,3052
13427,6058,13740,5370,14699,,12096,8477,,,,13134,7773,5862,14932,,3673,,,6790,,,5864,,,,4359,,8487,14010,2190,,1059,,,,,8239,,4212,,,,2856,9349,5095,3116,,,,,,,12918,,,,,,,12578,1927,1629,,,12140,,1099,7401,2711,,,,,,,9388,,10660,,7289,3198,,1290,7559,8614,,9201,,,11711,,9211,,,10267,14780,,,3894,,,11449,,3053
13428,6059,13741,5371,14700,,12671,8499,,,,13158,7793,5884,14951,,4093,,,6791,,,5865,,,,4784,,8506,14011,2191,,1060,,,,,8240,,4236,,,,2857,9350,5096,3117,,,,,,,12940,,,,,,,12579,1928,1630,,,12141,,1100,7402,2712,,,,,,,9389,,10661,,7290,3199,,1291,7560,8615,,9202,,,11712,,9212,,,10268,14781,,,3919,,,11450,,3054
13429,6079,13742,5372,14719,,12695,8500,,,,13159,7794,5885,14952,,4094,,,6792,,,5866,,,,4785,,8507,14033,2192,,1061,,,,,8264,,4237,,,,2858,9369,5097,3118,,,,,,,12941,,,,,,,12580,1929,1649,,,12142,,1101,7403,3112,,,,,,,9390,,10662,,7291,3200,,1292,7561,8616,,9203,,,11713,,9213,,,10269,14782,,, ,,,11451,,3055
13451,6080,13743,5373,14720,,12696,8951,,,,13160,7795,5886,14953,,4117,,,6793,,,5890,,,,4808,,8508,14034,2193,,1062,,,,,8788,,4238,,,,2859,9370,5098,3119,,,,,,,12942,,,,,,,12600,1930,1650,,,12163,,1102,7404,3137,,,,,,,9391,,11157,,7292,3201,,1293,7579,8617,,9204,,,11714,,9235,,,10291,14802,,,,,,11452,,3056
13452,6081,13744,5374,14721,,12697,8952,,,,13181,7796,5887,14954,,4118,,,7313,,,6388,,,,4809,,8509,14035,2194,,1063,,,,,8813,,4239,,,,2881,9371,5099,3120,,,,,,,12943,,,,,,,12601,1931,1651,,,12164,,1119,7405,3138,,,,,,,9392,,11158,,7293,3202,,1311,7580,8618,,9205,,,11715,,9236,,,10292,14803,,,,,,11453,,3075
13453,6082,13763,5375,14722,,12720,8953,,,,13182,7797,5888,14955,,4119,,,7314,,,6389,,,,4810,,8510,14036,2212,,1064,,,,,8814,,4261,,,,2882,9372,5100,3121,,,,,,,12966,,,,,,,12602,1932,1652,,,12165,,1120,7424,3157,,,,,,,9393,,11159,,7764,3220,,1312,7581,8619,,9206,,,11733,,9237,,,10293,14804,,,,,,11472,,3076
13454,6083,13764,5396,14723,,12721,8976,,,,13183,7798,5889,14956,,4141,,,7315,,,6390,,,,4811,,8511,14037,2213,,1065,,,,,8839,,4262,,,,2883,9373,5101,3122,,,,,,,12967,,,,,,,12603,1952,1653,,,12662,,1121,7425,3162,,,,,,,9394,,11160,,7789,3221,,1313,7582,8639,,9207,,,11734,,9238,,,10294,14805,,,,,,11473,,3077
13455,6553,13765,5397,14724,,12722,8977,,,,13184,7819,5908,14957,,4142,,,7316,,,6391,,,,4831,,8512,14058,2214,,1066,,,,,8864,,4263,,,,2884,9374,5102,3123,,,,,,,13440,,,,,,,12604,1953,1654,,,12663,,1122,7426,3163,,,,,,,9414,,11181,,7790,3222,,1314,7583,8640,,9208,,,11735,,9260,,,10295,14806,,,,,,11474,,3078
13456,6554,13766,5398,14725,,12723,8978,,,,13185,7820,5909,14976,,4143,,,7317,,,6392,,,,4832,,8532,14059,2215,,1067,,,,,9489,,4264,,,,2906,9375,5103,3141,,,,,,,13441,,,,,,,12605,1954,1675,,,12664,,1123,7427,3182,,,,,,,9415,,11182,,7791,3223,,1315,7584,8641,,9209,,,11736,,9261,,,10296,14807,,,,,,11475,,3079
13476,6555,13767,5399,14744,,12745,8979,,,,13186,7821,5910,14977,,4144,,,7338,,,6412,,,,4833,,8533,14060,2216,,1082,,,,, ,,4286,,,,2907,9395,5119,3142,,,,,,,13464,,,,,,,12626,1955,2051,,,12687,,1124,7428,3183,,,,,,,9416,,11183,,7792,3224,,1316,7585,8642,,9222,,,11737,,9262,,,10297,14827,,,,,,11476,,3080
13477,6556,13768,5400,14745,,12746,9000,,,,13206,7822,5911,14978,,4145,,,7339,,,6413,,,,4834,,8534,14061,2217,,1083,,,,,,,4287,,,,2908,9396,5120,3143,,,,,,,13465,,,,,,,12627,1956,2052,,,12688,,1125,7429,3185,,,,,,,9417,,11184,,7813,3225,,1317,7586,8643,,9223,,,11738,,9263,,,10298,14828,,,,,,11477,,3081
13478,6577,13769,5421,14746,,12747,9001,,,,13207,7823,5912,14979,,4166,,,7340,,,6414,,,,4835,,8535,14062,2218,,1084,,,,,,,4288,,,,2909,9397,5121,3144,,,,,,,13466,,,,,,,12628,1957,2053,,,12689,,1126,7430,3186,,,,,,,9418,,11185,,7814,3226,,1318,7587,8644,,9224,,,11739,,9285,,,10299,14829,,,,,,11478,,3082
13479,6578,13788,5422,14747,,12748,9002,,,,13208,7846,5913,14980,,4167,,,7341,,,6415,,,,4836,,8536,14083,2237,,1085,,,,,,,4289,,,,3306,9398,5122,3145,,,,,,,13467,,,,,,,12629,1977,2076,,,12690,,1127,7448,3187,,,,,,,9419,,11186,,7815,3227,,1319,7604,8645,,9225,,,11740,,9286,,,10317,14830,,,,,,11498,,3099
13480,6579,13789,5423,14748,,12749,9003,,,,13209,7847,5932,14981,,4168,,,7342,,,6416,,,,4856,,8537,14084,2238,,1086,,,,,,,4311,,,,3307,9399,5123,3146,,,,,,,13490,,,,,,,12630,1978,2077,,,12691,,1145,7449,3188,,,,,,,9420,,11206,,7816,3245,,1336,7605,8664,,9226,,,11741,,9287,,,10318,14831,,,,,,11499,,3100
13501,6580,13790,5424,14749,,12773,9004,,,,13210,7848,5933,14982,,4169,,,7343,,,6417,,,,4857,,8558,14085,2239,,1087,,,,,,,4312,,,,3308,9400,5124,3167,,,,,,,13491,,,,,,,12631,1979,2078,,,12692,,1146,7450,3207,,,,,,,9421,,11207,,7817,3246,,1337,7606,8665,,9227,,,11742,,9288,,,10319,14832,,,,,,11500,,3101
13502,6581,13791,5425,14750,,12774,9024,,,,13211,8292,5934,14983,,4170,,,7364,,,6437,,,,4858,,8559,14086,2240,,1088,,,,,,,4313,,,,3330,9422,5125,3168,,,,,,,13492,,,,,,,12652,1980,2079,,,12693,,1147,7451,3208,,,,,,,9440,,11208,,7818,3247,,1338,7607,8666,,9228,,,11758,,9311,,,10320,14852,,,,,,11525,,3102
13503,6582,13792,5448,14769,,13246,9025,,,,13231,8293,5935,15004,,4171,,,7365,,,6438,,,,4859,,8560,14087,2241,,1089,,,,,,,4336,,,,3331,9423,5126,3169,,,,,,,13515,,,,,,,12653,1981,2080,,,12713,,1148,7452,3209,,,,,,,9441,,11209,,7838,3248,,1339,7608,8667,,9229,,,11759,,9312,,,10321,14853,,,,,,11948,,3103
