,grain,FIP
0,1,1.1006765431974937e-07
1,2,7.82459717815233e-07
2,3,8.775561785205008e-06
3,4,1.2185831644611455e-09
4,5,1.1861815588795456e-08
5,6,4.7637088688298363e-07
6,7,7.972184092669197e-06
7,8,2.920103296072132e-07
8,9,5.2490781763318434e-08
9,10,1.3268432685747025e-06
10,11,8.815935098384754e-06
11,12,2.90225711916918e-07
12,13,4.4069604708385544e-06
13,14,4.11688717463274e-10
14,15,5.201474914759484e-09
15,16,4.738083917009798e-07
16,17,1.2700839799581322e-09
17,18,3.7434420789456743e-10
18,19,3.2691178763040686e-08
19,20,3.2051830351993033e-06
20,21,4.685990276174929e-07
21,22,1.2086015247629372e-06
22,23,1.6675755552693995e-06
23,24,3.6364062418819037e-07
24,25,5.273696386483991e-07
25,26,5.016782446224824e-07
26,27,1.6812711993644264e-07
27,28,4.345378226661506e-06
28,29,4.977426240975321e-08
29,30,2.6420381053487717e-07
30,31,4.1230903154126805e-06
31,32,7.677989244461832e-06
32,33,7.212848121633522e-07
33,34,8.168672508082414e-06
34,35,1.1339880040705953e-06
35,36,7.599117943105878e-06
36,37,4.67112857423913e-06
37,38,6.266356583885423e-07
38,39,7.098044062031175e-06
39,40,5.009605339664999e-07
40,41,2.0988765435651396e-06
41,42,3.7902655361596676e-08
42,43,2.147009425226625e-08
43,44,1.7837822815495041e-06
44,45,1.7877850286687458e-06
45,46,2.375337299125392e-06
46,47,3.7182583341733435e-06
47,48,4.918201905341262e-06
48,49,3.703162205737474e-07
49,50,1.7418537792427604e-06
50,51,5.3259479537482044e-06
51,52,1.0313902844169858e-09
52,53,7.208367868455828e-11
53,54,3.2460209677252638e-06
54,55,4.81817203182207e-06
55,56,4.818744976376938e-07
56,57,4.4976496148751796e-06
57,58,4.655283560759932e-06
58,59,4.535174246141568e-08
59,60,8.22672758878242e-06
60,61,2.118925184553458e-07
61,62,1.0449374251456977e-08
62,63,1.1922673688503082e-06
63,64,2.579167719684175e-07
64,65,1.0672026731277621e-08
65,66,4.1770367473092e-06
66,67,9.884475396427266e-06
67,68,4.217552824543544e-06
68,69,4.964743888871807e-06
69,70,1.486078320867837e-08
70,71,2.1773014600340026e-07
71,72,1.8604703388794377e-06
72,73,1.0237472574619536e-06
73,74,5.878707145845043e-07
74,75,1.7534172906044978e-06
75,76,6.9114744563455915e-06
76,77,5.531777828001679e-06
77,78,5.775547350122082e-06
78,79,4.014253179035926e-06
79,80,5.488054931867178e-07
80,81,6.1309159570507446e-09
81,82,1.1814404086595703e-10
82,83,3.476849844012849e-08
83,84,9.209793393030007e-06
84,85,8.636665810936915e-06
85,86,9.240045431080215e-06
86,87,3.6105755327095654e-06
87,88,7.874888657224687e-06
88,89,1.5563397996305153e-06
89,90,3.555044893275782e-07
90,91,1.2538760695313236e-07
91,92,5.718265413737743e-06
92,93,1.0499088338530349e-06
93,94,1.7146665857507862e-06
94,95,1.0527567837753917e-06
95,96,1.183076960059796e-11
96,97,9.489792840854677e-06
97,98,1.29039166808473e-06
98,99,2.335911634629239e-06
99,100,5.198679557189055e-09
100,101,6.334764634113682e-07
101,102,6.2952301523816735e-06
