104
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.84672934,0.72456026,-0.8792389,0.10834832,0.45698822,0.079758599,0.36879697,0.95030165,5.9515481,19.770615,16.74036,14.325003,45.148148,32.777779,31.814816,30.969147,2.8555892,1.6634599,0.37238282,72,16,0.53070372,1,0,0,17496,15552,17496
2,0.79569268,0.6801073,-0.58774066,-0.031275224,-0.66825497,0.45499235,0.86176687,1.4228059,0.23723185,25.551407,20.331068,17.377699,30.624161,67.671143,106.32886,38.653999,4.6530986,1.5931674,3.2599576,140,17,0.44660202,1,0,0,32184,30240,32184
3,0.85295039,0.50598586,0.41035038,-0.50408077,0.66714615,0.36391085,1.2826492,1.7983607,4.132267,15.416602,13.149597,7.8005824,42.119999,9.7200003,23.4,21.472807,1.1826153,1.4151382,2.9577007,24,8,0.36006817,1,1,1,5400,5184,5400
4,0.17041537,0.078286581,0.45559669,0.10835777,-0.35533765,0.80896562,1.5395163,2.2661142,0.032846786,73.68763,12.557505,5.7687531,91.390244,117.58537,82.170731,25.669241,3.7889693,0.97474331,3.3219717,41,8,0.0097464276,1,1,1,8856,8856,8856
5,0.89496225,0.66002315,0.53292799,-0.4643833,0.70462078,0.062011082,0.71089828,1.1605283,6.1808853,27.143661,24.292551,17.915445,83.521736,56.449276,50.710144,43.750572,4.029572,2.1726899,4.5673938,203,16,0.60232586,1,0,0,44712,43848,44712
6,0.84080631,0.19241557,0.746741,0.40156087,-0.20616339,0.48849103,2.99282,0.018331951,2.3043547,71.120171,59.798286,13.684628,64.228348,48.307087,45.68504,46.895561,4.0343451,2.0238869,3.047564,250,19,0.00057732681,1,1,1,54864,54000,54864
7,0.19041246,0.13563585,-0.36933264,-0.322236,0.72381532,0.48564267,3.1168821,1.6413324,6.2650685,83.845589,15.965245,11.372469,42.459854,29.014599,47.671532,37.903244,6.020752,1.0245135,4.585948,132,11,0.021521645,1,1,1,29592,28512,29592
8,0.18180871,0.10849509,-0.88225043,-0.15601677,0.40854606,0.17430733,4.6809545,0.69930565,6.281477,71.539818,13.006562,7.7617197,83.440681,117.91525,94.220337,28.815605,5.2906885,2.2210824,4.9406285,58,11,0.013266128,1,1,1,12744,12528,12744
9,0.88982695,0.6760326,0.50190884,0.24686408,-0.039616186,0.82799524,4.7023425,0.73097014,4.3473449,29.056589,25.855337,19.643202,66.632813,129.91406,45.960938,45.93824,3.6465089,1.1871639,2.7322955,235,21,0.57278258,1,1,1,55296,50760,55296
10,0.804452,0.57755286,-0.48504421,-0.33968064,-0.48176801,0.64594793,1.3464378,2.1153357,5.6340032,15.84293,12.744877,9.1501293,122,95.400002,105.8,23.13088,6.0680604,0.86050391,3.9235892,30,7,0.41156638,1,0,0,6480,6480,6480
