100
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.90459496,0.80004281,-0.33083895,-0.010415987,0.50670248,0.79604626,0.25515205,0.83919048,6.1636801,24.460655,22.126986,19.569572,62.297871,36.734043,121.65958,42.417233,1.1792257,1.5708061,2.1526911,185,17,0.64232731,1,0,0,40608,39960,40608
2,0.68206352,0.51453733,-0.17831105,-0.49158296,0.57840973,0.62609386,6.0084028,0.33640525,4.6471558,19.884645,13.562592,10.231393,106.6,68.066666,8.333333,25.876261,0.4769969,1.1005536,4.314527,42,7,0.42064103,1,1,1,9720,9072,9720
3,0.75279498,0.50496703,0.31488362,-0.32165557,-0.8228097,0.34694412,3.472892,1.890226,5.7327905,15.341398,11.548927,7.7469006,37,103.85714,115.57143,20.538002,3.7295566,0.8115586,2.0321794,21,6,0.30566752,1,0,0,4536,4536,4536
4,0.1650625,0.12442163,-0.21536057,0.1157707,-0.49923536,0.83125269,0.89488775,1.5710658,4.7109632,96.563026,15.938935,12.014528,132.65562,67.569534,84.377487,39.465157,0.047599763,0.49401975,1.0340948,149,12,0.013238106,1,1,1,32616,32184,32616
5,0.20940462,0.17664687,0.13662103,0.017922612,-0.9836964,0.11556309,0.024258273,0.32394648,0.047157265,95.119278,19.918417,16.802525,58.074326,117.50676,76.804054,49.160458,4.7258868,0.27646279,4.4650068,288,22,0.025339309,1,1,1,63936,62208,63936
6,0.2392607,0.20532602,-0.20753427,-0.84669638,0.3217468,0.36947772,4.7530165,0.55683291,0.030719858,66.284523,15.859281,13.609937,92.15493,28.140844,112.56338,38.3759,0.61396974,2.1175659,4.2363057,137,13,0.0351163,1,1,1,30672,29592,30672
7,0.86959738,0.7084375,0.18310593,-0.63962358,0.59699106,0.44828066,3.7459815,1.262362,5.7967839,15.273757,13.28202,10.820502,30.882353,95.823532,101.82353,24.116339,2.9379926,1.5662051,0.64690614,34,11,0.32503715,1,0,0,7344,7344,7344
8,0.84830564,0.45629224,0.71671957,-0.57227194,-0.10109699,0.38548329,3.6081381,1.7448215,4.147994,17.411106,14.769939,7.9445524,11.727273,92.63636,77.181816,23.385086,2.7242756,2.3217881,4.071878,31,7,0.40088749,1,1,1,7128,6696,7128
9,0.8351047,0.5899297,-0.84723824,0.060341563,0.36910588,0.37723625,3.3240161,2.2046709,4.1005325,31.866444,26.611816,18.79896,80.176895,42.877254,55.895306,48.173496,5.9016528,1.8004336,0.87996256,271,19,0.57745028,1,0,0,59832,58536,59832
10,0.72234595,0.592215,-0.63271338,0.4620454,-0.15327401,0.60224152,1.1912284,1.2996346,4.1287541,21.837688,15.774365,12.932607,29.02817,23.366198,22.859156,29.620924,0.29677385,1.9481008,4.3329024,63,7,0.3748816,1,0,0,15336,13608,15336
11,0.68228793,0.582708,0.26090705,0.2962147,0.23684774,0.88774288,1.5305245,2.2754323,4.3947949,15.847321,10.812436,9.2343607,107.4,94.199997,80.519997,21.472807,5.1729631,1.3961208,2.0720725,24,6,0.35900006,1,0,0,5400,5184,5400
12,0.51814252,0.43662941,0.13065462,-0.56994796,0.78753561,0.19461857,1.5178093,1.1209289,0.0069528185,42.24543,21.889154,18.445599,23.194445,24.111111,77.555557,43.822296,0.46761554,1.2490989,3.1585162,204,17,0.11873725,1,1,1,46656,44064,46656
13,0.80010033,0.56331444,0.84365022,-0.35064337,-0.062543616,0.40173596,5.119916,0.10812067,4.9845223,26.232712,20.988802,14.777266,118.85612,127.48921,57.604317,38.3759,2.9021318,2.3041878,3.6899407,137,18,0.53060961,1,1,1,30024,29592,30024
14,0.87749738,0.7756114,0.044588968,-0.93897009,-0.29659364,0.16846126,0.9457677,1.1085149,0.47869173,32.09528,28.163527,24.893465,65.90863,111.1066,82.918785,54.108082,1.5388887,0.80126739,2.7321253,384,24,0.60012084,1,0,0,85104,82944,85104
15,0.22489421,0.20122845,-0.17897889,0.4536446,0.86809009,0.09269736,2.3496459,1.5923877,4.7427883,74.675064,16.793989,15.026748,29.547945,118.84931,33.041096,38.837196,3.6237595,1.0188491,6.0137787,142,13,0.010176945,1,1,1,31536,30672,31536
16,0.8071174,0.66075677,0.85183209,-0.32014242,0.22662029,0.3471804,0.64084995,1.355988,4.7609277,35.29208,28.484852,23.319481,22.718447,70.35437,83.490288,54.665939,2.2037938,2.286592,2.9227867,396,28,0.61130935,1,1,1,88992,85536,88992
17,0.63562602,0.49679238,-0.46065143,-0.65939498,-0.41172948,0.42834264,1.9706445,2.331692,5.1713376,16.546101,10.517133,8.2199774,7.173913,127.69566,55.95652,20.858959,1.7266376,1.8692085,6.0877976,22,3,0.39187416,1,1,1,4968,4752,4968
18,0.55240661,0.24476458,-0.78616899,-0.20576766,0.5779233,0.074850567,0.093774743,0.059336383,0.078523301,81.124763,44.813854,19.856468,53,119.95556,120.4,60.243523,5.0971804,1.8973746,4.585196,530,31,0.0085399561,1,1,1,116640,114480,116640
19,0.91214281,0.6681487,-0.78331643,-0.55741209,0.19837774,0.19066556,5.168859,0.33029118,5.5237989,15.423724,14.068639,10.305341,28.764706,117.35294,24.882353,23.877548,4.5532808,1.6748986,2.6723735,33,5,0.29627952,1,0,0,7344,7128,7344
20,0.90217531,0.24364212,-0.11711969,0.62853837,0.75365877,0.152384,3.1579671,1.601155,5.5382314,78.057297,70.421364,19.018045,56.415337,34.121407,91.025558,63.133766,3.5253191,1.3873237,0.015278917,610,29,0.0028072298,1,1,1,135216,131760,135216
21,0.78960741,0.55838126,0.32262534,-0.21912189,0.77785158,0.49279344,3.5530634,1.8589116,5.7156692,16.188028,12.782187,9.0390921,101.4,59.599998,84,22.604996,2.8276043,1.5230081,4.7379737,28,6,0.38709021,1,0,0,6480,6048,6480
22,0.22546206,0.2047004,0.066618904,0.32044271,0.76469439,0.55508643,1.5583854,2.0734522,0.025542272,96.200424,21.689547,19.692265,46.443039,56.635445,103.57215,54.248627,3.5645094,0.66687763,0.83287013,387,22,0.029936126,1,1,1,85320,83592,85320
23,0.79131252,0.50126952,0.74368054,0.55388618,-0.37435889,0.0021806767,0.62283468,0.80176729,5.9262595,21.485533,17.00177,10.770042,114.04478,118.25373,120.13433,29.931112,0.92289168,1.4558356,3.506855,65,10,0.52228928,1,0,0,14472,14040,14472
24,0.81597799,0.13888128,0.13106659,0.63512707,-0.7422601,0.16877498,1.5567744,1.5865576,0.46285176,75.868332,61.906887,10.536691,87.944885,81.874016,103.51181,46.958008,5.856101,1.4112501,3.1215205,251,21,0.0012986006,1,1,1,54864,54216,54864
25,0.73649168,0.13508601,0.17876695,-0.60591292,0.22381736,0.74217099,1.5561595,1.5490199,5.9920311,74.635742,54.968601,10.082245,135.24107,61.74107,36.9375,44.596207,1.5647964,1.3675766,4.1325936,215,13,0.0016981328,1,1,1,48384,46440,48384
26,0.15966229,0.1356609,-0.44248733,0.70682949,0.31983551,0.44978029,4.6179123,0.17377008,0.095923685,70.37159,11.235689,9.5466728,119.45901,31.131147,51.098362,29.304098,4.6535873,1.9723033,0.39333403,61,12,0.012566928,1,1,1,13176,13176,13176
27,0.77765,0.59961963,-0.31796485,-0.43059531,0.45419446,0.71217513,0.41321662,0.91199541,3.8810472,14.051217,10.926929,8.4253855,44.099998,129.60001,72.300003,20.206684,2.4545867,2.2750509,0.86975324,20,5,0.32208198,1,0,0,4320,4320,4320
28,0.70044965,0.53753567,0.43790385,0.60016447,-0.30388054,0.59640539,1.2167139,1.9887244,4.2092605,16.059725,11.249028,8.6326742,46.439999,123.24,102.36,20.858959,1.5600213,2.3678162,2.0881631,22,6,0.38595188,1,0,0,5400,4752,5400
29,0.87608933,0.67931968,0.17187394,-0.1245085,0.24441139,0.94616067,5.2512989,0.5217787,5.0773511,19.675541,17.237532,13.365982,33.545456,61.597404,126.27273,31.253284,2.3418036,0.95525855,1.5331701,74,12,0.51554412,1,0,0,16632,15984,16632
30,0.6807,0.4749639,0.26144326,0.26337817,0.80937284,0.45518675,1.4031945,1.9119976,5.5102229,17.12038,11.653843,8.1315622,5.7692308,139.15384,30.692308,22.053432,2.8721905,0.76040238,1.2940205,26,4,0.38539803,1,1,1,5616,5616,5616
31,0.91943181,0.7071166,-0.46206638,0.31660029,-0.062593363,0.82603937,0.572559,0.98536271,5.6710262,23.523462,21.62822,16.633831,127.43662,106.8169,129.21127,38.188244,5.7581034,1.1890756,0.67634332,135,12,0.48494872,1,1,1,30672,29160,30672
32,0.8016302,0.67367762,-0.057334758,0.32727075,-0.58794785,0.73751193,0.35173023,0.99813622,6.0486069,17.415701,13.960953,11.732568,34.531914,83.297874,47.425533,25.244877,2.5292766,0.74900043,1.0787053,39,10,0.44265905,1,0,0,10152,8424,10152
33,0.62621403,0.60744363,-0.76545876,-0.34388274,0.31364846,0.44434476,5.8249369,0.54937309,5.4506216,15.36847,9.6239519,9.3354797,117.57143,141.85715,68.428574,20.538002,6.0907631,1.9914583,5.2463021,21,7,0.29670051,1,1,1,4536,4536,4536
34,0.58223069,0.47169212,0.013504578,-0.48230231,0.73643225,0.47420415,2.0535777,1.9193625,5.3404717,26.486498,15.42125,12.493471,45.785713,20.428572,27.357143,31.111864,0.60008287,1.0069937,3.6856897,73,11,0.44064182,1,1,1,18144,15768,18144
35,0.75471193,0.54346842,0.79993236,-0.39070347,0.020256178,0.45502606,0.82762903,1.6159906,6.2034249,38.367764,28.95661,20.851667,59.653847,117.44711,32.552883,55.076977,2.6427643,2.1957774,3.5514469,405,20,0.68079633,1,1,1,89856,87480,89856
36,0.75354648,0.58202386,0.58458889,0.31422046,-0.24941389,0.70520502,2.8014696,2.4089513,5.1624956,19.34194,14.57505,11.25747,129.90565,10.018867,135.22641,27.240627,3.9747393,1.4514705,2.9883375,49,9,0.47364223,1,1,1,11448,10584,11448
