101
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.79192477,0.63323003,-0.073648132,0.52053177,-0.7081933,0.47125876,3.3349042,1.66527,5.7891822,19.061327,15.095137,12.070204,47.068966,109.65517,92.275864,27.606318,5.8731565,2.4571879,1.5387552,51,11,0.47363269,1,0,0,12528,11016,12528
2,0.4097133,0.32558879,0.69953644,0.44012687,0.25440204,0.50221187,6.2012844,0.47955081,6.2063947,63.198864,25.893414,20.576841,118.7561,68.926826,44.151218,54.665939,3.2343001,1.9456385,2.1111164,396,27,0.097579464,1,1,1,88560,85536,88560
3,0.7814402,0.5243116,-0.073648132,0.52053177,-0.7081933,0.47125876,4.9950995,0.51698589,4.3310885,20.023539,15.647198,10.498573,70.285713,23.25,83.14286,28.137337,0.62471229,1.9188318,1.1230774,54,9,0.52146745,1,0,0,12096,11664,12096
4,0.85131598,0.70719177,0.71007651,0.6266734,-0.2249326,0.22907884,4.9085445,0.35730484,5.5985289,14.435667,12.289314,10.208784,13.285714,130.5,85.5,22.604996,4.640945,2.487921,3.194772,28,7,0.32204974,1,1,1,6048,6048,6048
5,0.17582475,0.15682566,0.15705901,-0.12136033,-0.97334874,0.11487544,3.1538913,0.28547403,3.141633,87.24221,15.33934,13.681817,104.1039,104.72727,115.16883,38.837196,3.937037,0.39962164,5.2527866,142,12,0.015347704,1,1,1,33264,30672,33264
6,0.91472042,0.84510171,0.596874,0.44126278,-0.083774097,0.66483873,0.23360965,0.82290816,5.1317554,18.828894,17.223173,15.91233,118.03448,73.275864,133.06897,32.858765,3.9035499,1.6729165,2.6303275,86,10,0.49666438,1,1,1,18792,18576,18792
7,0.48759103,0.44474477,0.24679019,0.13348085,0.94386566,0.17434175,1.554442,2.3472617,6.2620416,55.928574,27.270271,24.873941,64.247902,122.10504,52.159664,56.40464,2.2492528,0.56878698,1.2576431,435,25,0.11337603,1,1,1,102816,93960,102816
8,0.71822685,0.66720539,-0.073648132,0.52053177,-0.7081933,0.47125876,5.2460752,0.51685721,4.8601608,18.279846,13.129077,12.196412,81.25,119.625,107.75,26.672947,2.9304237,1.908181,3.1542907,46,8,0.43235213,1,0,0,10368,9936,10368
9,0.8367129,0.58335334,0.020809243,0.82516038,0.50357157,0.25513324,1.584314,2.216244,5.5643516,14.322686,11.983976,8.3551874,78.272728,58.909092,117.54546,20.858959,5.0294604,0.49639198,3.3376796,22,4,0.30976385,1,0,0,4752,4752,4752
10,0.8034023,0.72922951,0.91945487,-0.070815362,0.19629988,0.33324799,0.091468647,0.28866285,4.1264224,20.299343,16.308538,14.802879,77.457832,103.48193,91.698792,31.393435,5.8038383,1.0162472,2.4187474,75,17,0.50815928,1,0,0,17928,16200,17928
11,0.16485398,0.11820535,-0.79568857,-0.14539485,0.36030117,0.46467531,0.07369224,0.43397152,0.075226679,70.538651,11.628577,8.3380451,120.17647,14.294118,34.058823,27.606318,5.8043704,1.8844329,5.4429016,51,9,0.0084059471,1,1,1,11016,11016,11016
12,0.55792063,0.40812817,-0.38992706,0.62608099,-0.67502451,0.01792725,1.0435295,1.6011015,4.4610782,21.381882,11.929393,8.7265482,143.5,141.33333,64.833336,24.580227,0.5304684,1.6589514,2.5580208,36,4,0.40346324,1,1,1,7776,7776,7776
13,0.72308069,0.50227189,-0.38172862,-0.91983193,0.04011789,0.081136264,4.6124177,0.39787418,4.5664649,16.983011,12.280087,8.5300884,123.66666,83.444443,19.222221,22.332619,2.5335431,2.25629,3.4423749,27,7,0.29362684,1,0,0,5832,5832,5832
14,0.87212569,0.65032631,0.017293803,-0.48770025,0.86882788,0.08359158,5.5994945,0.55788505,4.9856315,34.192722,29.820353,22.236429,97.827766,55.025707,107.46786,52.561283,3.4054017,1.3140454,6.163878,352,25,0.54202086,1,0,0,84024,76032,84024
15,0.94262666,0.60664451,-0.11240687,-0.51304108,0.74898928,0.40394124,0.93031096,1.6414418,0.29572636,17.009689,16.033787,10.318834,93,105.27273,108.40909,25.458828,4.2716022,0.27135342,4.4654388,40,10,0.34062257,1,0,0,9504,8640,9504
16,0.79063034,0.73589247,0.5017876,-0.83721203,0.097188063,0.19452411,2.2247412,2.1778035,5.1202154,14.955914,11.824599,11.005945,106.6,8.8000002,133,23.13088,1.6473984,2.7031872,3.7091002,30,5,0.31717426,1,1,1,6480,6480,6480
17,0.15784416,0.13035429,0.42544898,-0.029036788,0.8146711,0.39301533,0.077846751,0.73475665,0.061013699,91.109856,14.381159,11.87656,53.543999,106.104,80.375999,37.02145,1.9521389,0.88110369,2.0884271,123,16,0.012193438,1,1,1,27000,26568,27000
18,0.28572068,0.24389988,0.25445768,0.27444401,0.90499103,0.20229447,1.6049477,0.58559263,3.072819,60.232685,17.209724,14.690745,41,27.25926,131.55556,40.328999,2.6138816,0.76719064,0.9675445,159,12,0.049676482,1,1,1,34992,34344,34992
19,0.79464811,0.59001839,-0.073648132,0.52053177,-0.7081933,0.47125876,4.6682782,0.54616809,4.300725,23.430868,18.619295,13.824643,115.35849,64.471695,70.528305,34.203903,4.1315975,1.0517616,3.7966444,97,11,0.61140233,1,0,0,22896,20952,22896
20,0.23254894,0.1818803,0.67253602,-0.024414556,0.6686461,0.31624621,3.1108088,1.2133985,0.014294773,91.096031,21.184286,16.568573,49.144329,69.886597,96.216492,49.217289,1.9762968,1.476458,2.0488694,289,23,0.022766614,1,1,1,62856,62424,62856
21,0.87166691,0.72293931,0.020809243,0.82516038,0.50357157,0.25513324,5.2784996,0.3546769,5.5179777,22.553017,19.658718,16.304462,61.838711,102.67742,121.30645,36.717983,5.438374,2.6159623,5.0018601,120,14,0.54150474,1,0,0,26784,25920,26784
22,0.76032269,0.45334506,-0.71934241,0.23673852,-0.37793466,0.5326038,5.2641487,0.56762797,4.7303004,22.862976,17.38324,10.364818,106.14706,53.205883,85.323532,30.384684,3.319242,1.1339107,1.8907765,68,8,0.44693509,1,0,0,14688,14688,14688
23,0.28330383,0.14645587,0.85819316,0.22628856,-0.096727364,0.45049062,1.5437857,1.8112464,6.2618155,68.172279,19.313467,9.98423,80.730339,28.078651,55.921349,32.602047,3.6109092,2.1838944,3.0952849,84,7,0.0051863566,1,1,1,19224,18144,19224
24,0.66704404,0.55192089,0.27032018,0.8713547,-0.16053836,0.37669009,4.1150479,0.8195973,0.31532079,21.200331,14.141554,11.700906,90.789474,99.105263,130.6842,27.240627,2.4408786,1.2332785,4.2283359,49,15,0.41295573,1,0,0,12312,10584,12312
25,0.13281852,0.11824539,0.35657862,-0.38095134,-0.70165086,0.48519465,3.3941767,1.5388312,4.698967,84.34024,11.201946,9.9728451,85.843376,13.698795,106.95181,32.076115,3.2889552,1.0979124,4.9258204,80,10,0.019341009,1,1,1,17928,17280,17928
26,0.7093032,0.57347804,0.16565707,0.44620943,-0.87927723,0.018068964,1.2810191,1.3018271,0.017944776,24.101927,17.095573,13.821925,62.1875,60.6875,134.9375,33.483604,5.907156,0.99212772,3.4765284,91,12,0.49620581,1,1,1,20736,19656,20736
27,0.68226153,0.5396716,-0.053624053,0.54191113,-0.83175117,0.10791982,3.4612663,1.7353863,4.2126722,16.131552,11.005938,8.70574,80.5,89.75,110.5,20.858959,1.3053184,0.90877479,5.6620836,22,7,0.32910731,1,0,0,5184,4752,5184
28,0.78617042,0.65503365,0.27032018,0.8713547,-0.16053836,0.37669009,0.21961121,0.63407081,0.12720907,32.75132,25.748117,21.453217,47.013157,76.618423,106.67764,49.555565,4.8144445,2.2978404,2.2744825,295,22,0.48849469,1,0,0,65664,63720,65664
29,0.8148526,0.26327857,0.11514536,-0.94239008,-0.15780175,0.27155304,3.1466477,1.553565,5.0268517,71.438354,58.211727,18.808187,112.8022,31.978022,104.95605,60.167652,2.2187908,2.5026305,5.1172199,528,29,0.0060442793,1,1,1,117936,114048,117936
30,0.57174045,0.37353879,-0.073648132,0.52053177,-0.7081933,0.47125876,1.4499696,2.1607711,0.0043217749,20.848827,11.920117,7.7878456,93.413795,83.068962,52.448277,22.604996,0.27891201,1.1059258,3.8518865,28,8,0.27537084,1,0,0,6264,6048,6264
31,0.15915664,0.14251271,-0.6912542,-0.55623257,0.44470301,0.12252402,6.1783099,0.45425582,6.2297974,72.336708,11.512867,10.3089,30.652174,132.91304,69,30.532904,5.6588202,2.1827335,4.3036542,69,13,0.012226384,1,1,1,14904,14904,14904
32,0.68573791,0.58494246,-0.23089847,0.26326832,0.83143193,0.43138918,6.1472526,0.67225975,5.6449084,21.20735,14.542684,12.405079,127.98462,97.523079,31.153847,28.815605,4.9634032,1.169701,4.3480086,58,10,0.51610714,1,0,0,14040,12528,14040
33,0.54236358,0.48756537,0.27032018,0.8713547,-0.16053836,0.37669009,1.4587365,1.8022274,6.2019916,23.527971,12.760715,11.471424,92.127274,78.818184,69.981819,28.309963,3.7240653,0.9022947,1.8846228,55,10,0.37866452,1,0,0,11880,11880,11880
34,0.876499,0.6929118,-0.71934241,0.23673852,-0.37793466,0.5326038,3.4392934,1.7989476,5.6897273,23.091192,20.239407,16.00016,118.78125,31.6875,38.53125,36.615704,1.0152683,2.6747439,3.0082469,119,13,0.53583729,1,0,0,27648,25704,27648
35,0.97761112,0.62805545,-0.11712396,-0.88374913,0.083289005,0.44534513,1.3692831,1.8434819,5.5464234,14.552461,14.226647,9.1397524,102.72414,55.137932,47.896553,22.604996,3.5369635,1.9316895,1.5110395,28,6,0.30828217,1,0,0,6264,6048,6264
36,0.27877721,0.24134587,-0.2924403,0.85431737,0.40797749,0.13481444,1.5637155,2.3150394,0.054425653,96.957268,27.029476,23.400236,117.66264,94.343422,47.995461,63.442745,3.7905486,2.2533271,6.2725282,619,26,0.053044647,1,1,1,142776,133704,142776
37,0.77323556,0.72884196,-0.053624053,0.54191113,-0.83175117,0.10791982,2.566005,1.8025607,5.964498,22.268156,17.218531,16.229967,53.970875,64.805824,57.233009,34.66774,1.9841665,1.2412021,1.9759758,101,11,0.45292038,1,0,0,22248,21816,22248
38,0.64408702,0.47842991,-0.25056928,-0.36035916,-0.30143347,0.84645975,3.876476,1.2344115,6.0247126,18.155897,11.693977,8.6863241,116.6,30.799999,105.6,22.87096,3.2706997,2.5480962,3.138135,29,5,0.41529036,1,0,0,6480,6264,6480
39,0.72799432,0.65299588,-0.11712396,-0.88374913,0.083289005,0.44534513,0.5203982,0.61381817,3.7957242,19.265591,14.02524,12.58035,88.684212,115.10526,73,27.240627,4.8783426,1.6511642,3.288868,49,11,0.48336259,1,0,0,12312,10584,12312
40,0.20169771,0.12506196,0.5279184,0.1057615,0.75487334,0.37454364,1.0852607,1.5053109,4.6731973,72.450607,14.613122,9.0608149,98.270271,64.945946,31.297297,31.253284,2.2290926,1.1370939,1.8336538,74,9,0.0099591585,1,1,1,15984,15984,15984
