1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
, 12876,,, 4970,,,,,,,,,,,,,,,,,,,,,,,, 15385, 13345, 9810,,,,, 2538,,,,,,,,,,,,,, 11818,,, 13309,,,,,,,,,,, 14420,,,,,,, 3681,, 4645,, 5659,,, 6736,,, 6785,,, 12604, 9653,,,,,,,,,,,,,,,,,, 14379
, 12877,,, 4971,,,,,,,,,,,,,,,,,,,,,,,, 15386, 13346, 9811,,,,, 2539,,,,,,,,,,,,,, 11819,,, 13333,,,,,,,,,,, 14421,,,,,,, 3682,, 4646,, 5681,,, 6737,,, 6786,,, 13176, 9654,,,,,,,,,,,,,,,,,, 14380
, 12878,,, 4972,,,,,,,,,,,,,,,,,,,,,,,, 15387, 13347, 9812,,,,, 2559,,,,,,,,,,,,,, 11820,,, 13334,,,,,,,,,,, 14422,,,,,,, 3683,, 4647,, 5682,,, 7160,,, 6810,,, 13201, 9655,,,,,,,,,,,,,,,,,, 14381
, 12879,,, 4973,,,,,,,,,,,,,,,,,,,,,,,, 15388, 13348, 9813,,,,, 2560,,,,,,,,,,,,,, 11840,,, 13358,,,,,,,,,,, 14423,,,,,,, 3684,, 4648,, 5683,,, 7161,,, 6811,,, 13202, 9656,,,,,,,,,,,,,,,,,, 14382
, 12880,,, 4974,,,,,,,,,,,,,,,,,,,,,,,, 15389, 13349, 9830,,,,, 2561,,,,,,,,,,,,,, 11841,,, 13808,,,,,,,,,,, 14424,,,,,,, 3703,, 4665,, 5684,,, 7162,,, 6812,,, 13225, 9673,,,,,,,,,,,,,,,,,, 14383
, 12899,,, 4975,,,,,,,,,,,,,,,,,,,,,,,, 15390, 13365, 9831,,,,, 2562,,,,,,,,,,,,,, 11842,,, 13834,,,,,,,,,,, 14425,,,,,,, 3704,, 4666,, 5685,,, 7185,,, 6813,,, 13826, 9674,,,,,,,,,,,,,,,,,, 14384
, 12900,,, 4976,,,,,,,,,,,,,,,,,,,,,,,, 15391, 13366, 9832,,,,, 2563,,,,,,,,,,,,,, 11843,,, 13835,,,,,,,,,,, 14446,,,,,,, 3705,, 4667,, 5686,,, 7186,,, 6834,,, 13850, 9675,,,,,,,,,,,,,,,,,, 14401
, 12901,,, 4999,,,,,,,,,,,,,,,,,,,,,,,, 15409, 13367, 9833,,,,, 2564,,,,,,,,,,,,,, 11844,,, 13836,,,,,,,,,,, 14447,,,,,,, 3706,, 4668,, 5687,,, 7187,,, 6835,,, , 9676,,,,,,,,,,,,,,,,,, 14402
, 12902,,, 5000,,,,,,,,,,,,,,,,,,,,,,,, 15410, 13368, 9834,,,,, 2585,,,,,,,,,,,,,, 11845,,, 13859,,,,,,,,,,, 14448,,,,,,, 3707,, 4669,, 5706,,, 7210,,, 6836,,,, 9677,,,,,,,,,,,,,,,,,, 14403
, 12903,,, 5424,,,,,,,,,,,,,,,,,,,,,,,, 15411, 13369, 9835,,,,, 2586,,,,,,,,,,,,,, 11846,,, 13884,,,,,,,,,,, 14449,,,,,,, 3708,, 4670,, 5707,,, 7211,,, 6837,,,, 9678,,,,,,,,,,,,,,,,,, 14404
, 12904,,, 5425,,,,,,,,,,,,,,,,,,,,,,,, 15412, 13370, 9836,,,,, 3085,,,,,,,,,,,,,, 11865,,, 13909,,,,,,,,,,, 14450,,,,,,, 3729,, 4671,, 5708,,, 7212,,, 6838,,,, 9679,,,,,,,,,,,,,,,,,, 14405
, 12905,,, 5426,,,,,,,,,,,,,,,,,,,,,,,, 15413, 13371, 9837,,,,, 3109,,,,,,,,,,,,,, 11866,,, 13934,,,,,,,,,,, 14845,,,,,,, 3733,, 4672,, 5709,,, 7236,,, 6839,,,, 9680,,,,,,,,,,,,,,,,,, 14406
, 12906,,, 5427,,,,,,,,,,,,,,,,,,,,,,,, 15414, 13372, 9857,,,,, 3110,,,,,,,,,,,,,, 11867,,, ,,,,,,,,,,, 14846,,,,,,, 4203,, 4673,, 5710,,, 7237,,, 6840,,,, 9699,,,,,,,,,,,,,,,,,, 14407
, 12923,,, 5447,,,,,,,,,,,,,,,,,,,,,,,, 15415, 13373, 9858,,,,, 3133,,,,,,,,,,,,,, 11868,,,,,,,,,,,,,, 14868,,,,,,, 4228,, 4690,, 5711,,, 7261,,, 6841,,,, 9700,,,,,,,,,,,,,,,,,, 14408
, 12924,,, 5448,,,,,,,,,,,,,,,,,,,,,,,, 15434, 13374, 9859,,,,, 3134,,,,,,,,,,,,,, 11869,,,,,,,,,,,,,, 14869,,,,,,, 4229,, 4691,, 5712,,, 7262,,, 6859,,,, 9701,,,,,,,,,,,,,,,,,, 14409
, 12925,,, 5449,,,,,,,,,,,,,,,,,,,,,,,, 15435, 13375, 9860,,,,, 13837,,,,,,,,,,,,,, 11870,,,,,,,,,,,,,, 14870,,,,,,, 4233,, 4692,, 5713,,, 7263,,, 6860,,,, 9702,,,,,,,,,,,,,,,,,, 14426
, 12926,,, 5450,,,,,,,,,,,,,,,,,,,,,,,, 15436, 13391, 9861,,,,, 13838,,,,,,,,,,,,,, 11871,,,,,,,,,,,,,, 14871,,,,,,, 4234,, 4693,, 5727,,, 7286,,, 6861,,,, 9703,,,,,,,,,,,,,,,,,, 14427
, 12927,,, 5451,,,,,,,,,,,,,,,,,,,,,,,, 15437, 13392, 9884,,,,, 14410,,,,,,,,,,,,,, 11890,,,,,,,,,,,,,, 14872,,,,,,, 4253,, 4694,, 5728,,, 7287,,, 6862,,,, 9704,,,,,,,,,,,,,,,,,, 14428
, 12928,,, 5452,,,,,,,,,,,,,,,,,,,,,,,, 15438, 13393, 9885,,,,, 14411,,,,,,,,,,,,,, 11891,,,,,,,,,,,,,, 14892,,,,,,, 4254,, 4695,, 5729,,, 7288,,, 6863,,,, 9724,,,,,,,,,,,,,,,,,, 14429
, 12929,,, 5468,,,,,,,,,,,,,,,,,,,,,,,, 15439, 13394, 9910,,,,, 14412,,,,,,,,,,,,,, 11892,,,,,,,,,,,,,, 14893,,,,,,, 4255,, 4696,, 5730,,, 7289,,, 6864,,,, 9725,,,,,,,,,,,,,,,,,, 14430
, 12930,,, 5469,,,,,,,,,,,,,,,,,,,,,,,, 15440, 13395, 10258,,,,, 14413,,,,,,,,,,,,,, 11893,,,,,,,,,,,,,, 14894,,,,,,, 4256,, 4697,, 5731,,, 7312,,, 6865,,,, 10206,,,,,,,,,,,,,,,,,, 14857
, 12931,,, 5470,,,,,,,,,,,,,,,,,,,,,,,, 15459, 13396, 10259,,,,, 14414,,,,,,,,,,,,,, 11894,,,,,,,,,,,,,, 14895,,,,,,, 4257,, 4716,, 5732,,, 7313,,, 6866,,,, 10230,,,,,,,,,,,,,,,,,, 14858
, 12948,,, 5471,,,,,,,,,,,,,,,,,,,,,,,, 15460, 13397, 10282,,,,, 14415,,,,,,,,,,,,,, 11895,,,,,,,,,,,,,, 14896,,,,,,, 4258,, 4717,, 5733,,, 7314,,, 6886,,,, 10231,,,,,,,,,,,,,,,,,, 14880
, 12949,,, 5472,,,,,,,,,,,,,,,,,,,,,,,, 15461, 13398, 10283,,,,, 14435,,,,,,,,,,,,,, 11896,,,,,,,,,,,,,, 14897,,,,,,, 4259,, 4718,, 5734,,, 7337,,, 6887,,,, 10248,,,,,,,,,,,,,,,,,, 14881
, 12950,,, 5473,,,,,,,,,,,,,,,,,,,,,,,, 15462, 13399, 10284,,,,, 14436,,,,,,,,,,,,,, 11897,,,,,,,,,,,,,, 14898,,,,,,, 4260,, 4719,, 5735,,, ,,, 6911,,,, 10249,,,,,,,,,,,,,,,,,, 14882
, 12951,,, 5474,,,,,,,,,,,,,,,,,,,,,,,, 15463, 13400, 10306,,,,, 14437,,,,,,,,,,,,,, 11917,,,,,,,,,,,,,, 14916,,,,,,, 4278,, 4720,, 5736,,,,,, 6912,,,, 10250,,,,,,,,,,,,,,,,,, 14883
, 12952,,, 5475,,,,,,,,,,,,,,,,,,,,,,,, 15486, 13416, 10307,,,,, 14438,,,,,,,,,,,,,, 11918,,,,,,,,,,,,,, 14917,,,,,,, 4279,, 4721,, 5737,,,,,, 7460,,,, 10251,,,,,,,,,,,,,,,,,, 14884
, 12953,,, 5476,,,,,,,,,,,,,,,,,,,,,,,, 15487, 13417, 10308,,,,, 14439,,,,,,,,,,,,,, 11919,,,,,,,,,,,,,, 14918,,,,,,, 4280,, 4743,, 5738,,,,,, 7485,,,, 10252,,,,,,,,,,,,,,,,,, 14904
, 12954,,, 5477,,,,,,,,,,,,,,,,,,,,,,,, , 13418, 10309,,,,, 14440,,,,,,,,,,,,,, 11920,,,,,,,,,,,,,, 14919,,,,,,, 4281,, 4744,, 5752,,,,,, 7486,,,, 10253,,,,,,,,,,,,,,,,,, 14905
, 12955,,, 5492,,,,,,,,,,,,,,,,,,,,,,,,, 13419, 10310,,,,, 14460,,,,,,,,,,,,,, 11921,,,,,,,,,,,,,, 14920,,,,,,, 4282,, 5241,, 5753,,,,,, 7487,,,, 10254,,,,,,,,,,,,,,,,,, 14906
, 12956,,, 5493,,,,,,,,,,,,,,,,,,,,,,,,, 13420, 10311,,,,, 14461,,,,,,,,,,,,,, 11922,,,,,,,,,,,,,, 14921,,,,,,, 4283,, 5242,, 5754,,,,,, 7488,,,, 10255,,,,,,,,,,,,,,,,,, 14907
, 12957,,, 5494,,,,,,,,,,,,,,,,,,,,,,,,, 13421, 10330,,,,, 14462,,,,,,,,,,,,,, 11923,,,,,,,,,,,,,, 14922,,,,,,, 4284,, 5266,, 5755,,,,,, 7511,,,, 10256,,,,,,,,,,,,,,,,,, 14908
, 12973,,, 5495,,,,,,,,,,,,,,,,,,,,,,,,, 13422, 10331,,,,, 14463,,,,,,,,,,,,,, 11944,,,,,,,,,,,,,, 14923,,,,,,, 4303,, 5267,, 5756,,,,,, 7512,,,, 10257,,,,,,,,,,,,,,,,,, 14929
, 12974,,, 5496,,,,,,,,,,,,,,,,,,,,,,,,, 13423, 10332,,,,, 14464,,,,,,,,,,,,,, 11945,,,,,,,,,,,,,, 14924,,,,,,, 4304,, 5268,, 5757,,,,,, 8137,,,, 10273,,,,,,,,,,,,,,,,,, 14930
, 12975,,, 5497,,,,,,,,,,,,,,,,,,,,,,,,, 13424, 10333,,,,, 14465,,,,,,,,,,,,,, 11946,,,,,,,,,,,,,, 14941,,,,,,, 4305,, 5290,, 5758,,,,,, ,,,, 10274,,,,,,,,,,,,,,,,,, 14931
, 12976,,, 5498,,,,,,,,,,,,,,,,,,,,,,,,, 13425, 10334,,,,, 14487,,,,,,,,,,,,,, 11947,,,,,,,,,,,,,, 14942,,,,,,, 4306,, 5291,, 5759,,,,,,,,,, 10275,,,,,,,,,,,,,,,,,, 14932
, 12977,,, 5499,,,,,,,,,,,,,,,,,,,,,,,,, 13441, 10335,,,,, 14488,,,,,,,,,,,,,, 11948,,,,,,,,,,,,,, 14943,,,,,,, 4307,, 5292,, 5760,,,,,,,,,, 10276,,,,,,,,,,,,,,,,,, 14933
, 12978,,, 5500,,,,,,,,,,,,,,,,,,,,,,,,, 13442, 10336,,,,, 14489,,,,,,,,,,,,,, 11949,,,,,,,,,,,,,, 14944,,,,,,, 4308,, 5293,, 5761,,,,,,,,,, 10277,,,,,,,,,,,,,,,,,, 14952
, 12979,,, 5501,,,,,,,,,,,,,,,,,,,,,,,,, 13443, 10355,,,,, 14514,,,,,,,,,,,,,, 11969,,,,,,,,,,,,,, 14945,,,,,,, 4328,, 5294,, 5762,,,,,,,,,, 10278,,,,,,,,,,,,,,,,,, 14953
, 12980,,, 5518,,,,,,,,,,,,,,,,,,,,,,,,, 13444, 10356,,,,, 15010,,,,,,,,,,,,,, 11970,,,,,,,,,,,,,, 14946,,,,,,, 4329,, 5295,, 5763,,,,,,,,,, 10279,,,,,,,,,,,,,,,,,, 14954
, 12981,,, 5519,,,,,,,,,,,,,,,,,,,,,,,,, 13445, 10357,,,,, 15011,,,,,,,,,,,,,, 11971,,,,,,,,,,,,,, 14947,,,,,,, 4330,, 5296,, 5778,,,,,,,,,, 10280,,,,,,,,,,,,,,,,,, 14955
, 12999,,, 5520,,,,,,,,,,,,,,,,,,,,,,,,, 13446, 10359,,,,, 15012,,,,,,,,,,,,,, 11972,,,,,,,,,,,,,, 14948,,,,,,, 4331,, 5297,, 5779,,,,,,,,,, 10281,,,,,,,,,,,,,,,,,, 14956
, 13000,,, 5521,,,,,,,,,,,,,,,,,,,,,,,,, 13467, 10360,,,,, 15013,,,,,,,,,,,,,, 11973,,,,,,,,,,,,,, 14949,,,,,,, 4332,, 5298,, 5780,,,,,,,,,, 10298,,,,,,,,,,,,,,,,,, 14957
, 13001,,, 5522,,,,,,,,,,,,,,,,,,,,,,,,, 13468, 10361,,,,, 15014,,,,,,,,,,,,,, 11974,,,,,,,,,,,,,, 14966,,,,,,, 4357,, 5315,, 5781,,,,,,,,,, 10299,,,,,,,,,,,,,,,,,, 14958
, 13002,,, 5523,,,,,,,,,,,,,,,,,,,,,,,,, 13469, 10380,,,,, 15015,,,,,,,,,,,,,, 11995,,,,,,,,,,,,,, 14967,,,,,,, 4828,, 5316,, 5782,,,,,,,,,, 10300,,,,,,,,,,,,,,,,,, 14977
, 13003,,, 5524,,,,,,,,,,,,,,,,,,,,,,,,, 13470, 10381,,,,, 15034,,,,,,,,,,,,,, 11996,,,,,,,,,,,,,, 14968,,,,,,, 4859,, 5317,, 5783,,,,,,,,,, 10301,,,,,,,,,,,,,,,,,, 14978
, 13004,,, 5525,,,,,,,,,,,,,,,,,,,,,,,,, 13896, 10382,,,,, 15035,,,,,,,,,,,,,, 11997,,,,,,,,,,,,,, 14969,,,,,,, 4881,, 5318,, 5784,,,,,,,,,, 10302,,,,,,,,,,,,,,,,,, 14979
, 13005,,, 5526,,,,,,,,,,,,,,,,,,,,,,,,, 13897, 10384,,,,, 15036,,,,,,,,,,,,,, 11998,,,,,,,,,,,,,, 14970,,,,,,, 4882,, 5319,, 5785,,,,,,,,,, 10303,,,,,,,,,,,,,,,,,, 14980
, 13006,,, 5543,,,,,,,,,,,,,,,,,,,,,,,,, 13898, 10385,,,,, 15037,,,,,,,,,,,,,, 12395,,,,,,,,,,,,,, 14971,,,,,,, 4883,, 5320,, 5786,,,,,,,,,, 10304,,,,,,,,,,,,,,,,,, 14981
, 13024,,, 5544,,,,,,,,,,,,,,,,,,,,,,,,, 13899, 10386,,,,, 15038,,,,,,,,,,,,,, 12418,,,,,,,,,,,,,, 14972,,,,,,, 4884,, 5321,, 5787,,,,,,,,,, 10305,,,,,,,,,,,,,,,,,, 14982
, 13025,,, 5545,,,,,,,,,,,,,,,,,,,,,,,,, 13915, 10387,,,,, 15039,,,,,,,,,,,,,, 12419,,,,,,,,,,,,,, 14973,,,,,,, 4906,, 5322,, 5788,,,,,,,,,, 10324,,,,,,,,,,,,,,,,,, 14983
, 13026,,, 5546,,,,,,,,,,,,,,,,,,,,,,,,, 13916, 10405,,,,, 15040,,,,,,,,,,,,,, 12420,,,,,,,,,,,,,, 14974,,,,,,, 4907,, 5343,, 5789,,,,,,,,,, 10325,,,,,,,,,,,,,,,,,, 14984
, 13027,,, 5547,,,,,,,,,,,,,,,,,,,,,,,,, 13917, 10406,,,,, 15041,,,,,,,,,,,,,, 12441,,,,,,,,,,,,,, 14975,,,,,,, 4908,, 5344,, 5804,,,,,,,,,, 10327,,,,,,,,,,,,,,,,,, 15001
, 13028,,, 5548,,,,,,,,,,,,,,,,,,,,,,,,, 13918, 10407,,,,, 15059,,,,,,,,,,,,,, 12442,,,,,,,,,,,,,, 14991,,,,,,, 4931,, 5345,, 5805,,,,,,,,,, 10329,,,,,,,,,,,,,,,,,, 15002
, 13029,,, 5549,,,,,,,,,,,,,,,,,,,,,,,,, 13919, 10408,,,,, 15060,,,,,,,,,,,,,, 12443,,,,,,,,,,,,,, 14992,,,,,,, 4932,, 5866,, 5806,,,,,,,,,, 10899,,,,,,,,,,,,,,,,,, 15003
, 13030,,, 5550,,,,,,,,,,,,,,,,,,,,,,,,, 13920, 10409,,,,, 15061,,,,,,,,,,,,,, 12444,,,,,,,,,,,,,, 14993,,,,,,, 4933,, 5867,, 5807,,,,,,,,,, 10901,,,,,,,,,,,,,,,,,, 15004
, 13053,,, 5551,,,,,,,,,,,,,,,,,,,,,,,,, 13921, 10410,,,,, 15062,,,,,,,,,,,,,, 12445,,,,,,,,,,,,,, 14994,,,,,,, 4957,, 5891,, 5808,,,,,,,,,, 10902,,,,,,,,,,,,,,,,,, 15005
, 13054,,, 5568,,,,,,,,,,,,,,,,,,,,,,,,, 13922, 10411,,,,, 15063,,,,,,,,,,,,,, 12466,,,,,,,,,,,,,, 14995,,,,,,, 15455,, 5892,, 5809,,,,,,,,,, 10903,,,,,,,,,,,,,,,,,, 15006
, 13078,,, 5569,,,,,,,,,,,,,,,,,,,,,,,,, 13923, 10412,,,,, 15064,,,,,,,,,,,,,, 12467,,,,,,,,,,,,,, 14996,,,,,,, 15456,, 5915,, 5810,,,,,,,,,, 10904,,,,,,,,,,,,,,,,,, 15007
, 13426,,, 5570,,,,,,,,,,,,,,,,,,,,,,,,, 13924, 10413,,,,, 15065,,,,,,,,,,,,,, 12468,,,,,,,,,,,,,, 14997,,,,,,, 15457,, 5916,, 5811,,,,,,,,,, 10905,,,,,,,,,,,,,,,,,, 15008
, 13427,,, 5571,,,,,,,,,,,,,,,,,,,,,,,,, 13925, 10430,,,,, 15066,,,,,,,,,,,,,, 12469,,,,,,,,,,,,,, 14998,,,,,,, 15480,, 5917,, 5812,,,,,,,,,, 10906,,,,,,,,,,,,,,,,,, 15009
, 13451,,, 5572,,,,,,,,,,,,,,,,,,,,,,,,, 13941, 10431,,,,, 15084,,,,,,,,,,,,,, 12470,,,,,,,,,,,,,, 14999,,,,,,, 15481,, 5918,, 5830,,,,,,,,,, 10925,,,,,,,,,,,,,,,,,, 15026
, 13452,,, 5573,,,,,,,,,,,,,,,,,,,,,,,,, 13942, 10432,,,,, 15085,,,,,,,,,,,,,, 12471,,,,,,,,,,,,,, 15000,,,,,,, 15482,, 5919,, 5831,,,,,,,,,, 10926,,,,,,,,,,,,,,,,,, 15027
, 13453,,, 5574,,,,,,,,,,,,,,,,,,,,,,,,, 13943, 10433,,,,, 15086,,,,,,,,,,,,,, 12491,,,,,,,,,,,,,, 15016,,,,,,, 15483,, 5941,, 5832,,,,,,,,,, 10927,,,,,,,,,,,,,,,,,, 15028
, 13475,,, 5575,,,,,,,,,,,,,,,,,,,,,,,,, 13944, 10434,,,,, 15087,,,,,,,,,,,,,, 12492,,,,,,,,,,,,,, 15017,,,,,,, ,, 5942,, 5833,,,,,,,,,, 10928,,,,,,,,,,,,,,,,,, 15029
, 13476,,, 5594,,,,,,,,,,,,,,,,,,,,,,,,, 13945, 10435,,,,, 15088,,,,,,,,,,,,,, 12493,,,,,,,,,,,,,, 15018,,,,,,,,, 5943,, 5834,,,,,,,,,, 10929,,,,,,,,,,,,,,,,,, 15030
, 13477,,, 5595,,,,,,,,,,,,,,,,,,,,,,,,, 13946, 10436,,,,, 15089,,,,,,,,,,,,,, 12494,,,,,,,,,,,,,, 15019,,,,,,,,, 5944,, 5835,,,,,,,,,, 10930,,,,,,,,,,,,,,,,,, 15031
, 13478,,, 5596,,,,,,,,,,,,,,,,,,,,,,,,, 13947, 10437,,,,, 15090,,,,,,,,,,,,,, 12495,,,,,,,,,,,,,, 15020,,,,,,,,, 5945,, 5855,,,,,,,,,, 11526,,,,,,,,,,,,,,,,,, 15032
, 13499,,, 5597,,,,,,,,,,,,,,,,,,,,,,,,, 13948, 10438,,,,, 15091,,,,,,,,,,,,,, 12496,,,,,,,,,,,,,, 15021,,,,,,,,, 5946,, 5856,,,,,,,,,, 11527,,,,,,,,,,,,,,,,,, 15033
, 13500,,, 5598,,,,,,,,,,,,,,,,,,,,,,,,, 13949, 10456,,,,, 15111,,,,,,,,,,,,,, 12518,,,,,,,,,,,,,, 15022,,,,,,,,, 5969,, 5857,,,,,,,,,, 11528,,,,,,,,,,,,,,,,,, 15051
, 13501,,, 5599,,,,,,,,,,,,,,,,,,,,,,,,, 13950, 10457,,,,, 15112,,,,,,,,,,,,,, 12519,,,,,,,,,,,,,, 15023,,,,,,,,, 6516,, 5858,,,,,,,,,, ,,,,,,,,,,,,,,,,,, 15052
, 13502,,, 5600,,,,,,,,,,,,,,,,,,,,,,,,, 13966, 10458,,,,, 15113,,,,,,,,,,,,,, 12520,,,,,,,,,,,,,, 15024,,,,,,,,, 6517,, 5859,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15053
, 13503,,, 5621,,,,,,,,,,,,,,,,,,,,,,,,, 13967, 10459,,,,, 15114,,,,,,,,,,,,,, 12521,,,,,,,,,,,,,, 15025,,,,,,,,, 6542,, 5881,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15054
, 13504,,, 5622,,,,,,,,,,,,,,,,,,,,,,,,, 13968, 10460,,,,, 15115,,,,,,,,,,,,,, 12522,,,,,,,,,,,,,, 15042,,,,,,,,, 6568,, 5882,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15055
, 13524,,, 5623,,,,,,,,,,,,,,,,,,,,,,,,, 13969, 10461,,,,, 15137,,,,,,,,,,,,,, 12544,,,,,,,,,,,,,, 15043,,,,,,,,, 6569,, 5883,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15056
, 13525,,, 5624,,,,,,,,,,,,,,,,,,,,,,,,, 13970, 10462,,,,, 15138,,,,,,,,,,,,,, 12545,,,,,,,,,,,,,, 15044,,,,,,,,, ,, 5907,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15057
, 13526,,, 5625,,,,,,,,,,,,,,,,,,,,,,,,, 13971, 10463,,,,, 15139,,,,,,,,,,,,,, 12546,,,,,,,,,,,,,, 15045,,,,,,,,,,, 6285,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15058
, 13527,,, 6026,,,,,,,,,,,,,,,,,,,,,,,,, 13972, 10483,,,,, 15140,,,,,,,,,,,,,, 12547,,,,,,,,,,,,,, 15046,,,,,,,,,,, 6306,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15484
, 13528,,, 6049,,,,,,,,,,,,,,,,,,,,,,,,, 13973, 10882,,,,, ,,,,,,,,,,,,,, 12548,,,,,,,,,,,,,, 15047,,,,,,,,,,, 6310,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15504
, 13529,,, 6050,,,,,,,,,,,,,,,,,,,,,,,,, 13974, 10883,,,,,,,,,,,,,,,,,,, 12570,,,,,,,,,,,,,, 15048,,,,,,,,,,, 6311,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15505
, 13530,,, 6051,,,,,,,,,,,,,,,,,,,,,,,,, 13975, 10907,,,,,,,,,,,,,,,,,,, 12571,,,,,,,,,,,,,, 15049,,,,,,,,,,, 6312,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15506
, 13548,,, 6052,,,,,,,,,,,,,,,,,,,,,,,,, 13991, 10908,,,,,,,,,,,,,,,,,,, 12572,,,,,,,,,,,,,, 15050,,,,,,,,,,, 6331,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15507
, 13549,,, 6073,,,,,,,,,,,,,,,,,,,,,,,,, 13992, 10909,,,,,,,,,,,,,,,,,,, 12573,,,,,,,,,,,,,, 15070,,,,,,,,,,, 6332,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15508
, 13550,,, 6074,,,,,,,,,,,,,,,,,,,,,,,,, 13993, 10931,,,,,,,,,,,,,,,,,,, 12574,,,,,,,,,,,,,, 15071,,,,,,,,,,, 6333,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15509
, 13551,,, 6075,,,,,,,,,,,,,,,,,,,,,,,,, 13994, 10932,,,,,,,,,,,,,,,,,,, 12596,,,,,,,,,,,,,, 15072,,,,,,,,,,, 6334,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15529
, 13552,,, 6076,,,,,,,,,,,,,,,,,,,,,,,,, 13995, 10933,,,,,,,,,,,,,,,,,,, 12597,,,,,,,,,,,,,, 15073,,,,,,,,,,, 6335,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15530
, 13553,,, 6077,,,,,,,,,,,,,,,,,,,,,,,,, 13996, 10934,,,,,,,,,,,,,,,,,,, 12598,,,,,,,,,,,,,, 15074,,,,,,,,,,, 6336,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15531
, 13554,,, 6094,,,,,,,,,,,,,,,,,,,,,,,,, 13997, 10935,,,,,,,,,,,,,,,,,,, 12599,,,,,,,,,,,,,, 15075,,,,,,,,,,, 6337,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15532
, 13555,,, 6095,,,,,,,,,,,,,,,,,,,,,,,,, 13998, 10955,,,,,,,,,,,,,,,,,,, 12621,,,,,,,,,,,,,, 15471,,,,,,,,,,, 6338,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15533
, 13556,,, 6096,,,,,,,,,,,,,,,,,,,,,,,,, 13999, 10956,,,,,,,,,,,,,,,,,,, 12622,,,,,,,,,,,,,, 15472,,,,,,,,,,, 6354,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15534
, 13573,,, 6097,,,,,,,,,,,,,,,,,,,,,,,,, 14000, 10959,,,,,,,,,,,,,,,,,,, 12623,,,,,,,,,,,,,, 15493,,,,,,,,,,, 6355,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15553
, 13574,,, 6098,,,,,,,,,,,,,,,,,,,,,,,,, 14016, 10960,,,,,,,,,,,,,,,,,,, 13070,,,,,,,,,,,,,, 15494,,,,,,,,,,, 6356,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15554
, 13575,,, 6099,,,,,,,,,,,,,,,,,,,,,,,,, 14017, 10961,,,,,,,,,,,,,,,,,,, 13092,,,,,,,,,,,,,, 15495,,,,,,,,,,, 6357,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15555
, 13576,,, 6100,,,,,,,,,,,,,,,,,,,,,,,,, 14018, 10980,,,,,,,,,,,,,,,,,,, 13095,,,,,,,,,,,,,, 15496,,,,,,,,,,, 6358,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15556
, 13577,,, 6101,,,,,,,,,,,,,,,,,,,,,,,,, 14019, 10981,,,,,,,,,,,,,,,,,,, 13116,,,,,,,,,,,,,, 15497,,,,,,,,,,, 6359,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15557
, 13578,,, 6117,,,,,,,,,,,,,,,,,,,,,,,,, 14020, 10985,,,,,,,,,,,,,,,,,,, 13117,,,,,,,,,,,,,, 15498,,,,,,,,,,, 6360,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15558
, 13579,,, 6118,,,,,,,,,,,,,,,,,,,,,,,,, 14021, 10986,,,,,,,,,,,,,,,,,,, 13118,,,,,,,,,,,,,, 15517,,,,,,,,,,, 6361,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15559
, 13580,,, 6119,,,,,,,,,,,,,,,,,,,,,,,,, 14022, 11010,,,,,,,,,,,,,,,,,,, 13196,,,,,,,,,,,,,, 15518,,,,,,,,,,, 6362,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15576
, 13581,,, 6120,,,,,,,,,,,,,,,,,,,,,,,,, 14023, 11011,,,,,,,,,,,,,,,,,,, 13197,,,,,,,,,,,,,, 15519,,,,,,,,,,, 6363,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15577
