1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
 12529, 13913, 1683, , 7777, 381, 5808, 2418, 6249, 7749,, 1044,,, , 3782,, 12144, 9752, 140, 12273, 3700,, 12933, 1846, 910, 9882, 8782, 748, 8238, 1402, 318, 6720, 8166, 5560,, 4565, 860, 5116, 10863, 142, 14010, 205, 13390,, 3313, 6307, 10640, 2134, 3357,,, 876, 2196, 6843, 9168,, 9806, 1613,,, 2742,, 5754, 2207, 12576, 6016, 10161, 4293, 6295, 11612, 1278,, 10971, 15445,,, 11443, 13468, , 6147, 12217, 518, 1416, 4423, 9010, 5874, 12571, 7932, 5078, 5259, 368, 533, 474, 7380, 1438, 2875, 1274,, 7822, 9894, 4683,, 3713
 12530, 13914, 1684,, 7778, 382, 5828, 2419, 6250, 7750,, 1045,,,, 3783,, 12145, 9753, 612, 12274, 3701,, 12934, 1847, 1456, 9883, 8783, 749, 8239, 1403, 319, 6721, 8167, 5561,, 4566, 1358, 5117, 10864, 143, 14011, 206, 13391,, 3333, 6331, 10641, 2135, 3358,,, 877, 2197, 6844, 9169,, 9807, 1614,,, 2743,, 5755, 2208, 12577, 6017, 10183, 4294, 6296, 11613, 1301,, 10993, 15446,,, 11467, 13469,, 6172, 12239, 537, 1417, 4424, 9011, 5875, 12572, 7933, 5079, 5260, 387, 534, 475, 7381, 1461, 2876, 1275,, 7823, 9895, 4684,, 3714
 12531, 13915, 1685,, 7779, 383, 5829, 2442, 6251, 7751,, 1046,,,, 3804,, 12146, 9777, 613, 12297, 3702,, 13459, 2420, 1457, 9904, 8784, 750, 8262, 1404, 320, 6743, 8168, 5562,, 4588, 1359, 5118, 10865, 144, 14033, 229, 13392,, 3334, 6332, 10642, 2136, 3379,,, 878, 2220, 6845, 9192,, 10332, 1615,,, 2744,, 5756, 2229, 12578, 6037, 10184, 4295, 6297, 11635, 1302,, 10994, 15469,,, 11468, 13492,, , 12240, 538, 1439, 4445, 9012, 5876, 12596, 7953, 5102, 5261, 388, 535, 476, 7382, 1462, 2877, 1299,, 7824, 9918, 4685,, 3736
 12532, 13937, 1686,, 7780, 384, 5830, 2443, 6274, 7772,, 1047,,,, 3805,, 12169, 10201, 614, 12298, 3703,, 13461, 2445, 1480, 9905, 8785, 751, 8263, 1422, 321, 6744, 8169, 5582,, 4589, 1360, 5119, 10866, 145, 14034, 230, 13393,, 3335, 6356, 11163, 2137, 3380,,, 898, 2746, 6865, 9193,, 10333, 1616,,, 2745,, 5778, 2230, 12601, 6038, 10185, 4316, 6298, 11636, 1303,, 11567, 15470,,, 11964, 13493,,, 12241, 539, 1440, 4446, 9013, 5877, 12597, 7954, , 5262, 389, 536, 477, 7404, 1463, 2899, 1300,, 7825, 9919, 4686,, 3737
 12554, 13938, 1708,, 7802, 404, 5831, 2444, 6275, 7773,, 1048,,,, 3806,, 12170, 10202, 615, 12299, 3725,, 13462, 2446, 1481, 9906, 8786, 772, 8264, 1423, 322, 6745, 8170, 5583,, 4590, 1383, 5120, 10867, 167, 14035, 704, 13412,, 3336, 6357, 11164, 2138, 3381,,, 899, 2770, 6866, 9194,, 10355, 1617,,, 2767,, 5779, 2231, 12602, 6039, 10186, 4317, 6320, 11637, 1304,, 11568, 15471,,, 11965, 13494,,, 12242, 540, 1441, 4447, 9034, 5897, 12598, 7955,, 5283, 390, 555, 478, 7405, 2036, 2900, 1900,, 7826, 9944, 4687,, 3738
 12555, 13939, 1709,, 7803, 405, 5832, , 6751, 7774,, 1071,,,, 3807,, 12171, 10203, 636, 12324, 3726,, 13484, 2471, 1482, 9907, 8787, 773, 8889, 1424, 344, 6746, 8171, 5584,, 5139, 1384, 5121, 10868, 168, 14036, 705, 13413,, 3337, 6358, 11165, 2139, 3382,,, 900, 2771, 6867, 9195,, 10356, 1635,,, 2768,, 6252, 2232, 12603, 6040, 10187, 4318, 6321, 11638, 1876,, 11569, 15494,,, 11966, 13518,,, 12243, 541, 1442, 4448, 9035, 5898, 12621, 7956,, 5784, 391, 556, 479, 7406, , 2924, 11251,, 7845, 10366, 4707,, 3739
 12556, 13940, 1710,, 7804, 406, 5853,, 6752, 7775,, 1072,,,, 3830,, 12745, 10204, 637, 12746, 3727,, 13485, 3045, 1483, 9908, 8788, 774, , 1425, 345, 6768, 8190, 5585,, 5140, 1385, 5141, 10888, 169, 14037, 706, 13414,, 3359, 6932, 11166, 2140, 3404,,, 901, 2795, 6868, 9217,, 10357, 1636,,, 2769,, 6253, 2233, 12627, 6041, 10208, 4319, 6322, 11660, 1877,, 11570, 15495,,, 11967, 13519,,, 12244, 542, 1963, 4470, 9036, 5899, 12622, 7957,, 5809, 392, 557, 480, 7407,, 2925, 11252,, 7846, 10367, 4708,, 3759
 12557, 13941, 1711,, 7805, 407, 5854,, 6753, 8322,, 1096,,,, 3831,, 12769, 10205, 638, 12771, 3728,, 13486, 3070, 1484, 9930, 8807, 775,, 1426, 346, 6769, 8191, 5608,, 5162, 1407, 5142, 10889, 591, 14059, 707, 13415,, 3360, 6956, 11167, 2141, 3405,,, 902, 2796, 6869, 9218,, 10358, 1637,,, 2792,, 6254, 2234, 12628, 6042, 10209, 4320, 6323, 11661, 1878,, 11593, 15519,,, 11989, 14068,,, 12264, 566, 1964, 4471, 9037, 5900, 12646, 7958,, 5810, 393, 558, 496, 7429,, 2948, 11253,, 7847, 10369, 4709,, 3760
 12579, 13962, 1712,, 7806, 408, 5855,, 6772, 8323,, 1097,,,, 3832,, 12770, 10225, 639, 12772, 3750,, 13487, 3071, 1505, 9931, 8808, 776,, 1427, 347, 6770, 8192, 5632,, 5163, 1408, 5143, 10890, 616, 14060, 728, 13416,, 3361, 6957, 11168, 2159, 3406,,, 903, 2820, 6870, 9219,, 10379, 1638,,, 2793,, 6255, 2254, 13202, 6043, 10210, 4342, 6347, 11662, 1901,, 11594, ,,, 11990, 14069,,, 12265, 1063, 1985, 4472, 9038, 5901, 12671, 7978,, 5811, 414, 559, 497, 7430,, 2971, 11271,, 7848, 10370, 4710,, 3761
 12580, 13963, 1732,, 7827, 409, 5856,, 6773, 8324,, 1596,,,, 4331,, 12794, 10226, 640, 12796, 4251,, 13508, , 1506, 9932, 8809, 797,, 1428, 369, 6771, 8193, 5633,, 5164, 1409, 5144, 10891, 617, 14061, 729, 13417,, 3883, 6982, 11188, 2160, 3407,,, 922, 2821, 6891, 9220,, 10380, 1639,,, 2794,, 6276, 2255, 13203, 6061, 10211, 4343, 6895, 11663, 1902,, 11595,,,, 11991, 14092,,, 12266, 1064, 1986, 5022, 9039, 5921, 13170, 7979,, 5812, 415, 560, 498, 7431,, 2972, 11272,, 7849, 10371, 4711,, 3762
 12581, 13964, 1733,, 7828, 430, 5857,, 6774, 8325,, 1597,,,, 4355,, 12795, 10227, 661, 12797, 4252,, 13509,, 1507, 9933, 8810, 798,, 1429, 817, 6794, 8194, 6085,, 5165, 1410, 5145, 10892, 618, 14062, 730, 13438,, 3884, 6983, 11189, 2161, 3907,,, 923, , 6892, 9221,, 10381, 1640,,, 2817,, 6277, 2256, , 6062, 10212, 4344, 6896, 11664, 1903,, 11618,,,, 11992, 14093,,, 12267, 1065, 1987, 5023, 9059, 5922, 13171, 7980,, 5833, 863, 561, 499, 7432,, 2996, 11273,, 7850, 10391, 4712,, 3763
 12582, 13965, 1734,, 7829, 431, 5878,, 6775, 8326,, 1598,,,, 4356,, , 10228, 662, 12798, 4253,, 13510,, 1508, 9955, 8811, 799,, 1448, 818, 6795, 8195, 6086,, 5187, 1432, 5146, 10893, 619, 14084, 731, 13439,, 3885, , 11190, 2162, 3931,,, 924,, 6893, 9243,, 10382, 1641,,, 2818,, 6278, 2257,, 6063, 10233, 4345, 6920, 11685, 1927,, 11619,,,, 11993, 14094,,, 12290, 1066, 1988, 5024, 9060, 5923, 13195, 7981,, 5834, 864, 562, 500, 7455,, 2997, 11274,, 7851, 10392, 4733,, 3764
 12604, 13987, 1735,, 7830, 432, 5879,, 6776, 8347,, 1621,,,, 4357,,, 10229, 663, 12820, 4254,, 13511,, 1509, 9956, 8812, 800,, 1449, 819, 7244, 8196, 6109,, 5188, 1433, 5166, 10914, 620, 14085, 732, 13440,, 3908,, 11191, 2163, 3932,,, 925,, 6894, 9244,, 10383, 1642,,, 2819,, 6279, 2258,, 6064, 10234, 4842, 6921, 11686, 1928,, ,,,, 12013, 14117,,, 12291, 1087, 1989, 5025, 9061, 5924, 13196, 7982,, 5835, 865, 579, 501, 7456,, 3401, 11275,, 7871, 10394, 4734,, 3765
 13129, 14514, 1736,, 7831, 433, 5880,, 6777, 8348,, 1622,,,, 4377,,, 10230, 664, 12821, 4276,, 13534,, 1531, 10434, 8813, 823,, 1450, 820, 7245, 8214, 6110,, 5189, 1434, 5167, 10915, 621, 14086, 733, 13441,, 3909,, 11192, 2164, 3955,,, 926,, 6917, 9245,, 10384, 1643,,, 2842,, 6280, 2259,, 6065, 10235, 4865, 6946, 11687, 1929,,,,,, 12014, 14118,,, 12292, 1088, 1990, 5047, 9062, 5925, 13197, 7983,, 5836, 886, 580, 502, 7480,, 3402, 11276,, 7872, 10395, 4735,, 3766
 13130, 14537, 1737,, 7852, 434, 5881,, 6778, 8349,, 1623,,,, 4378,,, 10231, 665, 12822, 4277,, 13535,, 1532, 10452, 8832, 824,, 1451, 821, 7269, 8215, 6111,, 5190, 1435, 5168, 10916, 622, 14087, 753, 13464,, 3910,, 11193, 2165, 3956,,, 927,, 6918, 9268,, 10403, 1661,,, 2843,, 6299, 2280,, 6066, 10236, 4866, 6947, 11688, 2501,,,,,, 12015, 14119,,, 12315, 1089, 1991, 5048, 9063, 5926, 13198, 8004,, 5837, 887, 581, 503, 8030,, 3403, 11277,, 7873, 10396, 4736,, 3784
 13131, 14538, 1758,, 7853, 456, 5882,, 6796, 8350,, 1624,,,, 4379,,, 10250, 685, 12823, 4278,, 13536,, 1533, 10453, 8833, 825,, 1452, 822, 7270, 8216, 6112,, 5213, 1458, 5169, 10940, 641, 14633, 754, 13465,, 3911,, 11214, 2166, 3957,,, 947,, 6919, 9269,, 10404, 1662,,, 2844,, 6300, 2281,, 6067, 10237, 4867, , 11689, 2502,,,,,, 12016, 14143,,, 12316, 1090, 2011, 5049, 9064, 5947, 13220, 8005,, 5838, 888, 582, 504, 8031,, 3424, 11278,, 7874, 10397, 4737,, 3785
 13132, 14539, 1759,, 7854, 457, 5903,, 6797, 8351,, 1625,,,, 4380,,, 10251, 686, 12845, 4279,, 13559,, 1534, 10454, 8834, 850,, 1453, 842, 7271, 8217, 6113,, 5214, 1459, 5170, 11438, 642, 14634, 755, 13966,, 3912,, 11215, 2184, 3958,,, 948,, 6942, 9293,, 10405, 1663,,, 2845,, 6301, 2282,, 6068, 10258, 4868,, 11710, 2503,,,,,, 12017, 14718,,, 12814, 1091, 2012, 5050, 9065, 5948, 13221, 8006,, 5858, 889, 583, 505, 8032,, 3425, 11296,, 7875, 10416, 4759,, 3786
 13154, 14540, 1760,, 7855, 458, 5904,, 6798, 8352,, 1646,,,, 4381,,, 10252, 687, 12846, 4280,, 14109,, 2082, 10455, 8835, 1373,, 1454, 843, 7294, 8218, 6133,, 5215, 1460, 5171, 11439, 643, 14635, 756, 13967,, 3933,, 11216, 2185, 3979,,, 949,, 7415, 9294,, 10406, 1664,,, 2868,, 6302, 2283,, 6087, 10259, 4869,, 11711, 2528,,,,,, 12018, 14719,,, 12839, 1092, 2013, 5069, 9066, 5949, 13222, 8007,, 5859, 890, 584, 522, 8055,, 3426, 11297,, 7876, 10417, 4760,, 3787
 13155, 14562, 1761,, 7856, 879, 5905,, 6799, 8372,, 1647,,,, 4382,,, 10253, 688, 12847, 4298,, 14110,, 2106, 10456, 8836, 11373,, 1473, 844, 7295, 8219, 6134,, 5239, 1485, 5191, 11463, 644, 14636, 757, 13988,, 3934,, 11217, 2186, 3980,,, 950,, 7416, ,, 10407, 1665,,, 2869,, 6303, 2305,, 6088, 10260, 4890,, 11712, ,,,,,, 12038, 14742,,, 12840, 1093, 2014, 5070, 9084, 5950, 13223, 8507,, 5860, 891, 585, 523, 8056,, 3427, 11298,, 7897, 10418, 4761,, 3788
 13156, 14563, 1762,, 7877, 904, 5906,, 6800, 8373,, 1648,,,, 4383,,, 10254, 689, 12848, 4299,, 14111,, 2107, 10457, 8837, 11374,, 1474, 845, 7296, 8220, 6135,, 5764, 1984, 5192, 11464, 645, 14658, 778, 13989,, 3935,, 11218, 2187, 3981,,, 974,, 7417,,, 10408, 1666,,, 3293,, 6304, 2306,, 6089, 10261, 4891,, 11713,,,,,,, 12039, 14743,,, 12841, 1094, 2015, 5071, 9085, 6476, 13224, 8529,, 5861, 911, 586, 524, 8080,, 3428, 11299,, 7898, 10419, 4762,, 3789
 13157, 14564, 1785,, 7878, 905, 5907,, 6801, 8374,, 1669,,,, 4403,,, 10255, 690, 12849, 4300,, 14112,, 2108, 10458, 8838, 11398,, 1475, 846, 7297, 8221, 6136,, 5787, 2008, 5193, 11465, 646, 14659, 779, 13990,, 3936,, 11239, 2188, 3982,,, 975,, 7418,,, 10409, 1667,,, 3318,, 6305, 2307,, 6090, 10283, 4892,, 11714,,,,,,, 12040, 14768,,, 12864, 1112, 2016, 5072, 9086, 6497, 13245, 8530,, 5862, 912, 587, 525, 8680,, 3448, 11300,, 7899, 10420, 4785,, 3790
 13179, 14565, 1786,, 7879, 928, 5908,, 6802, 8375,, 1670,,,, 4404,,, 10256, 710, 12870, 4301,, 14113,, 2109, 10459, 8858, 11399,, 1478, 847, 7319, 8222, 6137,, 5788, 2009, 5194, 11466, 647, 14660, 780, 13991,, 3937,, 11240, 2189, 3983,,, 1476,, 7440,,, 10427, 1668,,, 3319,, 6324, 2308,, 6091, 10284, 4893,, 11735,,,,,,, 12041, 15368,,, 12865, 1113, 2037, 5073, 9087, 6498, 13246, 8531,, 5863, 913, 604, 526, 8681,, 3449, 11323,, 7900, 10421, 4786,, 3791
 13180, 14566, 1787,, 7880, 929, 5929,, 6803, 8376,, 1671,,,, 4405,,, 10274, 711, 12871, 4302,, 14134,, 2132, 10478, 8859, 11423,, 1479, 848, 7320, 8240, 6138,, 5789, 2010, 5195, 11488, 666, 14661, 781, 13992,, 3959,, 11241, 2190, 4004,,, 1477,, 7441,,, 10428, 1687,,, 3343,, 6325, 2330,, 6092, 10285, 4894,, 11736,,,,,,, 12042, ,,, 12866, 1114, 2038, 5074, 9088, 6499, 13247, 8532,, 5883, 914, 605, 527, ,, 3450, 11324,, 7923, 10422, 5308,, 3808
 13181, 14587, 2284,, 7881, 930, 5930,, 6821, 8396,, 1672,,,, 4406,,, 10275, 712, 12872, 4303,, 14135,, 2133, 10479, 8860, 11998,, 1925, 868, 7321, 8241, 6139,, 5813, 2032, 5196, 11489, 667, 14684, 804, 14012,, 3960,, 11242, 2191, 4005,,, 1498,, 7442,,, 10429, 1688,,, 3344,, 6326, 2331,, 6114, 10308, 4895,, 11737,,,,,,, 12043,,,, 12867, 1115, 2039, 5096, 9636, 6500, 13271, 8553,, 5884, 915, 606, 528,,, 3451, 11325,, 7924, 10441, 5309,, 3809
 13182, 15164, 2285,, 7903, 931, 5931,, 6822, 8397,, 1673,,,, 4407,,, 10276, 713, 12873, 4304,, 14136,, 2157, 10480, 8861, 11999,, 1926, 869, 7322, 8242, 6157,, 5814, 2033, 5216, 11490, 668, 14685, 805, 14013,, 3961,, 11243, 2209, 4006,,, 1499,, 7443,,, 10430, 1689,,, 3345,, 6327, 2332,, 6115, 10309, 4915,, 11738,,,,,,, 12044,,,, 12889, 1116, 2040, 5097, 9637, 6501, 13296, 8554,, 5885, 916, 607, 529,,, 3452, 11349,, 7925, 10442, 5310,, 3810
 13756, 15165, 2309,, 8377, 932, 5932,, 6823, 8398,, 1696,,,, 4408,,, 10277, 714, 12874, 4305,, 14137,, 2158, 10481, 8862, 12000,, 1949, 870, 7343, 8243, 6158,, 5839, 2034, 5217, 11491, 669, 14686, 806, 14014,, 3962,, 11264, 2210, 4007,,, 1500,, 7444,,, 10431, 1690,,, 3367,, 6328, 2356,, 6116, 10783, 4916,, 11739,,,,,,, 12064,,,, 12890, 1117, 2041, , 9638, 6502, 13795, 8555,, 5886, 917, 608, 548,,, 3453, 11350,, 8401, 10443, 5311,, 3811
 13757, 15188, 2310,, 8378, 933, 5933,, 6824, 8399,, 1697,,,, 4429,,, 10278, 715, 12895, 4323,, 14159,, 2734, 10482, 8863, 12022,, 1950, 871, 7344, 8244, 6159,, 5864, 2035, 5218, 11492, 670, 14687, 829, 14015,, 3984,, 11265, 2211, 4029,,, 1501,, 7464,,, 10432, 1691,,, 3368,, 6329, 2357,, 6117, 10784, 4917,, 11760,,,,,,, 12065,,,, 12891, 1118, 2042,, 9660, 6522, 13796, 8556,, 5887, 936, 609, 549,,, 3471, 11701,, 8421, 10444, 5312,, 3812
 13781, 15189, 2311,, 8379, 953, 5954,, 6825, 8400,, 1698,,,, 4430,,, 10279, 736, 12896, 4324,, 14160,, 2758, 10483, 8885, 12023,, 1951, 872, 7345, 8245, 6160,, , 2057, 5219, 11493, 671, 14709, 830, 14016,, 3985,, 11266, 2691, 4030,,, 1502,, 7465,,, 10433, 1692,,, 3369,, 6330, 2381,, 6140, 10785, 4918,, 11761,,,,,,, 12066,,,, 12892, 1119, 2062,, 9661, 6523, 13797, 8557,, 5888, 937, 610, 550,,, 3472, 11724,, 8422, 10445, 5332,, 3813
 13782, 15190, 2333,, 8402, 954, 5955,, 6826, 8947,, 1721,,,, 4431,,, 10280, 737, 12897, 4325,, 14161,, 2783, 10484, 8886, 12024,, 1952, 873, 7346, 8246, 6161,,, 2058, 5242, 11513, 672, 14710, 1355, 14017,, 3986,, 11267, 2692, 4031,,, 1503,, 7466,,, 10981, 1693,,, 3370,, 6348, 2804,, 6141, 10786, 4919,, 11762,,,,,,, 12067,,,, 12893, 1137, 2063,, 9662, 6524, 13798, 8558,, 5909, 938, 611, 551,,, 3473, 11725,, 8423, 10446, 5333,, 3814
 13804, 15191, 2334,, 8403, 955, 5956,, 6827, 8948,, 1722,,,, 4432,,, 10281, 738, 12898, 4326,, 14162,, , 10503, 8887, 12025,, 1953, 893, 7347, 8247, 6162,,, 2059, 5243, 11514, 691, 14711, 1356, 14018,, 4535,, 11268, 2713, 4032,,, 1504,, 7467,,, 10982, 2212,,, 3371,, 6349, 2805,, 6588, 10787, 4920,, 11763,,,,,,, 12068,,,, 12915, 1138, 2064,, 9663, 6525, 13820, 8578,, 5910, 939, 629, 552,,, 3474, 11726,, 8424, 10447, 5334,, 3815
 13805, , 2335,, 8404, 956, 5957,, 6828, 8949,, 1746,,,, 4433,,, 10282, 740, 12899, 4327,, 14185,,, 10504, 8911, 12047,, 1954, 894, 7368, 8743, 6163,,, 2060, 5694, 11515, 692, 14712, 1357, 14038,, 4536,, 11290, 2714, 4056,,, 1522,, 7468,,, 10983, 2213,,, 3392,, 6350, 2806,, 6612, 10807, 4941,, 11764,,,,,,, 12069,,,, 12916, 1139, 2065,, 9664, 6526, 13821, 8579,, 5911, 940, 630, 553,,, 3475, 11748,, 8425, 10448, 5335,, 3816
 ,, 2336,, 8405, 957, 6382,, 6846, 8950,, 2221,,,, 4455,,, 10299, 1237, 12921, 4328,, 14760,,, 10505, 9358, 12048,, 1973, 895, 7369, 8744, 6164,,, 2083, 5718, 11516, 693, 14734, 1380, 14039,, 4560,, 11291, 2715, 4532,,, 1523,, 7469,,, 11004, 2214,,, 3393,, 6351, 2807,, 6613, 10808, 4942,, 11786,,,,,,, 12070,,,, 12917, 1140, 2066,, 9685, 6547, 13822, 8580,, 5912, 941, 631, 554,,, 3476, 11749,, 8426, 10466, 5336,, 3833
,, 2337,, 8427, 958, 6383,, 6847, 8951,, 2222,,,, 4456,,, 10300, 1238, 12922, 4329,, 14761,,, 10506, 9359, 12049,, 1974, 896, 7370, 8765, 6165,,, 2084, 5719, 11517, 694, 14735, 1381, 14040,, 4561,, 11765, 2716, 4556,,, 1524,, 7490,,, 11005, 2215,,, 3394,, 6352, 2808,, 6614, 10809, 4943,, 11787,,,,,,, 12091,,,, 12918, 1141, 2067,, 9686, 6548, 13823, 8581,, 5913, 942, 632, 577,,, 3477, 11750,, 8445, 10467, 5337,, 3834
,, 2358,, 8428, 979, 6405,, 6848, 8972,, 2223,,,, 4457,,, 10301, 1240, 12923, 4330,, 14762,,, 10507, 9360, 12623,, 1975, 897, 7371, 8766, 6182,,, 2609, 5720, 11539, 695, 14736, 1382, 14041,, 4562,, 11766, 2717, 4557,,, 1525,, 7491,,, 11006, 2216,,, 3395,, 6353, 2829,, 6615, 10810, 4944,, 12212,,,,,,, 12092,,,, 12940, 1142, 2588,, 9687, 6549, 13824, 8582,, 6434, 943, 633, 578,,, 3478, 11751,, 8446, 10468, 5358,, 3835
,, 2359,, 8429, 980, 6406,, 6849, 8973,, 2247,,,, 4955,,, 10302, 1261, 12924, 4346,, 14785,,, 10508, 9361, 12624,, 1976, 918, 7372, 8767, 6183,,, 2633, 5740, 11540, 696, 14737, 1405, 14042,, 4585,, 11788, 2737, 4580,,, 1526,, 7492,,, 11007, 2235,,, 3417,, 6354, 2830,, 6616, 10811, 4945,, 12236,,,,,,, 12093,,,, 12941, 1162, 2589,, 9688, 6550, 13844, 8583,, 6435, 961, 634, 603,,, 3495, 11752,, 8447, 10469, 5359,, 3836
,, 2360,, 8430, 981, 6407,, 6850, 8974,, 2248,,,, 4956,,, 10303, 1262, 12947, 4347,, 14786,,, 10529, 9362, 12625,, 1977, 919, 7393, 8768, 6184,,, 2634, 5741, 11541, 697, 15258, 1406, 14043,, 4586,, 11789, 2738, 4581,,, 1527,, 7493,,, 11008, 2236,,, 3418,, 6355, 2831,, 6617, 10812, 4967,, 12237,,,,,,, 12094,,,, 12942, 1163, 2590,, 9689, 6551, 13845, 8604,, 6436, 962, 635, 951,,, 3496, 11772,, 8448, 10470, 5360,, 3837
,, 2361,, 8431, 982, 6408,, 6851, 8975,, 2272,,,, 4957,,, 10304, 1263, 12948, 4348,, 14787,,, 10530, 9381, 12626,, 1978, 921, 7394, 8769, 6185,,, 2657, 5742, 11542, 716, 15259, 1430, 14063,, 4587,, 11790, 2739, 4582,,, 1528,, 7494,,, 11009, 2237,,, 3419,, 6373, 2832,, 6618, 10832, 4968,, 12238,,,,,,, 12118,,,, 13543, 1164, 2610,, 9690, 6572, 13846, 8605,, 6437, 963, 654, 952,,, 3497, 11773,, 8449, 10471, 5361,, 3838
,, 2362,, 8452, 983, 6409,, 6852, 8976,, 2296,,,, 4979,,, 10305, 1264, 12949, 4349,, 14810,,, 10531, 9382, 12647,, 1979, 944, 7395, 8770, 6186,,, 2658, 5743, 11565, 717, 15260, 1431, 14064,, ,, 11791, 2740, 4604,,, 1547,, 8041,,, 11028, 2238,,, 3420,, 6374, 2833,, 6636, 10833, 4969,, 12261,,,,,,, 12589,,,, 13567, 1165, 2611,, 9709, 6573, 13847, 8606,, 6438, 964, 655, 976,,, 3498, 11774,, 8450, 10472, 5362,, 3839
,, 2382,, 8453, 984, 6429,, 6853, 8977,, 2297,,,, 4980,,, 10306, 1265, 13420, 4350,, 15411,,, 10532, 9383, 12648,, 1980, 946, 7396, 8790, 6187,,, 2683, 5744, 12063, 718, 15261, 1455, 14065,,,, 11792, 2741, 4605,,, 1548,, 8042,,, 11029, 2239,,, 3442,, 6375, 2854,, 6637, 10834, 4970,, 12262,,,,,,, 12590,,,, 13568, 1166, 2612,, 9710, 6574, 13848, 8607,, 6459, 965, 656, 977,,, 3499, 11775,, 8451, 10491, 5383,, 3840
,, 2383,, 8454, 1005, 6430,, 6854, 8996,, 2321,,,, 4981,,, 10307, 1286, 13421, 4351,, ,,, 10533, 9384, 12649,, 1997, 969, 7419, 8791, 6188,,, 14560, 5745, 12088, 719, 15283, 1981, 14066,,,, 11793, 2759, 4606,,, 1549,, 8043,,, 11030, 2240,,, 3443,, 6376, 2855,, 6638, 10835, 4992,, 12263,,,,,,, 12591,,,, 14168, 1191, 2613,, 9711, 6575, 13849, 8608,, 6460, 966, 657, 978,,, 3500, 11776,, 8469, 10492, 5384,, 3841
,, 2384,, 8455, 1006, 6431,, 6871, 8997,, 2322,,,, 4982,,, 10325, 1287, 13422, 4352,,,,, 10554, 9385, 12650,, 1998, 1447, 7420, 8792, 6206,,, 14561, 5746, 12089, 720, 15284, 2006, 14067,,,, 11813, 2760, 4607,,, 1550,, 8065,,, 11031, 2241,,, 3444,, 6377, 2856,, 6639, 10836, 4993,, 12285,,,,,,, 12592,,,, 14192, 1713, 2614,, 9712, 6599, 13870, 8629,, 6461, 967, 658, 1000,,, 3501, 11777,, 8470, 10493, 5385,, 3858
,, 2385,, 8456, 1007, 6432,, 6872, 8998,, 2323,,,, 4983,,, 10326, 1288, 13423, 4353,,,,, 10555, 9386, 12672,, 1999, 1469, 7869, 8793, 6207,,, 14584, 5765, 12090, 721, 15285, 2007, 14089,,,, 11814, 2761, 4629,,, 1551,, 8066,,, 11032, 2242,,, 3445,, 6378, 2857,, 6640, 10837, 4994,, 12286,,,,,,, 12593,,,, 14193, 1714, 2615,, 9713, 7151, 13871, 8630,, 6462, 968, 659, 1001,,, 3502, 11796,, 8471, 10494, 5386,, 3859
,, 2386,, 8477, 1008, 6433,, 6873, 8999,, 2346,,,, 5003,,, 10327, 1289, 13445, 4354,,,,, 10556, 9387, 12673,, 2000, 1471, 7870, 8794, 6208,,, 14585, 5766, 12113, 741, 15286, 2031, 14090,,,, 11815, 2762, 4630,,, 1552,, 8067,,, 11033, 2243,,, 3467,, 6379, 2858,, 6641, 10858, 4995,, 12287,,,,,,, 12594,,,, , 1715, 2616,, 9714, 7172, 13872, 8631,, 6463, 987, 660, 1002,,, 3519, 11797,, 8472, 10495, 5387,, 3860
,, 2387,, 8478, 1009, 6453,, 6874, 9000,, 2347,,,, 5004,,, 10328, 1290, 13446, 4372,,,,, 10557, 9388, 12674,, 2001, 1472, 7894, 8795, 6209,,, 14586, 5767, 12114, 742, 15309, 2056, 14091,,,, 11816, 2763, 4631,,, 1572,, 8068,,, 11034, 2260,,, 3468,, 6380, 2859,, 6642, 10859, 5492,, 12288,,,,,,, 12613,,,,, 1716, 2635,, 9734, 7173, 13873, 8632,, 6484, 988, 680, 1003,,, 3520, 11798,, 8473, 10496, 5388,, 3861
,, 2409,, 8479, 1030, 6454,, 6875, 9001,, 2371,,,, 5005,,, 10329, 1311, 13447, 4373,,,,, 10558, 9389, 12675,, 2002, 1497, 7895, 8796, 6210,,, 14609, 5768, 12115, 743, 15310, 11380, 14588,,,, 11817, 2764, 4632,,, 1573,, 8069,,, 11052, 2261,,, 3469,, 6381, 2879,, 6643, 10860, 5493,, 12289,,,,,,, 12614,,,,, 1717, 2636,, 9735, 7174, 13896, 8655,, 6485, 989, 681, 1004,,, 3521, 11799,, 8474, 10516, 5410,, 3862
,, 2410,, 8480, 1031, 6455,, 6876, 9021,, 2846,,,, 5006,,, 10330, 1312, 13448, 4374,,,,, 10580, 9406, 12697,, 2003, 12071, 7896, 8814, 6211,,, 14610, 5769, 12116, 744, 15311, 11381, 14589,,,, 11818, 2765, 4654,,, 1574,, 8089,,, 11053, 2262,,, 3470,, 6398, 2880,, 6660, 10861, 5515,, 12309,,,,,,, 12615,,,,, 1718, 2637,, 9760, 7175, 14396, 8656,, 6486, 990, 682, 1025,,, 3522, 11800,, 8475, 10517, 5411,, 3863
