,grain,FIP
0,1,0.0008432542579589528
1,2,0.0006749785712365794
2,3,0.00022391541997035633
3,4,0.000469322569257468
4,5,0.0007657239955826398
5,6,0.00045190625777785415
6,7,0.0007081707518054501
7,8,0.0005135049697941393
8,9,0.00018089398975881303
9,10,0.0007272914667274395
10,11,0.0005924814566725468
11,12,0.0004472558968873358
12,13,0.00043043959034460525
13,14,0.000584990656139255
14,15,0.0002498469208768945
15,16,3.948346928270402e-06
16,17,0.0006642753602791198
17,18,0.0008657828335350193
18,19,0.0005218978113824567
19,20,0.0008491203850485087
20,21,0.0006189142228135786
21,22,0.0007181573954388808
22,23,0.0005034118559471959
23,24,0.000777013806728632
24,25,0.0003081800397204711
25,26,0.0006614905562399983
26,27,0.0003813756693873862
27,28,0.0011364580523156565
28,29,0.0007254274499352162
29,30,0.000491036083207908
30,31,6.790420626861592e-05
31,32,0.0004714206228677998
32,33,0.000532323164458672
33,34,0.0005019580832295388
34,35,0.0004695651040590314
35,36,0.0005973149177691775
36,37,0.0005963542630448596
37,38,0.0003520589105630399
38,39,0.0007576440401163413
39,40,0.0002931431015696057
40,41,0.0007839034692754331
41,42,0.0006787016722942337
42,43,0.0009004754352276537
43,44,0.0006258899038095173
44,45,0
45,46,0.0002984583535896159
46,47,0.0006655715126477485
47,48,0.0004607178235498884
48,49,0.00045601674661320004
49,50,0.000801281149943818
50,51,0.0004735623663023562
51,52,0.00038391613873913025
52,53,0.000580271623746053
53,54,0.0003105019497507857
54,55,0.00042275957166606473
55,56,0.0008529918016018373
56,57,0
57,58,0.00016758978918904297
58,59,0.0007539999500328383
59,60,0.0008987502250973637
60,61,0.0004538549193493358
61,62,0.000682763670904739
62,63,0.0006484337647766232
63,64,0.00020404509220860428
64,65,0.0006243476525520532
65,66,0.000826534879613758
66,67,0.00032479722904518455
67,68,0.00043688171651245144
68,69,0.00023481060003486848
69,70,0.0006979810955377312
70,71,0.0006127382538240981
71,72,0.00014059015731422537
72,73,0.00033763557909432667
73,74,0.0006249378183198522
74,75,0.000505971131922173
75,76,0.0008398073697871462
76,77,0.0006039991046845717
77,78,0.0007458002165795218
78,79,0.000992736363091995
79,80,0.000643398020075341
80,81,0.0008333427964216523
81,82,0.0003932055452910451
82,83,0.0003166666955695857
83,84,0.00046923486942170847
84,85,0.0004245116289933211
85,86,0.0006380363778915207
86,87,0.0007089894900755442
87,88,0.00029902808322855074
88,89,0.00044379386996076526
89,90,0.0006628867741292024
90,91,0.000841205572082236
91,92,0.0004264658497540155
92,93,0.0006358002067074743
93,94,0.0007495235464544364
94,95,0.0007985253356852804
95,96,0.0005678393070297658
96,97,0.0007360698098328547
97,98,0.000428421276210737
98,99,0.0007394036430121794
99,100,0.0005804385950235533
100,101,0.00030159257819203667
