88
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.71015745,0.57589388,0.31067559,-0.66156834,-0.35400876,0.58351159,5.7126927,0.53831708,5.1978335,29.001503,20.595633,16.701788,102.68182,128.96591,125.93182,40.91235,2.555155,1.6392338,4.8186736,166,17,0.62315464,1,1,1,38016,35856,38016
2,0.71197242,0.66824907,-0.64924639,0.25018021,-0.62885845,0.34702444,4.0513067,1.3729976,3.9237444,23.451115,16.696547,15.671185,45.914288,35.114285,110.02857,34.895077,1.951611,2.1942272,1.1076492,103,13,0.53494871,1,0,0,22680,22248,22680
3,0.20604284,0.13904156,0.9209981,-0.30112794,0.24156024,0.052280154,1.5428969,1.5437078,0.0084875431,81.721756,16.838182,11.36272,48.209301,39.88372,122.81396,37.418495,1.467934,2.6421108,2.0999382,127,13,0.013937925,1,1,1,27864,27432,27864
4,0.92713946,0.76787055,0.51323426,-0.036957089,-0.67716151,0.5260011,1.7108874,1.9631182,6.042295,30.684679,28.448977,23.561859,97.686981,84.290855,67.470917,52.561283,4.9500084,1.5246286,2.4860139,352,22,0.60725695,1,0,0,77976,76032,77976
5,0.76448095,0.67334837,0.060193595,-0.55332911,0.78072751,0.28402138,4.4378395,0.74408168,5.9583378,30.360044,23.209675,20.442886,58.07317,121.56097,48.07317,46.45372,0.45726562,1.1805598,3.3821416,243,14,0.52958113,1,1,1,53136,52488,53136
6,0.94024372,0.57975042,-0.64924639,0.25018021,-0.62885845,0.34702444,3.3262539,1.7247666,4.0576735,19.326996,18.172087,11.204834,129.45454,75.909088,32.545456,29.620924,4.5626373,1.0814505,0.71781701,63,9,0.48380706,1,0,0,14256,13608,14256
7,0.73534673,0.59289998,-0.64924639,0.25018021,-0.62885845,0.34702444,0.9990263,1.3873067,3.8827181,16.69416,12.275997,9.8979673,20.25,106.125,106.125,23.385086,4.0854506,2.0063698,3.7055862,31,9,0.35623673,1,0,0,6912,6696,6912
8,0.96635586,0.63617378,0.486837,0.7325021,-0.40189299,0.2547791,1.2641881,1.9631296,0.51583946,16.09609,15.55455,10.23991,93.150002,53.099998,59.549999,24.805748,2.7426209,1.2362,3.6374123,37,9,0.33709747,1,0,0,8640,7992,8640
9,0.88360155,0.7278018,0.51323426,-0.036957089,-0.67716151,0.5260011,5.8478432,0.31834617,5.849884,16.806337,14.850105,12.231683,45.367348,64.102043,100.34694,27.054041,3.7743564,1.8837883,2.995743,48,8,0.38847393,1,0,0,10584,10368,10584
10,0.81856799,0.52361065,-0.64924639,0.25018021,-0.62885845,0.34702444,5.2797284,0.57098079,4.9539342,15.766246,12.905745,8.255374,121.66666,53.222221,31.444445,22.332619,3.8892047,2.0757937,6.1970897,27,7,0.39120451,1,0,0,5832,5832,5832
