,grain,FIP
0,1,3.8757560611651995e-07
1,2,3.5858370828460335e-06
2,3,6.216833125399187e-07
3,4,8.13832132986947e-06
4,5,3.2530926536348564e-06
5,6,1.839396146486684e-08
6,7,9.47552218526048e-09
7,8,2.4815210479219303e-07
8,9,7.840127285892461e-10
9,10,4.000671427275818e-06
10,11,1.9063623618405987e-06
11,12,2.526665048425742e-06
12,13,1.2863374842534461e-09
13,14,2.7121207747320975e-07
14,15,3.1522030589622213e-06
15,16,1.3769196922297007e-06
16,17,1.5142780278593423e-06
17,18,7.3373371937571905e-06
18,19,1.0513121991986295e-09
19,20,6.060204977936737e-08
20,21,9.035354244714821e-07
21,22,8.975027790854092e-06
22,23,2.6130291755833006e-06
23,24,1.460536341738112e-07
24,25,5.7702291175729136e-09
25,26,7.3846393888562094e-06
26,27,1.6470442212512917e-07
27,28,3.4995422394074158e-06
28,29,4.015024313153733e-07
29,30,5.1454794169240215e-06
30,31,1.3948262646124126e-09
31,32,7.38645646415595e-08
32,33,3.607326488865794e-07
33,34,8.810622263094185e-06
34,35,3.688388996214124e-07
35,36,6.779309482427122e-06
36,37,7.294620153743324e-06
37,38,1.3893102478591711e-06
38,39,4.1738751643973326e-08
39,40,3.1730438066540456e-06
40,41,2.047490825302411e-06
41,42,4.757591909453965e-10
42,43,6.565781304242183e-07
43,44,8.156983357629343e-06
44,45,6.163293149316558e-07
45,46,2.268248203401113e-06
46,47,1.3768784919324444e-07
47,48,9.079872323034691e-07
48,49,4.572040252891581e-06
49,50,4.204699583399574e-06
50,51,7.50903885075172e-07
51,52,1.9241032652394235e-07
52,53,1.9252082339110427e-06
53,54,4.768105931373731e-06
54,55,6.581214913273188e-08
55,56,2.7625574123245154e-06
56,57,8.288461261905017e-06
57,58,1.944179241050503e-06
58,59,1.0880608002503849e-05
59,60,7.040855358915852e-06
60,61,8.258672632766716e-06
61,62,7.1704471677912845e-09
62,63,1.4658830551350144e-06
63,64,1.366317653831831e-07
64,65,3.610184554204246e-07
65,66,1.4441338416669212e-06
66,67,2.7650042090795823e-06
67,68,8.400983489068174e-07
68,69,1.0085807194734847e-06
69,70,9.654996712633497e-06
70,71,1.6831832756935966e-06
71,72,5.176307250674603e-06
72,73,1.152929698374746e-07
73,74,1.2363097870145325e-06
74,75,8.15805864559974e-08
75,76,7.416308915183124e-06
76,77,3.0936759391381487e-06
77,78,6.822544207526282e-06
78,79,2.932936527127006e-11
79,80,4.941028420284485e-06
80,81,6.148924015560869e-06
81,82,1.8546794228153737e-07
82,83,2.4788319573137766e-07
83,84,3.686534905370379e-06
84,85,5.44281323058999e-07
85,86,4.726615012019203e-07
86,87,8.597217940993121e-07
87,88,7.062976356702486e-10
