99
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.8623696,0.78884351,0.02703806,0.63476944,-0.50255311,0.58632511,1.8428338,1.5622518,5.6017647,35.789734,30.863977,28.2325,106.30159,94.523811,69.031746,61.102661,0.63151592,2.3111899,4.339901,553,29,0.72433972,1,0,0,122472,119448,122472
2,0.84547502,0.70745254,0.23405208,0.46463665,-0.2045937,0.82914037,3.1517916,2.1638691,6.1562309,17.835215,15.079228,12.617568,31.333334,128.33333,55.333332,27.606318,3.7109494,2.7160685,0.17188862,51,9,0.37207362,1,0,0,11664,11016,11664
3,0.2782245,0.22319187,-0.36857858,0.88847703,0.008404105,0.2732906,0.87590861,0.058322623,3.9185407,58.952576,16.402052,13.157736,111.2,24.799999,101.15,36.20076,5.0748835,2.5876997,1.1468183,115,15,0.027215799,1,1,1,25920,24840,25920
4,0.73526746,0.66374409,0.97185701,0.093985461,0.20407723,0.070803829,3.477694,1.9645939,5.9061394,14.826725,10.901608,9.8411512,101.64,133.32001,7.8000002,21.766991,2.0011554,2.7061386,1.8083408,25,6,0.34963655,1,1,1,5400,5400,5400
5,0.76198119,0.68102014,0.88189542,0.17140171,-0.26369655,0.35120654,1.1313818,1.3687155,4.1367927,37.304367,28.425226,25.405025,74.206612,59.628098,39.68182,57.63121,3.9775879,2.232214,3.5936623,464,23,0.68255264,1,1,1,104544,100224,104544
6,0.58902556,0.38365442,0.89635581,-0.19231327,0.12754858,0.37854087,1.5794835,1.5762014,4.8749418,68.166382,40.151745,26.152334,62.452888,122.58054,110.98177,64.185623,2.6052463,2.3197548,3.0279386,641,29,0.023934778,1,1,1,142128,138456,142128
7,0.66650653,0.5624429,0.26550004,-0.13182862,0.32455903,0.89821619,4.8221354,0.27083594,5.4124289,19.433325,12.952437,10.930135,14.066667,107,80.866669,26.478249,2.3339863,0.60189897,3.2557211,45,6,0.42684239,1,1,1,9720,9720,9720
8,0.70605016,0.64949185,0.3527061,-0.84718281,0.11785299,0.37946063,1.1353205,1.4754349,4.3037496,18.056026,12.748461,11.727242,47.372093,47.232559,34.953487,26.080019,5.0675645,2.7577922,4.8024583,43,6,0.37392873,1,0,0,9288,9288,9288
9,0.73390162,0.64832002,0.35324433,-0.82751369,0.41226768,0.14309067,2.4753509,2.237339,5.1626358,15.928342,11.689837,10.326663,44.200001,91,9.6000004,23.13088,0.73752999,2.2384191,3.0722084,30,4,0.33708295,1,1,1,6480,6480,6480
10,0.79716545,0.54750031,0.012347613,-0.47314993,0.44479865,0.76034915,1.959165,2.4076445,5.1933322,17.698034,14.108261,9.6896782,141.46153,57.615383,105.92308,25.244877,1.0675753,0.98609138,4.1569867,39,5,0.39683425,1,1,1,8424,8424,8424
11,0.86559135,0.77809584,0.02703806,0.63476944,-0.50255311,0.58632511,0.92294055,1.2999558,4.8434429,20.968441,18.150101,16.315456,127.48544,31.834951,71.330093,34.085957,0.62523395,1.3780038,4.3249512,96,16,0.45792013,1,0,0,22248,20736,22248
12,0.24303983,0.12916169,-0.73509431,0.54580617,0.37253329,0.15149553,4.7924252,0.34587631,6.2020144,43.439796,10.557601,5.6107574,120,16.363636,43.090908,20.858959,4.4599438,2.3138449,5.737309,22,6,0.016655838,1,1,1,4752,4752,4752
13,0.24801946,0.17150684,-0.6576075,-0.50975645,-0.026166048,0.55409038,1.620473,2.378993,6.2563505,67.949379,16.852768,11.653784,26.858267,120.59055,97.110237,37.12151,0.70660353,1.965569,5.6709585,124,10,0.0284594,1,1,1,27432,26784,27432
14,0.26769769,0.23833022,-0.90706712,0.12969007,-0.38607195,0.10657468,3.1278374,1.8945096,6.2496557,90.291161,24.170734,21.519112,47.643005,94.60334,110.93737,57.381721,1.1594405,2.3174419,1.4434702,458,24,0.04024446,1,1,1,103464,98928,103464
15,0.93122953,0.26053452,-0.265856,0.31873176,-0.30310985,0.85781997,2.771054,0.011890495,1.3706433,67.3778,62.744202,17.554243,41.814014,51.824799,118.82749,52.611012,5.7472382,0.85600305,1.2152579,353,19,0.001138498,1,1,1,80136,76248,80136
16,0.79400796,0.59500659,0.091713846,-0.36442748,0.85211217,0.364261,0.87452447,1.5932086,3.9511065,25.02445,19.869614,14.889712,68.862595,68.450378,125.79389,37.320026,0.65051496,0.77050024,3.2990165,126,15,0.63238376,1,1,1,28296,27216,28296
17,0.65347326,0.20138131,-0.15899892,0.6512695,0.518085,0.53118289,2.1172206,0.025868108,2.413964,73.432449,47.986141,14.787922,47.191128,33.163822,66.870308,48.989166,4.178926,1.4694885,0.55842751,285,23,0.002049315,1,1,1,63288,61560,63288
18,0.91816878,0.59728235,0.31243899,-0.30391002,-0.33983997,0.83338428,0.6821034,1.19016,5.8714733,28.430401,26.103907,16.980976,112.27602,56.53846,45.35294,44.734062,0.02648161,0.75756943,1.4911666,217,21,0.60468787,1,0,0,47736,46872,47736
19,0.20430258,0.16708492,0.68457699,-0.54505295,0.48308811,0.029958202,3.1657629,2.1954606,0.0024975636,78.783066,16.095583,13.163463,113.51351,67.135132,82.783783,39.018681,0.96031797,2.1311157,2.3051441,144,18,0.019979531,1,1,1,31968,31104,31968
20,0.7781319,0.57439208,-0.83089393,0.010239742,0.42811379,0.35528708,3.2901456,2.0910578,5.6155891,21.532419,16.755062,12.368052,74.766235,24.116882,41.727272,31.670042,0.80511171,1.5896126,3.9429212,77,7,0.55792844,1,0,0,16632,16632,16632
21,0.73441118,0.69266146,0.033052977,-0.74721462,-0.45294699,0.48519766,2.1556754,2.2259657,4.6545405,15.228912,11.184283,10.54848,141.21428,45,57.857143,22.332619,2.3660371,1.6899223,5.4192176,27,8,0.33518213,1,1,1,6048,5832,6048
22,0.84238118,0.62246406,0.79312378,0.10515368,0.54605991,0.24842691,0.87918496,1.1591767,3.7991877,27.589638,23.240992,17.173559,34.540108,61.524063,77.053474,42.263821,4.667316,0.60009068,2.7281802,183,18,0.51490688,1,0,0,40392,39528,40392
23,0.23556863,0.18747981,0.82717901,-0.22564648,0.30186075,0.41681966,2.4177437,1.5562198,4.7153044,96.43367,22.716747,18.079367,35.501408,69.050705,61.952114,52.561283,2.2484982,2.0604076,2.7811198,352,25,0.021094888,1,1,1,76680,76032,76680
