,grain,FIP
0,1,0.0007148283775160384
1,2,0.0004547084344644511
2,3,0.0006897966222019081
3,4,0.00011209537106950588
4,5,0.0005274897845922559
5,6,0.0003232451811481288
6,7,0.0006945987634864441
7,8,0.0007921224429373205
8,9,0.00025958549883274074
9,10,0.0009481411678654244
10,11,6.776942060478866e-06
11,12,0.0005099568452935912
12,13,0.0007732639132876393
13,14,0.0003943971164072255
14,15,0.0003830210445813483
15,16,0.0003272031345767723
16,17,0.00024931009628817495
17,18,0.0003673255370794125
18,19,0.0008592692347634041
19,20,0.0011115837397945795
20,21,0.00033644195916314305
21,22,0.0006597901998135371
22,23,0.0007696738625482776
23,24,0.0006148588698192167
24,25,0.0006233782963812927
25,26,0.0005209717893163042
26,27,0.00031697830395245277
27,28,0.0008307986284833902
28,29,0.0006408366030766428
29,30,0.0006233889427748811
30,31,0.0005634081217581824
31,32,0.0005218976505439407
32,33,0.0007466518012360641
33,34,9.246476272405698e-05
34,35,0.0004236024749942859
35,36,0.0006775283760633059
36,37,0.0006286629549020317
37,38,0.00013379756954752346
38,39,0.0007836279106862375
39,40,0.0005384070019988258
40,41,0.00080279876420753
41,42,0.0006597275147806136
42,43,0.0007917930335067455
43,44,0.000535190926390182
44,45,0.0002494234351561092
45,46,0.0006988349155891326
46,47,0.0007395865899961565
47,48,0.00035900762165437777
48,49,0.00042842948682799277
49,50,0.0005214282057817251
50,51,0.0005730577559422525
51,52,0.0007195207148179775
52,53,0.000903000943377336
53,54,0.00030990346006321126
54,55,0.0007033288083700477
55,56,0.0003788009009589385
56,57,0.0008181113072255943
57,58,0.0006015603096427403
58,59,0.000313906675197986
59,60,0.00036964257243566793
60,61,0.0006820818295517725
61,62,0.0005132624670629529
62,63,0.0005912318655799253
63,64,0.0007090365116411004
64,65,0.0009427871485450061
65,66,0.0004610839591613887
66,67,0.0008272252222694152
67,68,0.0005876049931254377
68,69,0.0008748630409080377
69,70,0.0007080621255466765
70,71,0.0008298314047363095
71,72,0.0007964021659752342
72,73,0.00035076741607290804
73,74,0.00012854468531104142
74,75,0.0007148278529399195
75,76,0.0005316040924406766
76,77,0.0008628950498559747
77,78,0.0008027407595459458
78,79,0.0005915721840443642
79,80,0.00022905885195133945
80,81,0.0004155539314512377
81,82,0.0004326318130699944
82,83,0.000578339147255052
83,84,0.0008060439437144569
84,85,0.000856952671652672
85,86,6.552356153867725e-05
86,87,0.0006239624645657067
87,88,0.0007432444888223986
88,89,0.0006391595579862302
89,90,0.00037977439413168886
90,91,0.00044132664186624903
91,92,0.0008525677084779347
92,93,0.0007263853647241332
93,94,0
94,95,0.0006796890580791109
95,96,0.0006309944158202422
96,97,0.0009068008873091222
97,98,0.0005393986051845915
98,99,0.000644726622752002
99,100,0.0006872356091028069
