1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
,,,,,14684,1879,6133,,,,,,,,,1978,9109,788,9332,4815,11479,12958,5833,11311,3166,1176,7580,3377,7988,,,11109,,12934,11128,,,,6424,,10396,4896,2457,867,,9665,,11740,5252,,,,6804,13496,11444,,,,,,1453,,11151,1547,13055,1740,8143,9009,,8794,,11675,7764,6659,10690,13121,3938,,3087,,,1648,,10303,,,,,,910
,,,,,14685,1904,6134,,,,,,,,,1979,9110,789,9352,4816,11480,12959,5834,11758,3167,1177,7581,3378,7989,,,11110,,12935,11129,,,,6425,,10397,5271,2458,868,,9666,,11741,5253,,,,6805,13974,11445,,,,,,1454,,11152,1548,13056,1741,8165,9010,,8795,,11676, ,6660,10691,13122,4334,,3088,,,1649,,10304,,,,,,911
,,,,,14708,1929,6155,,,,,,,,,1996,9131,808,9353,4840,11904,12960,5835,11759,3168,1178,7601,3379,7990,,,11111,,12936,11130,,,,6441,,10414,5294,2459,869,,9667,,11763,5254,,,,6825,13996,11446,,,,,,1478,,11153,1549,13057,1742,8166,9011,,8796,,11677,,6682,10692,13123,4335,,3561,,,1667,,10305,,,,,,912
,,,,,14709,1930,6156,,,,,,,,,1997,9132,809,9354,4841,11928,12961,5836,11783,3169,1607,7602,3380,8011,,,11708,,13461,11131,,,,6442,,10415,5295,2460,870,,9668,,11764,5274,,,,6826,13997,11447,,,,,,1479,,11154,1550,13058,1743,8167,9012,,8797,,11678,,6683,10693,13124,4336,,3562,,,1668,,10306,,,,,,913
,,,,,14710,2476,6157,,,,,,,,,1998,9133,810,9355,5262,11929,12962,5854,11784,3170,1628,7603,3381,8012,,,11709,,13484,11132,,,,6443,,10416,5296,2479,871,,9669,,11765,5275,,,,6827,13998,11448,,,,,,1480,,11174,1573,13076,1744,8168,9013,,8798,,11679,,6684,10694,13142,4337,,3586,,,1669,,10325,,,,,,914
,,,,,14733,2500,6158,,,,,,,,,1999,9134,811,9356,5263,11930,12963,5855,11785,3171,1629,7604,3382,8013,,,11710,,13485, ,,,,6444,,10417,5318,2480,894,,9670,,11766,5276,,,,6828,13999,11449,,,,,,1501,,11175,2027,13077,1765,8169,9014,,8799,,11680,,6685,10712,13143,4357,,3587,,,1670,,10350,,,,,,915
,,,,,14734,2504,6159,,,,,,,,,2000,9707,812,9357,5286,11952,12964,5856,11808,3172,1630,7605,3383,8564,,,11711,,13486,,,,,6445,,10418,5319,2481,895,,9690,,11767,5277,,,,6829,14019,11450,,,,,,1502,,11176,2028,13078,1766,8170,9033,,8820,,11697,,6708,10713,13144,4358,,3588,,,1671,,10826,,,,,,916
,,,,,14758,11925,6180,,,,,,,,,2001,9708,813,9379,5287,11953,12984,5857,11809,3173,1631,7606,3403, ,,, ,,13487,,,,,6446,,10419,5320,2482,896,,9691,,11789,5278,,,,6830,14020,11470,,,,,,1503,,11177,2052,13079,1767,8190,9034,,8821,,11698,,6709,10714,13145,4359,,3589,,,1672,,10827,,,,,,917
,,,,,15259,12501,6181,,,,,,,,,2002,9731,814,9380,5288,11954,12985,5858,11810,3192,1632,7626,3404,,,,,,13507,,,,,6447,,10420,5321,2483,920,,9692,,11790,5279,,,,6851,14021,11471,,,,,,1504,,11178,2071,13080,1768,8191,9035,,8822,,11699,,6710,10715,13146,4360,,3611,,,1673,,10828,,,,,,918
,,,,,15284,12502,6182,,,,,,,,,2003,9732,833,9381,5289,11955,12986,5859,11811,3193,1633,7627,3405,,,,,,13508,,,,,6448,,10421,5343,2484,921,,9693,,11791,5280,,,,6852,14022,11472,,,,,,1505,,11179,2077,13081,1769,8192,9036,,8845,,11700,,6734,10716,13147,4361,,3612,,,1674,,10850,,,,,,919
,,,,,15309,12503,6183,,,,,,,,,2021,9733,834,9404,5290,11956,12987,5860,11832,3194,1651,7628,3406,,,,,,13509,,,,,6449,,10441,5344,2485,1318,,9694,,11792,5299,,,,6853,14023,11473,,,,,,1528,,11180,2101,13082,1770,8193,9037,,8846,,11701,,6735,10717,13148,4362,,3613,,,1692,,10851,,,,,,934
,,,,,15334,12504,6184,,,,,,,,,2022,9757,835,9929,5291,11976,12988,5861,11833,3195,1652,7629,3407,,,,,,13510,,,,,6450,,10442,5345,2505,1341,,9695,,11815,5300,,,,6854,14024,11474,,,,,,1529,,11199,2102,13083,1790,8194,9038,,9267,,11702,,6760,10718,13167,4363,,3614,,,1693,,10852,,,,,,935
,,,,, ,12505,6205,,,,,,,,,2023, ,836,9930,5292,11977,12989,5880,11834,3196,1653,7630,3408,,,,,,13511,,,,,6467,,10443,5346,2506,1342,,10140,,11816,5301,,,,6855,14043,11475,,,,,,1530,,11200,2149,13103,1791,8195,9039,,9268,,11703,,6785,10719,13168,4378,,3615,,,1694,,10853,,,,,,936
,,,,,,12524,6206,,,,,,,,,2024,,837,9931,5293,11978,12990,5881,11835,3197,1654,7631,3409,,,,,,13512,,,,,6468,,10444,5368,2507,1343,,10141,,11817,5302,,,,7254,14044,11495,,,,,,1531,,11201,2150,13104,1792,8216,9059,,9272,,11721,,7256,10738,13169,4379,,3636,,,1695,,10854,,,,,,937
,,,,,,12525,6207,,,,,,,,,2025,,838,9954,5310,11979,13009,5882,11836,3218,1655,7632,3429,,,,,,13532,,,,,6469,,10445,5369,2530,1344,,10142,,12313,5303,,,,7255,14045,11496,,,,,,1532,,11202,2174,13105,1793,8217,9060,,9273,,11722,,7281,10739,13170,4380,,3637,,,1696,,10855,,,,,,938
,,,,,,12526,6208,,,,,,,,,2501,,839,9955,5311,11980,13010,5883,11837,3219,1656,7651,3430,,,,,,13533,,,,,6470,,10446,5370,2531,1345,,10143,,12338,5304,,,,7276,14046,11924,,,,,,1533,,11203,2175,13106,1794,8218,9061,,9274,,11723,,7335,10740,13171,4381,,3638,,,1697,,10875,,,,,,939
,,,,,,12527,6230,,,,,,,,,2502,,859,9956,5312,11981,13011,5884,11857,3220,1657,7652,3431,,,,,,13534,,,,,6471,,10467,5371,3105,1366,,10165,,12339,5305,,,,7277,14047,11946,,,,,,1554,,11204,2652,13107,1795,8219,9062,,9291,,11724,,7359,10741,13172,4382,,3639,,,1698,,10876,,,,,,940
,,,,,,12528,6231,,,,,,,,,2503,,860,9979,5313,11982,13012,5885,11858,3221,1658,7653,3432,,,,,,13535,,,,,6472,,10468,5372,3106,1367,,10166,,12340,5324,,,,7278,14048,11947,,,,,,1555,,11205,2677,13555,1814,8220,9063,,9292,,11725,,7360,10742,13192,4383,,3661,,,1718,,10877,,,,,,941
,,,,,,12529,6232,,,,,,,,,2524,,1263,9980,5314,12001,13013,5886,11859,3222,1675,7654,3433,,,,,,13536,,,,,6473,,10469,5373,3107,1368,,10167,,12364,5325,,,,7279,14049,11948,,,,,,1556,,11206,2726,13556,1815,8740,9064,,9293,,11726,,7384,10743,13193,4384,,3662,,,1719,,10878,,,,,,942
,,,,,,12530,6681,,,,,,,,,2525,,1287,9981,5315,12002,13014,5905,11860,3243,1676,7655,3454,,,,,,13537,,,,,6474,,10470,5374,3108,1369,,10168,,12365,5326,,,,7280,14069,11949,,,,,,1557,,11224, ,13557,1816,8741,9085,,9294,,11727,,7385,10768,13194,4385,,3663,,,1720,,10879,,,,,,943
,,,,,,12549,6705,,,,,,,,,2526,,1288,10581,5316,12003,13015,5906,11861,3244,1677,7656,3455,,,,,,13558,,,,,6492,,10471,5392,3109,1370,,10169,,12366,5327,,,,7301,14070,11950,,,,,,1558,,11225,,13579,1817,8793,9086,,9295,,11746,,7410,11214,13195,4386,,3664,,,1721,,10880,,,,,,944
,,,,,,12550,6706,,,,,,,,,2527,,1312, ,5317,12004,13034,5907,11862,3245,1678,7657,3456,,,,,,13559,,,,,6493,,10492,5393,3732,1390,,10190,,12390,5328,,,,7302,14071,11969,,,,,,1580,,11226,,13580,1818,8818,9087,,9296,,11747,,8009,11215,13196,4387,,3686,,,1722,,10881,,,,,,945
,,,,,,12554,6707,,,,,,,,,2528,,1313,,5335,12005,13035,5908,11885,3246,1679,7676,3457,,,,,,14109,,,,,6494,,10493,5394,15556,1391,,10191,,12391,5329,,,,7303,14072,11970,,,,,,1581,,11227,,13581,1819,8819,9088,,9297,,11748,,8010,11216,13197,4388,,3687,,,1745,,10900,,,,,,958
,,,,,,12575,6730,,,,,,,,,2529,,1314,,5336,12006,13036,5909,11886,3247,1680,7677,3458,,,,,,14110,,,,,6495,,10494,5395,15557,1392,,10192,,12392,5330,,,,7304,14073,11971,,,,,,1582,,11228,,13582,1820,8843,9089,,9298,,11749,, ,11217,13644,4389,,3688,,,1746,,10901,,,,,,959
,,,,,,13126,6731,,,,,,,,,2548,,1335,,5337,12007,13037,5910,11911,3268,1681,7678,3481,,,,,,14133,,,,,6496,,10941,5396,15558,1393,,10193,,12416,5349,,,,7305,14074,11972,,,,,,1605,,11229,,13603,1839,8844,9111,,9299,,11750,,,11239,13667,4407,,3689,,,1747,,10902,,,,,,960
,,,,,,13127,6732,,,,,,,,,2549,,1336,,5338,12008,13038,5931,12408,3269,1682,7679,3902,,,,,,14134,,,,,6497,,10942,5397,15580,1394,,10194,,13016,5350,,,,7306,14095,11973,,,,,,1606,,11230,,13604,1840, ,9112,,9316,,11751,,,11240,13668,4408,,3711,,,2220,,10903,,,,,,961
,,,,,,13128,6733,,,,,,,,,2550,,1337,,5339,12026,13039,5932,12409,3270,1683,7680,3903,,,,,,14135,,,,,6498,,10943,5398,15581,1395,,10195,, ,5351,,,,7326,14096,11974,,,,,,2126,,11231,,13605,1841,,9510,,9317,,11771,,,11241,13669,4409,,3712,,,2221,,10904,,,,,,962
,,,,,,13129,6756,,,,,,,,,2551,,1338,,5340,12027,13040,5956,12433,3271,1684,7681,3904,,,,,,14158,,,,,6518,,10944,5399,15582,1396,,10215,,,5352,,,,7327,14097,11975,,,,,,2127,,11249,,13606,1842,,9511,,9318,,11772,,,11242,13670,4410,,3713,,,2222,,10905,,,,,,963
,,,,,,13130,6757,,,,,,,,,2552,,1339,,5341,12028,13041,6406,12434,3293,1700,7701,3905,,,,,,14159,,,,,6519,,10945,5417,15583,1415,,10216,,,5353,,,,7328,14098,11994,,,,,,2128,,11250,,13607,1843,,9512,,9319,,11773,,,11263,13671,4411,,4213,,,2223,,10906,,,,,,964
,,,,,,13131,6758,,,,,,,,,2553,,1340,,5342,12029,13059,6407,12435,3294,1701,7702,3906,,,,,,14160,,,,,6520,,10964,5418,15605,1416,,10217,,,5354,,,,7329,14121,11995,,,,,,2153,,11251,,13608,1844,,9513,,9320,,11774,,,11264,13692,4412,,4214,,,2244,,10925,,,,,,965
,,,,,,13149,6759,,,,,,,,,2554,,1358,,5360,12030,13060,6430,12458,3295,1702,7703,3907,,,,,,14161,,,,,6521,,10965,5419,15606,1417,,10218,,,5355,,,,7330,14621,11996,,,,,,2179,,11252,,13627,1845,,9514,,9321,,11775,,,11265,13693,4413,,4238,,,2245,,10926,,,,,,966
,,,,,,13150,6781,,,,,,,,,2573,,1359,,5361,12031,13061,6431,12459,3296,1703,7704,3927,,,,,,14783,,,,,6543,,10966,5420,15607,1418,,10219,,,5375,,,,7331,14622,11997,,,,,,2180,,11253,,13628,1846,,9533,,9322,,11798,,,11266,13694,4414,,4239,,,2246,,10927,,,,,,967
,,,,,,13151,6782,,,,,,,,,2574,,1360,,5362,12032,13062,6432,12460,3671,1704,7705,3928,,,,,, ,,,,,6990,,10967,5421,15608,1419,,10220,,,5376,,,,7350,14623,11998,,,,,,2205,,11254,,13629,1863,,9534,,9323,,11799,,,11267,13695,4415,,4240,,,2247,,10928,,,,,,968
,,,,,,13152,6783,,,,,,,,,2575,,1361,,5363,12033,13063,6433,12461,3672,1705,8176,3929,,,,,,,,,,,6991,,10968,5422, ,1420,,10240,,,5377,,,,7351,14645,11999,,,,,,11505,,11255,,13630,1864,,9535,,9324,,12201,,,11268,13696,4433,,4263,,,2248,,10929,,,,,,969
,,,,,,13153,6784,,,,,,,,,2576,,1362,,5364,12051,13064,6434,12484,3692,1706,8177,3930,,,,,,,,,,,6992,,10969,5423,,1421,,10241,,,5378,,,,7352,14646,12000,,,,,,11530,,11274,,13631,1865,,9536,,9341,,12202,,,11288,13697,4434,,4264,,,2249,,10930,,,,,,970
,,,,,,13154,6806,,,,,,,,,2577,,1363,,5365,12052,13065,6435,12485,3693,1707,8178,3931,,,,,,,,,,,6993,,10970,5424,,1440,,10242,,,5379,,,,7353,14647,12019,,,,,,11555,,11275,,13632,1866,,9537,,9342,,12224,,,11289,13717,4435,,4288,,,2268,,10931,,,,,,983
,,,,,,13155,6807,,,,,,,,,2578,,1364,,5366,12053,13066,6455,12486,3694,1708,8179,3932,,,,,,,,,,,6994,,10971,5442,,1441,,10243,,,5380,,,,7354,14648,12020,,,,,,11579,,11276,,13633,1867,,9538,,9343,,12225,,,11290,13718,4436,,4289,,,2269,,10950,,,,,,984
,,,,,,13173,6808,,,,,,,,,2579,,1365,,5367,12054,13085,6456,13084,3695,1709,8180,3952,,,,,,,,,,,6995,,10988,5443,,1442,,10244,,,5400,,,,7355,14649,12021,,,,,,11580,,11277,,13651,1868,,9539,,9344,,12226,,,11291,13719,4437,, ,,,2270,,10975,,,,,,985
,,,,,,13174,6809,,,,,,,,,2597,,1383,,5387,12055,13086,6457,13109,3696,1726,8201,3953,,,,,,,,,,,6996,,10989,5444,,1443,,10245,,,5401,,,,7356,14669,12022,,,,,,11605,,11278,,13652,1869,,9558,,9345,,12227,,,11292,13720,4438,,,,,2271,,11451,,,,,,986
,,,,,,13175,6831,,,,,,,,,2598,,1384,,5388,12056,13087,6458, ,3697,1727,8202,3954,,,,,,,,,,,7015,,10990,5445,,1444,,10265,,,5402,,,,7374,14670,12023,,,,,,12102,,11279,,13653,1870,,9559,,9346,,12228,,,11293,13721,4439,,,,,2272,,11476,,,,,,987
,,,,,,13176,6832,,,,,,,,,2599,,1385,,5389,12057,13088,6459,,3698,1728,8203,3955,,,,,,,,,,,7016,,10991,5446,,1445,,10266,,,5403,,,,7375,14671,12024,,,,,,12103,,11300,,13654,1871,,9560,,9347,,12229,,,11312,13722,4458,,,,,2273,,11477,,,,,,988
,,,,,,13178,6833,,,,,,,,,2600,,1386,,5390,12076,13089,6460,,3715,1729,8204,3956,,,,,,,,,,,7017,,10992,5447,,1465,,10267,,,5425,,,,7376,14672,12025,,,,,,12104,,11301,,13655,2341,,9561,,9348,,12247,,,11313,13742,4459,,,,,2274,,11478,,,,,,989
,,,,,,13179,6856,,,,,,,,,2601,,1387,,5391,12077,13090,6461,,3716,1730,8205,3957,,,,,,,,,,,7018,,10993,5448,,1466,,10268,,,5450,,,,7377,14673,12044,,,,,,12105,,11776,,13656,2342,,9562,,9349,,12248,,,11314,13743,4460,,,,,2275,,11500,,,,,,990
,,,,,,13180,7357,,,,,,,,,2602,,1388,,5414,12078,13110,6480,,3717,1731,8206,3958,,,,,,,,,,,7019,,10994,5449,,1467,,10269,,,5826,,,,7378,14674,12045,,,,,,12127,,11777,,13657,2365,,9563,,9367,,12249,,,11315,13744,4461,,,,,2293,,11501,,,,,,991
,,,,,,13181,7382,,,,,,,,,2603,,1389,,5415,12079,13111,6481,,3718,1732,8226,3977,,,,,,,,,,,7020,,10995,5467,,1468,,10270,,,5827,,,,7379,14695,12046,,,,,,12128,,11778,,13658,2366,,9564,,9368,,12250,,,11316,13745,4462,,,,,2294,,11502,,,,,,992
,,,,,,13199,7383,,,,,,,,,2604,,1409,,5416,12080,13112,6482,,3719,1733,8227,3978,,,,,,,,,,,7021,,10996,5468,,1469,,10290,,,5850,,,,7380,14696,12047,,,,,,12129,,11800,,13676,2367,,9582,,9369,,12251,,,11317,13746,4463,,,,,2295,,11503,,,,,,993
,,,,,,13200,7407,,,,,,,,,2622,,1410,,5440,12081,13113,6483,,3720,1734,8228,3979,,,,,,,,,,,7022,,10997,5469,,1470,,10291,,,5851,,,,7381,14697,12048,,,,,,12130,,11801,,13677,2368,,9583,,9370,,12252,,,11318,13747,4483,,,,,2296,,11504,,,,,,1009
,,,,,,13204,7408,,,,,,,,,2623,,1411,,5441,12555,13114,6484,,3721,1751,8229,3980,,,,,,,,,,,7023,,11013,5470,,1492,,10292,,,5852,,,,7399,14698,12049,,,,,,12152,,11802,,13678,2369,,9584,,9371,,12253,,,11319,13748,4484,,,,,2297,,11525,,,,,,1010
,,,,,,13225,7409,,,,,,,,,2624,,1412,,5465,12579,13115,6485,,3722,1752,8230,3981,,,,,,,,,,,7024,,11014,5471,,1493,,10293,,,5853,,,,7400,14699,12050,,,,,,12153,,11803,,13679,2390,,9585,,9372,,12254,,,11338,13766,4485,,,,,2298,,11526,,,,,,1011
,,,,,,13725,7432,,,,,,,,,2625,,1413,,5466,12580,13135,6486,,3723,1753,8231,3982,,,,,,,,,,,7040,,11015,5472,,1494,,10294,,,5874,,,,7401,14720,12069,,,,,,12154,,11804,,13680,2391,,9586,,9373,,12255,,,11339,13767,4486,,,,,2299,,11527,,,,,,1012
,,,,,,13726,7433,,,,,,,,,2626,,1414,,5887,12581,13136,6505,,3724,1754,8251,3983,,,,,,,,,,,7041,,11016,5473,,1495,,10295,,,5875,,,,7402,14721,12070,,,,,,12155,,11824,,13681,2392,,9587,,9374,,12256,,,11340,13768,4487,,,,,2317,,11528,,,,,,1013
,,,,,,13727,7434,,,,,,,,,2627,,1434,,5911,12603,13137,6506,,3725,1755,8252,4003,,,,,,,,,,,7042,,11017,5474,,1519,,10315,,,5876,,,,7403,14722,12071,,,,,,12177,,11825,,13682,2393,,9588,,9393,,12272,,,11341,13769,4488,,,,,2318,,11529,,,,,,1014
,,,,,,13749,7457,,,,,,,,,2628,,1435,,5912,12604,13138,6507,,3739,1756,8253,4004,,,,,,,,,,,7043,,11018,5492,,1520,,10316,,,5877,,,,7404,14723,12072,,,,,,12178,,11826,,13683,2394,,9589,,9394,,12273,,,11342,13770,4507,,,,,2319,,11550,,,,,,1015
,,,,,,13750,8034,,,,,,,,,2629,,1436,,5913,12605,13139,6508,,3740,1757,8254,4005,,,,,,,,,,,7044,,11019,5493,,1967,,10317,,,5878,,,,7405,15271,12073,,,,,,12179,,11827,,13701,2395,,9607,,9395,,12274,,,11343,13771,4508,,,,,2320,,11551,,,,,,1016
,,,,,,13751, ,,,,,,,,,2647,,1437,,5914,12606,13560,6509,,3741,1758,8255,4006,,,,,,,,,,,7045,,11020,5494,,1992,,10318,,,5879,,,,7406,15272,12074,,,,,,12180,,11828,,13702,2396,,9608,,9396,,12275,,,11364,13772,4509,,,,,2321,,11552,,,,,,1017
,,,,,,13752,,,,,,,,,,2648,,1438,,5915,12607,13561,6510,,3742,1759,8256,4007,,,,,,,,,,,7046,,11021,5495,,1993,,10319,,,5899,,,,7424,15273,12075,,,,,,12203,,11829,,13703,2415,,9609,,9397,,12276,,,11365,13793,4510,,,,,2322,,11553,,,,,,1034
,,,,,,13753,,,,,,,,,,2649,,1439,,5916,12626,13562,6511,,3743,1776,8257,4008,,,,,,,,,,,7047,,11039,5496,,1994,,10765,,,5900,,,,7425,15274,12094,,,,,,12204,,11849,,13704,2416,,9610,,9398,,12277,,,11366,13794,4511,,,,,2323,,11554,,,,,,1035
,,,,,,13754,,,,,,,,,,2650,,1460,,5917,12627,13563,6530,,3744,1777,8276,4029,,,,,,,,,,,7048,,11040,5497,,2016,,10766,,,5901,,,,7426,15295,12095,,,,,,12205,,11850,,13705,2417,,9611,,9399,,12278,,,11367,13795,4512,,,,,2343,,11575,,,,,,1036
,,,,,,13755,,,,,,,,,,3126,,1461,,5935,12628,13583,6531,,3745,1778,8277,4030,,,,,,,,,,,7049,,11041,5498,,2017,,10767,,,5902,,,,7427,15296,12096,,,,,,12230,,11851,,13706,2418,,9612,,9419,,12279,,,11368,13796,4513,,,,,2344,,12101,,,,,,1037
,,,,,,13756,,,,,,,,,,3127,,1462,,5936,12629,13584,6532,,3746,1779,8278,4031,,,,,,,,,,,7050,,11042,5499,,2018,,10790,,,5903,,,,7428,15297,12097,,,,,,12726,,11852,,13707,2419,,9613,,9420,,12280,,,11390,13797,4514,,,,,2345,,12125,,,,,,1038
,,,,,,13757,,,,,,,,,,3128,,1463,,5937,12630,13585,6533,,3747,1780,8279,4032,,,,,,,,,,,7066,,11043,5518,,2019,,10791,,,5904,,,,7429,15298,12098,,,,,,12727,,11853,,13708,2420,,9614,,9421,,12281,,,11391,13820,4533,,,,,2346,,12126,,,,,,1039
,,,,,,13773,,,,,,,,,,3150,,1464,,5938,12631,13586,6534,,3748,1781,8280,4055,,,,,,,,,,,7067,,11044,5519,,2020,,10792,,,5924,,,,7430,15299,12099,,,,,,12728,,11854,,13728,2421,,9632,,9422,,12297,,,11392,13821,4534,,,,,2347,,12150,,,,,,1040
,,,,,,13774,,,,,,,,,,3151,,1937,,5939,12632,13587,6535,,3749,1782,8281,4056,,,,,,,,,,,7068,,11045,5520,,2040,,10793,,,5925,,,,7431,15320,12100,,,,,,12729,,11855,,13729,2439,,9633,,9423,,12298,,,11840,14293,4535,,,,,2370,,12151,,,,,,1041
,,,,,,13775,,,,,,,,,,3152,,1938,,5940,12633,13588,7056,,3750,1783,8282,4057,,,,,,,,,,,7069,,11046,5521,,2041,,10815,,,5926,,,,7449,15321,12572,,,,,,12730,,11874,,13730,2440,,9634,,9424,,12299,,,11841,14294,4536,,,,,2371,,12176,,,,,,1060
,,,,,,13776,,,,,,,,,,3153,,1961,,5941,12651,13589,7057,,3765,1784,8301,4080,,,,,,,,,,,7070,,11066,5522,,2042,,10816,,,5927,,,,7450,15322,12573,,,,,,12731,,11875,,13731,2441,,9635,,9444,,12300,,,11842,14295,4537,,,,,2869,,12200,,,,,,1061
,,,,,,13777,,,,,,,,,,3174,,1962,,5942,12652,13609,7058,,3766,1801,8302,4081,,,,,,,,,,,7071,,11067,5523,,2043,,10817,,,5928,,,,7451,15323,12574,,,,,,12751,,11876,,13732,2442,,9636,,9445,,12301,,,11864,14317,4538,,,,,2870,, ,,,,,,1062
,,,,,,13778,,,,,,,,,,3175,,1963,,5960,12653,13610,7059,,3767,1802,8303,4082,,,,,,,,,,,7072,,11068,5524,,2044,,10818,,,5929,,,,7456,15324,12595,,,,,,12752,,11877,,14180,2443,,9637,,9446,,12302,,,11865,14318,4539,,,,,2871,,,,,,,,1063
,,,,,,13779,,,,,,,,,,3176,,1984,,5961,12654,13611,7080,,3768,1803,8304,4527,,,,,,,,,,,7073,,11069,5897,,2045,,10819,,,5930,,,,7475,15346,12596,,,,,,12753,,11878,,14181,2444,,9638,,9447,,12303,,,11866,14319,4562,,,,,2872,,,,,,,,1064
,,,,,,13780,,,,,,,,,,3177,,1985,,5962,12655,13612,7081,,3769,1804,8305,4528,,,,,,,,,,,7074,,11070,5898,,2046,,10840,,,5949,,,,7878,15347,12597,,,,,,12754,,11879,,14182,2445,,9639,,9448,,12304,,,11867,14320,4959,,,,,2893,,,,,,,,1065
,,,,,,13781,,,,,,,,,,3178,,1986,,5963,12656,13613,7082,,3770,1826,8306,4529,,,,,,,,,,,7075,,11071,5918,,2065,,10841,,,5950,,,,7879,15348,12598,,,,,,12755,,11899,,14204,2446,,9657,,9469,,12305,,,11889,14321,4960,,,,,2894,,,,,,,,1066
,,,,,,13798,,,,,,,,,,3198,,1987,,5964,12657,13614,7083,,3771,1827,8307,4530,,,,,,,,,,,7091,,11092,5919,,2066,,10842,,,5951,,,,7880, ,12599,,,,,,12776,,11900,,14205,2464,,9658,,9470,,12321,,,11890,14322,4982,,,,,2895,,,,,,,,1089
,,,,,,13799,,,,,,,,,,3199,,2012,,5965,12658,13615,7084,,3772,1828,8326,4552,,,,,,,,,,,7092,,11093,5920,,2067,,10843,,,5952,,,,7901,,12600,,,,,,12777,,11901,,14206,2465,,9659,,9892,,12322,,,11891,14342,4983,,,,,2896,,,,,,,,1090
,,,,,,13800,,,,,,,,,,3200,,2013,,5966,12676,13634,7085,,3773,2229,8327,4553,,,,,,,,,,,7093,,11094,5921,,2068,,10844,,,5953,,,,7902,,12620,,,,,,12778,,11902,,14207,2466,,9660,,9893,,12323,,,11892,14343,4984,,,,,2897,,,,,,,,1484
,,,,,,13801,,,,,,,,,,3201,,2038,,5967,12677,13635,7105,,3774,2230,8328,4554,,,,,,,,,,,7094,,11095,5922,,2069,,10845,,,5954,,,,7903,,12621,,,,,,12779,,11903,,14228,2467,,9661,,9894,,12324,,,11913,14344,4985,,,,,2898,,,,,,,,1485
,,,,,,13802,,,,,,,,,,3202,,2039,,5985,12678,13636,7106,,3775,2231,8329,4555,,,,,,,,,,,7095,,11096,5923,,2070,,10865,,,5955,,,,7905,,12622,,,,,,12780,,12426,,14229,2468,,9662,,9895,,12325,,,11914,14345,4986,,,,,2899,,,,,,,,1486
,,,,,,13803,,,,,,,,,,3203,,2063,,5986,12679,13637,7107,,3790,2232,8330,4556,,,,,,,,,,,7096,,11117,5943,,2091,,10866,,,5974,,,,7906,,12623,,,,,,12801,,12450,,14230,2469,,9663,,9896,,12326,,,11915,14346,4987,,,,,2918,,,,,,,,1487
,,,,,,13804,,,,,,,,,,3223,,2064,,5987,12680,13638,7108,,3791,2251,8331,4577,,,,,,,,,,,7097,,11118,5944,,2092,,10867,,,5975,,,,7926,,12624,,,,,,12802,,12451,,14231,2470,,9664,,9897,,12327,,,11916,14347,4988,,,,,2919,,,,,,,,1488
,,,,,,13805,,,,,,,,,,3224,,11335,,5988,12681,13639,7109,,3792,2252,8776,4578,,,,,,,,,,,7098,,11119,5945,,2093,,10868,,,5976,,,,7927,,12625,,,,,,12803,,12452,,14232,2471,,9682,,9898,,12328,,,11917,14367,4989,,,,,2920,,,,,,,,1489
,,,,,,13806,,,,,,,,,,3225,,11336,,5989,12682,13640,7110,,3793,2253,8777,4579,,,,,,,,,,,7099,,11120,5946,,2094,,10869,,,5977,,,,7928,,12645,,,,,,12804,,12474,,14233,2488,,9683,,9899,,12346,,,11938,14368,5003,,,,,2921,,,,,,,,1490
,,,,,,13825,,,,,,,,,,3226,,11337,,5990,12701,13641,7130,,3794,2254,8801,4580,,,,,,,,,,,7117,,11564,5947,,2095,,10870,,,5978,,,,7930,,12646,,,,,,12805,,12475,,14252,2489,,9684,,9917,,12347,,,11939,14369,5004,,,,,2922,,,,,,,,1491
,,,,,,13828,,,,,,,,,,3227,,11360,,5991,12702,13659,7131,,3795,2255,8802,4581,,,,,,,,,,,7118,,11565,5948,,2118,,10871,,,5979,,,,7931,,12647,,,,,,12806,,12476,,14253,2490,,9685,,9918,,12348,,,11940,14370,5005,,,,,2923,,,,,,,,1509
,,,,,,13829,,,,,,,,,,3228,,11361,,5992,12703,13660,7132,,3796,2256,8803,4603,,,,,,,,,,,7119,,11566,5968,,2119,,10890,,,5980,,,,7951,,12648,,,,,,12827,,12477,,14254,2491,,9686,,9919,,12349,,,11941,14371,5006,,,,,2942,,,,,,,,1510
,,,,,,13830,,,,,,,,,,3229,,11362,,6012,12704,13661,7133,,3797,2257,8804,4604,,,,,,,,,,,7120,,11567,5969,,2144,,10891,,,6000,,,,7952,,12649,,,,,,12828,,12478,,14255,2492,,9687,,9920,,12350,,,11942,14372,5007,,,,,2943,,,,,,,,1511
,,,,,,13831,,,,,,,,,,3248,,11363,,6013,12705,13662,7134,,3798,2258,8805,4605,,,,,,,,,,,7121,,11568,5970,,2642,,10892,,,6001,,,,7953,,12650,,,,,,12829,,12499,,14256,2493,,9688,,9921,,12351,,,11943,14373,5008,,,,,2944,,,,,,,,1512
