,grain,FIP
0,1,1.4483354977573187e-08
1,2,5.15024279960394e-06
2,3,7.836430977893858e-14
3,4,1.2742462919129488e-08
4,5,2.3404455804853785e-06
5,6,2.9533393627688624e-08
6,7,1.2145513457518295e-05
7,8,8.423868943788233e-08
8,9,2.540906144910913e-07
9,10,2.7646216343578076e-07
10,11,7.741965796537595e-06
11,12,5.037367153099981e-06
12,13,3.903697984295678e-08
13,14,2.1490966175354157e-06
14,15,1.3179958157644113e-06
15,16,7.89703990174219e-06
16,17,1.1363788695350094e-05
17,18,1.9975757148584234e-06
18,19,7.9971265340045e-06
19,20,6.73516224395436e-06
20,21,1.0363800686122713e-06
21,22,1.9276013826964374e-07
22,23,1.3475879701392762e-06
23,24,1.1801437009299595e-07
24,25,8.39066974645743e-06
25,26,1.1386139924900123e-06
26,27,8.968675985640263e-06
27,28,3.6723575909161653e-07
28,29,1.5235006650048042e-06
29,30,8.241477292081181e-07
30,31,4.7249804292833e-09
31,32,7.316909903572429e-08
32,33,9.392489987305776e-06
33,34,1.1644096936461908e-06
34,35,3.9259663857107574e-08
35,36,7.135448752742994e-07
36,37,1.9542159366863314e-07
37,38,1.350940866021048e-06
38,39,5.431265588214666e-06
39,40,2.7630052177868985e-06
40,41,3.518365758262287e-08
41,42,2.481243922965236e-07
42,43,2.2728375914279203e-07
43,44,4.389765011570443e-06
44,45,1.6478483717137061e-07
45,46,4.857722037224336e-06
46,47,1.103058274370973e-06
47,48,7.751409909172132e-09
48,49,2.5388246562449774e-07
49,50,3.6283185046526944e-07
50,51,1.1695777460183418e-09
51,52,2.5814039705356227e-06
52,53,2.3160730966782822e-07
53,54,4.860228883063062e-08
54,55,2.4158965995943982e-06
55,56,3.4944901364841496e-06
56,57,1.140761502150302e-08
57,58,7.069473474467675e-07
58,59,3.1920845997727287e-07
59,60,5.626550899499571e-09
60,61,1.395046015351743e-07
61,62,8.431428027517325e-07
62,63,1.0897091715074127e-07
63,64,8.103476988376987e-06
64,65,1.7930259842616362e-06
65,66,1.0865315309409076e-05
66,67,1.1267055237799272e-05
67,68,2.7222691075496577e-10
68,69,7.517941995662995e-07
69,70,3.7944708107328896e-10
70,71,1.273053442110324e-06
71,72,3.275323454694349e-08
72,73,2.425628079934477e-06
73,74,1.0551364294257131e-08
74,75,7.604285658585397e-06
75,76,5.261038771308398e-06
76,77,3.7643887805652077e-07
77,78,5.831316406966975e-06
78,79,2.1532428934944286e-10
79,80,3.124993579960981e-07
80,81,9.65643892381606e-06
81,82,1.138213257694054e-07
82,83,6.826751703096924e-09
83,84,8.955541677583721e-06
84,85,1.5517829512340917e-08
85,86,4.809481244273789e-07
86,87,1.1095788916214553e-08
87,88,1.0181426786834616e-06
88,89,2.1279575926827444e-07
89,90,1.2806848153666293e-07
90,91,4.640276359967397e-06
