103
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.78661591,0.67340618,-0.37544709,0.021453252,-0.89179319,0.25156331,3.2720647,1.7296644,4.5789366,24.47979,19.256191,16.484842,26.81955,47.796993,26.909775,36.920849,1.2387749,0.7710799,1.3529319,122,12,0.53551203,1,1,1,28728,26352,28728
2,0.85104454,0.24427529,-0.34826005,0.51011378,0.33919954,0.70953685,3.1520798,1.5797515,4.6687326,76.12896,64.789131,18.596422,105.04061,31.751268,54.532993,61.359398,4.8654766,1.331522,0.52582818,560,26,0.0040490734,1,1,1,127656,120960,127656
3,0.20101078,0.17577823,-0.087591961,-0.77529448,0.36049256,0.51116651,0.91594362,1.5656183,4.6887479,52.490765,10.551209,9.2267332,83.133331,84.73333,131,26.478249,0.84406352,1.7900567,4.21066,45,6,0.019307347,1,1,1,9720,9720,9720
4,0.94526047,0.80806273,-0.36821803,-0.52447718,0.074641787,0.76404697,1.3431054,1.5561768,4.2030931,22.081612,20.872875,17.843328,81.388489,41.503597,30.539568,37.998718,2.8443604,1.3842745,3.4889538,133,16,0.50286907,1,0,0,30024,28728,30024
5,0.90443629,0.60512209,-0.38869223,0.87418979,0.16201559,0.2417883,0.31330821,0.98323601,5.6641626,21.728203,19.651775,13.148216,44.257732,32.257732,123.68041,33.605808,0.76916301,1.2125628,0.52591676,92,12,0.56133491,1,0,0,20952,19872,20952
6,0.81584692,0.65154725,0.53015798,0.24192925,0.80186874,0.13194394,1.5707963,1.9412619,4.712389,16.091417,13.128134,10.48432,8.1176472,108,96,24.116339,2.1619895,1.2442166,1.3057715,34,4,0.31083679,1,1,1,7344,7344,7344
7,0.15105152,0.1158025,-0.47480896,0.50706196,0.0096717356,0.71927118,4.6994095,0.70871115,6.282742,65.937653,9.9599819,7.6357446,54.405407,123.16216,109.37838,24.805748,5.4515047,1.5359,0.80478889,37,7,0.0079729157,1,1,1,7992,7992,7992
8,0.90966415,0.78568995,-0.31642154,0.55898505,-0.2716502,0.71667236,3.2304714,1.7996463,5.737679,17.162363,15.611987,13.484297,33.200001,11.3,135.2,28.480509,5.5897932,1.3950671,1.4180146,56,9,0.46053636,1,1,1,12960,12096,12960
9,0.16126101,0.13357973,0.11996323,-0.79230464,-0.45615676,0.3870185,2.2643201,1.5825781,4.7047629,70.50592,11.369856,9.4181614,99.333336,120,118.44444,28.137337,2.5882783,1.8590469,5.4293327,54,10,0.0068243463,1,1,1,11664,11664,11664
10,0.76159215,0.55853713,0.46454391,0.11244889,-0.77997071,0.4039802,4.2264714,0.88867772,5.8132195,16.724007,12.736873,9.3409786,118.6875,118.3125,51.75,23.13088,2.2100377,0.73936498,3.6176491,30,7,0.39228138,1,0,0,6912,6480,6912
