1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
8418,12105,4371,13805,3203,7415,4419,460,6289,50,14605,331,9922,14074,10681,1103,5660,10116,722,10126,4122,6006,4052,526,4720,326,956,13258,1739,2681,5940,7801,13496,3255,5612,8433,13296,5089,2509,11444,661,5555,9060,9769,229,231,12927,6210,6912,444,396,8782,6711,1663,137,4564,2161,7230,12031,2468,313,12342,9822,12732,1142,10260,4194,682,5294,11050,4881,12819,13400,3197,10109,268,3187,1281,2928,10112,8135,9344,2728,238,1072,560,11309,10649,4888,69,9155,64,482,14463,5226,6548,4613,4632,13709,8440,198
8419,12128,4392,13829,3204,7416,4420,461,6290,51,14606,332,9923,14075,10682,1104,5661,10137,746,10127,4123,6007,4053,527,4721,327,1478,13259,1763,2682,5941,7802,13497,3276,5613,8958,13318,5090,2510,11993,685,5558,9082,9770,230,232,12928,6211,6933,464,397,8783,6712,1688,158,4565,2183,7231,12032,2469,314,12365,9823,12733,1143,10283,4195,683,5844,11051,4882,12839,13423,3198,10110,269,3761,1779,2929,10113,8136,9345,2751,239,1094,561,11857,10650,4911,70,9156,65,483,14464,5247,6571,4635,4633,13710,8441,199
8420,12129,4393,14379,3701,7417,4421,462,6291,52,14607,333,9944,14098,10703,1105,5684,10138,747,10128,4124,6008,4077,528,4743,328,1479,13283,1764,2683,5942,7803,14095,3277,5637,8982,13319,5091,2531,11994,686,5578,9083,9792,254,233,12952,6212,6934,465,398,8784,6713,1712,159,4566,2184,7232,12055,2470,315,12366,9824,12734,1167,10831,4196,684,5845,11052,4902,12840,13424,3199,10111,294,3762,1803,2930,10663,8137,9346,2752,260,1095,562,11858,10671,4912,71,9157,66,484,14465,5248,6572,4636,4634,13711,8442,200
8421,12130,4394,14403,3726,7439,4422,463,6292,53,14628,334,9945,14099,10704,1129,5685,10139,1346,10149,4125,6030,4651,546,4744,329,1480,13284,1765,2684,5963,7804,14096,3278,5638,8983,13320,5092,2532,12017,1260,5579,9084,9793,777,234,12953,6213,6935,466,399,8805,6714,1713,160,4588,2185,7830,12056,2492,316,12367,9825,12756,1168,10832,4197,706,5846,11053,4903,12841,13425,3222,10135,817,3763,1804,2931,10664,8138,9368,3301,261,1096,563,11880,10672,4913,72,9180,67,485,14488,5249,6573,4637,4657,13712,8988,201
8443,12704,4942,14404,3727,7440,4444,486,6315,54,14629,335,9946,14626,10705,1654,5686,10140,1347,10150,4126,6031,4652,547,4745,330,1481,13834,1766,2685,5964,7826,14097,3279,5662,8984,13321,5093,2533,12018,1261,5580,9085,9794,778,258,12954,6234,6936,467,400,8806,6737,1737,161,4589,2186,7831,12057,2493,317,12368,9826,12757,1169,10833,4218,707,5869,11054,4904,12842,13973,3223,10684,818,3786,1805,2932,10665,8139,9369,3302,262,1097,580,11881,10673,4936,73,9181,88,504,14489,5250,7120,4638,5107,13735,8989,220
8444,12728,4943,14405,3750,7441,4445,487,6316,55,14630,336,9947,14627,10706,1655,5710,10141,1371,10151,4127,6032,4653,548,4746,351,1502,13857,1767,2707,5965,7827,14121,3280,5663,9007,13343,5113,2534,12019,1285,5581,9107,9795,779,754,12979,6235,6937,468,401,8807,6738,1738,162,4590,2208,7832,12081,2494,318,12369,9827,12758,1192,10834,4219,708,5870,11579,4905,12843,13974,3224,10685,819,3787,1806,2953,10666,8162,9370,3326,788,1098,581,11882,10674,4937,98,9182,89,505,14490,5251,7121,5211,5108,13736,8990,221
8445,12729,4944,14429,3751,7465,4446,488,6317,74,14631,356,9948,14647,10707,1678,5711,10161,11370,10152,4147,6033,4677,549,4768,352,1503,13858,1768,2708,5966,7828,14122,3303,5687,9008,13344,5114,2535,12020,1286,5582,9108,9796,802,755,13579,6236,6961,469,402,8808,6739,1762,184,4591,2209,7855,12082,2495,319,12390,9846,12759,1193,10856,4220,709,5871,11601,4906,12844,13997,3225,10686,841,3788,1828,2954,10667,8163,9371,3327,813,1099,582,11883,10675,5462,570,9183,90,506,15062,5272,7122,5212,5109,13737,8991,222
8446,12730,4967,14430,3752,7466,4447,512,6864,75,14632,357,9949,14648,10708,1679,6284,10162,11995,10153,4148,6034,4678,550,4769,353,1504,13859,1788,2709,5967,7829, ,3304,6237,9009,13345,5115,3083,12042,1311,5604,9109,9817,803,780,14204,6259,7534,489,420,8809,7210,1787,185,4614,2210,7856,12681,3093,337,12391,9847,12760,1194,10857,4221,731,5893,11602,4907,12864,13998,3249,10709,842,3811,1829,2955,10687,8187,9392,3328,838,1119,583,11884,10696,5463,593,9205,91,507,15063,5273,7123,5236,5110,14311,8992,223
8469,12753,4968,14455,3753,8015,4469,513,6865,76,14653,358,9971,14649,10728,1680,6285,10163,12619,10154,4149,6055,5278,551,4770,354,1505,13882,1789,2710,5988,7852,,3305,6238,9032,13346,5116,3084,12043,1886,5605,9110,9818,804,781, ,6261,7535,490,421,8830,7211,2231,186,4615,2211,7857,12682,3094,338,12392,9848,12782,1793,10858,4222,732,5894,11603,4929,12865,13999,3250,10710,843,3812,1830,2956,10688,8635,9393,3351,839,1120,584,11885,10697,5464,594,9206,92,508,15064,5274,7145,5237,5111,14312,9012,224
8470,12754,4969,15029,3754,8016,4470,537,6866,77,14654,359,9972,14650,10729,1681,6309,10164,12620,10173,4150,6056, ,552,4771,355,1506,13883,1790,2733,5989,7853,,3329,6239,9033,13369,5117,3085,12044, ,5606,9684,9819,805,782,,6759,7536,491,422,8831,7212,2232,209,4616,2735,8456, ,3095,339,12393,9849,12783,1794,10859,4223,733,5895,11604,4930,12866,14000,3748,10711,844,3836,1831,2980,10689,8636,9394,3352,861,1121,585,11907,10698,5486,595,9207,93,509,15088,5275,7146,5238,5132,14335,9013,225
8471,13354,4970,15030,3775,8040,4471,538,6867,78,15230,360,9973,14651,10730,1703,6310,10165,12621,10174,4151,6057,,571,4794,377,1507,13884,1791,2734,5990,7854,,3330,6262,9034,13370,5118,3086,12045,,5629,9708,9820,806,807,,6761,7537,492,423,8832,7213,2233,710,5112,2736,8481,,3117,340,12394,9850,12784, ,10860,4243,756,5896,11605,4931,12867,14021,3749,10734,866,4388,1832,2981,10690,8637,9395,3353,862,1122,586,11908,10699,5487,596,9208,113,510,15089,5298,7147,5261,5133,14336,9014,226
8495,13378,4991, ,3776,8041,4472,983,6888,79,15231,361,10496,14652,10731,1704, ,10166,12645,10175,4152,6058,,572,4795,378,1508,13908,1792,3231,5991,7878,,3331,6263,9057,13371,5140,3108,12068,,5630,9709,9821,828,832,,6784,7559,493,424,8833,7234,2234,711,5137,2758, ,,3118,341,12415,9851,13357,,10881,4244,757,5919,11626,4932,12868,14022,3772,10735,867,4411,1853,3005,10691,8638,9396,3354,863,1123,587,11909,10700,5488,617,9209,114,511,15113,5299,7148,5262,5134,14337,9015,245
8496, ,4992,,3777,8065,4473,984,6889,80,15232,381,10520,14672,10732,1705,,10187,13219,10176,4173,6059,,573,4796,379,1527,14483,1812,3232,5992,7879,,3355, ,9058,13394,5141,3109,12069,,5631,9732,9842,829,857,,6785,7560,514,425,8855,7235,2235,712,5138,2759,,,3119,342,12416,9872,13358,,10882,4245,1257,6469,11627,5505,12891,14023,3773,10736,868,4436,1854,3480,10692,8639,9397,3376,886,1144,588,11910,10721,5489,618,9231,115,529,15114,5300,7169,5263,5135,14361,9016,246
8969,,4993,,3778,8066,4494,985,6890,99,15253,382,10521,14673,10733,1706,,10188,13220,10177,4174,6080,,574,5293,380,1528, ,1813,3233,6013,8326,,3356,,9607,13395,5142,3110,12093,,5632,9733,9843,830,858,,6786,7561,515,426,9380,7236,2236,734,5139,2760,,,3120,343,12417,9873,13359,,10883,4246,1258,6470,11628,5506,13416,14024,3774,10759,869,4437,1855,3503,10712,8660,9417,3377,10136,1145,605,11933,10722,5511,619,9232,116,530, ,5824,7170,5264,5136,14362,9017,247
8970,,4994,,3779,8091,4495,986,6891,100,15254,383,10522,14674,10754,1728,,10189,13221,10178,4175,6081,,575,5317,403,1529,,1814,3234,6014,8327,,3357,,9608,13920,5143,3111,12094,,5633,9734,9844,831,883,,6787,7562,516,427,9381,7237,2237,735,5162,2761,,, ,344,12418,9874,13381,,10884,4247,1259,6471,11629,5507,13417,14025,3796,11310,892,4461,1856,3504,10713,8661,9418,3378,10160,1146,606,11934,10723,5512,620,9233,117,531,,5825,7171,5287,5157, ,9038,248
8971,,4995,,3800, ,4496,1008,6892,101,15255,884,10523,14675,10755,1729,,10740,13243,10179,4176,6082,,597,5318,404,1530,,1815,3235,6015,8351,,3854,,9609,13943,5166,3132,12618,,5655, ,9845,853,1482,,6788,8159,540,445,9382,7238,2256,736,5163,2783,,,,345,12419,9875,13382,,10885,4269,1282,6494,11630,5530,13418,14598,3797,11334,893, ,1857,3505,10714,8662,9419,3926,10185,1147,607,11935,10746,5513,621,9234,118,532,,5826,7172,5836,5158,,9039,249
8993,,5017,,3801,,4497,1009,6893,102,15256,907,10544,14676,10756,1730,,10741,13244,10198,4177,6083,,598,5319,901,1531,,1816,3256,6016,8352,,3855,,9632,13944,5167,3133,12643,,5656,,9867,854,1483,,6809,8160,1038,446,9383,7259,2257,737,5164,2784,,,,362,12441,9899,13383,,11457,4270,1283,6495,11649,5531,13440,14599,3798,11335,894,,1878,3506,10715,8663,9420,3951,10186,1170,608,11959,10747,5536,622,9257,138,533,,5847,7173,5837,5159,,9040,250
8994,,5018,,3802,,4498,1010,6913,103,15257,908,10545,14696,10757,1731,,10742,13245,10199,4198,6605,,599,5320,902,1532,,1837,3257,6017,8353,,3876,,9633,13945,5168,3134,12644,,5657,,9868,855,2108,,6810,8161,1039,447,9384,7260,2258,758,5165,2785,,,,363,12442,9900,13384,,11458,4271,1284,6496,11650,5532,13441,14623,3799,11359,1443,,1879,3528,10716,8664,9421,3952,10210,1171,609,11960,11247,5537,623,9258,139,534,,5848,7174,5861,5160,,9041,270
8995,,5019,,3803,,4499,1011,6914,104,15279,909,10546,14697,10758,1754,,10762,13246,10200,4199,6606,,600,5321,926,1553,,1838,3258,6039,8374,,3877,,9634,13946,5192,3135,12668,,5681,,9869,856,12654,,6811,8184,1040,448,9405,7261,2259,759,5187,2786,,,,364,12443,9924,13385,,11459,4272,1306,6518,11651,5556,13442,14624,3822,11360,1466,,1880,3529,10717,8665,9422,3976,10211,1195,610,12481,11248,5538,644,9259,140,535,,5849,7195,5862,5161,,9042,271
8996,,5567,,3804,,4500,1012,6915,105,15280,910,10547,14698,10780,1755,,10763,13247,10223,4200,6607,,1101,5342,927,1554,,1839,3259,6040,8375,,3878,,9657,13969,5193,3156,12669,,6079,,9870,1403,12655,,6812,8185,1041,449,9406,7262,2260,760,5188,2808,,,,365,12444,9925,13406,,11482,4294,1307,6519,11652,5557,13443,14625,3823, ,1467,,1881,3530,10737,8666,9442,3977,10212,1670,611,12482,11271,5561,645,9283,141,536,,5850,7196,5863,5182,,9063,272
8997,,5568,,3825,,4520,1033,6916,124, ,932,10548,14699,11278,1780,,10764,13268,10224,4201,6608,,1102,5343,928,1555,,1840,3260,6041,8376,,3879,,9658,13970,5217,3157,12693,,6103,,9892,1404,12656,,6813,8186,1042,450,9407,7263,2261,761,5189,2809,,,,366,12467,10422,13407,,11483,4295,1308,6520,11653, ,13444, ,3824,,1468,,1882,3531,10738,8686,9443,3978,10213,1671,612,12483,11272,5562,646,9284,142,1006,,5851,7197,5886,5183,,9064,273
8998,,5591,,3826,,4521,1034,6917,125,,933,10569,14700,11279,2303,,10765,13269,10225,4202,6609,,1124,5344,950,1556,,1841,3281,6042,8377,,3880,,9659,13971,5242,3158, ,,6104,,9893,1405,12679,,6833,8810,1043,451,9408,7284,2262,762,5190,2810,,,,367,12468,10423,13408,,11484,4296,1309,6543,11654,,13464,,3848,,1469,,1904,3532,10739,8687,9444,4001,10236,1694,632,12484,11273,6088,647,9756,143,1030,,5872,7198,5887,5184,,9065,274
9018,,5592,,3827,,4522,1035,6918,126,,934,10570,14723,11280,2304,,10766,13270,10676,4224,6630,,1125,5345,951,1557,,2364,3282,6064,8378,,3901,,9683,13994,5689,3159,,,6105,,9894,1428,12680,,6834, ,1063,452,9409,7285,2282,783,5191,2811,,,,368,12469,10424,13409,,11508,4297,1310,6544,11655,,13465,,3849,,1491,,1905,3552,11287,8688,9445,4002,10237,1695,633,12506,11274,6112,648,9757,144,1031,,5873,7221,5888,5185,,9066,275
9019,,5593,,3828,,4523,1036,6938,127,,935,10571,14724,11281,2305,,10788,13271,10701,4225,6631,,1126,5346,952,1579,,2365,3283,6065,8379,,3902,, ,13995,5690,3160,,,6106,,9918,1429,12705,,6835,,1064,474,9429,7286,2283,784,5213,2832,,,,369,12493,10447,13410,, ,4320,1330,7119,11675,,13466,,3850,,1492,,1906,3553,11288,8689,9446,4003,10238,1696,1180,12507,11275,6113,669,9780,164,1032,,5874,7222,5889,5186,,9067,295
9020,,5594,,3829,,4524,1037,6939,128,,957,10572,14725,11302,2328,,10789,13843,10702,4226,6632,,1127,5367,953,1580,,2366,3284,6066,8399,,3903,,,13996,5691,3180,,,6126,,10367,1430,12706,,6836,,1065,475,9430,7287,2284,785,5214,2833,,,,370,12494,10448,13983,,,4321,1331,7143,11679,,13467,,3874,,1493,,1930,3554,11289,8690,9468,4004,10262,1697,1181,12508,11296,6114,670,9781,165,1056,,5875,7745,5911,5207,,9090,296
9021,,5616,,3851,,4525,1059,6940,151,,958,10573,15251,11303,2329,,10790,13844,10724,4227,6633,,1128,5368,954,1581,,2367,3285,6090,8400,,3904,,,14020,5692,3181,,,6127,,10368,1431,12707,,6837,,1066,948,9431,7288,2285,786,5215,2834,,,,388,12916,10449,13984,,,4322,1332,7144,12201,,13468,,3875,,1494,,2403,3555,11290,8691,9469,4601,10760,1698,1182,12509,11297,6137,671,9782,166,1057,,5876,7746,5912,5208,,9091,297
9022,,5617,,3852,,4545,1060,6941,553,,959,10574,15252,11304,2330,,10791,13845,10725,4676,6634,,1148,5369,976,1582,,2368,3306,6540,8401,,3905,,,14569,5693,3182,,,6128,,10392,1453,13254,,6838,,1067,949,9432,7310,2286,787,5216,2835,,,,389,12917,10450,14007,,,4346,1333, ,12202,,13469,,4347,,1517,,2404,3556,11291,8711,9470,4602,10761,1701,1183,12510,11298,6138,672,9783,167,1058,,5877,7747,5913,5209,,9092,298
9043,,5618,,3853,,4546,1061,6942,576,,960,10595,15273,11305,2331,,11388,13846,10726,4697,6655,,1149,5370,977,1605,,2388,3307,6541,8402,,3906,,,14570,5712,3183,,,6129,,10393,1454,13255,,6839,,1068,971,9433,7311,2287,808,5239,2836,,,,390,12918,10451,14008,,,4792,1334,,12203,,13489,,4348,,1518,,2427,3557,11292,8712,9471,4626,10783,1702,1184,12532,11299,6163,673,9804,168,1082,,5898,7748,5914,5210,,9613,299
9044,,5619,,4301,,4547,1062,7489,577,,981,10596,15274,11306,2353,,11389,13868,10727,4698,6656,,1150,5371,978,1606,,2389,3308,6542,8403,,3927,,,14595,5713,3184,,,6130,,10394,1455,13256,,6858,,1069,972,9434,7312,2288,809,5240,2837,,,,391,12919,10452,14009,,,4793,1335,,12204,,13490,,4349,,1519,,2428,3577,11311,8713,9968,4627,10784,1719,1185,12533,11300,6762,695,9805,169,1083,,5899,7769,5936,5231,,9614,300
9045,,5620,,4326,,4548,1085,7490,578,,982,10597,15275,11307,2354,,11390,13869,10748,4699,6657,,1151,5392,979,1630,,2390,3309,6564,8404,,3928,,, ,5714,3185,,,6131,,10395,1456,13279,,6859,,1088,973,9454,7313,2307,810,5241,2859,,,,392,12940,10471,14032,,,4816,1355,,12226,,13491,,4372,,2091,,2429,3578,11312,8714,9969,4628,10785,1720,1186,12534,11321,6763,696,9806,190,1084,,5900,7770,5937,5232,,9615,320
9046,,6216,,4327,,4549,1086,7491,579,,1007,10598,15276,11328,2355,,11414,13870,10749,4700,6658,,1152,5393,980,2078,,2391,3310,6565,8424,,3929,,,,5715,3708,,,6132,,10396,2028,13280,,6860,,1089,974,9455,7314,2308,811,5265,2860,,,,393,12941,10472,14033,,,4817,1356,,12227,,13492,,4373,,2092,,2430,3579,11313,8715,9970,5252,10786,1721,1187,12535,11322, ,697,9807,589,1106,,5901,7771,5938,5233,,9616,321
9047,,6217,,4350,,4550,1087,7492,601,,1560,10599,15298,11329,2356,, ,13871,10750,4701,6659,,1153,5394,1002,2079,,2392,3332,6566,8425,,3930,,,,5716,3709,,,6151,,10417,2029,13281,,6861,,1090,975,9456,7335,2309,812,5737,2861,,,,394,12942,10473,14034,,,4818,1357,,12228,,13493,,4374,,2093,,2431,3580,11314,8716,9993,5253,10787,1722,1206,12558,11323,,698,9808,590,1107,,5902,7772,6461,5234,,9617,322
9068,,6218,,4351,,5020,1111,7513,602,,1583,10622,15299,11330,2378,,,13872,10751,4702,6680,,1172,5395,1003,2080,,2393,3333,6567,8426,,3931,,,,5717,3710,,,6152,,10418,2053,13282,,6862,,1091,996,9457,7336,2310,833,5762,3359,,,,395,12943,10474,14609,,,4819,1358,,12229,,13515,,4398,,2117,,2432,3581,11315,8736,9994, ,10809,1723,1207,12559,11324,,723,9829,591,1108,,5924,7773,6462,5235,,9638,748
9069,,6241,,4352,,5021,1112,7514,603,,1584,10623,15300,11331,2379,,,13892,10752,4703,6681,,1173,5396,1004,2081,,2413,3334,6588,8427,,3953,,,,5718,3711,,,6153,,10419,2054,13304,,6863,,1092,997,9458,7337,2311,834,5763,3360,,,,864,12944,10475,14633,,,4820,1359,,12230,,13516,,4399,,2118,,2452,3582,11316,8737,9995,,10810,1724,1208,12560,11346,,1219,9830,613,1109,,5925,7794,6486,5256,,9639,749
9070,,6242,,4353,,5022,1113,7515,604,,1585,10624,15323,11332,2380,,,13893,10753,4722,6682,,1174,5418,1005,2082,,2414,3335,6589,8428,,3954,,,,5738,3732,,,6154,,10420,2055,13305,,7385,,1093,998,9479,7338,2312,835,5787,3361,,,,865,12945,10476,14634,,,4821,1380,,12249,,14041,,4400,,2717,,2453,3603,11317,8738,9996,,10811,1725,1209,12584,11347,,1220,9831,614,1110,,6451,7795,6487,5257,,9640,771
9071,,6243,,4375,,5023,1137,7516,624,,10282,11145,15324,11333,2978,,,13894,10771,4723,6683,,1175,5419,1028,2103,,2415,3358,6590,8429,,3955,,,,5739,3733,,,6155,,10421, ,13306,,7409,,1114,999,9480,7339,2313,836,5788,3383,,,,887,12964,10497,14658,,,4822,1381,,12250,,14042,,4423,,14018,,2454,3604,11336,8739,10017,,10812,1744,1210,13158,11348,,1243,9832,615,1130,,6473,7796,6488,5258,,9641,772
9072,,6244,,4376,,5043,1138,7517,625,,10284,11146,15325,11354,2979,,,13895,10772,4724,6684,,1176,5420,1029,2104,,2416,3856,6591,8430,,3956,,,,5740,3734,,,6156,,10442,,13307,,7410,,1115,1000,9481,7340,2334,837,5789,3384,,,,888,12965,10498, ,,,4842,1382,,12251,,14065,,4424,,14019,,2455,3605,11337,8740,10018,,10813,1745,1211,13159,11371,,1244,9833,616,1131,,6474,7797,6511,5259,,9642,773
9093,,6868,,4377,,5044,1162,7538,626,,10285,11147, ,11355,3004,,,13896,10773,4725,6705,,1177,5421,1526,2105,,2417,3857,6592,8449,,3979,,,,5741,3735,,,6157,,10443,,13308,,7411,,1116,1001,10005,7359,2335,859,5790,3385,,,,889,12966,10499,,,,4843,1406,,12252,,14066,,4425,,14043,,2456,3606,11338,8741,10019,,10814,1746,1212,13160,11872,,1245,9834,637,1132,,6475,7798,6512,5260,,9663,774
9094,, ,,4378,,5045,1634,7539,627,,10286,11148,,11356, ,,,13897,10774,4726,6706,,1178,5918,1551,2106,,2418,3858,6613,8450,,3980,,,,5742,3736,,,6158,,10444,,13329,,7412,,1117,1021,10006,7360,2336,860,5812,3386,,,,890,12967,10500,,,,4844,1407,,12253,,14067,,4448,,14044,,2457,3629,11339,8760,10020,,10815,1747,1232,13184,11873,,1246,9855,638,1133,,6476,7799,6513,5281,,9664,775
