1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
 8347,,, 6308, 565, 3859, 3246, 1048,, 3713, 1825, 8264, 7742, 9820, 10628, 4954, 2752, 14779, 14655,, 5307, 2834, 1311, 10503, 10204, 11723,, 10622,,, 4792,, , 9540, , 1603, 587, 1546, 11337,, 2810,,, 13969, 5255, 9502, 4393, 5773, 862, 6551, 1977, 6907, 748,, 9033, 4259, 551,, 1664, 14810, 6669, 5188, 899, , 769, 11391, 11742, 1671, 10557, 763,, 7538,,, 692, 5393, 1626, 14036, 5681,,, 12922, 824, , 1902, 983, 4923, 13169, 12129, 3704, 1979, 4582,, 5961, 9231, 444, 1975, 8401, 806, 6675, 4800, 6579, 4186, 1790, 10395, 2637, 9243, 10109, 10472, 5666, 9739
 8348,,, 6309, 566, 3880, 3247, 1049,, 3714, 1848, 8712, 7743, 9821, 10629, 4955, 2753, 14805, 14678,, 5308, 2835, 1312, 10504, 10205, 11724,, 10623,,, 4817,,, 9541,, 1604, 611, 1547, 11338,, ,,, 13970, 5256, 9503, 4394, 5774, 863, 6552, 1978, 6908, 749,, 9034, 4260, 552,, 1685, 14831, 6691, 5189, 900,, 770, 11392, 11764, 1672, 10558, 782,, 7562,,, 693, 5417, 1627, 14037, 5682,,, 12923, 825,, 1903, 1004, 4947, 13170, 12130, 3705, 1980, 4583,, 5962, 9232, 445, 1999, 8402, 807, 6697, 5249, 6580, 4187, 1791, 10396, 2638, 9244, 10110, 10473, 5667, 9740
 8349,,, 6310, 567, 3881, 3269, 1050,, 3715, 1849, 8713, 7744, 9840, 10630, 4956, 2754, , 14679,, 5309, 2836, 1313, 10505, 10206, 11725,, 10624,,, ,,, 9542,, 2152, 1058, 1548, 11812,,,,, 13993, 5257, 9504, 4415, 5794, 864, 6553, 2001, 6909, 750,, 9035, 4261, 553,, 1686, 14832, 6692, 5190, 901,, 789, 11393, 11765, 1694, 10559, 783,, ,,, 694, 5891, 1628, 14038, 5683,,, 12924, 848,, 1904, 1005, 4948, 13171, 12131, 3728, 1981, 4605,, 5963, 9233, 446, 2451, 8403, 828, 6698, 5273, 6601, 4188, 1792, 10415, 2639, 9245, 10132, 10474, 5668, 9764
 8350,,, 6311, 568, 3882, 3270, 1073,, 3737, 1850, 8714, 7745, 9841, 10631, 4976, 2775,, 14680,, 5310, 2858, 1337, 10506, 10228, 11726,, 10625,,,,,, 9543,, 2153, 1059, 1572, 11813,,,,, 13994, 5279, 9526, 4416, 5795, 865, 6554, 2002, 6910, 1322,, 9036, 4283, 554,, 1687, 14833, 6693, 5191, 924,, 790, 11394, 11766, 1695, 10560, 784,,,,, 714, 5892, 1629, 14060, 5703,,, 12925, 849,, 1927, 1006, , 13172, 12132, 3729, 2003, 4606,, 5982, 9234, 447, 2473, 8425, 829, 6699, 5274, 6602, 4189, 1793, 10416, 2662, 9246, 10133, 10475, 5669, 10241
 8369,,, 6333, 569, 3883, 3271, 1074,, 3738, 2373, 8737, 7768, 9842, 10632, 4977, 2776,, ,, 5311, 2859, 1886, 10526, 10229, 11748,, 11095,,,,,, 9565,, 2154, 1082, 1573, 11835,,,,, 13995, 5280, 9527, 4417, 5796, 887, 6576, 2553, 6929, 1323,, 9037, 4284, 555,, 1688, 14834, 6694, 5210, 925,, 791, 11395, 12264, 1696, 10561, 785,,,,, 715, 5893, 1651, 14061, 5704,,, 12926, 850,, 1928, 1007,, 13173, 12155, 3730, 2004, 4607,, 5983, 9256, 464, 2474, 8426, 830, 6700, 5275, 6603, 4209, 1794, 10417, 2663, 9265, 10134, 11001, 5670, 10242
 8370,,, 6334, 570, 3884, 3272, 1075,, 3739, 2398, 8738, 7769, 9843, 10651, 4978, 2777,,,, 5312, 2860, 1887, 10527, 10230, 11749,, 11096,,,,,, 9566,, 2155, 1083, 2097, 11836,,,,, 13996, 5281, 9528, 4418, 6369, 888, 6577, 2554, 6930, 1324,, 9038, 4285, 556,, 1689, 14835, 6695, 5211, 949,, 792, 11416, 12265, 1697, 10582, 786,,,,, 716, 5894, 1652, 14539, 5705,,, 12927, 1397,, 1929, 1008,, 13174, 12156, , 2005, 4608,, 5984, 9257, 465, 2475, 8427, 831, 6722, 5297, 6604, 4210, 1795, 10418, 3136, 9266, 10135, 11023, 5671, 10264
 8371,,, 6335, 571, 3906, 3273, 1098,, 3740, 2399, 8739, 8343, 9844, 10652, 4979, 2800,,,, 5332, 2861, 1888, 10528, 10253, 11750,, 11120,,,,,, 9567,, 2176, 1084, 2121, 11837,,,,, 14018, 5282, 9552, 4915, 6370, 889, 7177, 2577, 6931, 1325,, 9057, 4286, 557,, 1711, 14836, 6696, 5212, 950,, 793, 11417, 12266, 1722, 10583, 787,,,,, 717, 5914, 1653, 14561, 5706,,, 12946, 1398,, 14401, 1030,, 13175, 12181,, 2027, 4632,, 5985, 9258, 466, 2476, 8428, 832, 7222, 5298, 6605, 4211, 1796, 10419, 3160, 9267, 10136, 11024, 5689, 10265
 8372,,, 6336, 572, 3907, 3274, 1099,, 3762, 2400, 8761, 8367, 9845, 10653, 4980, 2801,,,, 5333, 2862, 1911, 10529, 10254, 11751,, 11121,,,,,, 9568,, 2177, 1085, 2122, 11838,,,,, 14019, 5305, 10076, 4916, 6371, 890, 7178, 2578, 6932, 1346,, 9058, 4287, 576,, 1712, 14856, 6717, 5213, 1451,, 794, 11418, 12289, 2169, 10584, 808,,,,, 718, 5915, 1654, 14562, 5707,,, 12947, 1399,, 15026, 1031,, 13195, 12756,, 2028, 4633,, 5986, 9259, 467, 2498, 8429, 833, 7223, 5299, 6627, 4212, 1797, 10420, 3161, 9268, 10156, 11025, 5690, 10266
 8373,,, 6337, 573, 3908, 3294, 1599,, 3763, 2423, 8762, 8368, 9846, 10654, 4981, 2825,,,, 5334, 2883, 1912, 10530, 10279, 11774,, 11122,,,,,, 9591,, 2178, 1106, 2146, 11859,,,,, 14020, 5306, 10101, 4917, 6372, 891, 7202, 2579, 6933, 1347,, 9059, 4308, 577,, 1713, 14857, 6718, 5214, 1476,, 795, 11891, 12290, 2170, 10585, 809,,,,, 719, 5916, 1676, 14563, 5708,,, 12948, 1400,, 15027, 1032,, 13196, 12781,, 2029, 5128,, 5987, 9282, 468, 2499, 8450, 853, 7224, 5300, 6628, 4213, 2341, 10421, 3162, 9269, 10157, 11026, 5691, 10267
 8374,,, 6358, 591, 4484, 3295, 1600,, 3764, 2424, 8763, , 10440, 10655, 5001, 3252,,,, 5335, 2884, 1913, 10531, 10828, 11775,, 11145,,,,,, 9592,, 2179, 1107, 2147, 11860,,,,, 14021, 5726, 10102, 4939, 6373, 912, , 2602, 6956, 1348,, 9060, 4309, 578,, 1714, 14858, 6719, 5235, 1477,, 815, 11892, 12291, 2193, 10607, 810,,,,, 720, 5917, 1677, 14564, 5729,,, 12949, 1401,, 15051, 1033,, 13197, ,, 2030, 5129,, 5988, 9706, 469, 2500, 8451, 854, 7225, 5322, 6629, 4214, 2342, 10968, 3163, 9270, 10158, 11027, 5692, 10268
 8375,,, 6359, 592, 4507, 3296, 1623,, 3765, 2425, 8764,, 10441, 10656, 5002, 3253,,,, 5884, 2885, 2511, 10551, 10829, 11776,, 11146,,,,,, 10141,, 2180, 1108, 2171, 11861,,,,, 14043, 5727, 10126, 4940, 6374, 913,, 2603, 6957, 1349,, 9061, 4310, 579,, 1737, 14859, 6720, 5236, 1500,, 816, 11893, 12292, 2194, 10608, 811,,,,, 738, 5918, 1678, 14565, 5730,,, 12950, 1421,, 15052, 1034,, 13198,,, 2555, 5130,, 6007, 9707, 470, 2501, 8452, 855, 7247, 5323, 6630, 4215, 2343, 10969, 3185, 9271, 10159, 11047, 5693, 10289
 8395,,, 6360, 593, 4508, 3297, 1624,, 3789, 2448, 8765,, 10442, 10657, 5003, 3276,,,, 5908, 2886, 2512, 10552, 10830, 11800,, 11147,,,,,, 10165,, 2181, 1109, 2172, 11862,,,,, 14044, 5728, 10127, 4941, 6375, 914,, 15076, 6982, 1350,, 9062, 4311, 580,, 1738, 14860, 6721, 5237, 1501,, 817, 11894, 12314, 2195, 10609, 834,,,,, 739, 5919, 1679, 14585, 5731,,, 12972, 1422,, , 1056,, 13199,,, 2580, 5131,, 6008, 9730, 471, 2502, 8453, 856, 7248, 5324, 6652, 4236, 2344, 10970, 3186, 9289, 10160, 11048, 5694, 10290
 8396,,, 6361, 594, , 3298, 1625,, 3790, 2449, 8786,, 10443, 10676, 5004, 3277,,,, 5909, 2887, , 10553, 10853, 12301,, 11148,,,,,, 10166,, 2201, 1110, 14597, 11863,,,,, 14045, 5751, 10128, 4942, 6393, 915,, 15077, 7457, 1372,, 9083, 4312, 581,, 1739, 14861, 6742, 5238, 1525,, 818, 11916, 12315, 2196, 10610, 835,,,,, 740, 5920, 1680, 14586, 5732,,, 13476, 1423,,, 1057,, 13200,,, 2604, 5132,, 6009, 9731, 472, 2521, 8454, 857, 7249, 5325, 6653, 4237, 2365, 10991, 3187, 9290, 10161, 11049, 5695, 10291
 8397,,, 6362, 595,, 3299, 1648,, 4313, 2450, 8787,, 10444, 10677, 5026, 3278,,,, 5910, 2888,, 10554, 10854, 12302,, 11170,,,,,, 10167,, 2202, 1111, 15221, 11864,,,,, 14046, 5752, 10151, 4943, 6394, 916,, 15101, 7458, 1373,, 9084, 4333, 582,, 1763, 14881, 6743, 5260, 1550,, 819, 11917, 12316, 2197, 11183, 836,,,,, 741, 5921, 1681, 14587, 6304,,, 13496, 1424,,, 1581,, 13745,,, 2605, 5133,, 6010, 9732, 489, 2522, 8475, 858, 7250, 5346, 6654, 4238, 2366, 10992, 3188, 9291, 10182, 11050, 5696, 10292
 8398,,, 6363, 596,, 3300, 1649,, 4314, , 8788,, 10445, 10678, 5027, 3279,,,, 5911, 2909,, 10555, 10879, 12303,, 11171,,,,,, 10190,, 2203, 1131, 15222, 11884,,,,, 14069, 5753, 10152, 4964, 6395, 917,, 15102, 7481, 1374,, 9085, 4334, 583,, 2287, 14882, 6744, 5261, 1575,, 820, 11918, 12317, 2198, 11184, 859,,,,, 742, 5938, 1701, 14588, 6305,,, 13497, 1425,,, 1582,, 13769,,, 2628, 5154,, 6011, 9733, 490, 2523, 8476, 880, 7251, 5347, 7203, 4239, 2367, 10993, 3189, 9292, 10183, 11051, 5697, 10293
 8399,,, 6383, 597,, 3319, 1650,, 4337,, 8789,, 10446, 10679, 5028, 3301,,,, 5933, 2910,, 10556, , 12323,, 11172,,,,,, 10191,, 2204, 1132, 15247, 11885,,,,, 14070, 5776, 10153, 4965, 6396, 937,, 15126, 7482, 1375,, 9086, 4335, 601,, 2288, 14883, 6745, 5262, 13326,, 841, 11919, 12339, 2217, 11207, 1308,,,,, 743, 5939, 1702, 14589, 6306,,, 13498, 1426,,, 1583,, 13770,,, 2629, 5155,, 6012, 9734, 491, 2524, 8477, 881, 7272, 5348, 7204, 4240, 2368, 10994, 3190, 9293, 10184, 11072, 5714, 10313
 8400,,, 6384, 598,, 3320, 1673,, 4338,, 8790,, 10466, 10680, 5473, 3302,,,, 5934, 2911,, 10576,, 12324,, 11173,,,,,, 10192,, 2205, 1133, , 11886,,,,, 14071, 5777, 10177, 4966, 6397, 938,, 15127, 7483, 1997,, 9087, 4336, 602,, 2289, 14884, 6746, 5263, 13351,, 842, 11940, 12340, 2218, 11208, 1309,,,,, 744, 5940, 1703, 14610, 6307,,, 13499, 1427,,, 1605,, 13771,,, , 5156,, 6013, 9735, 492, 2525, 8478, 882, 7273, 5349, 7229, 4241, 2369, 10995, 3191, 9294, 10185, 11073, 5715, 10314
 8421,,, 6385, 615,, 3321, 1674,, 4339,, 8811,, 10467, 10681, 5474, 3303,,,, 5935, 2912,, 10577,, 12325,, 11174,,,,,, 10216,, 2206, 1134,, 11887,,,,, 14095, 5778, 10776, 4967, 6398, 939,, , 7484, 1998,, 9559, 4361, 603,, 2311, 14885, 6767, 5287, 13352,, 843, 11941, 12341, 2219, 11209, 1310,,,,, 745, 5941, 1704, 14611, 6328,,, 13500, 1446,,, 1606,, 13772,,,, 5157,, 6032, 9736, 493, 2526, 8479, 883, 7274, 5350, 7230, 4262, 2370, 11015, 3211, 9295, 10186, 11074, 5716, 10315
 8422,,, 6934, 616,, 3322, 1675,, 4362,, 8812,, 10468, 10682, 5475, 3304,,,, 5936, 2934,, 10578,, 12326,, 11195,,,,,, 10217,, 2226, 1135,, 11888,,,,, 14096, 5801, , 4968, 6399, 940,,, 7485, 2000,, 9560, 4882, 604,, 2312, 14886, 6768, 5737, 13875,, 844, 11942, 12342, 2220, 11210, 1332,,,,, 1289, 5942, 1705, 14612, 6329,,, 13501, 1447,,, 1607,, 13773,,,, 5158,, 6033, 9755, 494, 2527, 8480, 906, 7275, 5372, 7254, 4263, 2371, 11016, 3212, 9296, 10207, 11075, 5717, 10316
 8423,,, 6935, 617,, 3323, 1698,, 4363,, 8813,, 10469, 10683, 5476, 3325,,,, 5958, 2935,, 10579,, 12327,, 11196,,,,,, 10791,, 2227, 1136,, 11889,,,,, 14592, 5802,, 4969, 6400, 941,,, 7505, ,, 9561, 4883, 605,, 2313, 15409, 6769, 5738, 13899,, 845, 11943, 12364, 2221, 11232, 1333,,,,, 1314, 5943, 1706, 14613, 6330,,, 13502, 1448,,, 1608,, 13774,,,, 5159,, 6034, 9756, 495, 2546, 8500, 907, 7276, 5373, , 4264, 2389, 11017, 3213, 9316, 10684, 11098, 5718, 10317
 8424,,, 6936, 618,, 3324, 1699,, 4364,, 8814,, 10470, 10701, 5477, 3326,,,, 5959, 2936,, 10580,, 12347,, 11197,,,,,, 10792,, 2228, 1137,, 11890,,,,, 14593, 5803,, 4970, 6419, 942,,, 7506,,, 9562, 4884, 606,, 2314, 15431, 6770, 5739, 13900,, 866, 11944, 12365, 2222, 11233, 1334,,,,, 1315, 5944, 1725, 14614, 6331,,, 13521, 1449,,, 1630,, 13775,,,, 5179,, 6035, 9757, 496, 2547, 8501, 908, 7296, 5374,, 4265, 2390, 11018, 3214, 9317, 10708, 11099, 5740, 10318
 8447,,, 6958, 619,, 3344, 1700,, 4387,, 8815,, , 10702, 5497, 3327,,,, 6534, 3459,, 10581,, 12348,, 11198,,,,,, ,, 2229, 1157,, 11909,,,,, 14594, 5825,, 4989, 6420, 964,,, 7507,,, 9583, 4907, 607,, 2336, 15432, 6793, 5760, 13924,, 867, 11945, 12366, 2223, 11234, 1335,,,,, 1316, 5945, 1726, 14635, 6332,,, 13522, 1450,,, 1631,, 13795,,,, 5180,, 6036, 9758, 497, 2548, 8502, 931, 7297, 5375,, 4266, 2391, 11019, 3215, 9318, 10709, 11100, 5741, 10338
 8448,,, 6959, 620,, 3345, 1724,, 4388,, 8836,,, 10703, 5498, 3328,,,, 6535, 3460,, 10601,, 12349,, 11199,,,,,,,, 2230, 1158,, 11910,,,,, 14595, 5826,, 4990, 6421, 965,,, 7508,,, 9584, 4908, 608,, 2337, 15433, 6794, 5761, 13925,, 868, 11946, 12367, 2224, 11808, 1336,,,,, 1317, 5946, 1727, 14636, 6354,,, 13523, 1473,,, 1632,, 13796,,,, 5181,, 6037, 9759, 514, 2549, 8503, 932, 7298, 5397,, 4288, 2392, 11020, 3216, 9319, 10710, 11648, 5742, 10339
 8449,,, 6960, 621,, 3346, 2249,, 4389,, 8837,,, 10704, 5499, 3329,,,, 6536, 3461,, 10602,, 12350,, 11200,,,,,,,, 2778, 1159,, 11911,,,,, 14596, 5827,, 4991, 6422, 1413,,, 7509,,, 9585, 4909, 609,, 2338, 15434, 6795, 5762, 13926,, 869, 11947, 12389, 2225, 11833, 1357,,,,, 1318, 5964, 1728, 14637, 6355,,, 13524, 1474,,, 1633,, 13797,,,, 5182,, 6057, 9760, 515, 2550, 8504, 933, 7299, 5398,, 4289, 2393, 11021, 3236, 9320, 10733, 11649, 6194, 10340
 8898,,, 6961, 622,, 3369, 2250,, 4413,, 8838,,, 10705, 5500, 3330,,,, 6558, 3484,, 10603,, 12351,, 11219,,,,,,,, 2779, 1160,, 11912,,,,, 14617, 5828,, 4992, 6423, 1437,,, 7510,,, 9586, 4910, 610,, 2339, 15435, 7291, 5763, 13949,, 892, 11948, 12390, 2242, 11834, 1358,,,,, 1319, 5965, 1729, 14638, 6356,,, 13525, 1475,,, 1655,, 13798,,,, 5183,, 6058, 9761, 516, 2551, 8505, 1406, 7300, 5399,, 4713, 2394, 11041, 3237, 9321, 10734, 11650, 6195, 10341
 8899,,, 6962, 623,, 3370, 2274,, 4414,, 8839,,, 10706, 5501, 3350,,,, 6559, 3485,, 10604,, 12352,, 11220,,,,,,,, 2780, 1161,, 11913,,,,, 14618, 5829,, 4993, 6424, 1438,,, 7511,,, 9587, 4932, 629,, 2363, 15456, 7292, 5764, 13950,, 893, 11949, 12391, 2243, 11858, 1359,,,,, 1339, 5966, 1730, 14639, 6357,,, 13526, 2023,,, 1656,, 13799,,,, 5184,, 6059, 9762, 539, 2552, 8526, 1429, 7301, 5400,, 4737, 2395, 11042, 3238, 9865, 10735, 11672, 6218, 10363
 8900,,, 6983, 624,, 3394, 2275,, 4962,, 8840,,, 10707, 5502, 3351,,,, 6560, 3486,, 10605,, 12373,, 11221,,,,,,,, 2802, 1162,, 11914,,,,, 14619, 5850,, 4994, 7019, 1439,,, 7530,,, 9607, 4933, 630,, 2364, 15457, 7293, 5765, 13951,, 1389, 11950, 12392, 2244, , 1360,,,,, 1340, 5967, 1750, 14659, 6954,,, 13527, 2024,,, 1657,, 13800,,,, 5204,, 6060, 9763, 966, 2570, 8527, 1430, 7321, 5874,, 4738, 2396, 11043, 3239, 9866, 10736, 11673, 6219, 10364
 8919,,, 6984, 640,, 3395, 2299,, 4963,, 8861,,, 10726, 5503, 3352,,,, 7160, 3487,, 10606,, 12374,, 11222,,,,,,,, 2803, 1163,, 11915,,,,, 14620, 5851,, 4995, 7020, 1462,,, 7531,,, 9608, 4934, 631,, 2913, 15458, 7294, 5785, 13952,, 1390, 11965, 12414, 2245,, 1361,,,,, 1341, 5968, 1751, 14660, 6955,,, 13546, 2025,,, 1658,, 13821,,,, 5205,, 6061, 9779, 967, 2571, 8528, 1431, 7322, 5898,, 4739, 2397, 11044, 3240, 9867, 10757, 11674, 6220, 10365
 8920,,, 6985, 641,, 3419, 2300,, 4987,, 8862,,, 10727, 5504, 3353,,,, 7184, 3509,, 11078,, 12375,, 11223,,,,,,,, 2804, 1182,, 11935,,,,, 14621, 5852,, 5015, 7021, 1463,,, 7532,,, 9609, 4935, 632,, 2937, 15459, 7316, 5786, 13974,, 1391, 11966, 12415, 2246,, 1362,,,,, 1342, 5969, 1752, 14661, 6980,,, 13547, 2026,,, 1682,, 13822,,,, 5206,, 6082, 9780, 968, 2572, 8529, 1453, 7323, 5899,, 4740, 2414, 11045, 3241, 9868, 10758, 11675, 6243, 10389
 8921,,, 6986, 642,, 3420, 2324,, 4988,, 8863,,, 10728, 5505, 3354,,,, , 3510,, 11102,, 12376,, 11224,,,,,,,, 2805, 1183,, 11936,,,,, 14622, 5853,, 5016, 7022, 1464,,, 7533,,, 9610, 4958, 633,, 2938, 15481, 7317, 5787, 13975,, 1392, 11967, 12915, 2247,, 1382,,,,, 1343, 5970, 1753, 14662, 6981,,, 13548, 2048,,, 2207,, 13823,,,, 5207,, 6083, 9781, 989, 2573, 9001, 1454, 7324, 5900,, 4762, 2415, 11046, 3261, 9869, 10759, 11697, 6244, 10816
 8922,,, 6987, 643,, 3819, ,, 5014,, 8864,,, 10729, 5506, 3355,,,,, 3511,, 11103,, 12399,, 11225,,,,,,,, 2806, 1184,, 11937,,,,, 14642, 5854,, 5017, 7023, 1465,,, 7534,,, 9611, 4959, 634,, 2963, 15482, 7318, 5788, 13976,, 1393, 11968, 12916, 2248,, 1383,,,,, 1344, 5971, 1754, 14663, ,,, 13549, 2049,,, 2231,, 13824,,,, 5208,, 6084, 9782, 990, 2574, 9026, 1455, 7325, 5922,, 4763, 2416, 11067, 3262, 9870, 10760, 11698, 6245, 10817
 8923,,, 6988, 644,, 3843,,, ,, 8865,,, 10730, 5521, 3375,,,,, 3512,, 11104,, 12400,, 11246,,,,,,,, 2826, 1185,, 11938,,,,, 14643, 5855,, 5018, 7024, 1486,,, 7535,,, 9612, 4960, 655,, 15410, 15483, 7319, 5789, 13977,, 1394, 11969, 12939, 2267,, 1384,,,,, 1345, 5989, 1755, 14684,,,, 13550, 2050,,, 2232,, 13825,,,, 5209,, 6107, 9783, 991, 2575, 9027, 1456, 7347, 5923,, 4764, 2417, 11068, 3263, 9871, 10761, 11699, 6246, 10841
 8924,,, 7008, 645,, 3844,,,,, 8887,,, 10731, 5522, 3376,,,,, 3513,, 11105,, 12401,, 11247,,,,,,,, 2827, 1186,, 11939,,,,, 14644, 5856,, 5541, 7047, 1487,,, 7554,,, 9632, , 656,, 15411, 15484, 7320, 5790, 13978,, 1395, 11970, 12940, 2268,, 1385,,,,, 1364, 5990, 1776, 14685,,,, 13551, 2051,,, 2233,, 14370,,,, 5231,, 6108, 9784, 992, 2576, 9028, 1457, 7348, 5924,, 4765, 2418, 11069, 3264, 9889, 10762, 11700, 6264, 10842
 8925,,, 7009, 646,, 3845,,,,, 8888,,, 10732, 5523, 3377,,,,, 3534,, 11127,, 12425,, 11248,,,,,,,, 2828, 1187,, 11961,,,,, 14645, 5875,, 5542, 7048, 1488,,, 7555,,, 9633,, 657,, 15412, 15506, 7341, 5791, 13999,, 1396, 11971, 12941, 2269,, 1386,,,,, 1365, 5991, 1777, 14686,,,, 13552, 2072,,, 14681,, 14395,,,, 5232,, 6561, 9785, 993, 2596, 9051, 1478, 7847, 5925,, 4766, 2419, 11070, 3265, 9890, 10781, , 6265, 10866
 8944,,, 7010, 647,, 3867,,,,, 8889,,, 10751, 5524, 3378,,,,, 3535,, 11128,, 12951,, 11249,,,,,,,, 2829, 1208,, 11962,,,,, 14646, 5876,, 5543, 7049, 1489,,, 7556,,, 9634,, 658,, 15436, 15507, 7342, 5810, 14000,, 1414, 11972, 12964, 2270,, 1387,,,,, 1366, 5992, 1778, 14687,,,, 13571, 2073,,, 14706,, 14396,,,, 5233,, 6562, 9786, 1014, 2597, 9052, 1479, 7848, 5947,, 4786, 2420, 11071, 3287, 9891, 10782,, 6266, 10867
 8945,,, 7011, 648,, 3868,,,,, 8890,,, 10752, 5525, 3379,,,,, 3536,, 11129,, 12952,, 11250,,,,,,,, 2830, 1209,, 11963,,,,, 14647, 5877,, 5565, , 1490,,, 7557,,, 9635,, 659,, 15437, 15508, 7343, 5811, 14001,, 1415, 11973, 12965, 2271,, 1409,,,,, 1367, 5993, 2251, 14710,,,, 13572, 2074,,, 14707,, 14397,,,, 5234,, 6582, 9787, 1015, 2598, 9053, 1480, 7849, 5948,, 4787, 2421, 11092, 3288, 9892, 10783,, 6267, 10868
 8946,,, 7560, 667,, 3869,,,,, 8913,,, 10753, 5526, 3380,,,,, 3559,, 11130,, 12973,, 11271,,,,,,,, 2831, 1210,, 11964,,,,, 14667, 5878,, 5566,, 1511,,, 7558,,, 9636,, 680,, 15461, , 7344, 5812, 14002,, 1416, 11974, 12966, 2272,, 1410,,,,, 1368, 5994, 2252, 14711,,,, 13573, 2075,,, 14708,, 14398,,,, 5258,, 6583, 9803, 1016, 2599, 9054, 1481, 7872, 5949,, 4788, 2422, 11093, 3289, 9893, 10784,, 6268, 10888
 8947,,, 7561, 668,, 3870,,,,, 9312,,, 10754, 5527, 3400,,,,, 3560,, 11131,, 12974,, 11272,,,,,,,, 2832, 1211,, 12413,,,,, 14668, 5879,, 5567,, 1512,,, 7559,,, 9637,, 681,, 15462,, 7345, 5813, 14024,, 1417, 11975, , 2273,, 1411,,,,, 1369, 5995, 2253, 15164,,,, 13574, 2098,,, 14730,, 14399,,,, 5754,, 6584, 9804, 1017, 2600, 9075, 1482, 7873, 5950,, 4789, 2440, 11094, 3312, 9894, 10785,, 6269, 10889
 8948,,, 7584, 669,, 3871,,,,, 9313,,, 10755, 5528, 3401,,,,, 4109,, 11151,, 12975,, 11273,,,,,,,, 2851, 1212,, 12436,,,,, 14669, 5880,, 5568,, 1513,,, 7579,,, 9638,, 682,, 15487,, 7346, 5814, 14025,, 1418, 11990,, 2293,, 1412,,,,, 1370, 5996, 2254, 15186,,,, 13575, 2674,,, 14731,, 14400,,,, 5755,, 6585, 9805, 1018, 2601, 9076, 1483, 7874, 5972,, 4790, 2441, 11594, 3761, 9895, 10786,, 6270, 10890
 8949,,, 7585, 670,, 3872,,,,, 9336,,, 10756, 5529, 3402,,,,, 4110,, 11152,, 12976,, 11274,,,,,,,, 2852, 1234,, 12437,,,,, 14670, 5881,, 5569,, 1514,,, 7580,,, 9657,, 683,, ,, 7367, 5815, 14026,, 1419, 11991,, 2294,, 1434,,,,, 1371, 6015, 2255, 15187,,,, 13576, 2675,,, 14732,, 14421,,,, 5756,, 6586, 9806, 1019, 2622, 9077, 1505, 7875, 5973,, 4791, 2442, 11616, 3785, 9896, 10787,, 6271, 10891
 8950,,, 7586, 671,, 3892,,,,, 9337,,, 10777, 5530, 3403,,,,, 4111,, 11153,, 12977,, 11275,,,,,,,, 2853, 1235,, 12438,,,,, 14671, 5882,, 5570,, 1515,,, 7581,,, 9658,, 1128,,,, 7368, 5816, 14027,, 1420, 11992,, 2295,, 1435,,,,, 1914, 6016, 2256, 15188,,,, 13577, 2699,,, 14733,, 14422,,,, 5757,, 6587, 9807, 1040, 2623, 9078, 1506, 7897, 5974,, 4810, 2443, 11617, 3786, 9913, 10806,, 6272, 10892
 8969,,, 7587, 672,, 3893,,,,, 9338,,, 10778, 5531, 3404,,,,, 4134,, 11154,, 12998,, 11297,,,,,,,, 2854, 1236,, 12439,,,,, 14672, 5883,, 5589,, 1516,,, 7582,,, 9659,, 1129,,,, 7369, 5835, 14050,, 1440, 11993,, 2296,, 1436,,,,, 1939, 6017, 2257, 15189,,,, 13597, 2700,,, 14755,, 14423,,,, 5758,, 6588, 9808, 1041, 2624, 9079, 1507, 7898, 5975,, 4811, 2444, 11618, 3787, 9914, 10807,, 6289, 10893
 8970,,, 7608, 695,, 3894,,,,, 9339,,, 10779, 5546, 3425,,,,, 4135,, 11155,, 12999,, 11298,,,,,,,, 2855, 1258,, 12460,,,,, 14693, 5904,, 5590,, 1537,,, 7583,,, 9660,, 1130,,,, 7370, 5836, 14051,, 1441, 11994,, 2297,, 1459,,,,, 1940, 6018, 2276, 15190,,,, 13598, 15099,,, 14756,, 14424,,,, 5779,, 6606, 9809, 1042, 2625, 9080, 1508, 7899, 5997,, 4812, 2445, 11619, 3788, 9915, 10808,, 6290, 10913
 8971,,, 7609, 696,, 3895,,,,, 9340,,, 10780, 5547, 3426,,,,, 4136,, 11156,, 13000,, 11299,,,,,,,, 3405, 1259,, 12461,,,,, 14694, 5905,, 5591,, 1538,,, 7606,,, 9661,, 1151,,,, 7371, 5837, 14500,, 1442, 11995,, 2298,, 1460,,,,, 1941, 6019, 2277, 15210,,,, 13599, 15100,,, 14757,, 14425,,,, 5780,, 6607, 9810, 1043, 2626, 9100, 1531, 7900, 5998,, 4813, 2446, 11620, 3810, 9916, 10809,, 6291, 10914
