111
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.39245766,0.3256081,0.92694068,0.19919929,0.31563905,0.038373698,3.0999126,2.2316341,0.046180386,74.838463,29.370928,24.36801,115.31461,57.645264,106.06902,63.340088,1.9034575,2.494432,1.4800969,616,29,0.077616312,1,1,1,134568,133056,134568
2,0.14596732,0.097828299,0.56903684,0.11719941,0.36528021,0.72734571,3.5794466,1.6027251,4.6957316,68.241989,9.9611006,6.6759977,17.4375,69.75,30.1875,23.385086,2.8792994,1.2398663,2.473058,31,7,0.0063562281,1,1,1,6912,6696,6912
3,0.91868383,0.54532707,-0.24284771,-0.94193906,-0.22419377,0.059269924,1.7911677,2.4094639,5.2964973,15.613825,14.344168,8.5146408,130.93549,60.483871,32.612904,23.13088,2.5521569,0.76181161,1.0071791,30,8,0.41388419,1,0,0,6696,6480,6696
4,0.61754817,0.46453708,-0.074834809,0.084571175,-0.83721215,0.53509188,2.9834383,2.2235639,4.7408733,27.459806,16.957754,12.756099,57.712872,22.960396,66.089111,33.483604,0.15569535,0.22633703,1.8484981,91,15,0.51821989,1,1,1,21816,19656,21816
5,0.7937367,0.21808034,0.5252822,-0.066172339,-0.70757651,0.46801206,1.570585,1.5272316,5.6726813,72.706787,57.710045,15.855922,108.41695,92.674576,48.82373,49.330563,4.0027061,1.1158662,4.2533355,291,18,0.00062495138,1,1,1,63720,62856,63720
6,0.8312521,0.50816351,0.26624662,0.25945976,0.90815151,0.19249474,5.881825,0.61923736,5.4015584,18.960747,15.761161,9.6351595,37.533333,30.466667,33.266666,24.580227,6.0687428,1.7086595,4.1643353,36,13,0.33991879,1,0,0,9720,7776,9720
7,0.88613993,0.67911828,-0.2531029,0.30763355,0.90385246,0.15604892,0.77753502,0.59913766,4.0797267,29.247156,25.917072,19.862278,117.12195,45.195122,43.317074,45.277168,4.0010109,0.81948042,5.7656941,225,25,0.42462739,1,1,1,53136,48600,53136
8,0.77963525,0.52659839,-0.10230839,0.25132811,0.36714771,0.88970202,1.5965589,2.3381016,5.8737082,20.794107,16.211821,10.950144,139.85715,94.619049,9.7619047,29.463362,4.7076006,0.54959846,0.79283363,62,9,0.52792096,1,1,1,13608,13392,13608
9,0.77592444,0.54512095,0.65997916,-0.26486051,0.084529884,0.6979478,2.2277741,2.5143349,5.035399,14.840802,11.515341,8.0900316,87.272728,58.636364,49.363636,20.858959,5.7405615,0.79703742,3.9718142,22,6,0.37197781,1,0,0,4752,4752,4752
10,0.11755478,0.10238667,0.86643684,-0.30051512,0.18551797,0.35293198,1.6023288,1.1284844,0.030862873,90.124794,10.594601,9.2275772,79.03125,89.625,34.125,29.143082,2.3237808,2.3213506,2.9914949,60,11,0.0073729726,1,1,1,13824,12960,13824
11,0.77534699,0.56792796,-0.46518913,0.29921675,-0.22237456,0.802881,1.1922619,1.6097894,6.0077195,18.593,14.416028,10.559485,141.12766,129,12.063829,26.864845,5.981792,1.1721873,0.84178817,47,8,0.46038964,1,1,1,10152,10152,10152
