1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
2058,125,15365,2590,12610,,,14381,15468,,1137,13622,11424,,570,2091,,7297,,13344,7167,8724,2507,10758,3366,6631,5101,12793,,9518,10540,8266,8227,,4112,6123,8615,,6236,,,1004,7014,4074,,14667,,,,10669,14789,8882,,506,1233,10791,4484,8630,,11231,,4680,4792,,11948,945,3558,,903,,,,402,9102,12605,7580,7144,10257,4967,,3777,6816,157,10108,2952,10706,15116,,10625,13021,12261,,1187,3633,6909,7159,12437,3168,3359,306,8169,1340,12513
2078,126,15366,2613,12631,,,14382,15469,,1138,13623,11425,,571,2092,,7298,,13345,7168,8725,2530,10759,3367,6632,5102,12816,,9519,10541,8286,8228,,4134,6124,8616,,6237,,,1005,7015,4075,,14668,,,,10670,14790,8884,,526,1234,10792,4485, ,,11232,,4681,4813,,11949,946,3581,,924,,,,423,9103,13176,7581,7145,10729,4968,,3778,6817,158,10109,2953,11256,15138,,10626,13022,12262,,1188,3634,6910,7160,12438,3169,3360,307,8170,1341,12514
2079,127,15388,2614,12632,,,14404,15491,,1139,13624,11426,,572,2093,,7318,,13346,7169,8749,2531,10782,3388,6633,5103,13292,,9520,11013,8287,8751,,4135,6125,8638,,6238,,,1006,7016,4076,,14669,,,,10689,14791, ,,527,1734,10812,4486,,,11253,,4682,4814,,11970,964,3582,,925,,,,424,9104,13177,7582,7146,10730,4989,,3801,6818,159,10110,2954,11257,15139,,10627,13023,12263,,1189,3635,7358,7161,12439,3170,3361,308,8171,1342,12515
2080,128,15389,2615,12633,,,14405,15492,,1140,14195,11427,,573,2094,,7319,,13369,7716,8750,2532,10783,3389,6653,5104,13316,,9542,11014,8288,8752,,4136,6148,8639,,6809,,,1007,7538,4077,,14691,,,,10690,14792,,,528,1735,10813,4487,,,11254,,4683,4815,,11971,965,3606,,1451,,,,425,9105,13178,7605,7147,10731,4990,,3802,6819,160,10111,2974,11258,15140,,10649,13024,12282,,1210,3636,7359,7162,12440,3171,3362,309,8191,1343,12534
2081,129,15390,2616,12634,,,14406,15493,,1141,14196,11428,,574,2095,,7320,,13944,7717,9225,2533,10784,3390,6654,5105,13317,,9543,11015,8289,8753,,4137,6149,8640,,6810,,,1008,7539,4100,,14692,,,,10691,14815,,,529,1759,10814,4488,,,11255,,4703,4816,,11972,966,3607,,1452,,,,426,9106,13201,7606,7148,10754,4991,,3803,6820,161,10112,2975,11278,15141,,10650,13025,12283,,1211,3637,7360,7163,12462,3172,3382,310,8192,1365,12535
2082,143, ,2637,12635,,,14407,15494,,1164,14197,11429,,592,2116,,7321,,13945,7740,9248,2555,10785,3391,6655,5125,13318,,9544,11038,8290,8754,,4138,6150,8641,,6811,,,1029,7540,4101,,14693,,,,10692,14816,,,530,1783,10815,4507,,,11754,,4704,4817,,11973,967,4157,,1474,,,,448,9126,13202,8155,7149,10755,4992,,3804,6821,162,10135,2976,11279,15142,,10651,13043,12284,,1212,3658,7382,7182,12463,3173,3383,311,8193,1366,12536
2083,144,,2638,12636,,,14408,15516,,1165,14198,11449,,593,2117,,7322,,13969,7741,9249,2556,10786,3392,6656,5126,13340,,9567,11039,8291,8776,,4161,6650,8665,,6834,,,1030,7562,4596,,14694,,,,10693,14817,,,531,1784,10816,4508,,,11755,,4705,4839,,11974,968,4181,,1475,,,,449,9127,13203,8156,7170,10756,4993,,3824,6822,163,10136,2977,11280,15163,,10652,13044,12285,,1213,3659,7383,7183,12464,3190,3384,312,8194,1367,12537
2103,145,,2639,12656,,,14429,15517,,1686,14220,11450,,594,2118,,7344,,13970,7742,9250,2557,10807,3393,6657,5127,13341,,9568,11040,8312,8777,,4162,6673,9163,,6835,,,1504,7563,4597,,14717,,,,10694, ,,,550,1808,10817,4509,,,11756,,4706,4840,,11975,969, ,,1476,,,,450,9128,13204,8180,7171,10780,5013,,3825,6842,181,10137,2978,11281,15164,,10674,13045,12286,,1214,3660,7384,7184,12465,3191,3385,313,8195,1368,12538
2104,146,,2640,12657,,,14430,15518,,1687,14221,11451,,595,2119,,7345,, ,7743,9251,2558,10808,3394,6658,5128,13342,,10143,11062,8313,8778,,4163,6674,9187,,6836,,,1505,7564,4598,,14718,,,,10695,,,,551,1809,10837,4510,,,11757,,4707,4841,,11995,970,,,1477,,,,475,9129,13226,8181,7172,10781,5014,,3826,6843,182,10658,2979,11282,15165,,10675,13046,12287,,1235,3683,7385,7185,12938,3192,3386,314,8196,1390,12539
2105,147,,2641,12658,,,14431,15540,,1688,14222,11452,,596,2120,,7346,,,7765,9252,2559,10809,3413,6659,5129,13343,,10144,11063,8314,8779,, ,6675,9188,,6859,,,1506,7565,4599,,14719,,,,10716,,,,552,1833,10838,4511,,,11778,,4708,4842,,11996,971,,,1478,,,,921,9130,13227,8205,7173,10805,5015,,3827,6844,183,10659,2999,11304,15166,,11123,13047,12288,,1236,3684,7386,7186,12939,3193,3387,315,8197,1391,12540
2106,148,,2642,12659,,,14432,15541,,1689,14223,11453,,597,2142,,7817,,,7766,9273,2580,10810,3414,6679,5130,13365,,10168,11064,8315,8801,,,6697,9189,,6860,,,1528,7587,4600,,14742,,,,10717,,,,553,1858,10839,4512,,,11779,,4728,4864,,11997,988,,,1498,,,,922,9131,13228,8206,7174,10806,5016,,3828,6845,184,10660,3000,11305,15167,,11124,13048,12307,,1237,4158,7387,7187,12962,3194,3408,332,8216,1392,12560
2107,149,,2662,12660,,,14455,15542,,1711,14224,11454,,598,2143,,7818,,,7767,9274,2581,10811,3415,7179,5149,13366,, ,11065,8316,8802,,,6698,9190,,6861,,,1529,7588,4621,,14743,,,,10718,,,,554,2408,10840,4532,,,11780,,4729,4865,,11998,989,,,1499,,,,923,9132,13229,8230,7195,10830,5017,,3829,6846,185,10661,3001,11306,15188,,11125,13049,12308,,1238,4159,7388,7208,12963,3195,3409,333,8217,1940,12561
2629,150,,2663,12661,,,14456,15565,,1712,14245,11475,,599,2144,,7819,,,7790,9275,2582,10833,3416,7180,5150,13367,,,11066,8317,8803,,,6699,9212,, ,,,1530,7589,4622,,15267,,,,10719,,,,555,12408,10841,4533,,,11781,,4730,4866,,11999,990,,,1500,,,,926,9151,13230,8231,7196,10831,5018,,3849,6847,186,10662,3002,11307,15189,,11126,13069,12309,,1239,4160,7407,7209,12964,3196,3410,334,8218,1941,12562
2653,151,,2664,12682,,,15006,15566,,1713,14246,11476,,617,2145,,7842,,,7791,9276,2583,10834,3417,7181,5151,13368,,,11087,8337,8804,,,6700,9213,,,,,1531,7590,4623,,15268,,,,10720,,,,556,13006,10863,4534,,,11782,,4731,4867,,12000,991,,,1501,,,,927,9152,13802, ,7197,10832,5038,,3850,6868,187,10683,3003,11329,15190,,11147,13070,12310,,1258,4182,7408,7210,12965,3197,3411,335,8219,1965,12563
2654,152,,2665,12683,,,15007, ,,1714,14247,11477,,618,2168,,7843,,,7792,9277,2584,10835,3418,7203,5152,13390,,,11088,8338,8825,,,6721,9214,,,,,1532,7591,4624,,15291,,,,10742,,,,575,13007,10864,4535,,,11803,,4732,4890,,12020,992,,,1502,,,,947,9153,13803,,7198,10855,5039,,3851,6869,188,10684,3004,11330,15191,,11148,13071,12311,,1259,4183,7409,7211,12986,3215,3412,336,8765,1966,12564
2655,153,,2666,12684,,,15030,,,1715,14248,11478,,619,2668,,7844,,,8392,9298,2604,10836,3438,7204,5153,13391,,,11089,8339,8826,,,6722,9215,,,,,1553,7613,4625,,15292,,,,10743,,,,576,13008,10865,4536,,,11804,,4733,4891,,12021,993,,,1503,,,,948,9154,13827,,7199,10856,5040,,3852,6870,657,10685,3024,11906, ,,11149,13072,12312,,1260,4184,7410,7234,12987,3216,3434,337,8766,1967,12565
2656,154,,2667,12685,,,15031,,,1736,14820,11479,,620,2692,,7845,,,8416,9299,2605,10858,3439,7205,5154,13392,,,11090,8340,8827,,,6723,9216,,,,,1554,7614,4626,,15293,,,,10744,,,,577,13032,10866,4537,,,11805,,4734,4892,,12022,994,,,1522,,,,949,9155,13828,,7200,10857,5041,,3853,6871,658,10686,3025,11907,,,11150,13073,12332,,1261,4185,7411,7235,12988,3217,3435,338,8767,1991,12586
2657,168,,2687,13207,,,15032,,,1737,14821,11501,,621,2693,,7846,,,9041,9300,2606,10859,3440,7206,5155,13393,,,11091,8341,8828,,,6724,9238,,,,,1555,7615,4627,,15294,,,,10768,,,,578,13033,10889,5007,,,11806,,4753,5289,,12023,995,,,1523,,,,950,9156,13829,,7222,10880,5042,,3854,6872,659,10687,3026,11930,,,11151,13095,12333,,1262,4186,7412,7236,12989,3218,3436,358,8768,1992,12587
2678,169,,2688,13208,,,15055,,,1738,14822,11502,,622,2694,,7867,,, ,9301,2607,10860,3441,7207,5173,13394,,,11112,8342,8829,,,6725,9239,,,,,1556,7616,4646,,15316,,,,10769,,,,579,13034,10890,5008,,,11807,,4754,5313,,12024,996,,,1524,,,,951,9157,13851,,7223,10881,5064,,3875,6895,681,10688,3027,11931,,,11152,13096,12334,,1263,4187,7413,7259,12990,3219,3437,359,8769,1993,12588
2679,170,,2689,13209,,,15056,,,1739,14846,11503,,623,2717,,7868,,,,9302,2608,10861,3442,7227,5174,13415,,,11113,8363,8849,,,6747,9240,,,,,1557,8163,4647,,15317,,,,10793,,,,580,13058,10915,5009,,,11828,,4755,5314,,12047,997,,,1525,,,,952,9176,13852,,7224,10882,5065,,3876,6896,682,10708,3028,11932,,,11172,13097,12335,,1264,4207,7414,7686,12991,3220,3908,360,8790, ,12589
2680,171,,2690,13231,,, ,,,1740,14847,11504,,624,2718,,7869,,,,9323,2630,10883,3443,7228,5175,13917,,,11114,8364,8850,,,6748,9241,,,,,1558,8164,4648,,15318,,,,11192,,,,581,13059,11338,5010,,,11829,,4756,5315,,12048,1013,,,1526,,,,972,9178,13853,,7225,11355,5066,,3877,6897,683,10709,3049,11955,,,11173,13121,12336,,1265,4208,7432,7707,13010,3221,3909,361,8791,,12590
2681,172,,2691,13232,,,,,,1741,14848,12001,,642,2719,,7870,,,,9324,2631,10884,3463,7229,5176,13941,,,11115,8365,8851,,,6749,9263,,,,,1578,8188,4649,,15342,,,,11193,,,,600,13083,11339,5011,,,11830,,4757,5316,,12547,1014,,,1527,,,,973,9179,13854,,7647,11380,5089,,3878,6898,684,10710,3050, ,,,11174,13619,12357,,1266,4209,7433,7708,13011,3222,3910,362,8792,,12611
2682,173,,2712,13233,,,,,,1763,14849,12002,,643,2720,,7871,,,,9325,2632,11407,3464,7230,5177,13942,,,11116,8366,8852,,,6750,9264,,,,,1579,8189,4650,,15343,,,,11216,,,,601,13084,11363,5032,,,11831,,4758,5336,,12548,1015,,,1548,,,,974,9180,13855,,7671,11381,5540,,4401,7343,685,10711,3051,,,,11175,13625,12358,,1284,4210,7434,7709,13012,3241,3911,363,8793,,12612
2683,174,,2713,13234,,,,,,1764,14871,12003,,644,2742,,7872,,,,9326,2633,11408,3465,7231,5178,13943,,,11138,8367,8853,,,6772,9265,,,,,1580,8190,4651,,15344,,,,11217,,,,602,13109,11364,5033,,,11832,,4780,5337,,12571,1016,,,1549,,,,975,9181,14428,,7672,11405,5541,,4426,7367,686,10712,3052,,,,11176,13643,12359,,1285,4211,7435,7710,13013,3242,3933,383,8794,,12613
2703,175,,2714,13235,,,,,,1765,14872,12004,,645,2743,,7873,,,,9327,2658,11409,3466,7232,5179,13965,,,11139,8389,9376,,,6773,9266,,,,,1581,8212,4652,,15368,,,,11218,,,,603,13605,11365,5034,,,11853,,4782,5338,,12572,1017,,,1550,,,,976,9182,14453,,7695,11406,5542,,4427,7368,687,10713,3053,,,,11177,13644,12360,,1286,4212,7436,7711,13014,3243,3934,384,8795,,13110
2704,176,,2715,13255,,,,,,1766,15474,12025,,646,2744,,7892,,,,9348,3132,11410,3967,7233,5180,13966,,,11140,8390,9377,,,6774, ,,,,,1582,8213,4672,, ,,,,11219,,,,604,13606,11366,5035,,,11854,,5255,5339,,12573,1018,,,1551,,,,977,9183,14454,,7696,11430,5564,,4428,7369,688,10733,3073,,,,11196,13645,12383,,1287,4213,7437,7732,13015,3244,3935,385,8796,,13111
2705,177,,2716,13256,,,,,,2337, ,12026,,647,2745,,7893,,,,9349,3155,11411,3968,7251,5198,13967,,,11141,8391,9378,,,6775,,,,,,1583,8214,4673,,,,,,11240,,,,605,13629,11387,5036,,,11855,,5279,5340,,12574,1019,,,1552,,,,998,9203,14478,,7697,11431,5565,,4429,7370,705,10734,3074,,,,11197,13646,12384,,1288,4232,7438,7733,13016,3245,3936,386,8815,,13112
2706,178,,2738,13257,,,,,,2338,,12027,,667,2768,,7894,,,,9350,3156,11432,3990,7252,5199,13968,,,11142,8415,9401,,,7275,,,,,,1603,8215,4674,,,,,,11241,,,,606,13630,11388,5037,,,11856,,5280,5341,,12596,1020,,,1575,,,,999,9204,14479,,7698,11455,5566,,4450,7371,706,10735,3075,,,,11198,13647,12385,,1289,4233,7439,7734,13017,3246,3957,387,8816,,13113
2707,193,,2739,13258,,,,,,2339,,12028,,668,2769,,7895,,,,9374,3157,11433,3991,7253,5200,13990,,,11164,8862,9402,,,7299,,,,,,1604,8238,4675,,,,,,11242,,,,625,13631,11389,5056,,,11857,,5281,5342,,12597,1021,,,2076,,,,1000,9205, ,,7719,11456,5567,,4451,7391,707,10736,3076,,,,11199,13648,12857,,1290,4234,7440,7735,13035,3267,3958,388,8817,,13114
2708,194,,3213,13259,,,,,,2361,,12029,,669,2770,,7896,,,,9375,3158,11434,3992,7254,5201,13991,,,11165,8863,9403,,,7300,,,,,,1605,8239,4676,,,,,,11243,,,,626,13632,11390,5057,,,11878,,5282,5360,,12598,1022,,,2077,,,,1001,9228,,,7720,11457,5568,,4452,7392,708,10737,3077,,,,11200,13649,12858,,1291,4235,7456,7736,13036,3268,3959,410,8818,,13115
2728,195,,3214,13260,,,,,,2362,,12049,,670,2771,,7897,,,,9874,3180,11435,3993,7255,5202,13992,,,11166,8864,9426,,,7323,,,,,,1606,8240,4677,,,,,,11244,,,,627,13633,11391,5058,,,11879,,5303,5361,,12599,1038,,,2099,,,,1002,9229,,,7721,11480,5589,,4453,7393,709,10760,3078,,,,11201,13650,12859,,1760,4236,7457,7737,13037,3269,3960,411,8819,,13134
2729,196,,3237,13281,,,,,,2363,,12050,,693,3318,,7898,,,,9875,3181,11436,3994,7256,5203,13993,,,11614,8865,9427,,,7324,,,,,,1607,8241,4697,,,,,,11245,,,,628,13634,11392,5059,,,11880,,5304,5362,,12600,1039,,,2100,,,,1023,9253,,,7722,11481,5590,,4454,7394,710,10761,3098,,,,11202,13668,12860,,1761,4237,7458,7756,13038,3270,3961,832,8840,,13135
2730,197,,3238,13282,,,,,,2364,,12051,,1095,3319,,7899,,,,9876,3182,11458,4014,7257,5204,13994,,,11638,8886,9428,,,7325,,,,,,1608,8813,4698,,,,,,11264,,,,629,13656,11412,5060,,,11881,,5305,5363,,12620,1040,,,2101,,,,1024,9254,,,7723,11482,5591,,4474,7395,711,11283,3099,,,,11221,13669,12882,,1762,4238,7459,7757,13039,3271,3962,833,8841,,13136
2731,198,,3239,13283,,,,,,2365,,12052,,1096,3342,,7900,,,,9898,3183,11459,4015,7258,5205,14015,,,11639,8887,9429,,,7347,,,,,,1609,8814,4699,,,,,,11265,,,,630,13657,11413,5061,,,11882,,5306,5364,,12621,1041,,,2102,,,,1025,9629,,,7744,11505,5592,,4475,7396,712,11284,3100,,,,11222,13670,12883,,1785,4239,7460,7758,13040,3292,3982,834,8842,,13137
2732,199,,3240,13284,,,,,,2389,,12053,,1097,3343,,7918,,,,9899,3184,11460,4016,7278,5223,14016,,,11640,8888,9450,,,7348,,,,,,1627,8838,4700,,,,,,11266,,,,631,13658,11414,5062,,,11883,,5307,5365,,12622,1042,,,2123,,,,1026,9630,,,7745,11506,5593,,4476,7397,713,11285,3101,,,,11223,13671,12884,,1786,4257,7461,7759,13041,3293,3983,835,8843,,13138
3254,200,,3262,13285,,,,,,2390,,12054,,1098,3344,,7919,,,,9900,3205,11461,4017,7279,5224,14017,,,11663,8889,9451,,,7349,,,,,,1628,8839,4701,,,,,,11267,,,,632,13659,11415,5063,,,11904,,5328,5366,,12623,1043,,,2124,,,,1027,9653,,,7746,11507,5594,,4477,7416,714,11286,3102,,,,11224,13672,12885,,1787,4258,7462,7760,13042,3294,3984,836,8866,,13139
3278,219,,3263,13306,,,,,,2391,,12074,,1099,3345,,7920,,,,9901,3206,11483,4018,7280,5225,14567,,,11664,8890,9452,,,7350,,,,,,1629,9439,4702,,,,,,11268,,,,652,13682,11416,5081,,,11905,,5329,5367,,12624,1044,,,2125,,,,1048,9654,,,7747,11980,5613,,4478,7417,730,11287,3123,,,,11225,13673,12886,,1788,4259,7463,7761,13060,3295,3985,837,9391,,13140
3279,220,,3264,13307,,,,,,2988,,12075,,1118,3368,,7921,,,,9902,3207,11484,4019,7281,5226,14568,,,11665,8891,9453,,,7372,,,,,,1630,9464,4722,,,,,,11269,,,,653,13683,11417,5082,,,12379,,5330,5368,,12625,1045,,,2126,,,,1049,9655,,,7748,12005,5614,,4479,7418,731,11308,3124,,,,11226,13674,12887,,1789,4260,7464,7762,13061,3767,3986,838,9392,,13159
3280,221,,3265,13308,,,,,,2989,,12076,,1119,3369,,7922,,,,9923,3208,11485,4038,7282,5227,14590,,,11666,8911,9454,,,7373,,,,,,1631, ,4723,,,,,,11270,,,,654,13684,11437,5083,,,12380,,5331,5384,,12645,1046,,,2127,,,,1050,9656,,,7749,12030,5615,,4499,7419,732,11309,3125,,,,11227,13675,12888,,1790,4261,7465,7763,13062,3768,3987,839,9393,,13160
3281,222,,3287,13309,,,,,,3015,,12077,,1120,3370,,7923,,,,9924,3209,11508,4039,7283,5228,14591,,,11688,8912,9475,,,7374,,,,,,1632,,4724,,,,,,11271,,,,655,13685,11438,5084,,,12381,,5332,5385,,12646,1047,,,2128,,,,1051,9677,,,7768,12031,5616,,4500,7420,733,11310,3126,,,,11246,13694,12889,,1810,4262,7481,7764,13063,3769,4007,856,9394,,13161
3282,223,,3288,13856,,,,,,3614,,12078,,1121,3969,,7924,,,,9925,3230,11509,4040,7284,5229,14592,,,11689,8913,10026,,,7375,,,,,,1633,,4725,,,,,,11290,,,,656,13707,11439,5085,,,12382,,5333,5386,,12647,1065,,,2148,,,,1073,9678,,,7769,12055,5617,, ,7421,734,11311,3127,,,,11247,13695,12906,,1811,4263,7482,7781,13064,3770,4008,857,9415,,13162
3283,244,,3289,13857,,,,,,15413,,12079,,1122,3970,,7925,,,,9926,3231,12057,4041,7306,5230,14593,,,11690,8914,10027,,,7398,,,,,,1634,,4726,,,,,,11291,,,,679,13708,11440,5086,,,12403,,5352,5387,,12648,1066,,,2149,,,,1074,9679,,,7770,12056,5618,,,7422,735,11312,3128,,,,11248,13696,12907,,1812,4264,7483,7782,13065,3771,4009,858,9416,,13163
3302,245,,3290,13858,,,,,,15414,,12099,,1123,3995,,7943,,,,9948,3232,12058,4042,7307,5252,14615,,,11691,8915,10051,,,7399,,,,,,1653,,4727,,,,,,11292,,,,680,13709,11441,5087,,,12404,,5353,5388,,12649,1067,,,2150,,,,1075,9680,,,7771,12080,5638,,,7441,736,11334,3129,,,,11249,13697,12908,,1813,4265,7484,7783,13066,3772,4010,859,9417,,13164
3303,246,,3291,13859,,,,,,15438,,12100,,1124, ,,7944,,,,9949,3233,12059,4043,7308,5253,14616,,,11713,8916,10052,,,7950,,,,,,1654,,4750,,,,,,11293,,,,1028,13710,11442,5088,,,12405,,5354,5389,,12672,1068,,,2151,,,,1100,9681,,,7772,12081,5639,,,7442,737,11335,3130,,,,11250,13698,12909,,1814,4282,7485,7784,13085,3773,4011,860,9418,,13165
3304,247,,3312,13880,,,,,,15439,,12101,,1125,,,7945,,,,9950,3234,12060,4044,7309,5254,14617,,,11714,8937,10076,,,7973,,,,,,1655,,4751,,,,,,11294,,,,1052,13733,11462,5106,,,12406,,5355,5390,,12673,1069,,,2152,,,,1573,9701,,,7773,12082,5640,,,7443,738,11336,3131,,,,11251,13699,12910,,1815,4283,7486,7785,13086,3792,4012,861,9419,,13184
3305,270,,3313,13881,,,,,,15440,,12102,,1142,,,7946,,,,9973,3255,12061,4063,7804,5277,14618,,,11715,8938,10077,,,7974,,,,,,1656,,4775,,,,,,11295,,,,1053,13734,11463,5107,,,12407,,5356,5391,,12697,1070,,,2173,,,,1574,9702,,,7774,12105,5641,,,7444,739,11337,3148,,,,11252,13720,12911,,1834,4284,7487,7786,13087,3793,4013,862,9420,,13185
3306,648,,3314,13882,,,,,,15462,,12103,,1143,,,7947,,,,9974,3256,12083,4064,7805,5278,14619,,,11716,8939,10676,,,7975,,,,,,2129,,5222,,,,,,11314,,,,1054,14230,11464,5108,,,12428,,5357,5392,,13172,1071,,,2174,,,,1576,9703,,,7793,12106,5642,,,7445,755,11360,3149,,,,11273,13721,12912,,1835,4285,7488,7787,13088,3794,4033,863,9421,,13186
3307,649,,3315,13883,,,,,,15463,,12104,,1144,,,7948,,,,9999,3257,12084,4065,7806,5676,14641,,,11717,8940,10701,,, ,,,,,,2130,,5246,,,,,,11315,,,,1055,14231,11465,5109,,,12429,,5358,5393,,13173,1072,,,2175,,,,1577,9704,,,7794,12107,5643,,,7446,756,11361,3150,,,,11274,13722,12913,,1836,4286,7489,7788,13089,3795,4034,864,9440,,13187
3308,650,,3316,13884,,,,,,15464,,12125,,1145,,,7949,,,, ,3258,12085,4066,7828,5677,15192,,,11738,8941,10702,,,,,,,,,2131,,5247,,,,,,11316,,,,1076,14232,11466,5110,,,12430,,5359,5411,,13196,1091,,,2176,,,,1598,9705,,,7795,12130,5664,,,7447,757,11362,3174,,,,11275,13723,12914,,1837,4287,7505,7789,13090,3796,4035,865,9441,,13188
3327,651,,3317,13885,,,,,,15465,,12126,,1146,,,7968,,,,,3757,12108,4067,7829,5678,15216,,,11739,8962, ,,,,,,,,,2132,,5248,,,,,,11317,,,,1077,14255,11467,5111,,,12431,,5378,5412,,13197,1092,,,2200,,,,1599,9706,,,7796,12131,5665,,,7466,758,11386,3175,,,,11276,13746,12931,,1838,4308,7506,7807,13563,3797,4036,881,9442,,13189
3328,671,,3337,13906,,,,,,15487,,12127,,1147,,,7969,,,,,3781,12109,4068,7830,5679,15217,,,11740,8963,,,,,,,,,,2153,,5249,,,,,,11318,,,,1078,14256,11488,5112,,,12432,,5379,5413,,13198,1093,,,2701,,,,1600,9707,,,7797,12681,5666,,,7467,759,11908,3501,,,,11277,13747,12932,,1839,4309,7507,7808,13564,3798,4037,882,9443,,13190
3329,672,,3338,13907,,,,,,15488,,12128,,1148,,,7970,,,,,3782,12708,4089,7831,5700,15241,,,11741,8964,,,,,,,,,,2154,,5250,,,,,,11319,,,,1079,14257,11489,5113,,,12433,,5380,5414,,13199,1094,,,2702,,,,1601,9726,,,7798,12706,5667,,,7468,760,11909,3526,,,,11299,14249,12933,,1859,4310,7508,7809,13587,3814,4059,883,9444,,13210
3330,673,,3339,13908,,,,,,15489,,12129,,1149,,,7971,,,,,3783, ,4090,7832,5701,15242,,,11742,8965,,,,,,,,,,2155,,5251,,,,,,11320,,,,1080,14258,11490,5114,,,12453,,5381,5415,,13221,1117,,,2725,,,,1602,9727,,,7799,12707,5690,,,7469,761,11910,3527,,,,11300,14250,12934,,1860,4333,7509,7810,13588,3815,4060,884,9465,,13211
3331,674,,3340,13909,,,,,,15490,,12151,,1150,,,7972,,,,,3805,,4091,7853,5702,15243,,,11763,8966,,,,,,,,,,2156,,5270,,,,,,11340,,,,1081,14259,11491,5131,,,12454,,5382,5416,,13222,1545,,,2726,,,,1624,9728,,,7800,12731,5691,,,7470,762,11933,3528,,,,11325,14269,12935,,1861,4334,7532,7811,13589,3816,4061,885,9466,,13212
3332,675,,3341,13931,,,,,,15513,,12626,,1166,,,8442,,,,,3806,,4592,7854,5703,15266,,,11764,8967,,,,,,,,,,2157,,5271,,,,,,11341,,,,1082,14260,11988,5132,,,12455,,5383,5417,,13223,1546,,,2727,,,,1625,9729,,,7820, ,6189,,,7471,763,11934,3550,,,,11750,14270,12936,,1862,4759,7533,7812,13611,3817,4062,886,9467,,13213
3353,676,,3363,13932,,,,,,15514,,12627,,1167,,,8443,,,,,3807,,4615,7855,5704, ,,,11765,8988,,,,,,,,,,2158,,5272,,,,,,11342,,,,1101,14280,11989,5133,,,12456,,5905,5418,,13224,1547,,,2748,,,,1626,9730,,,7821,,6190,,,7472,764,11935,3551,,,,11751,14271,12937,,1863,4783,7534,7813,13612,3818,4084,907,9468,,13214
3354,677,,3364,14505,,,,,,15515,,12628,,1168,,,8444,,,,,3808,,4616,7856,5724,,,,11766,8989,,,,,,,,,,2177,,5273,,,,,,11343,,,,1102,14281,11990,5134,,,12457,,5906,5437,,13225,1566,,,2749,,,,1649,9731,,,7822,,6191,,,7473,782,11936,3552,,,,11752,14272,12956,,1864,4784,7959,7814,13613,3819,4085,908,9492,,13215
3355,678,,3838, ,,,,,,15539,,12629,,1169,,,8467,,,,,3830,,4617,7857,5725,,,,11767,8990,,,,,,,,,,2178,,5274,,,,,,11344,,,,1103,14282,12012,5135,,,12458,,5907,5438,,13246,1567,,,2750,,,,1650,9732,,,7823,,6214,,,7491,783,11959,3553,,,,11774,14273,12957,,1883,4785,7960,7833,13614,3820,4086,909, ,,13236
3356,694,,3863,,,,,,, ,,12630,,1170,,,8468,,,,,3831,,4618,7858,5726,,,,11789,8991,,,,,,,,,,2179,,5275,,,,,,11345,,,,1104,14283,12013,5136,,,12478,,5929,5439,,13247,1568,,,2751,,,,1651,9751,,,7824,,6215,,,7492,784,11960,3554,,,,11775,14274,12958,,1884,4786,7982,7834,13615,3821,4557,910,,,13237
3357,695,,3864,,,,,,,,,12650,,1171,,,8469,,,,,3832,,4619,7878,5727,,,,11790,8992,,,,,,,,,,2180,,5276,,,,,,11367,,,,1105,14284,12014,5137,,,12479,,5930,5440,,13248,1569,,,2752,,,,1652,9752,,,7825,,6216,,,7493,785,11961,3574,,,,11776,14275,12959,,1885,4807,7983,7835,13616,3822,4558,933,,,13238
3378,696,,3887,,,,,,,,,12651,,1172,,,8470,,,,,3833,,4620,7879,5728,,,,11791,9014,,,,,,,,,,2181,,5296,,,,,,11368,,,,1106,14285,12015,5138,,,12480,,5931,5441,,13249,1570,,,2753,,,,1674,9753,,,7847,,6217,,,7494,786,11986,3575,,,,11777,14294,12960,,1886,4808,7984,7836,13635,3823,4559,934,,,13239
3379,697,,3888,,,,,,,,,12652,,1173,,,8471,,,,,3855,,4639,7880,5729,,,,12264,9015,,,,,,,,,,2182,,5297,,,,,,11369,,,,1107,14305,12016,5157,,,12481,,5932,5442,,13270,1571,,,2773,,,,1675,9754,,,7848,,6218,,,7495,787,11987,3576,,,,11798,14295,12961,,1887,4809,7985,7837,13636,3839,4560,935,,,13240
3879,698,,3889,,,,,,,,,12653,,1174,,,8491,,,,,3856,,4640,7881,5730,,,,12265,9016,,,,,,,,,,2183,,5298,,,,,,11393,,,,1126,14306,12037,5158,,,12482,,5953,5443,,13271,1572,,,2774,,,,1676,9755,,,7849,,6239,,,7496,788,12533,3577,,,,11799,14296,12981,,1888,4810,7986,7859,13637,3840,4561,958,,,13261
