,grain,FIP
0,1,6.506614473278953e-08
1,2,8.473431992579887e-07
2,3,1.4956575126843522e-07
3,4,9.057917908635106e-06
4,5,4.095425302294203e-07
5,6,1.0375246945958112e-07
6,7,2.668930659594231e-06
7,8,1.107088090957989e-07
8,9,6.27369122980442e-07
9,10,1.3337650054751684e-06
10,11,1.5044825733618005e-07
11,12,2.9120476404976296e-07
12,13,1.755542070871211e-08
13,14,6.310030401068722e-06
14,15,8.839437612947786e-06
15,16,8.705500256424589e-07
16,17,2.013054960889766e-06
17,18,1.7352702401211445e-06
18,19,2.813429276305642e-07
19,20,7.23928022500202e-06
20,21,2.2576824755557913e-08
21,22,7.020469748061552e-06
22,23,4.9488542967854276e-08
23,24,4.418849973086543e-07
24,25,1.3672716632219913e-06
25,26,9.160095618505498e-06
26,27,2.247875263022397e-06
27,28,8.018782600651111e-06
28,29,6.593161451628135e-07
29,30,8.902409967943483e-06
30,31,4.465187465120151e-09
31,32,5.386530434383688e-07
32,33,1.039943709793579e-07
33,34,5.398946782191138e-06
34,35,5.013623162213761e-06
35,36,3.825526645183859e-06
36,37,4.637783337541683e-06
37,38,2.8808254262927844e-07
38,39,4.2954659446966895e-08
39,40,1.3352361382868055e-06
40,41,7.372998711412599e-07
41,42,9.073961396858652e-07
42,43,2.8009676896175628e-06
43,44,1.8085491939468733e-06
44,45,3.092474603524815e-06
45,46,4.827797421245546e-08
46,47,2.415298866453969e-08
47,48,1.866345159459203e-06
48,49,2.796692626091556e-07
49,50,1.9096626456524353e-07
50,51,9.768458644846176e-06
51,52,8.527334013202725e-06
52,53,1.7592261947411765e-08
53,54,6.317673343488084e-08
54,55,2.734925868886975e-06
55,56,9.87250491262155e-06
56,57,2.4710388143543156e-07
57,58,7.168801890462727e-06
58,59,8.63483827547959e-06
59,60,3.6305023314682804e-07
60,61,2.12857951113689e-07
61,62,4.245114160019146e-06
62,63,1.4302319447379636e-06
63,64,7.972156449950761e-08
64,65,4.491654062612592e-07
65,66,2.438752977804655e-07
66,67,3.2650021608291015e-08
67,68,1.4874264472539215e-09
68,69,5.07172576635641e-07
69,70,1.1596246424319583e-06
70,71,9.294298497741e-06
71,72,7.097641847958788e-06
72,73,6.1275359879728e-06
73,74,1.3182585987794813e-09
74,75,3.161245602698706e-06
75,76,2.82640987047665e-06
76,77,2.7418661422923074e-08
77,78,3.551471639966346e-07
78,79,4.586785143680924e-07
79,80,1.1040135952457027e-06
80,81,4.903685749230551e-07
81,82,8.859389777395668e-06
82,83,3.2109022206596735e-06
83,84,5.2218075080625326e-08
84,85,2.7829131121738077e-07
85,86,2.9344507278963003e-06
86,87,5.660340686857543e-08
87,88,2.056955655285378e-06
