1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
,13131,10462,276,,1335,,,9725,7011,,11999,,10997,1431,13039,8099,4048,8040,6424,5861,5077,10827,,,3777,12789,3619,1076,7396,4734,841,,9494,12957,11441,7910,13311,7952,11180,13188,514,,7642,,642,,625,6458,6289,1279,,,,4122,5942,,881,5097,,,8655,10962,5407,1709,1638,,,3616,11662,11643,8129,13355,5352,4859,2919,3814,5289,,,3916,942,,,13278,2146,11145,9532
,13132,10463,296,,1336,,,9726,7012,,12022,,10998,1432,13040,8100,4049,8041,6425,5862,5078,10828,,,3778,12790,3620,1077,7397,4735,842,,9495,12976,11939,7929,13334,8477,11703,13189,515,,7643,,643,,626,6459,6290,1280,,,,4123,5943,,882,5098,,,8656,10963,5408,1710,1639,,,3617,11663,11644,8130,13356,5353,4860,2920,3815,5310,,,3939,965,,,13279,2165,11146,9555
,13133,10485,297,,1337,,,9749,7032,,12023,,10999,1433,13041,8101,4050,8042,6426,5863,5079,10852,,,3799,12791,3621,1078,7398,4736,843,,9496,12977,11963,7930,13335,8501,11728,13190,516,,7644,,644,,627,6460,6291,1281,,,,4146,5944,,883,5099,,,8657,10987,5428,1732,1640,,,3618,11664,11645,8131,13357,5354,4861,2940,3816,5311,,,3940,966,,,13300,2166,11147,9556
,13156,10486,298,,1836,,,9750,7033,,12024,,11000,1434,13042,8102,4051,8043,6427,5864,5080,10853,,,3800,12792,3622,1079,7895,4758,844,,9515,12978,11964,7931,13336,8502,11729,13211,517,,7645,,645,,647,6461,6292,1282,,,,4147,5945,,902,5100,,,8658,10988,5429,1733,1659,,,3638,11665,11646,8132,13358,5355,4862,2941,3836,5312,,,3964,1514,,,13301,2167,11169,9557
,13157,10487,299,,1837,,, ,7034,,12047,,11001,1435,13061,8124,4052,8062,6447,6436,5081,11452,,,3801,12815,3623,1080,7899,4759,845,,9516,12979,11965,7932,13337,8527,11730,13212,518,,7646,,646,,648,6480,6293,1283,,,,4695,5963,,903,5120,,,9205,11486,5430,1734,1660,,,3639,11686,11668,8133,13378,5356,4863,2942,3837,5313,,,3965,1540,,,13302,2168,11170,9580
,13158,11012,300,,1860,,,,7035,,12048,,11002,1436,13062,8125,4053,8063,6448,6437,5082, ,,,3802,12816,3624,1099,7900,4760,866,,9517,12980,11986,7933,13338,8552,11753,13213,519,,7647,,664,,649,6481,6314,1302,,,,4696,5964,,904,5121,,,9206,11487,5431,1735,1661,,,3640,11687,11669,8152,13379,5377,4864,2943,3838,5314,,,4515,12788,,,13303,2169,11171,9581
,13159,11013,301,,1861,,,,7036,,12049,,11021,1437,13063,8651,4054,8064,6449,6438,5101,,,,3803,12840,3625,1100,7919,4761,867,,9518,12981,11987,7934,13359,9126,11754,13236,520,,7648,,665,,650,6482,6315,1303,,,,4697,5965,,905,5122,,,9207,11510,5432,1736,1662,,,3641,11710,11670,8153,13380,5378,4882,2944,3839,5335,,,4516,12813,,,13304,2170,11172,10001
,13181,11036,323,,1862,,,,7037,,12050,,11022,1456,13064,8652,4074,8065,6450,6439,5102,,,,3825,12841,3645,1101,7920,4762,868,,9519,12982,11988,7935,13360, ,11755,13734,521,,7666,,666,,651,6483,6316,1304,,,,4698,5966,,906,5123,,,9229,11511,5433,1737,1663,,,3642,11711,12094,8154,13381,5379,4883,2945,3840,5336,,,4540,12814,,,13801,2171,11195,10002
,13182,11037,324,,1885,,,,7059,,12073,,11023,1457,13065,8674,4075,8066,6451,6462,5103,,,,3826,13340,3646,1102,7921,4783,869,,9520,13001,11989,7959,13361,,11756,13735,522,,7667,,667,,652,6484,6317,1305,,,,4720,5967,,907,5124,,,9230,11512,5453,1756,1664,,,3643,12211,12095,8155,13382,5380,4884,2967,3862,5337,,,4541,13339,,,13802,2191,11196,10003
,13183,11038,325,,1886,,,,7060,,12074,,11024,1458,13066,8675,4076,8067,6452,6463,5104,,,,3827,13341,3647,1103,7922,4784,870,,9541,13002,11990,8403,13362,,11778,13736,523,,7668,,668,,672,6485,6318,1306,,,,4721,5968,,908,5125,,,9231,11513,5454,1757,1665,,,3644,12212,12096,8156,13383,5381,4885,2968,3863,5338,,,4565,13363,,,13803,2192,11197,10026
,13184,11039,326,,1887,,,,7061,,12075,,11025,1459,13067,8676,4100,8087,6472,6464,5105,,,,3851,13367,3648,1104,7923,4785,892,,9542,13003,11991,8404,13384,,11779,13737,538,,7669,,669,,673,6486,6339,1307,,,,4722,5969,,909,5145,,,9232,11535,5455,1758,1685,,,3663,12213,12119,8157,13404,5382,4886,2969,3864,5360,,,4589,13364,,,13804,2193,11221,10027
,13206,11061,348,,1910,,,,7062,,12672,,11026,1460,13068,8677,4526,8088,6473,6487,5106,,,,4351,13392,3649,1105,7924,4786,893,,9543,13004,12010,8405,13385,,11780,13738,539,,7670,,670,,674,6505,6340,1308,,,,4723,5970,,927,5146,,,9233,11536,5456,1759,1687,,,3664,12235,12120,8158,13405,5953,4887,2970,3865,5361,,,4590,13365,,,13826,2194,11770,10028
,13207,11062,349,,1911,,,,7509,,12673,,11047,1461,13086,8697,4527,8089,6474,6488,5107,,,,4352, ,3650,1124,7925,4787,894,,9566,13005,12011,8428,13386,,11781,13760,540,,7671,,671,,675,6506,6341,1327,,,,4745,5987,,928,5147,,,9252,11537,5457,1760,1688,,,3665,12236,12121,8177,13406,5954,4888,3468,4338,5362,,,5165,13366,,,13827,2195,11795,10029
,13208,11063,350,,1912,,,,7510,,12699,,11048,1462,13087,8698,4528,8090,6475,7063,5126,,,,4353,,3651,1125,7926,4809,1392,,9567,13006,12012,8429,13387,,11782,13761,541,,7672,,688,,676,6507,6342,1328,,,,4746,5988,,929,5595,,,9253,11538,5479,1761,1689,,,3666,12237,12122,8178,13407,5978,4906,3469,4339,5886,,,5166,13388,,,13828,2667,11796,10050
,13209,11064,351,,1935,,,,7511,, ,,11049,1482,13088,8699,4550,8091,6476,7064,5127,,,,4376,,3670,1126,7944,4810,1393,,10018,13007,12013,8430,13409,,11803,13762,542,,7673,,689,,677,6508,6343,1329,,,,4747,5989,,930,5596,,,9254,11560,5480,1762,1712,,,3667,12238,12143,8179,13408,5979,4907,3492,4340,5887,,,5190,13389,,,13829,2668, ,10051
,13210,11086,373,,1936,,,,7512,,,,11050,1483,13089,8700,4551,8092,6498,7088,5128,,,,4377,,3671,1127,7945,4811,1394,,10019,13008,12014,8431,13410,,11804,13763,543,,7691,,690,,697,6509,6365,1330,,,,5346,5990,,931,5620,,,9255,11561,5481,1781,1713,,,3668,12239,12144,8180,13429,5980,4908,3493,4362,5888,,,5215,13390,,,13850,2669,,10052
,13231,11087,374,,1937,,,,7533,,,,11051,1484,13090,8701,4552,8111,6499, ,5129,,,,4401,,3672,1128,7946,5383,1395,,10020,13026,12015,8452,13411,,11805,13764,544,,7692,,691,,698,6510,6366,1331,,,,5347,5991,,932,5621,,,9256,11562,5505,1782,2137,,,3669,12240,12145,8181,13430,6003,4909,3494,4363,5911,,,5815,13391,,,13851,2670,,10053
,13232,11088,375,,1960,,,,7534,,,,11075,1485,13091,8723,4553,8112,6500,,5130,,,,4402,,3673,1129,7947,5385,1415,,10021,13027,12016,8453,13435,,12404,13765,545,,7693,,692,,699,6511,6367,1332,,,,5348,5992,,933,5622,,,9257,11563,6028,1783,2138,,,3688,12260,12146,8182,13431,6004,4910,3516,4364,5912,,, ,13412,,,13852,2671,,10054
,13233,11111,726,,1961,,,,7535,,,,11076,1486,13092,8724,4554,8113,6524,,5131,,,,4426,,3674,1130,7948,5386,1416,,10041,13028,12035,8454,13911,, ,13766,546,,7694,,693,,700,6530,6368,1333,,,,5371,5993,,934,5623,,,9258,11586,6029,1784,2160,,,3689,12261,12147,8202,13432,6005,4911,3517,4365,5913,,,,13413,,,13853,2692,,10055
,13234,11688,727,,1962,,,,7536,,,,11451,1487,13093,8725,4574,8114,6525,,5153,,,,4976,,3675,1149,7949,5409,1417,,10042,13029,12036,8455,13934,,,13785,547,,7695,,694,,701,6531,6391,1354,,,, ,5994,,952,5624,,,9279,11587,6030,1785,2161,,,3690,12262,12168,8203,13433, ,4912,3518,4366,5936,,,,13414,,,13854,2693,,10075
,13235,11689,728,,2485,,,,7537,,,,11475,1508,13113,8726,4575,8115,6549,,5154,,,,4977,,3676,1150,7950,5410,1418,,10043,13030,12037,8456,13935,,,13786,565,,7696,,695,,702,6532,6392,1355,,,,,5995,,953,5644,,,9280,11588,6031,1786,2162,,,3691,12263,12169,8204,13434,,4913,3519,4386,5937,,,,13415,,,13875,2694,,10076
,13256,11712,749,,2486,,,,7538,,,,11476,1509,13114,8750,4576,8116,6574,,5155,,,,4978,,3696,1151,7951,5411,1419,,10044,13031,12038,8457,13936,,,13787,566,,7697,,696,,723,6533,6393,1830,,,,,5996,,954,5645,,,9281,11613,6032,1787,2163,,,3692,12264,12170,8205,13454,,4933,3520,4387,5938,,,,13416,,,13876,2695,,10077
,13257, ,750,,2487,,,,7558,,,,11477,1510,13115,9276,4577,8117,7001,,5626,,,,5001,,3697,1152,7968,5435,1420,,10045,13032,12039,8458,13937,,,13788,567,,7698,,713,,724,6534,6416,1854,,,,,6012,,955,5646,,,9282,12137,6033,1806,2164,,,3693,12265,12171,8206,13455,,4934,3539,4388,5961,,,,13417,,,13877,2696,,10078
,13258,,751,,2510,,,,7559,,,,11478,1511,13116,9301,4578,8118,7023,,5627,,,, ,,3698,1153,7969, ,1421,,10046,13033,12040,8459,13959,,,13789,568,,7717,,714,,725,6535,6417,1855,,,,,6013,,956,5647,,,9283,12161,6053,1807,2185,,,3715,12266,12172,8207,13456,,4935,3540,4389,5962,,,,13437,,,13878,2716,,10079
,13259,,752,,2511,,,,7560,,,,11498,1534,13117,9323,4579,8137,7024,,5628,,,,,,3699,1154,7970,,1441,,10065,13052,12041,8460,13960,,,13790,569,,7718,,715,,748,6536,6840,1856,,,,,6015,,957,5648,,,9854,12162,6054,1808,2186,,,3716,12284,12193,8229,13457,,4936,3541,4390,5986,,,,13438,,,13879,2717,,10080
,13260,,753,,2535,,,,7561,,,,11499,1980,13118,9324,4598,8138,7025,,5629,,,,,,3700,1155,7971,,1442,,10066,13053,12062,8478,13961,,,13811,570,,7719,,716,,1197,6554,6864,1857,,,,,6016,,958,5649,,,9855,12163,6055,1809,2187,,,3717,12285,12194,8230,13458,,4937,3542,4391,6512,,,,13439,,,13880,2718,,10100
,13282,,754,,2536,,,,7562,,,,11500,1981,13588,9325,4599,8139,7026,,5630,,,,,,3701,1174,7972,,1443,,10067,13054,12063,8479,13962,,,13812,571,,7720,,717,,1198,6555,6865,1858,,,,,6017,,959,5650,,,9856,12185,6056,1810,2188,,,4214,12286,12195,8231,13905,,4938,3543,4410,6537,,,,13440,,,13900,2719,,10101
,13283,,755,,2560,,,,7563,,,,11501,1982,13589,9326,4600,8140,7027,,5631,,,,,,3722,1175,7973,,1444,,10068,13055,12064,8480,13984,,,13813,969,,7721,,718,,1199,6556,6866,1859,,,,,6018,,977,5651,,,9857,12186,6057,1811,2189,,,4215,12287,12196,8232,13930,,4959,3544,4411, ,,,,13441,,,13902,2720,,10102
,13755,,772,,3110,,,,7583,,,,11502,1983,13590,9349,4601,8141,7048,,5652,,,,,,3723,1176,7974,,1445,,10069,13056,12065,8481,13985,,,13814,992,,7722,,719,,1200,6557,6888,1878,,,,,6019,,978,5669,,,9880,12187,6058,1812,2190,,,4239,12288,12197,8255,13931,,4960,3545,4412,,,,,13442,,,13903,2721,,10103
,13756,,773,,15010,,,,7584,,,,11503,1984,13611,9350,4602,8142,7049,,5653,,,,,,3724,1177,7975,,1469,,10070,13057,12066,8482,13986,,,13815,993,,7723,,720,,1201,6558,6889,1879,,,,,6020,,979,5670,,,9881,12188,6078,1831,2209,,,4240,12289,12217,8256,13932,,4961,3564,4413,,,,,13464,,,13904,2741,,10104
,13757,,774,,15011,,,,7585,,,,11523,1985,13612,9949,4603,8143,7050,,5654,,,,,,3725,1178,7993,,1470,,10071,13058,12088,8483,13987,,,13836,994,,7744,,721,,1202,6559,6890,1880,,,,,6040,,980,5671,,,9882,12812,6079,1832,2210,,,4241,12290,12218,8257,13933,,4962,3565,4414,,,,,13465,,,14426,2742,,10105
,13758,,775,,15035,,,,7586,,,,11524,1986,13613,9950,4604,8163,7051,,5655,,,,,,3748,1179,7994,,2043,,10090,13077,12589,8484,14009,,,13837,995,,7745,,722,,1203,6560,6891,1881,,,,,6041,,981,5672,,,9883, ,6080,1833,2211,,,4242,12291,12219,8280,13954,,4985,3566,4415,,,,,13466,,,14427,2743,,10106
,13759,,776,,15036,,,,7587,,,,11525,1987,13614,9975,4605,8164,7052,,5656,,,,,,3749,1180,7995,,2044,,10091,13078,12590,8485,14010,,,13838,996,,7746,,738,,1222,6561,6892,1882,,,,,6042,,982,5673,,,9906,,6081,1834,2212,,,4243,12309,12220,8281,13955,,4986,3567,4416,,,,,13963,,,14428,2744,,10126
,13780,,777,, ,,,,7588,,,,11526,2005,13615, ,4623,8165,7053,,5676,,,,,,3750,1204,7996,,2045,,10092,13079,12612,8486,14011,,,13839,1016,,7747,,739,,1223,6579,6914,1883,,,,,6043,,983,5674,,,9907,,6082,1835,2213,,,4264,12310,12221,8282,13956,,5434,3568,4435,,,,,13964,,,14429,2745,,10127
,13781,,778,,,,,,7589,,,,11527,2006,13616,,4624,8166,7073,,5677,,,,,,4124,1626,7997,,13293,,10093,13080,12613,8503,14035,,,14359,1017,,7748,,740,,1224,6580,6915,1884,,,,,6044,,1005,5675,,,10507,,6104,2333,2214,,,4265,12311,12222,8305,13957,,5436,3569,4436,,,,,13965,,,14451,2746,,10128
,13782,,779,,,,,,7608,,,,11528,2007,13634,,4625,8167,7074,,5678,,,,,,4125,1627,7998,,13294,,10094,13081,12614,8504,14036,,,14360,1018,,7749,,741,,1225,6581,6916,1903,,,,,6065,,1006,5694,,, ,,6105,2334,2215,,,4266,12312,12242,8678,13958,,5458,3570,4437,,,,,13988,,,14452,2766,,10129
,13783,,780,,,,,,7609,,,,11548,2008,13635,,4626,8189,7075,,5679,,,,,,4126,1628,7999,,13295,,10095,13082,12615,8505,14060,,,14361,1019,,7770,,742,,1226,6582,6917,1904,,,,,6066,,1455,5695,,,,,6106,2335,2234,,,4267,12313,12243,8679,13979,,5459,3591,4438,,,,,13989,,,14453,2767,,10130
,13784,,797,,,,,,7610,,,,11549,2009,13636,,4627,8190,7076,,5680,,,,,,4148,1629,8000,,13317,,10096,13083,12616,8506,14536,,,14362,1020,,7771,,744,,1227,6583,6939,1905,,,,,6067,,1479,5696,,,,,6129,2357,2235,,,4268,12314,12244,8680,13980,,5460,3592,4439,,,,,13990,,,14454,2768,,10131
,13805,,798,,,,,,7611,,,,11550,2010,13637,,4628,8191,7077,,5681,,,,,,4149,1630,8019,,13318,,10097,13103,12636,8507,14559,,,14363,1021,,7772,,745,,1228,6584,6940,1906,,,,,6068,,1480,5697,,,,,6130,2358,2236,,,4289,12315,12245,8681,13981,,5461,3593,4440,,,,,13991,,,14476,2769,,10132
,13806,,799,,,,,,7612,,,,11551,2011,13638,,4629,8215,7098,,5701,,,,,,4150,1648,8020,,13319,,10116,13104,12637,8508,14560,,,14385,1022,,7773,,746,,1247,6585,6941,1907,,,,,6069,,1481,5698,,,,,6655,2359,2237,,,4290,12334,12246,8702,13982,,5462,3594,4441,,,,,14012,,,14477,2770,,10153
,13807,,800,,,,,,7613,,,,11552,2012,13639,,4630,8589,7099,,5702,,,,,,4151,1649,8021,,13342,,10117,13105,12638,8509,14561,,,14386,1023,,7774,,747,,1248,6586,6942,1908,,,,,6090,,1503,5699,,,,,6656,2360,2238,,,4291,12335,12267,8703,13983,,5463,4092,4461,,,,,14013,,,14478,2771,,10154
,13808,,801,,,,,,7614,,,,11572,2030,13640,,4648,8590,7100,,5703,,,,,,4171,1650,8022,,13343,,10118,13106,12639,8510,14562,,,14387,1040,,7775,,763,,1249,6605,6943,1909,,,,,6091,,1504,5700,,,,,6678,2361,2239,,,4292,12336,12268,8704,14004,,5482,4093,4462,,,,,14014,,,14479,2790,,10155
,13809,,802,,,,,,7632,,,,11573,2031,13641,,4649,8591,7101,,5704,,,,,,4172,1651,8023,,13867,,10119,13552,12640,8511,14584,,,14388,1041,,7796,,764,,1250,6606,6964,1928,,,,,6092,,1505,5719,,,,,6679,2362,2240,,,4293,12337,12269,8705,14005,,5483,4094,4463,,,,,14015,,,14500,2791,,10156
,13810,,803,,,,,,7633,,,,11574,2032,13642,,4650,8592,7102,,5705,,,,,,4173,1652,8024,,13868,,10120,13553,12641,8528,14585,,,14389,1042,,7797,,765,,1251,6607,6965,1929,,,,,6093,,1506,5720,,,,,6680,2381,2258,,,4314,12360,12270,8706,14006,,5484,4116,4464,,,,,14016,,,14501,2792,,10157
,13830,,804,,,,,,7634,,,,11575,2033,13660,,4651,8612,7124,,5706,,,,,,4174,1653,8025,,13869,,10121,13554,12661,8529,14586,,,14390,1043,,7798,,771,,1252,6608,6966,1930,,,,,6116,,1507,5721,,,,,6681,2382,2259,,,4315,12811,12271,8707,14007,,5485,4117,4465,,,,,14017,,,14502,2793,,10179
,13831,,805,,,,,,7635,,,,11576,2034,13661,,4652,8613,7125,,5707,,,,,,4175,1654,8047,,13892,,10142,13555,12662,8530,14587,,,14411,1044,,7799,,1190,,1273,6609,6967,1931,,,,,6440,,1527,5722,,,,,6703,2383,2260,,,4316,12834,12295,8708,14008,,5486,4118,4466,,,,,14037,,,14503,2794,,10180
,13832,,821,,,,,,7636,,,,11577,2035,13662,,4653,8614,7150,,5726,,,,,,4176,1655,8520,,13893,,10143,13556,12663,8531,14609,,,14412,1045,,7800,,1191,,1274,6610,6968,1932,,,,,6441,,1528,5723,,,,,6704,2384,2261,,,4317,12835,12296,8709,14029,,5487,4119,4487,,,,,14038,,,14504,2795,,10181
,13833,,822,,,,,,7637,,,,11597,2036,13663,,4654,8615,7175,,5727,,,,,,4177,1673,8524,,13894,,10144,13576,12664,8532,14610,,,14413,1046,,8245,,1192,,1275,6611,6990,1933,,,,,6465,,1529,5724,,,,,6705,2385,2262,,,4318,12836,12695,8727,14030,,5488,4141,4488,,,,,14039,,,15053,2796,,10182
,13834,,823,,,,,,7638,,,,11598,2055,13664,,4655,8616,7601,,5728,,,,,,4195,1674,8525,,13895,,10145,13577,12665,8533,14611,,,14414,1047,,8268,,1193,,1276,6630,6991,1934,,,,,6466,,1530,5725,,,,,6706,2386,2263,,,4341,12837,12696,8728,14031,,5489,4142,4489,,,,,14040,,,15054,2817,,10204
,13835,,824,,,,,,7639,,,,11599,2056,13665,,4673,8617,7626,,5729,,,,,,4196,1675,8526,,13916,,10167,13578,12666,8534,14635,,,14415,1048,,8269,,1196,,1277,6631,6992,1953,,,,,6467,,1531,5744,,,,,6729,2387,2264,,,4342,12838,12697,8729,14032,,5506,4143,4490,,,,,14041,,,15077,2818,,10205
,13855,,825,,,,,,7640,,,,11600,2057,13666,,4674,8637,7627,,5730,,,,,,4197,1676,8544,,13917,,10168,13579,12687,8535,14636,,,14436,1064,,8270,,1213,,1298,6634,6993,1954,,,,,6468,,1532,5745,,,,,6730,2406,2265,,,4865,12839,12698,8730,14033,,5507,4144,4491,,,,,14042,,,15078,2819,,10206
,13856,,826,,,,,,7657,,,,11601,2058,13667,,4675,8638,7649,,5731,,,,,,4198,1677,8545,,13918,,10169,13580,12688,8553,14660,,,14437,1065,,8271,,1214,,1299,6635,7016,1955,,,,,6489,,1533,5746,,,,,6754,2407,2285,,,4866,12859,12718,8731,14034,,5508,4145,4963,,,,,14062,,,15079,2820,,10626
,13857,,827,,,,,,7658,,,,11602,2059,13685,,4676,8639,7650,,5732,,,,,,4199,1678,8546,,13919,,10192,13581,12689,8554,14661,,,14438,1066,,8272,,1215,,1300,7056,7017,1956,,,,,6490,,1552,5747,,,,, ,2408,2286,,,4867,12860,12719,8732,14055,,5509,4165,4964,,,,,14063,,,15101,3293,,10627
,13858,,828,,,,,,7659,,,,11622,2060,13686,,4677,8640,7651,,5752,,,,,,4200,1679,8547,,13920,,10193,13582,12690,8555,14685,,,14439,1067,,8273,,1216,,1301,7057,7041,1957,,,,,6491,,1553,5748,,,,,,2409,2287,,,4889,12861,12720,8733,14056,,5510,4166,4965,,,,,14064,,,15102,3294,,10628
,13859,,829,,,,,,7660,,,,11623,2061,13687,,4678,8641,7652,,5753,,,,,,4201,1699,8548,,13921,,10643,13601,12691,8556,15184,,,14440,1068,,8274,,1217,,1323,7058,7491,1958,,,,,6492,,1554,5749,,,,,,2410,2288,,,4890,12862,12721,8734,14057,,5511,4167,4966,,,,,14065,,,15103,3295,,10651
,13860,,846,,,,,,7661,,,,11624,2080,13688,,4679,8642,7653,,5754,,,,,,4202,1700,8549,,13941,,10644,13602,12713,8557,15185,,,14462,1069,,8291,,1218,,1324,7080,7541,1959,,,,,6493,,1555,5750,,,,,,2411,2289,,,4891,12863,12722,8751,14058,,5512,4168,4987,,,,,14066,,,15104,3296,,10652
,13861,,847,,,,,,7662,,,,11625,2081,13689,,4699,8643,7674,,5755,,,,,,4220,1701,8550,,13942,,10645,13603,13214,8558,15186,,,14463,1070,,8292,,1219,,1325,7081,7542,1978,,,,,6513,,1556,5769,,,,,,2412,2290,,,4892,12864,12723,8752,14059,,5513,4169,4988,,,,,14067,,, ,3317,,10653
,13881,,848,,,,,,7663,,,,11626,2082,13690,,4700,8661,7675,,5756,,,,,,4221,1702,8551,,13943,,10646,13604,13215,8559,15187,,,14464,1071,,8293,,1220,,1348,7082,7564,1979,,,,,6514,,1557,5770,,,,,,2431,2310,,,4893,12865,12743,8753,14080,,5514,4170,4989,,,,,14089,,,,3318,,10654
,13882,,849,,,,,,7664,,,,11627,2083,13691,,4701,8662,7676,,5757,,,,,,4222,1703,8569,,13944,,10666,13605,13237,8560,15210,,,14487,1072,,8294,,1221,,1349,7083,7566,2479,,,,,6515,,1558,5771,,,,,,2432,2311,,,4914,12866,12744,8754,14081,,5530,4190,4990,,,,,14090,,,,3319,,10675
,13883,,850,,,,,,7665,,,,11647,2084,13692,,4725,8663,7677,,5778,,,,,,4223,1704,8570,,13945,,10667,13606,13238,8578,15211,,,14488,1073,,8295,,1238,,1350,7084,7567,2480,,,,,6516,,1559,6221,,,,,,2433,2312,,,4915,12884,12745,8755,14082,,5531,4191,4991,,,,,14091,,,,3320,,10676
,13884,,851,,,,,,7683,,,,11648,2085,13693,,5151,8664,7678,,5779,,,,,,4224,1705,8571,,13966,,10668,13607,13239,8584,15212,,,14984,1089,,8296,,1239,,1822,7085,7590,2481,,,,,6517,,1577,6222,,,,,,2434,2313,,,4916,12885,12746,8756,14083,,5532,4192,4992,,,,,14092,,,,3321,,10677
,13885,,852,,,,,,7684,,,,11649,2086,13710,,5152,8665,7699,,5780,,,,,,4225,1724,8572,,13967,,10669,13626,13240,8585,15235,,,14985,1090,,8297,,1240,,1823,7086,7591,2482,,,,,6518,,1578,6245,,,,,,2435,2314,,,4917,12886,12747,8757,14105,,5533,4193,5011,,,,,14116,,,,3341,,10678
,13886,,853,,,,,,7685,,,,11650,2087,13711,,5176,8666,7700,,5781,,,,,,4226,1725,8573,,13968,,10670,13627,13241,8980,15236,,,14986,1091,,8298,,1241,,1847,7087,7592,2483,,,,,6519,,1579,6246,,,,,,2436,2315,,,4918,12887,12748,8758,14106,,5534,4194,5012,,,,,14563,,,,3342,,10679
,13906,,871,,,,,,7686,,,,11651,2106,13712,,5177,8667,7701,,6252,,,,,,4227,1726,8574,,13969,,10671,13628,13261,9003,15260,,,14987,1092,,8299,,1242,,1848,7104,7615,2484,,,,,6538,,1580,6247,,,,,,2456,2336,,,4939,12888,12768,8759,14107,,5535,4216,5013,,,,,14564,,,,3343,,10680
,13907,,872,,,,,,7687,,,,11652,2107,13713,,5178,8668,7702,,6253,,,,,,4244,1727,8575,,13992,,10690,13629,13262,9004,15261,,,15012,1093,,8316,,1243,,1849,7105,7616,2504,,,,,6539,,1581,6248,,,,,,2457,2337,,,4940,12889,12769,8778,14108,,5536,4217,5014,,,,,14588,,,,3344,,10699
,13908,,873,,,,,,7688,,,,11671,2108,13714,,5179,8686,7703,,6254,,,,,,4245,1728,8576,,13993,,10691,13630,13263,9005,15285,,,15013,1094,,8317,,1244,,1850,7106,7617,2505,,,,,6540,,1582,6249,,,,,,2458,2338,,,4941,12890,12770,8779,14555,,5537,4218,5015,,,,,14589,,,,3345,,10700
,13909,,874,,,,,,7689,,,,11672,2109,13715,,5201,8687,7724,,6255,,,,,,4246,1729,8577,,14466,,10692,13631,13264,9006,15310,,,15014,1095,,8318,,1245,,1851,7107,7641,2506,,,,,6541,,1583,6251,,,,,,2459,2786,,,4942,12891,12771,8780,14556,,5538,4219,5036,,,,,14590,,,,3346,,10701
,13910,,875,,,,,,8110,,,,11673,2110,13716,,5202,8688,7725,,6256,,,,,,4247,1730,8593,,14467,,10693,13632,13265,9027, ,,,15037,1096,,8319,,1246,,1852,7108, ,2507,,,,,6542,,1602,6269,,,,,,2460,2787,,,4943,12908,12772,8781,14557,,5539,4717,5037,,,,,14612,,,,3366,,10702
,14380,,876,,,,,,8134,,,,11674,2111,13717,,5203,8689,7726,,6277,,,,,,4248,1731,8594,,14468,,10694,13633,13266,9028,,,,15038,1097,,8320,,1263,,1873,7109,,2508,,,,,6543,,1603,6270,,,,,,2461,2788,,,5490,12909,12773,8782,14558,,5555,4718,5038,,,,,14613,,,,3367,,10703
,14381,,877,,,,,,8135,,,,11675,2112,13718,,5204,8690,7727,,6278,,,,,,4249,1749,8595,,14469,,10695,13652,13287,9029,,,,15039,1098,,8321,,1264,,1874,7110,,2509,,,,,6544,,1604,6271,,,,,,2958,2789,,,5491,12910,12793,8783,14580,,5556,4719,5039,,,,,14614,,,,3368,,10704
,14382,,895,,,,,,8136,,,,11676,2132,13739,,5205,8691,7728,,6279,,,,,,4250,1750,8596,,14491,,10696,13653,13288,9030,,,,15062,1113,,8322,,1265,,1875,7111,,2529,,,,,6545,,1605,6272,,,,,,2959,2810,,,5492,12911,12794,8804,14581,,5557,4741,5040,,,,,14615,,,,3369,,10705
,14383,,896,,,,,,8159,,,,11677,2133,13740,,5225,8692,7750,,6280,,,,,,4251,1751,8597,,14492,,10697,13654,13289,9031,,,,15063,1114,,8323,,1266,,1898,7112,,2530,,,,,6562,,1606,6273,,,,,,2960,2811,,,5515,12912,12795,8805,14582,,5558,4742,5061,,,,,14616,,,,3370,,10706
,14384,,897,,,,,,8160,,,,11696,2134,13741,,5226,8693,7751,,6281,,,,,,4252,1752,8598,,14493,,10715,13655,13290,9032,,,,15064,1115,,8324,,1267,,1899,7129,,2531,,,,,6563,,1607,6274,,,,,,2982,2812,,,5516,12913,12796,8806,14583,,5559,4743,5062,,,,,14637,,,,3371,,10725
,14405,,898,,,,,,8161,,,,11697,2135,13742,,5227,8694,7752,,6302,,,,,,4269,1753,8599,,14494,,10716,13656,13291,9052,,,,15087,1116,,8342,,1268,,1900,7130,,2532,,,,,6564,,1608,6275,,,,,,2983,2813,,,5517,12914,12797,8807,14605,,5560,4744,5063,,,,,14638,,,,3391,,10726
,14406,,899,,,,,,8162,,,,11698,2136,13743,,5228,8711,8251,,6303,,,,,,4270,1754,8600,,14495,,10717,13657,13292,9053,,,,15088,1117,,8343,,1269,,1924,7131,,2533,,,,,6565,,1631,6276,,,,,,2984,2814,,,5540,12915,12798,8808,14606,,5561,4766,5064,,,,,14639,,,,3392,,10727
