1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4535,509,4312,377,14484,7926,660,8193,6748,6934,945,5168,6776,10605,7129,2430,5244,273,2039,411,3791,7494,11699,14455,5102,12542,108,7747,9332,2119,11280,2697,48,12657,5657,5044,117,5678,8391,8830,1638,6653,259,3746,8671,365,10645,957,1148,527,10853,2932,2396,4636,5538,6546,9510,11780,13596,10347,11759,463,41,6436,4340,7768,2311,4457,4383,14873,6419,12481,7644,10876,2943,275,11483,5374,12423,1667,5671,4106,1754,2773,7255,13209,7851,8644,12291,4705,6153,7237,7398,10775,10013,7783,9104,31,8290
4536,510,4313,378,14485,7927,661,8194,7295,6935,946,5169,6777,10606,7130,2431,5266,274,2061,412,3815,7518,11700,14456,5124,12543,109,7772,9333,2120,11281,2698,71,12681,5658,5045,118,5679,8416,8831,1660,6654,260,3747,8694,366,10646,958,1149,528,10854,2955,2947,4637,5539,6547,9511,11802,13597,10348,11781,464,42,6437,4341,7769,2332,4458,4384,14874,6440,13031,7645,10877,2963,276,11484,5397,12445,2215,5672,4107,1755,2774,7256,13233,7874,8645,12292,4729,6154,7259,7399,10795,10014,7784,9105,32,8291
4559,511,4314,379,14486,8453,662,8765,7296,6958,967,5170,6801,10607,7131,2452,5267,294,2062,432,4364,7519,11701,14457,5125,12544,110,7773,9334,2121,11282,2723,72,12682,5680,5067,119,5703,8417,8832,1661,6655,261,3748,8695,367,10647,959,1150,529,10855,2956,2948,4638,5540,6570,9512,11803,13598,10349,11782,465,43,6438,4342,7770,2333,4459,4406,14875,6441,13055,7646,10901,2964,277,11485,5398,12446,2216,5673,4606,1778,2775,7257,13234,7875,8646,12293,4730,6155,7260,7400,10796,10033,7785,9106,33,8292
4560,512,4335,380,14509,8476,685,8766,7297,6959,968,5193,6802,10608,7132,2453,5268,295,2063,433,4365,8068,11723,14479,5126,12567,131,8296,9356,2122,11303,3195,471,12707,5681,5068,120,5704,8440,8854,1662,6656,282,3770,8696,368,10648,982,1151,530,10856,2957,2949,4639,5541,6571,10058,11804,13621,10371,11783,466,62,6439,4343,7771,2334,4481,4407,14897,6442,13056,7670,10902,2965,278,11486,5399,12447,2239,5674,4607,2301,2776,7855,13783,7899,8647,12294,4754,6177,7261,7422,10797,10034,7786,9107,49,8314
4561,531,4336,381,14510,8477,686,8767,7298,7458,969,5194,6826,11180,7154,2454,5269,296,2064,434,4385,8069,11724,14480,5127,12568,132,8297,9357,2123,11304,3196,472,13204,5682,5069,121,6253,8441,8855,1663,6657,283,3771,8697,369,10669,983,1173,551,10878,2980,2970,4640,5564,6572,10059,11805,13622,10372,11784,467,63,6456,4344,7793,2335,4482,4408,14898,6443,13057,8218,10903,2966,279,11487,5400,12448,2240,5675,4608,2302,2777,7856,13807,7900,8672,12316,4755,6178,7262,7423,10798,10035,7787,9108,50,8315
4581,532,4337,382,14511,8478,687,8768,7319,7483,970,5195,6827,11181,7155,2455,5270,297,2065,435,4386,8092,11725,14481,5128,12569,133,8320,9358,2143,11305,3220,495,13205,6255,5093,122,6254,8442,8856,1686,6658,284,3772,8719,370,10670,984,1174,552,10879,2981,2971,4661,5565,6595,10060,11827,13623,10373,11807,468,64,6457,4366,7794,2336,4483,4930,14899,6444,13078,8219,10926,2967,280,11488,5401,12449,2241,5697,4631,2303,2778,7857,13808,8423,9193,12317,5304,6179,7263,7424,10799,10036,7788,9129,51,8316
4582,533,4338,398,15059,8479,711,8769,7320,7484,971,5218,7326,11182,7156,2456,5291,298,2087,436,4387,8093,11726,14482,5149,12570,134,8321,9906,2144,11306,3221,496,13206,6256,5643,138,6278,8443,8857,1687,6677,285,3773,8720,390,10671,1007,1175,553,10880,2982,2972,4662,6086,6596,10061,11828,13646,10397,11808,488,65,6458,4367,7795,2337,4484,4931,14900,6465,13079,8220,10927,2968,281,11509,5422,12470,2242,5698,4632,2304,2799,7880,13809,8424,9194,12318,5305,6180,7284,7425,10800,10037,7789,9130,52,8317
4583,534,4339,399,15060,8501,712,8790,7321,7485,972,5219,7327,11183,7180,3029,5292,299,2088,437,4388,8094,11727,15056,5150,12592,135,8322,9907,2145,11877,3222,497,13227,6257,5644,139,6279,8465,8879,2260,6678,286,3796,8721,391,10672,1582,1176,554,10881,2983,2973,4663,6087,6597,10083,11829,13647,10896,11809,489,66,6459,4368,8342,2881,4506,4932,14923,6466,13080,8242,10928,2990,300,11510,5423,12471,2264,5699,4633,2305,2800,7881,13832,8425,9218,12319,5329,6202,7285,7447,10821,10038,7790,9131,53,8339
4584,535,4360,400,15084,8502,736,8791,7322,7508,992,5220,7351,11205,7704,3052,5293,319,2089,457,4389,8117,11748,15057,5151,12593,136,8323,9908,2146,11878,3245,498,13228,6258,5645,140,6303,8466,8880,2261,6679,287,3797,8745,392,10673,1583,1199,555,10904,3005,2974,4664,6088,6598,10084,11853,14196,10897,12382,490,67,6460,4369,8343,2882,4507,4955,14924,6467,13081,8243,10951,2991,301,11511,5424,12472,2265,5700,4634,2326,2801,7882,13833,8426,9219,12320,5330,6203,7286,7448,10822,10062,7808,9132,54,8340
4585,536,4361,401,15085,8503,737,8792,7323,7509,993,5743,7352,11206,7705,3053,5294,320,2090,458,4390,8118,11749,15058,5152,12594,155,8346,9931,2147,11879,3246,519,13229,6280,5667,141,6304,8467,8881,2262,6680,288,4320,9295,393,10694,1607,1200,556,11426,3006,2994,4665,6111,6619,10085,11854,14197,10898,12383,491,87,6461,4392,8344,2883,4508,4956,14925,6468,13082,8244,11501,2992,302,11512,5425,12473,2266,5724,4656,2327,2824,8480,13834,8448,9220,12341,5355,6204,7287,7449,10823,10063,7809,9133,55,8341
4586,537,4362,402,15086,8504,761,8793,7324,7510,994,5767,7353,11207,7728,3054,5295,321,2113,459,4391,8119,11750,15081,5153,12595,156,8347,9932,2148,11880,3247,520,13230,6281,5668,142,6329,8468,8882,2263,6681,289,4321,9296,394,10695,1608,1201,576,11427,3007,2995,4686,6112,6620,10086,12353,14221,10899,12384,492,88,6462,4393,8345,2884,4509,4957,14950,6469,13104,8245,11502,2993,303,11513,5426,12474,2267,6200,4657,2328,2825, ,13858,8449,9243,12342,5930,6205,7288,7999,10824,10534,7810,9134,56,8365
5160,538,4363,403,15108,8526,762,8794,7344,7511,995,5768,7376,11208,7729,3055,5317,322,2114,460,4409,8120,11751,15082,5154,12596,157,8348,9933,2694,11881,3248,521,13231,6282,5669,143, ,8490,8904,2285,6682,309,4322,9319,395,10696,1632,1224,577,11428,3008,2996,4687,6113,6621,10087,12378,14222,10900,12406,493,89,6463,4394,8367,2885,4510,4980,15497,6993,13105,8246,11526,3015,304,12061,5447,12475,2289,6225,4658,2329,2849,,14408,8450,9244,12343,5955,6228,7309,8000,10825,10535,7811,9154,57,8366
5161,557,4911,404,15109,8527,787,8815,7345,7533,996,5769,7377,11209,7730,3056,5318,323,2115,461,4410,8744,11752,15083,5174,12617,158,8372,9934,2695,11882,3270,522,13232,6283,5670,144,,8491,8905,2286,6683,310,4323,9320,396,10697,1633,1225,578,11429,3030,2997,4688,6114,6622,10088,12379,14246,10920,12407,494,90,6464,4916,8368,2886,4531,4981,15498,7017,13106,8268,11527,3016,325,12062,5448,12497,2290,6226,4659,2330,2850,,14433,8451,9245,12344, ,6229,7310,8023,10846,10536,7812,9155,73,8865
5185,558,4912,405,15110,8528,1259,8816,7346,7534,997,5770,7378,11230,7731,3077,5319,324,2116,462,4411, ,11774,15106,5175,12618,159,8373,9956,2696,11903,3271,523,13252,6305,5692,145,,8492,8906,2287,6684,311,4324,9321,417,10698, ,1723,579,11451,3031,2998,4689,6115,6645,10108,12402,14247,10921,12408,513,91,6482,4917,8369,2887,4532,4982,15499,7018,13107,8269,11528,3415,326,12063,5449,12498,2291,6227,4660,2351,2874,,14434,8452,9246,12867,,6753,7311,8024,10847,10560,7813,9156,74,8866
5186,559,4913,406,15111,8551,1260,8817,7347,7535,998,5792,7379,11231,7753,3078,5320,346,2139,1008,4412,,11775,15107,5176,12619,160,8397,9957,2718,11904,3272,543,13253,6306,5693,146,,8493,8907,2288,6703,312,4345,9344,418,10719,,1724,580,11452,3032,3020,4711,6116,6646,10109,12403,14271,10922,12409,514,111,6483,4918,8370,2907,4533,4983,15500,7040,13130,8270,11551,3416,327,12084,5450,12499,2292,6249,4681,2352,2875,,14458,8473,9247,12868,,6754,7312,8025,10848,10561,7814,9157,75,8867
5209,560,4935,423,15135,8552,1261,8818,7348,7536,1018,5793,7401,11232,7754,3079,5321,347,2140,1009,4413,,11776, ,5177,12620,161,8398,9958,2719,11905,3273,544,13254,6307,5694,147,,8516,8929,2312,6704,313,4346,9345,419,10720,,1725,581,11453,3033,3021,4712,6135,6647,10110,12404,14272,10923,12432,515,112,6484,4919,8371,2908,4556,4984,15523,7041,13131,8271,11552,3417,328,12085,5474,12500,2314,6250,4682,2353,2900,,14483,8474,9248,12891,,6778,7313,8047,10849,10562,7815,9158,76,8868
5210,561,4936,424,15136,8553,1262,8819,7349,7558,1019,5794,7402,11233,7755,3080,5866,348,2141,1010,4414,,12322,,5178,13143,180,8921,9959,2720,11906,3274,545,13255,6308,5695,162,,8517,8930, ,6705,314,4347,9370,420,10721,,1747,601,11454,3057,3022,4713,6136,6670,10111,12405,14871,10924,12433,516,113,6485,4940,8392,2909,4557,5006,15524,7042,13656,8294,11553,3439,329,12086,5998,13045,2315,6251,4683,2354,2925,, ,8475,9249,12892,,6779,7836,8048,10850,10585,7833,9159,77,8889
5211,562,4937,425, ,9078,1263,8840,7350,7559,1020,5795,7403,11234,7756,3081,5867,371,2164,1032,4415,,12323,,5179,13144,181,8922,9980,2721,11907,3295,546,13256,6330,5718,163,,8518,8931,,6706,335,4348, ,421,10722,,1748,602,11455,3505,3046,4714,6137,6671,10112,12427, ,10925,12434,517,114,6486,4941,8393,2910,4558,5007,15525,7043,13680,8295,11576,3440,349,12087,5999,13046,2316,6252,4684,2355,3326,,,8498,9269,12893,,6780,7837,8049,10871,10586,7834,9179,78,8890
5811,563,4938,426,,9101,1284,8841,7370,7560,1021,5796,7404,11806,7778,3082,5868,372,2165,1033,4416,,12324,,5199,13145,182,8945,9981,2722,11927,3296,547,13257,6331,5719,164,,8541,8932,,6707,336,4349,,443,11244,,1749,603,11456,3506,3047,4735,6138,7170,10113,12428,,10945,13007,518,137,6487,4942,8394,2911,5057,5556,15549,7044,13681,8844,11577,3441,350,12088,6000,13047,2317,6271,4685,2377,3350,,,8499,9270,12894,,6803,7838,8050,10872,10587,7835,9180,79,8891
 ,582,4939,427,,9102,1285,8842,7371,7561,1022,5818,7405,11831,7779,3103,5869,373,2166,1034,4435,,12325,,5200,13168,183,8946,9982,2743,11928,3297,548,13258,6855,6268,165,,8542,8954,,6708,337,4350,,444,11245,,1750,604,11476,3529,3571,4736,6139,7171,10133,12429,,10946,13008,539,638,6510,4943,8395,2912,5058,5557,15550,7065,13682,8845,12126,3442,351,12108,6001,13048,2840,6272,4706,2378,3351,,,8500,9271,12915,,6804,7859,8072,10873,10588,7839,9181,80,8892
,583,4960,428,,9103,1286,8843,7372,7583,1023,5819,7426,11832,7780,3104,5870,848,2190,1035,4436,,12326,,5201,13169,184,8947,9983,2744,11929,3298,549,13278,6856,6269,166,,8543,8955,,6709,338,4370,,445,11246,,1751,605,11477,3530,3572,4737,6140,7172,10134,12452,,10947,13009,540,639,6984,4944,8396,2933,5081,5580, ,7066,13705,8869,12127,3463,352,12109,6022,13069,2841,6273,4707,2379,3352,,,8524,9272,12916,,6805,7860,8073,10874,10610,8386,9182,81,8893
,584,4961,429,,9126,1287,9389,7373,7584,1043,5820,7427,11833,7781,3105,5891,871,2639,1036,4437,,12347,,5223,13170,185,8948,9984,2745,11930,3299,567,13279,6857,6270,167,,9015,8956,,6710,339,4371,,446,11268,,1772,606,11478,3531,3573,4738,6141,7195,10135,12453,,10948,13032,541,640,6985,4965,8418,2934,5082,5581,,7067,13706,8870,12151,3464,353,12110,6023,13070,2842,6274,4708,2380,3353,,,8525,9273,12917,,6828,7861,8074,10875,10611,8387,9183,97,8914
,585,4962,430,,9127,1288,9390,7397,7585,1044,5821,7428,11856,7782,3106,5892,872,2640,1037,4438,,12348,,5224,13171,186,8971,10559,2746,11931,3321,568,13280,6879,6293,168,,9016,9380,,6729,360,4372,,469,11269,,1773,607,11479,3554,3574,4761,6142,7196,10136,12478,,10949,13033,542,641,7009,4966,8419,2935,5083,5582,,7068,13707,8871,12152,3465,851,12111,6024,13071,2864,6275,4709,2402,3354,,,9047,9294,12918,,6829,7862,8075,11349,10612,8388,9184,98,8915
,586,4963,431,,9128,1309,9391,7898,8082,1045,5844,7429,11857,7804,3107,5893,873,2662,1057,4439,,12349,,5225,13193,205,8972,10584,2747,11932,3322,569,13281,6880,6294,169,,9017,9381,,6730,361,4373,,470,11270,,1774,1128,11480,3555,3595,4762,6160,7197,10137,13003,,10950,13034,564,663,7010,4967,8420,2936,5084,5605,,7069,13708,8894,12153,3466,852,12112,6025,13072,2865,6276,4710,2403,3355,,,9048,9297,12919,,6830,7863,8624,11370,10613,8389,9205,99,8916
,587,4985,447,,9151,1310,9392,7919,8083,1046,5845,7430,11858,7805,3654,5894,874,2663,1058,4440,,12350,,5676,13194,206,8973,10609,2748,12502,3323,570,13282,6881,6295,170,,9040,9405,,6731,362,4374,,940,11271,,1775,1129,11481,3556,3596,4763,6161,7198,10138,13004,,10970,13058,565,664,7011,4968,8421,2937,5106,5606,,7070,13730,8895,12176,3467,853,12113,6026,13073,2866,6277,4731,2904,3373,,,9049,9322,12920,,6853,7864,8625,11371,10614,8390,9206,100,8917
,588,4986,448,,9152,1311,9393,7920,8107,1047,6369,7450,12482,7806,3677,5895,895,2664,1059,4441,,12351,,5677,13195,207,8997, ,2768,12503,3324,571,13283,6882,6318,171,,9041,9406,,6732,363,4395,,941,11272,,1776,1152,11503,3557,3597,4787,6162,7219,10158,13005,,10971,13059,566,665,7031,4969,8444,2958,5107,5607,,7090,13731,8896,12177,3488,854,12114,6047,13074,2867,6296,4732,2926,3374,,,9050,9346,12940,,6854,7884,8648,11372,10632,8408,9207,101,8918
,608,4987,449,,9153,1312,9394,7921,8108,1070,6394,7451, ,7829,3678,5896,896,2665,1060,4461,,12352,,5701,13196,208,9022,,2769,12504,3348,572,13305,6904,6319,172,,9042,9407,,6733,834,4396,,965,11273,,1777,1153,11504,3580,3598,5236,6163,7220,10159,13027,,10972,13632,589,666,7032,4991,8969,2959,5108,5608,,7091,13732,8919,12178,3489,875,12133,6048,13094,2889,6297,4733,2927,3375,,,9051,9347,12941,, ,7885,8649,11373,10633,8409,9208,102,8939
,609,4988,450,,9176,1313,9414,7922,8109,1071,6420,7452,,7830,3679,5916,897,2686,1061,4462,,12372,,5702,13197,230,9546,,2770,12505,3349,573,13306,6905,6320,187,,9043,9429,,7253,835,4397,,966,11274,,1797,1154,11505,3581,3599,5261,6164,7221,10160,13028,,10973,13633,590,667,7033,4992,8970,2960,5109,6206,,7092,13756,8920,12751,3493,876,12134,6049,13095,2890,6298,4734,2928,3376,,,9052,9818,12942,,,7886,8650,11374,10634,8410,9209,103,8940
,610,5560,451,,9177,1335,9415,7923,8110,1072,6445,7453,,7831,3680,5917,898,2687,1062,4463,,12373,,5725,13217,231,9570,,2771,12506,3795,574,13307,6906,6343,188,,9065,9430,,7254,836,4398,,990,11293,,1798,1155,11506,3582,3619,5262,6165,7222,10161,13029,,10974,13634,591,688,7034,4993,8993,2961,5110,6207,,7093,13757,9470,12752,3513,877,12135,6050,13096,2891,6299,4756,2929,3377,,,9072,9819,12943,,,7887,8673,11375,10635,8411,9233,104,8941
,611,5561,452,,9178,1336,9416,7924,8132,1095,6470,7454,,8329,3681,5918,921,2688,1081,4464,,12374,,5726,13218,256,9571,,2772,12507,3819,592,13308,6907,6344,189,,9066,9431,,7258,837,4399,,991,11294,,1799,1177,11507,3605,3620,5263,6166,7223,10162,13030,,10975,13657,614,689,7035,4994,8994,2962,5130,6230,,7094,13781,9494,12776,3518,878,12136,6051,13097,2892,6300,4757,2950,3378,,,9073,9820,12944,,,7888,8674,11395,10636,8412,9234,105,8942
,612,5562,453,,9703,1337,9417,7943,8133,1096, ,7455,,8330,3702,5919,922,2689,1082,4465,,12375,,5727,13219,634,9572,,3318,12527,3820,593,13332,6929,6918,190,,9067,9432,,7278,858,4420,,1015,11295,,1800,1178,11529,3606,3621,5264,6185,7244,10183,13053,,10995,13658,615,690,7036,5017,8995,2984,5131,6231,,7118,13782,9495,12777,3538,879,12137,6071,13098,2914,6301,5231,2951,3379,,,9074,9843,12945,,,7889,8675,11396,10637,8413,9657,123,8943
,613,5563,454,,9726,1338,9418,7944,8134,1097,,7477,,8331,3703,5920,923,2690,1083,4466,,12376,,5728,13220,659,9595,,3319,12528,3821,594,13853,6930,6919,191,,9068,9453,,7279,859,4421,,1016,11296,,1801,1179,11530,3607,3622,5265,6186,7245,10184,13054,,10996,13683,1014,1265,7037,5018,8996,2985,5132,6232,,7642,14306,9520,12778,3539,880,12138,6072,13099,2915,6302,5232,2952,3380,,,9075,9844,12966,,,7890,8698,11397,10638,8414,9680,124,8964
,1105,5585,455,,9727,1360,9419,7945,8135,1521,,7478,,8353,3704,5942,947,2691,1084,4467,,12377,,5729,13221,683,9596,,3320,12529,3822,595,13854,6931,6943,192,,9069,9454,,7280,860,4422,,1017,11297,,1802,1180,12051,3608,3623,5286,6187,7246,10185,13629,,10997,14257,1038,11940,7038,5019,9018,2986,5133,6233,,7643,14307,9545,12801,3543,899,12139,6073,13100,2916,6321,5233,2953,3398,,,9076,9845,12967,,,7909,8699,11398,10639,8415,9681,125,8965
,1106,5586,456,,9728,1361,9439,7946,8136,1542,,7479,,8354,3705,5943,948,2711,1085,4964,,12398,,5748,13222,684,9597,,3343,12530,3844,596,13855,6932,6944,193,,9090,9455,,7281,861,4423,,1068,11298,,1823,1181,12052,3630,3624,5287,6188,7247,10186, ,,10998,14258,1039,11941,7039,5020,9019,2987,5134,6831,,7666,14308,10120,12802,3563,900,12160,6074,13121,2917,6322,5234,2954,3399,,,9077,9846,12968,,,7910,8700,11399,10640,8433,9682,126,8966
,1107,5587,473,,9751,1362,9440,7947,8157,1543,,7951,,8355,3706,5944,973,2712,1086,4989,,12399,,5749,13242,707,9622,,3344,12531,3845,597,13856,6954,7544,194,,9091,9456,,7282,862,4921,,1069,11299,,1824,1202,12053,3631,3644,5288,6189,7248,10187,,,10999,14282,1040,11965,7056,5518,9020,2988,5135,6832,,7667,14331, ,12803,3564,901,12161,6075,13122,2918,6323,5235,2975,3400,,,9098,9847,12969,,,7911,9250,11400,10658,8434,9704,127,8967
,1108, ,474,,9752,1363,9441,7948,8158,1544,,7952,,8356,3728,5945,1522,2713,1087,4990,,12400,,5750,13243,708,9647,,3345,12532,3846,598,13857,6955, ,195,,9092,9457,,7283,881,4922,,1094,11318,,1825,1203,12054,3632,3645,5289,6190,7269,10684,,,11000,14283,1041,12516,7057,5519,9021,3484,5136, ,,7668,14332,,13376,3565,902,12162,6096,13123,2940,6324,5256,2976,3401,,,9099,9848,12970,,,7912,9274,11420,10659,8435,9705,128,8968
,1109,,475,,9776,1386,9442,7949,8159,1545,,7953,,8377,3729,5969,1523,2714,1657,5008,,12401,,5751,13244,709,10196,,3346,12552,3847,599,13878,6956,,196,,9093,9478,,7302,882,4923,,12817,11319,,1826,1204,12055,3633,3646,5290,6711,7270,10685,,,11020, ,1042,12517,7058,5542,9044,3485,5155,,,7669,14333,,13377,3566,903,12163,6097,13124,2941,6325,5257,2977,3402,,,9100,9849,12992,,,7913,9275,11421,10660,8436,9706,129,8989
,1110,,476,,9777,1387,9443,7950,8160,1546,,7976,,8378,3730,6491,1548,2715,1658,5009,,12424,,5752,13245,710,10197,,3347,12553,3848,616,13879,6957,,197,,9094,9479,,7303,883,4945,,12818,11320,,1827,1205,12076,3634,3647,5311,6712,7271,10709,,,11021,,1063,12539,7059,5543,9045,3507,5156,,,7691,14356,,13401,3567,904,12164,6098,13125,2942,6822,5258,2978,3403,,,9123,9850,12993,,,7914,9298,11422,10661,8437,9707,130,8990
,1111,,477,,9801,1388,9444,7969,8161,1547,,7977,,8379,3731,6492,13394,2716,1659,5010,,12425,,5753,13718,731,10221,,3368,12554,3869,617,13880,7456,,213,,9115,9480,,7304,884,4946,,12840,11321,,1849,1206,12077,3655,3648,5312,6713,7272,10710,,,11022,,1064,12540,7060,5544,9046,3508,5157,,,7692,14357,,13402,3568,905,12165,6099,13669,3490,6823,5259,2979,3404,,,9124,9868,12994,,,7915,9299,11423,10662,8438,9708,148,8991
,1112,,478,,9802,1411,9464,7970,8182,1566,,7978,,8380,3732,6493,13395,2737,1681,5011,,12426,,5754,13719,732,10222,,3369,12555,3870,618,13881,7457,,214,,9116,9481,,7305,885,4947,,12841,11322,,1850,1231,12078,3656,3670,5313,6714,7273,10711,,,11023,,1065,12541,7061,5545,9070,3509,5158,,,7693,14358,,13403,3569,906,12190,6100,13670,3491,6824,5260,3000,3405,,,9125,9869,13018,,,7934,9300,11424,10663,8439,9729,149,8992
