99
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.61485481,0.42389774,0.29518467,-0.17899196,0.91690093,0.20030123,2.4017727,2.5003202,5.4436207,19.427401,11.94503,8.2352314,53.068966,46.448277,45,22.87096,1.3259548,1.3227304,4.6410389,29,10,0.29337749,1,0,0,6264,6264,6264
2,0.26578578,0.18522206,0.55733454,-0.40474436,0.28158876,0.66803288,3.5819829,1.5393414,4.7462721,82.384132,21.896532,15.259359,56.17091,131.81454,39.916363,48.350609,2.1145701,1.5196537,3.3707776,274,18,0.036283813,1,1,1,59400,59184,59400
3,0.76264858,0.71371841,0.84692681,0.29847014,0.19967639,0.39212236,0.43085784,0.6216554,0.31318247,17.40452,13.273532,12.421926,68.599998,139.13333,42.200001,26.280642,3.0094216,2.2303178,2.3317714,44,10,0.34570113,1,1,1,9720,9504,9720
4,0.92148715,0.23745599,-0.65529466,0.28710884,-0.38155934,0.58529466,3.1513071,1.5164809,5.3469968,70.202446,64.690659,16.669992,48.014286,96.714287,102.01428,55.34763,0.16477165,1.5944837,0.99066156,411,23,0.0019161338,1,1,1,90720,88776,90720
5,0.81790543,0.6720264,-0.43389329,0.38055784,0.16051765,0.80071616,4.0843582,1.0944104,6.0049996,14.66714,11.996333,9.8567047,56.555557,26.333334,141.88889,22.053432,5.365335,1.2304382,0.52216023,26,8,0.33343855,1,1,1,5832,5616,5832
6,0.89013904,0.74666679,-0.68838805,0.28725684,0.43885419,0.50101137,1.6928416,1.487293,4.0532756,17.295675,15.395556,12.914106,9.2222223,94.666664,84.555557,28.137337,5.1685038,1.6838261,5.9591465,54,8,0.34818324,1,1,1,11664,11664,11664
7,0.82476407,0.7717281,0.12428829,-0.50518483,0.39419937,0.75759333,1.8369612,2.0984533,5.4735918,26.313362,21.702316,20.306761,64.960396,18.683168,25.663366,42.870926,1.3322507,1.0942855,3.9913747,191,10,0.58474559,1,1,1,43632,41256,43632
8,0.26579663,0.25566494,0.19377549,0.2597698,0.086700514,0.9420476,1.3728466,0.26335335,3.3298867,54.347801,14.445463,13.894827,97.457146,20.885714,94.942856,35.119488,3.9797087,0.66008288,2.1199253,105,13,0.030125843,1,1,1,22680,22680,22680
9,0.82523263,0.54301625,0.026748337,0.79650187,-0.10603683,0.59466422,3.5009074,1.0188198,3.9697149,25.388821,20.951683,13.786542,128.80952,104.95238,79.095238,37.221031,4.8552785,1.8444608,1.7808251,125,12,0.54587615,1,1,1,27216,27000,27216
10,0.18816054,0.14251658,0.3140215,-0.20890529,-0.86277562,0.33670068,4.7040052,0.76385158,0.038716104,77.33622,14.551625,11.021694,52.257141,35.342857,80.714287,34.895077,3.7532866,0.77345937,4.92734,103,10,0.015851051,1,1,1,22680,22248,22680
11,0.8242113,0.69063288,-0.27996749,-0.29503861,-0.066114143,0.91115272,4.173079,1.0129812,5.8462014,29.067863,23.958061,20.075222,119.07317,87.146339,22.829268,46.325924,0.88403654,0.8377443,5.5440168,241,17,0.61500013,1,1,1,53136,52056,53136
12,0.7211833,0.54347956,-0.018608747,0.4624196,0.21125838,0.8609249,4.2274599,0.91410553,5.8290725,18.439989,13.298612,10.021757,110.85,40.349998,54,25.244877,1.6356542,2.4292536,3.1334567,39,11,0.4164581,1,0,0,8640,8424,8640
13,0.93351758,0.73928672,-0.38467136,0.36668086,-0.6801154,0.50499123,3.5842783,1.722724,5.9658909,27.428675,25.60515,20.277655,14.559633,129.85321,83.559631,44.596207,0.17064871,1.1205957,1.6935658,215,18,0.30644923,1,1,1,47088,46440,47088
14,0.77361912,0.54298854,-0.36393496,0.85515428,0.28305587,0.23694292,6.136775,0.63730139,5.3614273,17.400089,13.461042,9.4480495,37.833332,140.83333,104.16666,23.385086,4.2409034,2.3854308,0.29459026,31,7,0.41540945,1,1,1,7776,6696,7776
15,0.82554984,0.67210627,-0.018608747,0.4624196,0.21125838,0.8609249,0.59692943,0.89260477,4.2093349,21.451426,17.709221,14.417637,25.085106,65.744682,79.531914,33.236485,0.023464188,2.4080236,2.4763794,89,13,0.54289562,1,0,0,20304,19224,20304
16,0.87577367,0.42597896,-0.023800565,0.29300755,0.70786744,0.64226454,3.4484634,1.9776207,5.1210561,22.956047,20.104303,9.7787933,20.68,139.64,31.799999,31.253284,3.9594896,0.59676093,0.65579587,74,9,0.46214148,1,1,1,16200,15984,16200
17,0.87620538,0.71597201,0.15273982,-0.037065286,0.70791888,0.68858379,3.6166143,1.8730342,5.796998,19.878109,17.417307,14.232169,105.64286,66.714287,58.5,32.076115,3.3601954,2.7246714,5.3522906,80,13,0.52491158,1,0,0,18144,17280,18144
