,grain,FIP
0,1,2.856795736603443e-08
1,2,7.412329173248667e-08
2,3,2.084885559378204e-11
3,4,6.474232625497398e-06
4,5,4.6316658180502086e-08
5,6,4.7579641371520424e-08
6,7,4.243950465723916e-07
7,8,1.8785400841392985e-07
8,9,4.813045940323298e-06
9,10,1.119611926021778e-06
10,11,1.7948433961285138e-06
11,12,2.7665472095250194e-07
12,13,8.397532808870465e-06
13,14,1.2123536612680728e-07
14,15,3.0548746600512236e-07
15,16,2.29191135957286e-08
16,17,1.4738547724111685e-07
17,18,2.0428041433553574e-07
18,19,5.630339032850073e-06
19,20,7.215789492383849e-06
20,21,3.96873265560915e-06
21,22,8.074927425217149e-07
22,23,2.7702029562531814e-06
23,24,1.0766601473841078e-08
24,25,1.0062266798632281e-06
25,26,1.6322788808633053e-09
26,27,6.276992307838721e-07
27,28,4.4656005793035033e-07
28,29,6.586339083863763e-10
29,30,1.3426099375674412e-10
30,31,8.356172327288455e-07
31,32,1.0418738650644608e-06
32,33,8.040663658120503e-06
33,34,1.7285615892700224e-07
34,35,8.230017630494342e-06
35,36,4.076226335924804e-07
36,37,1.3768239078906811e-08
37,38,9.742558440348743e-09
38,39,7.993766272913423e-06
39,40,1.1495902220423363e-06
40,41,2.989279389289383e-07
41,42,1.2432557766577233e-06
42,43,3.496959322184857e-06
43,44,2.738720275670539e-08
44,45,2.6080437873025867e-08
45,46,5.599491536636398e-07
46,47,5.866877397761955e-06
47,48,7.029198817299018e-08
48,49,5.804683862435716e-09
49,50,2.122257130502869e-06
50,51,4.0866011700589435e-07
51,52,3.133434936197215e-07
52,53,5.476930283222796e-06
53,54,3.291813701573777e-07
54,55,7.440310096541471e-07
55,56,1.5840372874628337e-06
56,57,1.0629352483388001e-07
57,58,1.0701793824338788e-06
58,59,6.351949247058114e-07
59,60,1.5068755983718595e-06
60,61,2.9869159492289247e-07
61,62,5.293369261181122e-06
62,63,1.1654572807300218e-06
63,64,7.497759721315233e-06
64,65,3.385765225538773e-06
65,66,4.119777451555627e-08
66,67,2.737497442464486e-10
67,68,2.3195357001548803e-06
68,69,6.473630373870371e-08
69,70,3.9224906439259705e-08
70,71,3.779313809315722e-06
71,72,2.4767610911875383e-07
72,73,5.7374884080633665e-06
73,74,7.528629503909154e-08
74,75,7.239356710992178e-08
75,76,2.4305621553166253e-06
76,77,2.4628759115280825e-07
77,78,1.2897393790003305e-07
78,79,1.015844496814116e-06
79,80,3.3767546203163403e-07
80,81,2.02844643034509e-07
81,82,1.1452565634250277e-06
82,83,1.0624032048277696e-05
83,84,5.21906207029172e-06
84,85,1.4111286963133617e-07
85,86,1.1913754165699038e-06
86,87,8.579114543786221e-10
87,88,4.41461753898018e-06
88,89,2.1855209059463235e-08
89,90,9.096903490260912e-08
90,91,2.120305474305416e-07
91,92,1.8233785895940319e-07
92,93,3.31834978296862e-06
93,94,4.3239259827343986e-06
94,95,3.647988814967123e-06
95,96,1.834101293097573e-07
96,97,5.595605685631563e-07
97,98,5.576953539024507e-07
98,99,1.803365091096915e-06
