,grain,FIP
0,1,7.029015931737427e-07
1,2,1.0586641053349108e-08
2,3,2.405622576273649e-06
3,4,1.8984307137273299e-06
4,5,7.511600719580893e-06
5,6,6.557443058256142e-06
6,7,1.4065654399347901e-06
7,8,3.361255046092466e-08
8,9,1.8675657134240249e-06
9,10,4.18972635134048e-10
10,11,5.379012200076062e-07
11,12,2.8144268278581364e-06
12,13,4.490313124476111e-08
13,14,6.716664412986792e-06
14,15,2.7931740871172935e-12
15,16,6.238087198088341e-08
16,17,8.270337513531985e-06
17,18,1.7006146273850447e-06
18,19,2.840393306705578e-08
19,20,8.20828125787051e-06
20,21,5.680071266115648e-07
21,22,2.9498719826699645e-07
22,23,1.325916658097318e-09
23,24,3.1825928761113426e-08
24,25,8.908450656639608e-07
25,26,1.945773749056694e-08
26,27,2.436699210484785e-06
27,28,7.658835775193412e-06
28,29,2.2888788901228775e-06
29,30,1.1707102544967285e-06
30,31,6.000596616877386e-07
31,32,6.0774305999538796e-06
32,33,2.044400784993656e-06
33,34,1.1383273780958895e-07
34,35,1.6974510373464267e-06
35,36,1.3360040354415366e-06
36,37,3.8213455723721524e-07
37,38,1.4082276667741041e-09
38,39,4.049788645786176e-09
39,40,1.3516204589543551e-07
40,41,7.306054680226925e-06
41,42,1.7588108732589506e-07
42,43,5.3095256281129035e-06
43,44,1.8071014481523994e-06
44,45,2.5204412869246073e-06
45,46,2.950840234475699e-07
46,47,1.421120764898634e-07
47,48,2.2094229414722796e-07
48,49,5.812553582932767e-06
49,50,8.44753618364311e-08
50,51,5.501138233361966e-08
51,52,1.3949293202917757e-07
52,53,3.4866547294839874e-06
53,54,5.045680458349969e-06
54,55,4.018098603291335e-07
55,56,2.818576795475457e-07
56,57,1.3672092265867067e-06
57,58,6.750240405245669e-06
58,59,3.2288476489992445e-07
59,60,4.269427442940532e-06
60,61,3.6079081829044325e-07
61,62,3.6208261199676764e-08
62,63,4.767813419166547e-11
63,64,5.223564840402695e-08
64,65,7.566296804525795e-09
65,66,5.650518823016644e-06
66,67,7.304842292228739e-09
67,68,2.0023161821435233e-06
68,69,3.666064109506625e-08
69,70,1.4096624861576648e-07
70,71,6.167646091143229e-06
71,72,3.545238120506597e-08
72,73,7.690851039645913e-06
73,74,1.2368232973632189e-08
74,75,1.7136029236157594e-07
75,76,3.3293924049968905e-07
76,77,7.065536863448832e-06
77,78,4.2959098388635873e-10
78,79,6.471724005583192e-07
79,80,1.7412001307419733e-07
80,81,4.7810236846145e-07
81,82,8.804725302155777e-07
82,83,1.0248432493113166e-06
83,84,1.125276315892219e-06
84,85,4.053295274456836e-06
85,86,4.4168841738478426e-07
86,87,2.8026762466779962e-11
87,88,8.815624310699442e-06
88,89,8.54824857179206e-09
89,90,1.933814440622513e-06
90,91,2.1244053043469473e-10
91,92,1.230235358768732e-07
92,93,8.027198255430374e-06
93,94,1.0373272018524432e-07
94,95,6.425522527898622e-09
95,96,9.798135973168973e-07
96,97,6.939706668892009e-07
97,98,2.0725548521572093e-06
98,99,6.953699830110703e-06
99,100,3.119106965140064e-06
100,101,6.735812691850496e-08
101,102,2.6775967575190463e-07
102,103,7.299136819718347e-07
103,104,8.198110906272639e-06
104,105,8.877787545744188e-06
105,106,3.1827276251806355e-06
106,107,8.04238922823311e-06
107,108,2.6126013817081683e-06
108,109,1.4329499722951146e-06
109,110,1.7531984762724353e-07
110,111,7.190295572519591e-06
111,112,7.289770456224271e-07
112,113,3.0336619863928935e-06
