,grain,FIP
0,1,0.0005364211291951559
1,2,0.000747358436072621
2,3,0.0010271145845015134
3,4,0.0007784913718948951
4,5,0.00048336656612515445
5,6,0.000835350899955307
6,7,0.0004686012177501239
7,8,0.0006258509534451837
8,9,0.0006335377983496828
9,10,0.0012254799570924969
10,11,0.0005209663947650846
11,12,0
12,13,0.00047475384177360494
13,14,0.0002698465392565812
14,15,0.00047169596035346933
15,16,0.0002414196175650751
16,17,0.0007467300745793604
17,18,0.0006148045657914325
18,19,0.0004711567829074584
19,20,0.0011035250091866937
20,21,4.690832351219146e-05
21,22,0.001254678615378123
22,23,0.00014839229747530067
23,24,0.0005446817473591329
24,25,0
25,26,0.0010998215358877488
26,27,0.0006103376302420996
27,28,0.0004713081094176706
28,29,0.0011213441409125692
29,30,0.0007864838112816218
30,31,0.0008527813632266766
31,32,0.0005157705417032382
32,33,0.0005242586933021466
33,34,0.0004977690266016691
34,35,0.0005800175565935747
35,36,0.0005612686210608861
36,37,1.8507851575588156e-05
37,38,0.0006190040123716945
38,39,0.00019780791282794546
39,40,0.0002551795118858477
40,41,0.0008485121825136378
41,42,0.0003522833747070399
42,43,0.0008846677206741947
43,44,0.0006366284983783322
44,45,0.0006677739719043826
45,46,0.0007715530311672925
46,47,0.000669792828642418
47,48,0.0014336667257295926
48,49,0.0003954773324348089
49,50,0.0005990845951546285
50,51,0.000642211909841644
51,52,0.000782489822390165
52,53,0.0006170603781855628
53,54,0.0006676667375368462
54,55,0.0006410101530202486
55,56,0.00013644267522916478
56,57,0.0006342162095379168
57,58,0.0010354287484758645
58,59,0.00038579946910606393
59,60,0.0006414655417302748
60,61,0.0009681913375198311
61,62,0.0006883191813817547
62,63,0.00042100028726913316
63,64,0.00034420635535849307
64,65,0.0006989724345757058
65,66,0.0002751883345981877
66,67,0.0006489101206754855
67,68,0.0008266389132682681
68,69,0.000524485549200934
69,70,0.0011079876498851153
70,71,0.0011515068678981083
71,72,0.0012077413253288546
72,73,0.0007508718035566063
73,74,0.0003294752453868006
74,75,0.0005224819048442741
75,76,0.0005461272808264959
76,77,0.0004158750407567549
77,78,0.000358947457374115
78,79,0.0010149763032810783
79,80,0.0005246814519716367
80,81,0.0008141820441154702
81,82,0.00038808881690975997
82,83,0.0005749139646726316
83,84,0.00032750241921225304
84,85,0.0010967506449502458
85,86,0.0009441590757335087
86,87,0.0010408898197502333
87,88,0.0002458637870468438
88,89,0.00040424216119809293
89,90,0.0011772696054197006
90,91,0.0007280364280431872
91,92,0.00016468125440556304
92,93,0.0006103247605244479
93,94,0.00024241517249730897
94,95,0.0008399411098397276
95,96,0.0008543077433366894
96,97,0.0006882344002218565
97,98,0.0007501581660104164
98,99,0.0006836044163155379
99,100,0.0007503199471562127
100,101,0.00022995989963439347
101,102,0.0007211869534663197
102,103,0.00014483891331844306
103,104,0.0005221376216922514
104,105,0.0003415847505030989
