1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
 12026, 6521, 284, 3569, 14877, 71, 707, 4528, 341, 12958, 319, 2986, 185, 3970, 1708, 9541, 492, 10204, 2808, 10291, 3363, 188, 11422, 3268, 2162, 3663, 349, 4421, 503, 7112, 2769, 10850, 11380, 7065, 4689, 11319, 13855, 10010, 9972, 11961, 926, 7845, 1826, 12117, 11185, 4031, 30, 8529, 2836, 421, 6074, 4389, 8012, 2248, 11816, 11784, 7684, 4273, 818, 9537, 20, 8765, 5196, 2260, 4702, 1661, 6180, 4392, 795, 426, 2864, 4049, 9658, 11032, 11387, 11051, 9470, 12681, 8033, 1186, 14620, 9159, 10696, 9380, 10294, 8654, 414, 3402, 1278, 2940, 6623, 11907, 5861, 128, 1230, 7283, 4148, 7330, 7917, 5053, 59, 529, 4501, 3609, 11604
 12027, 7018, 285, 3570, 14878, 72, 708, 4529, 342, 12959, 320, 3537, 186, 3971, 1709, 9542, 493, 10205, 2831, 10311, 3388, 189, 11423, 3290, 2163, 3664, 350, 4422, 504, 7113, 2792, 10851, 11381, 7066, 4709, 11320, 13878, 10011, 9973, 11962, 927, 7870, 1827, 12118, 11686, 4032, 52, 8553, 2837, 422, 6075, 4411, 8013, 2272, 11817, 12332, 7685, 4295, 842, 9538, 21, 8766, 5197, 2261, 4703, 1685, 6181, 4393, 796, 427, 2887, 4050, 9659, 11033, 11388, 11052, 9471, 12704, 8034, 1209, 14621, 9160, 10697, 9381, 10295, 8676, 415, 3403, 1279, 2941, 6647, 12331, 5862, 129, 1231, 7284, 4149, 7331, 7918, 5054, 60, 530, 4502, 3610, 11605
 12028, 7019, 303, 3571, 14879, 73, 709, 4530, 364, 12960, 321, 3561, 208, 3995, 2257, 9566, 494, 10206, 2832, 10312, 3887, 190, 11445, 3291, 2184, 3665, 373, 4444, 526, 7114, 2793, 10852, 11382, 7090, 4710, 11321, 13879, 10012, 9974, 11963, 928, 7871, 1828, 12119, 11687, 4033, 53, 8554, 2838, 423, 6076, 4412, 8014, 2822, 11818, 12333, 7686, 4296, 843, 9539, 35, 8767, 5219, 2809, 4726, 1686, 6182, 4414, 819, 428, 2888, 4074, 9682, 11034, 11389, 11053, 9472, 12705, 8555, 1210, 14622, 9161, 10698, 9403, 10296, 8677, 416, 3426, 1280, 2942, 6648, 12356, 5863, 130, 1705, 7285, 4172, 7332, 7919, 5075, 81, 531, 4525, 3634, 11624
 12051, 7020, 304, 3572, 14901, 74, 710, 4531, 365, 13535, 322, 3562, 209, 3996, 2282, 9567, 495, 10228, 3380, 10313, 3888, 191, 11446, 3292, 2185, 3688, 374, 4445, 527, 7115, 2794, 10874, 11383, 7590, 4711, 11894, 13880, 10032, 9996, 11986, 951, 7872, 1829, 12143, 11688, 4034, 54, 9051, 2862, 424, 6077, 4413, 8015, 2823, 11819, 12334, 7708, 4297, 844, 9562, 36, 8789, 5220, 2833, 4727, 1710, 6183, 4415, 820, 450, 2889, 4075, 9683, 11056, 11390, 11054, 9494, 12706, 8556, 1234, 14623, 9710, 10699, 9404, 10297, 8678, 436, 3427, 1281, 2943, 7171, 12381, 5884, 131, 1706, 7308, 4173, 7354, 7920, 5076, 82, 532, 4526, 3635, 11625
 12052, 7021, 305, 3594, 14902, 75, 711, 4553, 366, 13536, 343, 3563, 210, 4494, 2283, 9591, 496, 10229, 3381, 10314, 3889, 192, 11447, 3293, 2186, 3689, 898, 4446, 528, 7687, 2818, 10875, 11384, 7591, 4712, 11895, 13903, 10033, 9997, 11987, 952, 7873, 1850, 12693, 11710, 4054, 551, 9052, 3413, 446, 6098, 4437, 8035, 2847, 11840, 12357, 7709, 4298, 867, 9563, 37, 8790, 5221, 2834, 4728, 2285, 6184, 4416, 821, 451, 2890, 4099, 9684, 11057, 11391, 11055, 9495, 12707, 8580, 1235, 14645, 9732, 10700, 9405, 10317, 8701, 437, 3428, 1282, 2964, 7172, 12406, 5885, 132, 1730, 7309, 4174, 7355, 7941, 5077, 83, 533, 4527, 4156, 11626
 12626, 7022, 306, 3595, 14903, 76, 732, 4554, 367, 13559, 344, 3586, 211, 4495, 2284, 10141, 497, 10230, 3382, 10315, 3912, 213, 11448, 3314, 2187, 3690, 924, 4469, 1076, 7710, 2819, 10876, 11385, 7592, 4713, 11896, 13904, 10034, 9998, 12011, 953, 7874, 1851, 12717, 11711, 4055, 552, 9053, 3435, 447, 6099, 4438, 8036, 2848, 11841, 12358, 7733, 4320, 868, 9564, 38, 8791, 5222, 2835, 4729, 2286, 6205, 4417, 822, 475, 2913, 4100, 9707, 11058, 11412, 11075, 9496, 12708, 8581, 1734, 14646, 9733, 10720, 9406, 10318, 8702, 438, 3429, 1303, 2965, 7196, 12407, 5886, 152, 1731, 7310, 4175, 7356, 7942, 5078, 84, 534, 4550, 4157, 11627
 12627, 7043, 307, 3596, 14926, 77, 733, 4555, 392, 13560, 345, 3587, 212, 4519, 2306, 10166, 498, 10231, 3404, 10316, 3913, 214, 11449, 3315, 2188, 3713, 925, 4470, 1077, 7711, 2820, 10877, 11405, 7614, 4714, 11897, 13905, 10035, 9999, 12537, 977, 7895, 1852, 12718, 11712, 4056, 553, 9075, 3436, 448, 6100, 4463, 8037, 2872, 11842, 12359, 8182, 4321, 869, 9565, 39, 8792, 5244, 2857, 4751, 2310, 6206, 4418, 845, 975, 2914, 4576, 9708, 11059, 11413, 11076, 10070, 12729, 8582, 1735, 14647, 9734, 10721, 9428, 10319, 8703, 439, 3451, 1304, 2966, 7197, 12431, 5887, 153, 1732, 7311, 4198, 7357, 7943, 5098, 85, 535, 4551, 4158, 11628
 12628, 7044, 308, 4194, 14927, 96, 734, 4579, 914, 13561, 346, 3588, 233, 4520, 2307, 10167, 499, 10253, 3405, 10336, 3914, 215, 11471, 3316, 2761, 4263, 948, 4471, 1078, 7712, 2843, 10898, 11406, 7615, 4733, 11898, 13906, 10036, 10021, 12561, 1526, 7896, 1853, 12719, 11713, 4057, 576, 9076, 3437, 449, 6101, 4960, 8038, 2873, 12441, 12382, 8183, 4322, 892, 9587, 40, 8793, 5245, 2858, 4752, 2311, 6207, 4439, 846, 976, 2915, 4577, 9709, 11060, 11414, 11077, 10071, 12730, 8583, 1736, 15220, 9735, 10722, 9429, 10320, 8726, 440, 3452, 1305, 2967, 7198, 12432, 5888, 154, 1733, 7333, 4199, 7381, 7944, 5099, 107, 536, 4552, 4180, 11629
 12651, 7045, 309, 4195, 14928, 97, 735, 5055, 915, 13562, 347, 3611, 234, 4544, 2308, 10191, 500, 10254, 3406, 10337, 3936, 216, 11472, 3317, 2762, 4264, 949, 5019, 1079, 7713, 2844, 10899, 11407, 7616, 4734, 11899, 14478, 10037, 10022, 12562, 1551, 7897, 1854, 12742, 11714, 4058, 577, 9077, 3438, 473, 6102, 4961, 8039, 2897, 12442, 12383, 8207, 4323, 893, 9588, 41, 8815, 5246, 2859, 4753, 2335, 6208, 4440, 847, 978, 2916, 4578, 10232, 11081, 11415, 11078, 10094, 12731, 8605, 1759, 15221, 9736, 10723, 9430, 10321, 8727, 441, 3453, 1306, 2968, 7220, 12433, 5889, 155, 1755, 7334, 4200, 7930, 7945, 5100, 108, 554, 5101, 4181, 11630
 12652, 7046, 310, 4196, 15451, 98, 736, 5056, 916, 13584, 368, 3612, 235, 4545, 2309, 10192, 518, 10255, 3407, 10338, 3937, 217, 11473, 3318, 2763, 4287, 950, 5020, 1080, 7714, 2845, 10900, 11408, 7617, 4735, 11919, 14479, 10059, 10046, 12563, 1552, 7898, 1874, 12743, 11735, 4059, 578, 9078, 3461, 474, 6123, 4962, 8040, 2898, 12466, 12384, 8208, 4344, 1467, 9589, 42, 8816, 5247, 2860, 4754, 2336, 6230, 4441, 848, 999, 2939, 4601, 10233, 11082, 11416, 11079, 10095, 12732, 8606, 1760, 15222, 9757, 10724, 9454, 10322, 8728, 460, 3476, 1330, 2989, 7221, 12434, 5909, 156, 1756, 7335, 4222, 7931, 7965, 5102, 109, 555, 5125, 4182, 11649
 12653, 7047, 311, 4197, 15452, 99, 757, 5079, 917, 13585, 369, 4162, 236, 4546, 2332, 10216, 519, 10279, 3430, 10339, 3938, 238, 11474, 3339, 2785, 4288, 974, 5021, 1101, 7734, 2846, 10901, 11409, 7639, 4736, 11920, 14480, 10060, 10047, 12586, 1553, 7899, 1875, 12744, 11736, 4079, 579, 9079, 3462, 517, 6124, 4963, 8060, 3497, 12467, 12408, 8209, 4345, 1468, 9590, 43, 8817, 5769, 2861, 4755, 2360, 6231, 4442, 871, 1000, 3464, 4602, 10234, 11083, 11440, 11651, 10096, 12733, 8607, 1761, 15244, 9758, 10725, 10004, 10342, 8751, 461, 3477, 1355, 2990, 7222, 12456, 5910, 157, 1757, 7336, 4223, 7954, 7966, 5103, 110, 556, 5126, 4183, 11650
 12676, 7048, 312, 4219, 15476, 100, 758, 5080, 938, 13586, 370, 4186, 237, 4547, 2333, 10792, 520, 10280, 3431, 10340, 3961, 239, 11475, 3340, 2786, 4289, 12749, 5044, 1102, 7735, 2868, 10902, 11410, 7640, 4737, 11921, 14503, 10061, 10571, 12587, 1577, 7900, 1876, 12768, 11737, 4080, 601, 9100, 3463, 542, 6125, 4985, 8061, 3498, 13066, 12409, 8231, 4346, 1492, 9614, 44, 8818, 5770, 2882, 4776, 2935, 6232, 4443, 872, 1001, 3488, 4603, 10235, 11084, 11441, 11652, 10119, 12755, 8608, 1784, 15245, 9759, 10745, 10028, 10343, 8752, 462, 4051, 1880, 2991, 7223, 12457, 5911, 176, 1758, 7359, 4224, 7955, 7967, 5123, 632, 557, 5127, 4184, 12175
 12677, 7067, 329, 4220, 15477, 101, 782, 5081, 939, 14161, 371, 4187, 260, 4569, 2334, 10817, 521, 10777, 3432, 10362, 3962, 240, 11496, 3341, 2787, 4290, 12750, 5045, 1103, 7736, 2869, 10903, 11411, 7641, 4738, 11922, 14504, 10062, 10572, 12588, 1578, 7921, 1877, 13318, 11738, 4081, 602, 9101, 3487, 543, 6126, 4986, 8062, , , , 8232, 4347, 1493, 9615, 45, 8840, 5771, 2883, 4777, 2960, 6233, 4464, 873, 1002, 3489, 4623, 10256, 11107, 11964, 11653, 10120, 12756, 8609, 1785, 15246, 9760, 10746, 10029, 10344, 9202, 463, 4052, 1881, 2992, 7246, 12458, 5912, 177, 1779, 7360, 4225, 7956, 7968, 5124, 657, 558, 5149, 4185, 12176
 12678, 7068, 330, 4221, 15478, 120, 1258, 5082, 940, 14184, 372, 4188, 261, 4570, 2359, 11442, 522, 10778, 3433, 10363, 3963, 241, 11497, 3342, 2788, 4312, 12773, 5046, 1104, 7737, 2870, 10923, 11431, 7642, 4739, 11923, 14505, 10609, 10573, 12611, , 7922, 1878, 13343, 11739, 4082, 603, 9102, 4035, 544, 6149, 4987, 8063,,,, 8233, 4348, 1494, 10137, 61, 8841, 5772, 2884, 4778, , 6254, 4465, 1418, 1003, 3490, 4624, 10257, 11108, 11988, 11654, 10121, 12757, 8630, 1786, 15247, 9761, 10747, 10030, 10345, 9203, 464, 4053, 1882, 2993, 7247, 12459, 5913, 178, 1780, 7361, 4247, 7979, 7969, 5626, 681, 559, 5150, 4206, 12177
 12701, 7069, 331, 4245, 15479, 121, 1259, 5104, 941, 14185, 870, 4211, 262, 4571, 2907, , 523, 10779, 3455, 10364, 3986, 263, 11498, 3343, 2810, 4313, 12774, 5047, 1105, 7738, 2871, 10924, 11432, 7663, 4758, 11944, 14528, 10610, 10595, 12612,, 7923, 1879, 13344, 11740, 4083, 604, 9103, 4036, 548, 6150, 4988, 8064,,,, 8234, 4369, 1518, 10138, 62, 8842, 5793, 2885, 4779,, 6255, 4466, 1419, 1004, 3512, 4625, 10258, 11109, 11989, 11655, 10695, 12758, 8631, 1809, , 9762, 10748, 10053, 10346, 9204, 465, 4076, 1904, 3015, 7248, 12481, 5914, 179, 1781, 7385, 4248, 7980, 7990, 5627, 13181, 560, 5151, 4207, 12178
 12702, 7070, 332, 4246, 15501, 122, 1283, 5105, 942, 14186, 894, 4212, 286, 4572, 2908,, 524, 10801, 3456, 10388, 3987, 264, 11499, 3364, 2811, 4314, 12775, 5048, 1126, 7739, 2892, 10925, 11433, 7664, 4759, 11945, 14529, 10633, 10596, 12636,, 7924, 1902, 13368, 11760, 4105, 626, 9104, 4037, 549, 6672, 4989, 8065,,,, 8235, 4370, 2093, 10139, 63, 8843, 5794, 2886, 4780,, 6256, 4467, 1420, 1024, 3513, 4626, 10259, 11633, 11990, 11656, , 13280, 8632, 1810,, 9782, 10749, 10054, 10347, 9226, 466, 4077, 1905, 3016, 7797, 12482, 5934, 180, 1782, 7386, 4249, 7981, 7991, 5651, 13182, 561, 5152, 4208, 12179
 13251, 7071, 333, 4821, 15502, 123, 1284, 5106, 943, 14187, 895, 4213, 287, 4594, 2932,, 525, 10802, 3457, 10413, 3988, 265, 11522, 3365, 2812, 4315, 13372, 5049, 1127, 7740, 2893, 10926, 11434, 7665, 4760, 11946, 14530, 10634, 10597, 13186,, 7946, 1903, 13369, 11761, 4106, 627, 9125, 4038, 550, 6673, 4990, 8588,,,, 8256, 4371, 2118, 10140, 64, 9316, 5795, 2909, 4801,, 6257, 4468, 1421, 1025, 3514, 4627, 10260, 11657, 11991, 11675,, 13304, 8633, 1811,, 9783, 10750, 10055, 10348, 9227, 485, 4078, 1906, 3017, 7821, 12483, 5935, 181, 1783, 7907, 4250, , 7992, 5652, 13183, 562, 5174, 4209, 12199
 13252, 7072, 334, 4845, 15503, 124, 1285, 5107, 963, 14209, 896, 4237, 759, 4595, 2933,, 545, 10803, , 10861, 4011, 266, 11523, 3366, 3387, 4337, 13373, 5069, 1128, 7759, 2894, 10927, 11435, 7666, 4761, 11969, 15104, 10635, 10598, 13187,, 7947, 1927, 13968, 11762, 4107, 628, 9126, 4060, 567, 6674, 5009, 8611,,,, 8257, 4372, , 10162, 65, 9340, 5796, 2910, 4802,, 6258, 4489, 1422, 1026, 3515, 4628, 10281, 11658, 12012, 11676,, 13305, 8634, 1812,, 9784, 10770, 10079, 10369, 9228, 486, , 1907, 3018, 7822, 12484, 5936, 182, 1804, 7908, 4749,, 8467, 5653, 13184, 580, 5175, 4210, 12200
 13276, 7073, 335, 4846, 15504, 125, 1307, 5128, 964, 14210, 897, , 760, 4596, 2934,, 546, 10804,, 10862, 4012, 288, 12046, 3367, 3411, 4338, 13374, 5070, 1129, 7760, 2895, 10928, 11436, 7667, 4762, 11970, 15105, 10636, 10620, 13188,, 8469, 1928, 13993, 11763, 4131, 653, 9127, 4061, 568, 6675, 5010, 8612,,,, 8258, 4373,, 10163, 66, 9341, 5797, 3434, 4803,, 6281, 4490, 1443, 1027, 3538, 4648, 10282, 11659, 12013, 11677,, 13306, 8656, 1834,, 9785, 10771, 10678, 10370, 9229, 487,, 1929, 3041, 7823, 12505, 5937, 201, 1805, 7909, 4773,, 8468, 5654, 13185, 581, 5176, 4232, 12201
 13277, 7091, 336, , 15526, 126, 1308, 5129, 965, 14211, 918,, 761, 4597, 2958,, 547, 10805,, 10863, 4013, 289, 12047, 3866, 3412, 4339, 13375, 5071, 1151, 7761, 2896, 11451, 11457, 7688, 4763, 12469, 15129, 10637, 10621, 13211,, 8470, 2425, , 11764, 4604, 678, 9128, 4062, 569, 6676, 5011, 8613,,,, 8259, 4397,, 10164, 67, 9342, 5798, 3458, 4804,, 6282, 4491, 1444, 1028, 3539, 4649, 10283, 11681, 12014, 11678,, 13307, 8657, 1835,, 9786, 10772, 10679, 10371, 9251, 488,, 1930, 3042, 7846, 12506, 5938, 202, 1806, 7910, 4774,, 8492, 5655, 13206, 582, 5177, 4233, 12202
 13278, 7092, 337,, 15527, 145, 1309, 5130, 966, 14212, 919,, 783, 4620, 2959,, 1022, 10827,, 10864, 4512, 762, 12048, 3867, , 4340, 13376, 5072, 1152, 7762, 2917, 11476, 11458, 7689, 4764, 12470, , 10657, 10622, 13212,, 8471, 2426,, 11765, 4605, 1201, 9129, 4063, 570, 6677, 5012, 8614,,,, 8260, 4398,, 10165, 68, 9364, 5818, 3459, 5327,, 6283, 4492, 1445, 1029, 3540, 4650, 10284, 11682, 12015, 11679,, 13328, 8658, 1836,, 9787, 10773, 10680, 10372, 9252, 489,, 1931, 3043, 7847, 12507, 5939, 203, 1807, 7911, 4775,, 8493, 5675, 13207, 583, , 4234, 12203
 13301, 7093, 353,, 15528, 146, 1310, 5131, 967, 14786, 920,, 784, 4621, 3532,, 1023, 10828,, 10865, 4513, 763, 12069, 3868,, 4888, 13397, 5073, 1153, 7763, 2918, 11477, 11459, 7690, 4784, 12471,, 10658, 10623, 13213,, 8472, 2427,, 11785, 4606, 1202, 9151, 4086, 571, 6697, 5013, 8635,,,, 8261, 4870,, 10187, 69, 9365, 5819, 3460, 5328,, 6753, 4493, 1446, 1049, 3541, 4651, 10285, 11683, 12016, 11680,, 13329, 8659, 1859,, 9808, 10774, 10704, 10395, 9253, 490,, 1953, 3067, 7848, 12508, 5961, 204, 1830, 7932, 4798,, 8494, 5676, 13208, 584,, 4235, 12204
 13302, 7094, 354,, 15529, 147, 1311, 5132, 968, 14810, 921,, 785, 4622, ,, 1044, 10829,, 10866, 4537, 764, 12070, 3890,, 4913, 13398, 5094, 1177, 7764, 3368, 11500, 11460, 7691, 4785, 12472,, 10659, 10647, 13236,, 8473, 2428,, 11786, 4607, 1203, 9152, 4087, 572, 6698, 5014, 8636,,,, 8281, 4871,, 10188, 70, 9366, 5820, 3482, 5351,, 6754, 5015, 1447, 1050, 3564, 4652, 10306, 11684, 12037, 11700,, 13330, 9156, 1860,, 9809, 10775, 10705, 10396, 9254, 491,, 1954, 3068, 8446, 12509, 5962, 205, 1831, 7933, 4799,, 8516, 5677, 13209, 585,, 4236, 12224
 13303, 7095, 355,, 15551, 148, 1331, 5133, 988, 14811, 922,, 786, 4647,,, 1045, 10830,, 10886, 4538, 765, 12071, 3891,, 4937, 13399, 5095, 1178, 7765, 3369, 11501, 11931, 7715, 4786, 12494,, 10660, 11196, 13237,, 8495, 2449,, 11787, 4629, 1226, 9153, 4088, 573, 6699, 5035, 8637,,,, 8282, 4872,, 10189, 86, 9367, 5821, 3483, 5352,, 6755, 5016, 1448, 1051, 4089, 4653, 10307, 11685, 12038, 11701,, 13331, 9180, 2361,, 9810, 10797, , 10397, 9276, 511,, 1955, 3565, 8447, 12531, 6461, 206, 1832, 7934, 4800,, 8517, 5678, 13210, 605,, 4258, 12225
 13326, 7096, 356,, 15552, 149, 1332, 5153, 989, 14835, 923,, 808, ,,, 1046, 10831,, 10887, 4561, 787, 12072, 3892,, 4938, 13400, 5096, 1701, 7786, 3389, 11502, 11932, 8215, 4787, 12495,, 10661, 11197, 13261,, 8496, 2450,, 11788, 4630, 1227, 9154, 4112, 574, 6700, 5036, 8638,,,, 8283, 4894,, 10190, 87, 9388, 5822, 3484, 5353,, 6756, 5017, 1469, 1052, 4113, 4673, 10308, 11708, 12039, 11702,, 13332, 9181, 2384,, 9811, 10798,, 10398, 9277, 512,, 2530, 3566, , 12532, 6485, 207, 1833, 7935, 4822,, 8518, 5679, 13231, 606,, 4259, 12226
