,grain,FIP
0,1,4.110257645800287e-06
1,2,3.273581399507309e-06
2,3,1.3569766270668728e-08
3,4,6.398311328409453e-06
4,5,9.061473312031893e-06
5,6,1.1839831484497333e-06
6,7,8.861829619298849e-06
7,8,2.725331219521931e-07
8,9,2.4339124637149662e-06
9,10,6.256981169533625e-07
10,11,5.208513146957956e-07
11,12,1.9374058398785084e-07
12,13,1.035443823273374e-06
13,14,1.2138368767760654e-09
14,15,2.6656826295644703e-07
15,16,2.4180132770950267e-06
16,17,2.747972639756399e-06
17,18,9.558670953737362e-06
18,19,1.1922638887841195e-09
19,20,9.656327493519974e-09
20,21,7.508842938846874e-06
21,22,3.716992290376647e-10
22,23,9.897460001111573e-06
23,24,1.7491071415143678e-09
24,25,2.4014544533506892e-08
25,26,2.6929687020303514e-06
26,27,3.741343194576787e-06
27,28,5.860483596074919e-06
28,29,1.2959663810059772e-08
29,30,7.424919075857561e-07
30,31,2.2750289062803525e-06
31,32,1.9334650572779379e-07
32,33,1.0855670899632547e-06
33,34,1.5053911273849955e-07
34,35,1.3792550878241161e-07
35,36,2.471614688455673e-06
36,37,2.689514716269723e-10
37,38,6.847226914808669e-09
38,39,1.0570122611294924e-05
39,40,7.688166440152182e-08
40,41,2.2982832418640733e-07
41,42,1.206538268221198e-07
42,43,5.7394125841764916e-06
43,44,8.340773269898149e-06
44,45,7.366054672318991e-07
45,46,7.423383101932887e-08
46,47,1.0156802402917921e-07
47,48,1.1697165906740068e-07
48,49,1.4235887657947852e-06
49,50,1.0135497094523322e-07
50,51,7.853621042858313e-06
51,52,1.0025336765679168e-07
52,53,9.811758115964705e-07
53,54,1.1784744808413286e-07
54,55,1.2106051673213223e-07
55,56,3.141749803094503e-06
56,57,2.1768516125140678e-06
57,58,4.955259936273194e-06
58,59,5.366282221731725e-06
59,60,1.0421522128416771e-07
60,61,3.065695487174866e-08
61,62,1.3824884910351538e-07
62,63,5.725985809295171e-07
63,64,6.987721577640949e-07
64,65,7.3955342893013616e-06
65,66,1.517857708862724e-06
66,67,8.355438093908688e-08
67,68,6.389322571968787e-06
68,69,2.900176972169035e-11
69,70,4.344014427983485e-06
70,71,1.170446862065374e-06
71,72,5.291209648373335e-06
72,73,6.329136737265607e-07
73,74,5.491729547500389e-07
74,75,4.391243758627797e-07
75,76,7.733121419035642e-06
76,77,2.1408164687147267e-06
77,78,4.0742412072052785e-11
78,79,7.610887218395198e-08
79,80,1.6474434485145587e-09
80,81,6.465992858822159e-09
81,82,2.8234697205683613e-07
82,83,1.4830337598014895e-08
83,84,3.2021302139703855e-06
84,85,5.9261990345556734e-08
85,86,2.0370163942535593e-08
86,87,6.936679084391549e-08
87,88,3.651242232614546e-07
88,89,3.6840928750675684e-06
89,90,6.939483368276421e-06
90,91,5.601489322053604e-06
91,92,1.0453252434394608e-05
92,93,6.2250921156943885e-06
93,94,1.0135903151915017e-06
94,95,4.601710260571175e-06
95,96,4.132426513976391e-09
96,97,8.712748993563176e-06
97,98,5.768249432367811e-08
98,99,1.7254584012810126e-07
