1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
 13961,,,, 8631,,,, 6412,,, 9402,, 8614,, 8383,, 11827,, 1903,, 10635,, 14438, 3775,,,,,,,,,, 3509,,,,, 1676,,,,,,,, 8941,,,,,,, 4149, 12291, 2661,, 7197,, 14655,, 6913, 9872, 5801,,,,, 14658, 11573,,, 14263,,,,,, 4376,,,,,,, 10724,,, 5964,,,, 3346,,,,,,
 13962,,,, 8649,,,, 6413,,, 9403,, 8615,, 8401,, 11828,, 1926,, 10636,, 14439, 3799,,,,,,,,,, 3510,,,,, 1693,,,,,,,, 8942,,,,,,, 4150, 12292, 2662,, 7198,, 14656,, 6914, 9891, 5802,,,,, 14659, 11591,,, 14282,,,,,, 4377,,,,,,, 10725,,, 5965,,,, 3362,,,,,,
 13986,,,, 8650,,,, 6414,,, 9404,, 8632,, 8402,, 11829,, 1927,, 10637,, 14440, 3800,,,,,,,,,, 3531,,,,, 1694,,,,,,,, 8943,,,,,,, 4151, 12309, 2663,, 7199,, 14677,, 6915, 9892, 5803,,,,, 14660, 11592,,, 14283,,,,,, 4378,,,,,,, 11272,,, 5984,,,, 3363,,,,,,
 ,,,, 8651,,,, 6415,,, 9405,, 8633,, 8403,, 11830,, 1928,, 10654,, 14441, 14347,,,,,,,,,, 3532,,,,, 1695,,,,,,,, 8944,,,,,,, 4152, 12310, 2685,, 7200,, 14678,, 6916, 9893, 5820,,,,, 14682, 11593,,, 14284,,,,,, 4379,,,,,,, 11273,,, 5985,,,, 3364,,,,,,
,,,, 8652,,,, 6416,,, 9427,, 8634,, 8404,, 11848,, 1951,, 10655,, 14442, 14371,,,,,,,,,, 3533,,,,, 1696,,,,,,,, 8945,,,,,,, 4153, 12311, 2686,, 7219,, 14679,, 6917, 9894, 5821,,,,, 14683, 11594,,, 14285,,,,,, 4380,,,,,,, 11298,,, 5986,,,, 3365,,,,,,
,,,, 8653,,,, 6417,,, 9428,, 8635,, 8405,, 11849,, 1952,, 10656,, 14463, 14372,,,,,,,,,, 3534,,,,, 1697,,,,,,,, 8946,,,,,,, 4154, 12312, 2687,, 7220,, 14680,, 6918, 9895, 5822,,,,, 14684, 11595,,, 14286,,,,,, 4381,,,,,,, 11324,,, 5987,,,, 3366,,,,,,
,,,, 8654,,,, 6436,,, 9429,, 8636,, 8406,, 11850,, 1953,, 10657,, 14464, 14373,,,,,,,,,, 3535,,,,, 1698,,,,,,,, 8947,,,,,,, 4155, 12313, 2688,, 7221,, 14681,, 6934, 9896, 5823,,,,, 14685, 11596,,, 14287,,,,,, 4382,,,,,,, 11348,,, 5988,,,, 3367,,,,,,
,,,, 8655,,,, 6437,,, 9430,, 8637,, 8407,, 11851,, 1976,, 10658,, 14465, 14971,,,,,,,,,, 3536,,,,, 1699,,,,,,,, 8948,,,,,,, 4174, 12314, 2710,, 7222,, 14703,, 6935, 9916, 5824,,,,, 14708, 11597,,, 14288,,,,,, 4383,,,,,,, ,,, 5989,,,, 3368,,,,,,
,,,, 8656,,,, 6438,,, 9453,, 8638,, 8408,, 11852,, 1977,, 10659,, 14466, 14972,,,,,,,,,, 3556,,,,, 1700,,,,,,,, 8949,,,,,,, 4175, 12315, 2711,, 7223,, 15229,, 6936, 9917, 5825,,,,, 14709, 11598,,, 14307,,,,,, 4384,,,,,,,,,, 5990,,,, 3369,,,,,,
,,,, 8674,,,, 6439,,, 9454,, 8639,, 8426,, 11853,, 1978,, 10660,, 14467, 14973,,,,,,,,,, 3557,,,,, 1701,,,,,,,, 8965,,,,,,, 4176, 12316, 2712,, 7224,, 15230,, 6937, 9918, 5826,,,,, 14710, 11616,,, 14308,,,,,, 4385,,,,,,,,,, 5991,,,, 3370,,,,,,
,,,, 8675,,,, 6440,,, 9455,, 8640,, 8427,, 11854,, 2000,, 10661,, 14489, 14996,,,,,,,,,, 3558,,,,, 1718,,,,,,,, 8966,,,,,,, 4177, 12334, 2736,, 7225,, 15231,, 6938, 9919, 5827,,,,, 15207, 11617,,, 14309,,,,,, 4401,,,,,,,,,, 6010,,,, 3371,,,,,,
,,,, 8676,,,, 6441,,, 9479,, 8658,, 8428,, 11873,, 2001,, 10662,, 14490, 14997,,,,,,,,,, 3559,,,,, 1719,,,,,,,, 8967,,,,,,, 4178, 12335, 3186,, 7244,, 15252,, 6939, 9920, 5828,,,,, 15208, 11618,,, 14310,,,,,, 4402,,,,,,,,,, 6011,,,, 3387,,,,,,
,,,, 8677,,,, 6442,,, 9480,, 8659,, 8429,, 11874,, 2002,, 10679,, 14890, 14998,,,,,,,,,, 3560,,,,, 1720,,,,,,,, 8968,,,,,,, 4179, 12336, 3210,, 7245,, 15253,, 6940, 9941, 5845,,,,, 15232, 11619,,, 14311,,,,,, 4403,,,,,,,,,, 6012,,,, 3388,,,,,,
,,,, 8678,,,, 6462,,, 9481,, 8660,, 8430,, 11875,, 2003,, 10680,, 14914, 14999,,,,,,,,,, 3561,,,,, 1721,,,,,,,, 8969,,,,,,, 4180, 12337, 3211,, 7246,, 15254,, 6941, 9942, 5846,,,,, 15233, 11620,,, 14312,,,,,, 4404,,,,,,,,,, 6013,,,, 3389,,,,,,
,,,, 8679,,,, 6463,,, 9504,, 8661,, 8431,, 11876,, 2027,, 10681,, 14915, 15021,,,,,,,,,, 3562,,,,, 1722,,,,,,,, 8970,,,,,,, 4199, 12341, 3235,, 7247,, 15255,, 6942, 9943, 5847,,,,, 15234, 11621,,, 14313,,,,,, 4405,,,,,,,,,, 6014,,,, 3390,,,,,,
,,,, 8680,,,, 6464,,, 9505,, 8662,, 8432,, 11877,, 2028,, 10682,, 14916, 15022,,,,,,,,,, 3582,,,,, 1723,,,,,,,, 8971,,,,,,, 4200, 12359, 3236,, 7248,, 15256,, 6943, 9944, 5848,,,,, 15235, 11622,,, 14332,,,,,, 4406,,,,,,,,,, 6015,,,, 3391,,,,,,
,,,, 8681,,,, 6465,,, 9506,, 8663,, 8433,, 11878,, 2029,, 10683,, 14939, 15023,,,,,,,,,, 3583,,,,, 1724,,,,,,,, 8972,,,,,,, 4201, 12360, 3237,, 7249,, 15277,, 6959, 9945, 5849,,,,, 15257, 11642,,, 14333,,,,,, 4407,,,,,,,,,, 6016,,,, 3392,,,,,,
,,,, 8700,,,, 6466,,, 9979,, 8664,, 8451,, 11898,, 2053,, 10684,, 14940, 15024,,,,,,,,,, 3584,,,,, 1725,,,,,,,, 8973,,,,,,, 4202, 12361, 3260,, 7250,, 15278,, 6960, 9967, 5850,,,,, 15258, 11643,,, 14334,,,,,, 4408,,,,,,,,,, 6017,,,, 3393,,,,,,
,,,, 8701,,,, 6467,,, 10003,, 8665,, 8452,, 11899,, 2054,, 10685,, 14941, 15025,,,,,,,,,, 3585,,,,, 1726,,,,,,,, 8974,,,,,,, 4203, 12362, 3261,, 7269,, 15279,, 6961, 9968, 5851,,,,, 15259, 11644,,, 14335,,,,,, 4409,,,,,,,,,, 6036,,,, 3394,,,,,,
,,,, 8702,,,, 6488,,, 10027,, 8683,, 8453,, 11900,, 2055,, 10686,, 14942, 15046,,,,,,,,,, 3586,,,,, 1743,,,,,,,, 8975,,,,,,, 4204, 12385, 3262,, 7270,, 15280,, 6962, 9969, 5852,,,,, 15260, 11645,,, 14336,,,,,, 4410,,,,,,,,,, 6037,,,, 3395,,,,,,
,,,, 8703,,,, 6489,,, 10028,, 8684,, 8454,, 11901,, 2077,, 10687,, 14964, 15049,,,,,,,,,, 3587,,,,, 1744,,,,,,,, 8995,,,,,,, 4205, 12386, 3283,, 7271,, 15281,, 6963, 9970, 5853,,,,, 15261, 11646,,, 14337,,,,,, 4429,,,,,,,,,, 6038,,,, 3396,,,,,,
,,,, 8704,,,, 6490,,, 10052,, 8685,, 8455,, 11924,, 2551,, 10688,, 14965, 15071,,,,,,,,,, 3588,,,,, 1745,,,,,,,, 8996,,,,,,, 4225, 12387, 3284,, 7272,, 15301,, 6964, 9992, 5870,,,,, 15282, 12071,,, 14338,,,,,, 4430,,,,,,,,,, 6039,,,, 3412,,,,,,
,,,, 8705,,,, 6491,,, 10053,, 8686,, 8456,, 11925,, 2552,, 10705,, 14966, 15073,,,,,,,,,, 3607,,,,, 1746,,,,,,,, 8997,,,,,,, 4226, 12738, 3285,, 7273,, 15302,, 6965, 9993, 5871,,,,, 15283, 12094,,, 14357,,,,,, 4431,,,,,,,,,, 6040,,,, 3413,,,,,,
,,,, 8727,,,, 6492,,, 10054,, 8687,, 8457,, 12252,, 2576,, 10706,, 14967, 15074,,,,,,,,,, 3608,,,,, 1747,,,,,,,, 8998,,,,,,, 4227, 12739, 3286,, 7274,, 15303,, 6966, 10397, 5872,,,,, 15284, 12095,,, 14358,,,,,, 4432,,,,,,,,,, 6041,,,, 3414,,,,,,
,,,, 9125,,,, 6513,,, 10078,, 8688,, 8458,, 12253,, 2577,, 10707,, 14968, 15096,,,,,,,,,, 3609,,,,, 1748,,,,,,,, 8999,,,,,,, 4250, 12761, 3287,, 7275,, 15304,, 6967, 10398, 5873,,,,, 15285, 12096,,, 14359,,,,,, 4433,,,,,,,,,, 6042,,,, 3415,,,,,,
,,,, 9149,,,, 6514,,, 10079,, 8710,, 8479,, 12254,, 2602,, 10708,, 14988, 15097,,,,,,,,,, 3610,,,,, 1749,,,,,,,, 9000,,,,,,, 4275, 12762, 3310,, 7294,, 15305,, 6968, 10417, 5874,,,,, 15286, 12097,,, 14360,,,,,, 4434,,,,,,,,,, 6043,,,, 3416,,,,,,
,,,, 9150,,,, 6515,,, 10104,, 9109,, 8480,, 12276,, 2603,, 10709,, 14989, 15098,,,,,,,,,, 3611,,,,, 1750,,,,,,,, 9020,,,,,,, 4652, 12763, 3311,, 7295,, 15306,, 6988, 10418, 5875,,,,, 15307, 12098,,, 14361,,,,,, 4435,,,,,,,,,, 6062,,,, 3417,,,,,,
,,,, 9151,,,, 6516,,, 10105,, 9110,, 8481,, 12277,, 2627,, 10710,, 14990, 15121,,,,,,,,,, 3612,,,,, 1751,,,,,,,, 9021,,,,,,, 4676, 12764, 3835,, 7296,, 15327,, 6989, 10419, 5876,,,,, 15308, 12114,,, 14362,,,,,, 4455,,,,,,,,,, 6063,,,, 3418,,,,,,
,,,, 9152,,,, 6538,,, 10653,, 9111,, 8482,, 12278,, 2628,, 10711,, 14991, 15122,,,,,,,,,, 3613,,,,, 1768,,,,,,,, 9022,,,,,,, 4677, 12785, 3836,, 7297,, 15328,, 6990, 10420, 5877,,,,, 15309, 12115,,, 14382,,,,,, 4456,,,,,,,,,, 6064,,,, 3419,,,,,,
,,,, 9153,,,, 6539,,, 10677,, 9112,, 8483,, 12279,, 2654,, 10712,, 14992, 15573,,,,,,,,,, 3614,,,,, 1769,,,,,,,, 9023,,,,,,, 4678, 12786, 3860,, 7298,, 15329,, 6991, 10421, 5896,,,,, 15310, 12116,,, 14383,,,,,, 4457,,,,,,,,,, 6065,,,, 3420,,,,,,
,,,, 9154,,,, 7013,,, 10678,, 9133,, 8505,, 12301,, 2679,, 10713,, 14993, 15596,,,,,,,,,, 3632,,,,, 1770,,,,,,,, 9024,,,,,,, 4701, 12787, 4460,, 7299,, 15330,, 6992, 10422, 5897,,,,, 15311, 12117,,, 14384,,,,,, 4853,,,,,,,,,, 6066,,,, 3440,,,,,,
,,,, 9155,,,, 7014,,, ,, 9134,, 8506,, 12302,, 11325,, 10731,, 15013, 15597,,,,,,,,,, 3633,,,,, 1771,,,,,,,, 9025,,,,,,, 4702, 12788, 13934,, 7321,, 15331,, 7437, 10423, 5898,,,,, 15332, 12118,,, 14385,,,,,, 4854,,,,,,,,,, 6067,,,, 3441,,,,,,
,,,, 9173,,,, 7015,,,,, 9135,, 8507,, 12303,, 11349,, 10732,, 15014, 15598,,,,,,,,,, 3634,,,,, 1772,,,,,,,, 9044,,,,,,, 4703, 12789, 13959,, 7322,, 15352,, 7438, 10441, 5899,,,,, 15333, 12119,,, 14386,,,,,, 4855,,,,,,,,,, 6068,,,, 3442,,,,,,
,,,, 9174,,,, 7016,,,,, 9136,, 8951,, 12304,, 11350,, 10733,, 15015, 15599,,,,,,,,,, 3635,,,,, 1773,,,,,,,, 9045,,,,,,, 4704, 12790, 14458,, 7323,, 15353,, 7439, 10442, 5900,,,,, 15334, 12120,,, 14387,,,,,, 4856,,,,,,,,,, 6088,,,, 3443,,,,,,
,,,, 9175,,,, 7036,,,,, 9137,, 8952,, 12325,, 11374,, 10734,, 15016, 15621,,,,,,,,,, 3636,,,,, 1774,,,,,,,, 9046,,,,,,, 4726, 12810, 14459,, 7797,, ,, 7440, 10443, 5901,,,,, 15335, 12121,,, 14407,,,,,, 4877,,,,,,,,,, 6089,,,, 3444,,,,,,
,,,, 9176,,,, 7037,,,,, 9138,, 8956,, 12326,, 11375,, 10757,, 15017, 15622,,,,,,,,,, 3637,,,,, 1775,,,,,,,, 9047,,,,,,, 4727, 12811, 14460,, 7798,,,, 7441, 10444, 5902,,,,, 15359, 12122,,, 14408,,,,,, 4878,,,,,,,,,, 6090,,,, 3445,,,,,,
,,,, 9177,,,, 7038,,,,, 9158,, 8976,, 12327,, 11399,, 10758,, 15038, 15623,,,,,,,,,, 3638,,,,, 1776,,,,,,,, 9048,,,,,,, 4728, 12812, 14461,, 7819,,,, 7460, 10445, 5925,,,,, , 12123,,, 14409,,,,,, 4879,,,,,,,,,, 6091,,,, 3466,,,,,,
,,,, 9178,,,, 7039,,,,, 9159,, 8977,, 12328,, 11400,, 11181,, 15039, 15624,,,,,,,,,, 3639,,,,, 1795,,,,,,,, 9049,,,,,,, 4729, 12813, 14462,, 7820,,,, 7461, 10446, 6297,,,,,, 12139,,, 14410,,,,,, 4880,,,,,,,,,, 6092,,,, 3467,,,,,,
,,,, 9179,,,, 7040,,,,, 9160,, 8978,, 12329,, 11424,, 11182,, 15040, 15625,,,,,,,,,, 3658,,,,, 1796,,,,,,,, 9050,,,,,,, 4750, 12814, 14483,, 7821,,,, 7462, 10447, 6301,,,,,, 12140,,, 14411,,,,,, 4881,,,,,,,,,, 6093,,,, 3468,,,,,,
,,,, 9180,,,, 7041,,,,, 9161,, 8979,, 12330,, 11425,, 11183,, 15041, ,,,,,,,,,, 3659,,,,, 1797,,,,,,,, 9069,,,,,,, 4751, 12815, 14484,, 7822,,,, 7463, 10448, 6321,,,,,, 12141,,, 14412,,,,,, 4882,,,,,,,,,, 6115,,,, 3469,,,,,,
,,,, 9181,,,, 7061,,,,, 9162,, 8980,, 12331,, 11449,, 11184,, 15042,,,,,,,,,,, 3660,,,,, 1798,,,,,,,, 9070,,,,,,, 4752, 12834, 14485,, 7823,,,, 7464, 10466, 6322,,,,,, 12142,,, 14433,,,,,, 4901,,,,,,,,,, 6116,,,, 3470,,,,,,
,,,, 9198,,,, 7062,,,,, 9163,, 8981,, 12350,, 11450,, 11185,, 15063,,,,,,,,,,, 3661,,,,, 1799,,,,,,,, 9071,,,,,,, 4753, 12835, 14486,, 7824,,,, 7465, 10467, 6323,,,,,, 12143,,, 14434,,,,,, 4902,,,,,,,,,, 6117,,,, 3471,,,,,,
,,,, 9199,,,, 7063,,,,, 9164,, 8982,, 12351,, 11451,, 11206,, 15064,,,,,,,,,,, 3662,,,,, 1800,,,,,,,, 9072,,,,,,, 4754, 12836, 14487,, 7825,,,, 7466, 10468, 6324,,,,,, 12144,,, 14435,,,,,, 4903,,,,,,,,,, 6141,,,, 3496,,,,,,
,,,, 9200,,,, 7064,,,,, 9183,, 9001,, 12352,, 11474,, 11207,, 15065,,,,,,,,,,, 3663,,,,, 2221,,,,,,,, 9471,,,,,,, 4755, 12837, 14488,, 7844,,,, 7467, 10469, 6325,,,,,, 12145,,, 14436,,,,,, 4904,,,,,,,,,, 6563,,,, 3893,,,,,,
,,,, 9201,,,, 7065,,,,, 9184,, 9002,, 12353,, 11475,, 11208,, 15066,,,,,,,,,,, 3664,,,,, 2222,,,,,,,, 9492,,,,,,, 4775, 12838, 14507,, 7845,,,, 7485, 10470, 6326,,,,,, 12146,,, 14437,,,,,, 4905,,,,,,,,,, 6587,,,, 3894,,,,,,
,,,, 9202,,,, 7066,,,,, 9185,, 9003,, 12354,, 11476,, 11209,, 15067,,,,,,,,,,, 3665,,,,, 2223,,,,,,,, 9493,,,,,,, 4776, 12839, 14508,, 7846,,,, 7486, 10471, 6345,,,,,, 12147,,, 14834,,,,,, 4906,,,,,,,,,, 6588,,,, 3918,,,,,,
,,,, 9203,,,, 7087,,,,, 9186,, 9004,, 12355,, 11500,, 11210,, 15089,,,,,,,,,,, 3666,,,,, 2245,,,,,,,, 9494,,,,,,, 4777, 12840, 14509,, 7847,,,, 7487, 10472, 6346,,,,,, 12148,,, 14858,,,,,, 4907,,,,,,,,,, 6589,,,, 3919,,,,,,
,,,, 9204,,,, 7088,,,,, 9187,, 9005,, 12356,, 11926,, 11211,, 15090,,,,,,,,,,, 3684,,,,, 2246,,,,,,,, 9495,,,,,,, 4778, 12841, 14510,, 7848,,,, 7488, 10473, 6347,,,,,, 12165,,, 14859,,,,,, 4908,,,,,,,,,, 6611,,,, 3920,,,,,,
,,,, 9205,,,, 7089,,,,, 9188,, 9006,, 12374,, 11927,, 11212,, 15091,,,,,,,,,,, 3685,,,,, 2247,,,,,,,, 9496,,,,,,, 4779, 12859, 14511,, 7849,,,, 7489, 10491, 6348,,,,,, 12166,,, 14860,,,,,, 4926,,,,,,,,,, 6612,,,, 3941,,,,,,
,,,, 9206,,,, 7090,,,,, 9189,, 9007,, 12375,, 11949,, 11213,, 15092,,,,,,,,,,, 3686,,,,, 2248,,,,,,,, 9497,,,,,,, 4780, 12860, 14512,, 7850,,,, 7490, 10492, 6349,,,,,, 12167,,, 14882,,,,,, 4927,,,,,,,,,, 6613,,,, 3942,,,,,,
,,,, 9224,,,, 7091,,,,, 9190,, 9026,, 12376,, 11950,, 11230,, 15115,,,,,,,,,,, 3687,,,,, 2249,,,,,,,, 9498,,,,,,, 4799, 12861, 14513,, 7870,,,, 7491, 10493, 6350,,,,,, 12168,,, 14883,,,,,, 4928,,,,,,,,,, 6614,,,, 3943,,,,,,
,,,, 9225,,,, 7112,,,,, 9207,, 9027,, 12377,, 11951,, 11231,, 15515,,,,,,,,,,, 3688,,,,, 2270,,,,,,,, 9516,,,,,,, 4800, 12862, 14514,, 7871,,,, 7492, 10494, 6351,,,,,, 12169,,, 14884,,,,,, 4929,,,,,,,,,, 6615,,,, 3944,,,,,,
,,,, 9226,,,, 7113,,,,, 9208,, 9028,, 12378,, 11974,, 11232,, 15540,,,,,,,,,,, 3689,,,,, 2271,,,,,,,, 9517,,,,,,, 4801, 12863, 14533,, 7872,,,, 7493, 10495, 6370,,,,,, 12170,,, 14885,,,,,, 4930,,,,,,,,,, 6616,,,, 3945,,,,,,
,,,, 9227,,,, 7114,,,,, 9209,, 9029,, 12379,, 11975,, 11233,, 15541,,,,,,,,,,, 3690,,,,, 2272,,,,,,,, 9518,,,,,,, 4802, 12864, 14534,, 7873,,,, 7509, 10496, 6371,,,,,, 12171,,, 14886,,,,,, 4931,,,,,,,,,, 6637,,,, 3965,,,,,,
,,,, 9228,,,, 7115,,,,, 9210,, 9030,, 12380,, 11976,, 11234,, 15564,,,,,,,,,,, 3711,,,,, 2273,,,,,,,, 9519,,,,,,, 4803, 12865, 14535,, 7874,,,, 7510, 10497, 6372,,,,,, 12172,,, 14887,,,,,, 4932,,,,,,,,,, 6638,,,, 3966,,,,,,
,,,, 9249,,,, 7116,,,,, 9211,, 9031,, 12398,, 11998,, 11235,, 15565,,,,,,,,,,, 3712,,,,, 2274,,,,,,,, 9520,,,,,,, 4804, 12866, 14536,, 7875,,,, 7511, 10516, 6373,,,,,, 12173,,, 14907,,,,,, 4933,,,,,,,,,, 6639,,,, 3967,,,,,,
,,,, 9250,,,, 7138,,,,, 9212,, 9032,, 12399,, 11999,, 11236,, 15566,,,,,,,,,,, 3713,,,,, 2294,,,,,,,, 9521,,,,,,, 4805, 12884, 14537,, 7895,,,, 7512, 10517, 6374,,,,,, 12191,,, 14908,,,,,, 4934,,,,,,,,,, 6640,,,, 3968,,,,,,
,,,, 9251,,,, 7139,,,,, 9213,, 9051,, 12400,, 12000,, 11237,, 15567,,,,,,,,,,, 3714,,,,, 2295,,,,,,,, 9522,,,,,,, 4824, 12885, 14538,, 7896,,,, 7513, 10518, 6375,,,,,, 12192,,, 14909,,,,,, 4935,,,,,,,,,, 6641,,,, 3969,,,,,,
,,,, 9252,,,, 7140,,,,, 9214,, 9052,, 12401,, 12001,, 11238,, 15589,,,,,,,,,,, 3737,,,,, 2296,,,,,,,, 9523,,,,,,, 4825, 12886, 14539,, 7897,,,, 7514, 10519, 6376,,,,,, 12193,,, 14910,,,,,, 4951,,,,,,,,,, 6642,,,, 3970,,,,,,
,,,, 9253,,,, 7141,,,,, 9215,, 9053,, 12402,, 12023,, 11254,, 15590,,,,,,,,,,, 3738,,,,, 2297,,,,,,,, 9524,,,,,,, 4826, 12887, 14558,, 7898,,,, 7515, 10520, 6377,,,,,, 12194,,, 14911,,,,,, 4952,,,,,,,,,, 6663,,,, 3971,,,,,,
,,,, 9254,,,, 7163,,,,, 9232,, 9054,, 12403,, 12024,, 11255,, 15591,,,,,,,,,,, 4132,,,,, 2298,,,,,,,, 9541,,,,,,, 4827, 12888, 14559,, 7899,,,, 7516, 10521, 6396,,,,,, 12195,,, 14912,,,,,, 4953,,,,,,,,,, 6664,,,, 3988,,,,,,
,,,, 9255,,,, 7164,,,,, 9233,, 9055,, 12404,, 12025,, 11256,, 15592,,,,,,,,,,, 4133,,,,, 2299,,,,,,,, 9542,,,,,,, 4828, 12889, 14560,, 7900,,,, 7517, 10540, 6397,,,,,, 12196,,, 14913,,,,,, 4954,,,,,,,,,, 6665,,,, 3989,,,,,,
,,,, 9256,,,, 7165,,,,, 9234,, 9056,, 12405,, 12026,, 11257,, 15593,,,,,,,,,,, 4134,,,,, 2318,,,,,,,, 9543,,,,,,, 4829, 12890, 14561,, 7920,,,, 7534, 10541, 6398,,,,,, 12197,,, 14931,,,,,, 4955,,,,,,,,,, 6666,,,, 3990,,,,,,
,,,, 9274,,,, 7664,,,,, 9235,, 9057,, 12406,, 12048,, 11258,, 15613,,,,,,,,,,, 4135,,,,, 2319,,,,,,,, 9544,,,,,,, 4849, 12891, 14562,, 7921,,,, 7535, 10542, 6399,,,,,, 12216,,, 14932,,,,,, 4956,,,,,,,,,, 6667,,,, 3991,,,,,,
,,,, 9275,,,, 7665,,,,, 9236,, 9076,, 12423,, 12049,, 11259,, 15614,,,,,,,,,,, 4156,,,,, 2320,,,,,,,, 9545,,,,,,, 4850, 12892, 14563,, 7922,,,, 7536, 10543, 6400,,,,,, 12217,,, 14933,,,,,, 4957,,,,,,,,,, 6689,,,, 3992,,,,,,
,,,, 9276,,,, 7686,,,,, 9237,, 9077,, 12424,, 12050,, 11260,, 15615,,,,,,,,,,, 4157,,,,, 2321,,,,,,,, 9546,,,,,,, 4851, 12909, 14564,, 7923,,,, 7537, 10544, 6401,,,,,, 12218,,, 14934,,,,,, 4958,,,,,,,,,, 6690,,,, 3993,,,,,,
,,,, 9277,,,, 7687,,,,, 9238,, 9078,, 12425,, 12051,, 11261,, 15616,,,,,,,,,,, 4158,,,,, 2322,,,,,,,, 9547,,,,,,, 4852, 12910, 14584,, 8445,,,, 7538, 10545, 6402,,,,,, 12219,,, 14935,,,,,, 4959,,,,,,,,,, 6691,,,, 3994,,,,,,
,,,, 9278,,,, 7688,,,,, 9239,, 9079,, 12426,, 12052,, 11262,, 15617,,,,,,,,,,, 4159,,,,, 2323,,,,,,,, 9548,,,,,,, 4874, 12911, 14585,, 8446,,,, 7539, 10565, 6421,,,,,, 12220,,, 14936,,,,,, 4960,,,,,,,,,, 6692,,,, 3995,,,,,,
,,,, 9279,,,, 7689,,,,, 9240,, 9080,, 12427,, 12073,, 11279,, 15618,,,,,,,,,,, 4160,,,,, 2324,,,,,,,, 9549,,,,,,, 4875, 12912, 14586,, 8447,,,, 7540, 10566, 6422,,,,,, 12221,,, 14937,,,,,, 4961,,,,,,,,,, 6693,,,, 3996,,,,,,
,,,, 9280,,,, 7690,,,,, 9257,, 9081,, 12428,, 12074,, 11280,, ,,,,,,,,,,, 4161,,,,, 2325,,,,,,,, 9565,,,,,,, 4900, 12913, 14587,, 8448,,,, 7541, 10567, 6423,,,,,, 12222,,, 14938,,,,,, 4976,,,,,,,,,, 6715,,,, 3997,,,,,,
,,,, 9281,,,, 7712,,,,, 9258,, 9082,, 12429,, 12075,, 11281,,,,,,,,,,,,, 4181,,,,, 2343,,,,,,,, 9566,,,,,,, 5301, 12914, 14588,, 8449,,,, 7542, 10568, 6424,,,,,, 12242,,, 14956,,,,,, 4977,,,,,,,,,, 6716,,,, 4013,,,,,,
,,,, 9300,,,, 7713,,,,, 9259,, 9083,, 12430,, 12076,, 11282,,,,,,,,,,,,, 4182,,,,, 2344,,,,,,,, 9567,,,,,,, 5302, 12915, 14611,, 8450,,,, 7560, 10569, 6425,,,,,, 12243,,, 14957,,,,,, 4978,,,,,,,,,, 6717,,,, 4014,,,,,,
,,,, 9301,,,, 7714,,,,, 9260,, 9101,, 12431,, 12077,, 11283,,,,,,,,,,,,, 4183,,,,, 2345,,,,,,,, 9568,,,,,,, 5303, 12916, 15058,, 8469,,,, 7561, 10570, 6426,,,,,, 12244,,, 14958,,,,,, 4979,,,,,,,,,, 6741,,,, 4015,,,,,,
,,,, 9302,,,, 7715,,,,, 9261,, 9102,, 12447,, 12078,, 11284,,,,,,,,,,,,, 4184,,,,, 2346,,,,,,,, 9569,,,,,,, 5326, 12917, 15059,, 8470,,,, 7562, 10591, 6427,,,,,, 12245,,, 14959,,,,,, 4980,,,,,,,,,, 7213,,,, 4016,,,,,,
,,,, 9303,,,, 7737,,,,, 9262,, 9103,, 12448,, 12099,, 11285,,,,,,,,,,,,, 4185,,,,, 2347,,,,,,,, 9570,,,,,,, 5327, 12934, 15060,, 8471,,,, 7563, 10592, 6428,,,,,, 12246,,, 14960,,,,,, 4981,,,,,,,,,, 7239,,,, 4017,,,,,,
,,,, 9304,,,, 7738,,,,, 9263,, 9104,, 12449,, 12100,, 11286,,,,,,,,,,,,, 4186,,,,, 2348,,,,,,,, 9571,,,,,,, 5328, 12935, 15061,, 8472,,,, 7564, 10593, 6446,,,,,, 12247,,, 14961,,,,,, 4982,,,,,,,,,, 7264,,,, 4018,,,,,,
,,,, 9305,,,, 7739,,,,, 9264,, 9106,, 12450,, 12101,, 11287,,,,,,,,,,,,, 4187,,,,, 2349,,,,,,,, 9572,,,,,,, 5351, 12936, 15062,, 8473,,,, 7565, 10594, 6447,,,,,, 12267,,, 14962,,,,,, 4983,,,,,,,,,, 7265,,,, 4019,,,,,,
,,,, 9325,,,, 7740,,,,, 9265,, 9107,, 12451,, 12102,, 11303,,,,,,,,,,,,, 4206,,,,, 2350,,,,,,,, 9573,,,,,,, 5352, 12937, 15083,, 8474,,,, 7566, 10595, 6448,,,,,, 12268,,, 14963,,,,,, 4984,,,,,,,,,, 7266,,,, 4020,,,,,,
,,,, 9326,,,, 7762,,,,, 9283,, 9108,, 12452,, 12103,, 11304,,,,,,,,,,,,, 4207,,,,, 2368,,,,,,,, 9574,,,,,,, 5353, 12938, 15084,, 8475,,,, 7567, 10618, 6449,,,,,, 12269,,, 14981,,,,,, 4985,,,,,,,,,, 7267,,,, 4021,,,,,,
