,grain,FIP
0,1,2.9955099746010456e-06
1,2,8.418594899340835e-06
2,3,9.969939594005977e-08
3,4,3.1429301549234486e-07
4,5,1.0328090961809565e-10
5,6,7.289915842481391e-09
6,7,3.0907580352865437e-07
7,8,1.4101536217653886e-06
8,9,2.1536401248783298e-08
9,10,2.3253585286889475e-08
10,11,2.7781648457457076e-07
11,12,2.649383096519004e-06
12,13,1.012793840173427e-06
13,14,5.061038276431886e-06
14,15,5.3674837317257635e-06
15,16,2.8311381828634386e-07
16,17,4.966224506768843e-06
17,18,1.496063538023464e-07
18,19,8.479102044712137e-06
19,20,7.587781662649121e-07
20,21,3.0026138091641675e-06
21,22,3.034266642984262e-07
22,23,1.0292396940785228e-07
23,24,1.3479937434559256e-06
24,25,1.1434465681462016e-07
25,26,3.673018368607868e-06
26,27,8.551346611100601e-07
27,28,4.0470822679970574e-09
28,29,3.64264014652143e-06
29,30,1.4316990409640917e-06
30,31,4.78910091636912e-06
31,32,3.810395519274584e-06
32,33,1.482637676275086e-06
33,34,3.171252198153767e-08
34,35,1.1148644349565766e-06
35,36,3.0926780938278118e-06
36,37,9.641469835008194e-06
37,38,7.540080394654954e-07
38,39,9.922438030844152e-06
39,40,1.6232921473634176e-06
40,41,1.1207399592759618e-09
41,42,2.704672477327931e-06
42,43,2.2505219550156928e-07
43,44,1.2865741297227835e-06
44,45,7.741659812459332e-07
45,46,7.36588902171064e-07
46,47,9.574243820567674e-07
47,48,5.946249499545654e-10
48,49,3.6419502830226827e-07
49,50,7.558150065766653e-06
50,51,9.575113759510376e-06
51,52,6.111934352263265e-06
52,53,8.126829471816071e-07
53,54,3.6492206882088594e-07
54,55,6.450469533401843e-08
55,56,6.9178433835111865e-06
56,57,6.635728929351659e-10
57,58,2.5432538662887667e-06
58,59,1.6659947018717358e-06
59,60,9.011537612035633e-06
60,61,7.63275991093323e-10
61,62,5.318815064585882e-07
62,63,3.258783420209791e-06
63,64,1.5731544910056443e-07
64,65,7.468081214390195e-07
65,66,3.31549381158392e-08
66,67,5.590899451952073e-06
67,68,1.088552169606382e-06
68,69,1.095211213726399e-09
69,70,1.871326106440837e-07
70,71,1.2920205610326622e-07
71,72,7.4494895331885585e-06
72,73,1.3378206241702943e-07
73,74,1.7528976559794734e-06
74,75,6.969642234265257e-06
75,76,2.0471420599981733e-07
76,77,2.140401548127681e-07
77,78,6.654729126971863e-07
78,79,1.8639157435083097e-06
79,80,1.30825041594906e-07
80,81,2.542867536490786e-06
81,82,6.869737680400545e-07
82,83,2.006509531094752e-06
83,84,8.816138071785987e-06
84,85,1.6791061300740733e-07
85,86,6.66374113345613e-07
86,87,1.191349768067745e-06
87,88,9.090611353760804e-06
