99
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.81654829,0.58284193,-0.82037622,0.40732992,-0.36254853,0.17211546,2.85992,2.3282011,5.5083413,25.729362,21.009266,14.996152,21.978724,106.91489,66.574471,38.561745,0.66670555,2.3156574,1.5884186,139,12,0.58052689,1,1,1,30456,30024,30456
2,0.77542788,0.63593698,-0.0028819465,0.70156199,-0.7125001,0.012081856,3.6050262,1.7472515,4.5171633,19.843948,15.387551,12.619501,69.095238,19.571428,81.952377,29.143082,5.8444295,2.1091616,2.1903584,60,9,0.42592117,1,0,0,13608,12960,13608
3,0.95981842,0.69539678,-0.4873026,0.59855783,-0.56658757,0.28851897,3.3174913,1.8495334,5.5750346,15.822539,15.186765,11.002943,61.285713,21.857143,26.285715,25.669241,2.6427853,0.78021497,4.6495075,41,10,0.36882505,1,0,0,9072,8856,9072
4,0.68382454,0.48288739,-0.1882126,-0.081576824,0.48481387,0.85022157,1.1065701,1.8459624,4.5200047,20.501923,14.019718,9.9001198,83.217392,38.347828,16.565218,25.669241,6.1739388,0.41319528,5.3559618,41,11,0.40247878,1,1,1,9936,8856,9936
5,0.61708266,0.52501351,0.16060637,0.90796739,-0.32429451,0.21126722,3.269186,2.0922997,6.056241,23.861513,14.724526,12.527617,68.239433,129.25352,128.83098,29.931112,1.3278995,1.6184061,5.4246531,65,11,0.39817891,1,0,0,15336,14040,15336
6,0.68629366,0.54724622,-0.099976666,-0.73976707,0.66285366,0.05808932,3.612747,1.7853512,6.009429,15.941285,10.940403,8.7238073,66.25,91.75,104,21.170332,2.3600681,2.2039642,3.9017782,23,9,0.35609674,1,0,0,5184,4968,5184
7,0.92339474,0.75242555,-0.099976666,-0.73976707,0.66285366,0.05808932,1.0624444,1.7690223,4.2382979,16.224375,14.981502,12.207634,69.375,100.375,42.75,25.244877,1.4925853,0.46464261,6.1016741,39,9,0.40388501,1,0,0,10368,8424,10368
8,0.86404282,0.76541048,-0.24218684,0.032422684,-0.49843246,0.83178091,3.8313251,1.00403,0.081102774,26.521074,22.915344,20.299509,81.112152,80.607475,82.794395,44.106865,2.483283,2.0530558,1.1714752,208,15,0.5726369,1,0,0,46224,44928,46224
9,0.79441589,0.7156654,-0.83099264,0.16924115,0.44314039,0.29057744,4.6128249,0.43576762,5.6029058,23.199474,18.430031,16.603062,119.16393,79.426231,95.163933,36.717983,4.2418752,2.4677598,5.9157968,120,13,0.54659116,1,0,0,26352,25920,26352
10,0.12725486,0.095883094,0.2018712,0.88942492,0.39607188,0.10629359,3.127018,1.3188889,0.0090633156,75.793747,9.6451225,7.2673388,110.47059,129.70589,133.05882,24.116339,3.1805971,2.296494,0.48537847,34,5,0.0039141509,1,1,1,7344,7344,7344
11,0.11213624,0.086340651,0.41879264,-0.22400646,0.38285565,0.7923733,1.6410329,1.5937264,4.7058644,89.424599,10.027739,7.7209783,8.217391,55.434784,82.173912,26.672947,2.2003291,0.98978728,3.1826603,46,8,0.0047201193,1,1,1,9936,9936,9936
12,0.71962929,0.47407907,-0.099976666,-0.73976707,0.66285366,0.05808932,1.1559869,1.7544703,4.617219,17.309725,12.456584,8.2061777,53.888889,102.55556,45.222221,20.538002,5.530705,2.3467519,2.7392616,21,8,0.30164361,1,0,0,5832,4536,5832
13,0.91874093,0.81046176,0.12867074,0.37614891,-0.84855717,0.34915116,3.8742011,1.5615847,0.3492392,32.224026,29.60553,26.116339,107.22173,117.7317,29.195122,56.100449,5.5632386,0.81768543,3.0808387,428,17,0.70857137,1,1,1,97416,92448,97416
14,0.86269277,0.76490521,-0.4873026,0.59855783,-0.56658757,0.28851897,2.4168451,1.5504817,6.1590471,22.327185,19.261501,17.07818,33.390244,33.878048,44.170731,36.512852,5.8679338,2.0405259,1.2874458,118,11,0.4803111,1,0,0,26568,25488,26568
15,0.31766236,0.1739136,-0.56989169,-0.6559521,-0.33416089,0.36508471,6.211566,0.64120167,6.2423286,66.458679,21.11142,11.558067,122.78723,128.48936,81.936172,38.653999,1.5966907,2.1060965,6.1688995,140,13,0.018119628,1,1,1,30456,30240,30456
