99
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.64873105,0.53911477,-0.49392009,0.81029743,0.13050508,0.28710514,4.2876148,1.0724715,5.783886,17.448298,11.319253,9.4066353,107,94.199997,74.400002,22.87096,6.0675774,0.93583858,3.3273263,29,8,0.40031898,1,0,0,6480,6264,6480
2,0.1827265,0.16524255,-0.952425,-0.15308186,-0.26164627,0.031525012,2.786572,1.5641696,4.7494078,99.306549,18.145939,16.409668,98.977272,46.340908,78.477272,47.694721,1.6102527,2.6082153,1.2915217,263,21,0.020680431,1,1,1,57024,56808,57024
3,0.87077892,0.67987877,0.14664219,-0.4180333,0.42229667,0.79082853,6.2471848,0.28154439,4.9483857,63.686859,55.457172,43.299343,49.044304,59.458862,113.53481,63.816345,1.4177048,0.91790146,3.8845394,630,31,0.00043950771,1,1,1,136512,136080,136512
4,0.72679615,0.55262887,-0.097458594,-0.82001913,-0.43629429,0.35737631,3.2354946,0.75828296,3.2783735,40.159939,29.188087,22.193541,24.255682,56.829544,89.505684,52.109447,2.3370087,1.9432038,5.7151899,343,19,0.16535313,1,1,1,76032,74088,76032
5,0.87306601,0.63130772,-0.48114526,-0.8453899,0.17399029,0.1534359,1.3965741,1.8255188,4.2864938,14.434299,12.602096,9.112484,142.67999,9.96,34.439999,21.766991,0.2052855,2.6733651,4.3817167,25,5,0.28454396,1,1,1,5400,5400,5400
6,0.22474135,0.20759352,0.31507862,0.42857999,-0.071338788,0.8437745,4.3475847,0.027948348,0.43815234,92.892296,20.876741,19.283838,75.878456,99.099449,100.37569,52.260925,4.1627941,1.1217692,2.2890842,346,21,0.030987674,1,1,1,78192,74736,78192
7,0.881446,0.74715054,0.73298383,0.56106943,-0.034309082,0.383091,1.6609213,1.6358132,4.1125717,32.375835,28.53755,24.189623,46.25441,123.48363,46.329975,53.966808,3.8842349,2.3519912,2.5775909,381,23,0.64482862,1,1,1,85752,82296,85752
8,0.74266195,0.61142021,0.23062132,-0.78541416,-0.53723258,0.20327216,1.3943025,1.9248147,4.0937662,29.020149,21.55216,17.743505,81.030769,117.7077,47.369232,42.645287,5.707068,0.91708869,4.5601058,188,14,0.61072981,1,0,0,42120,40608,42120
9,0.20779708,0.15067269,0.21679446,-0.47015265,-0.30157337,0.80063105,3.7338176,1.5739287,4.745708,94.829941,19.705385,14.288282,104.71674,80.845497,92.381973,45.344147,2.3630886,1.0883888,4.640564,226,17,0.018452406,1,1,1,50328,48816,50328
10,0.69135004,0.31603849,-0.23827592,0.79565424,0.089512452,0.54967844,3.8576102,1.2772989,4.0710602,18.682899,12.916423,5.9045157,59.857143,94.428574,31.571428,20.538002,0.3585099,0.77005696,4.4164109,21,9,0.2535525,1,0,0,4536,4536,4536
