1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
 5384, 14317, 637, 857, 11281,, 10855, 12257, 559, 9408, 950, 13220,, 2400, 470, 13117,, 3514, 10038, 9716, 6537, 3938, 6286, 12387, 14723, 8230, 2976, 121,, 9763, 2661, 617, 6083, 9272, 8625, 6688, 5667, 1538, 3222, 9096, 2147, 4740, 9547, 4397, 1794, 15571, 15282, , 14093, 8665, 10114,, 7002, 13305,, 13386,,, 4516, 13809, 690,,, 357,, 13643, 1467, 2530,, 13377, 6309, 7244, 319, 889, 9028,, 10292, 14162, 4813, 4753, 8168, 3447, 850, 1000, 2626, 8127, 9199, 1072, 126, 5857, 14130, 11104, 11298, 13525, 3258, 280
 5385, 14318, 656, 858, 11282,, 10856, 12803, 560, 9409, 951, 13241,, 2424, 471, 13118,, 3515, 10087, 9738, 6538, 3939, 6287, 12409, 14745, 8231, 2977, 122,, 9764, 2662, 638, 6084, 9297, 8626, 6689, 5668, 1539, 3223, 9118, , 4741, 9548, 4398, 1795, 15572, 15305,, 14094, 8666, 10115,, 7003, 13306,, 13387,,, 4536, 13832, 691,,, 358,, 13644, 1468, 2548,, , 6310, 7266, 342, 1460, 9052,, 10293, 14163, 4814, 4754, 8169, 3448, 851, 1001, 2627, 8128, 9648, 1073, 478, 5858, 14729, 11105, 11299, 13547, 3259, 728
 5386, 14339, 657, 859, 11283,, 10857, 12804, 561, 9410, 952, 13242,, 2425, 492, 13119,, 3516, 10111, 9739, 6539, 3940, 6288, 12410, 14746, 8232, 2978, 123,, 9765, 2663, 641, 6085, 9298, 8627, 6690, 5669, 1556, 3241, 9119,, 4742, 9568, 4873, 1796, 15573, 15306,, 14117, 8667, 10116,, 7004, 13307,, 13388,,, 4537, 13833, 692,,, 359,, 13645, 1469, 2549,,, 6311, 7267, 844, 1461, 9576,, 10312, 14183, 4815, 4755, 8170, 3449, 852, 1022, 2628, 8129, 9649, 1074, 501, 5859, 14730, 11106, 11323, 13548, 3281, 729
 5407, 14340, 658, 882, 11284,, 10858, 12805, 581, 9411, 953, 13243,, 3024, 493, 13120,, 3517, 10112, 9740, 6540, 3962, 6289, 12411, 14747, 8253, 2979, 124,, 9766, 2685, 642, 6086, 9321, 8628, 7262, 5670, 1557, 3242, 9120,, 5315, 9569, 4897, 1819, 15596, 15307,, 14118, 8668, 10117,, 7005, 13308,, 13937,,, 4538, 13834, 713,,, 360,, 13646, 1493, 2550,,, 6332, 7268, 865, 1462, 9577,, 10313, 14184, 4816, 4775, 8171, 3470, 853, 1023, 2629, 8130, 9671, 1075, 502, 6380, 14754, 11107, 11324, 13549, 3282, 730
 5408, 14341, 659, 883, 11306,, 10859, 12806, 582, 9412, 954, 13244,, 3025, 494, 13121,, 3539, 10135, 10339, 6562, 3963, 6312, 12412, 14748, 8254, 2980, 125,, 9767, 2686, 643, 6087, 9322, 8629, 7263, 5690, 1558, 3243, 9121,, 5316, 9570, 4898, 1820, 15597, 15330,, , 8669, 10118,, 7024, 13329,, 13938,,, 4539, 13857, 714,,, 361,, 13647, 1494, 2551,,, 6333, 7269, 866, 1463, 9578,, 10314, 14185, 4817, 4776, 8190, 3471, 874, 1024, 2630, 8150, 9672, 1076, 503, 6381, 14755, 11108, 11348, 13550, 3283, 731
 5409, 14342, 660, 1408, 11307,, 10860, 12807, 583, 9413, 975, 13266,, 3049, 496, 13142,, 3540, 10636, 10340, 6563, 3964, 6313, 12435, 14770, 8255, 2981, 141,, 9788, 2687, 1113, 6108, 9323, 8649, 7264, 5691, 1559, 3244, 9122,, 5317, 9571, 4899, 1821, , ,,, 8670, 10139,, 7025, 13330,, 13959,,, 4540, 13858, 715,,, 362,, 13668, 1518, 2552,,, 6334, 7291, 867, 1485, 9600,, 10315, 14186, 4818, 4777, 8191, 3472, 875, 1025, 2650, 8151, 9673, 1077, 504, 6382, , 11129, 11349, 13572, 3284, 751
 5410, 14343, 661, 1432, 11308,, 10880, 12828, 584, 9433, 976, 13267,, 15524, 518, 13143,, 3541, 10637, , 6564, 3965, 6314, 12436, 14771, 8256, 3001, 142,, 9789, 2688, 1114, 6109, 9324, 8650, 7265, 5692, 1560, 3245, 9143,, 5340, 9572, 4922, 1822,,,,, 8671, 10140,, 7026, 13331,, 13960,,, 4541, 13859, 716,,, 363,, 13669, 1519, 2553,,, 6335, 7292, 869, 1486, 9601,, 10316, 14187, 4819, 4778, 8192, 3473, 876, 1050, 2651, 8152, 9674, 1078, 526, 6383,, 11130, 11350, 13573, 3285, 752
 5411, 14365, 662, 1433, 11331,, 10881, 12829, 585, 9434, 977, 13268,, , 519, 13144,, 3542, 10638,, 6565, 3966, 6863, 12437, 14772, 8257, 3002, 143,, 9790, 2710, 1115, 6110, 9346, 8651, 7287, 5693, 1580, 3246, 9144,, 5341, 9573, 4923, 1845,,,,, 8690, 10141,, 7027, 13332,, 13961,,, 4542, 13882, 739,,, 364,, 13670, 1543, 2554,,, 6336, 7293, 890, 1487, 9602,, 10317, 14188, 4820, 4779, 8193, 3947, 877, 1572, 2652, 8153, 9675, 1097, 527, 6384,, 11131, 11373, 13574, 3306, 753
 5434, 14366, 682, 1434, 11332,, 10882, 12830, 607, 9435, 978, 13291,,, 543, 13145,, 3565, 10661,, 6566, 3987, 6864, 12910, 14795, 8277, 3003, 144,, 9791, 2711, 1116, 6111, 9347, 8652, 7288, 5694, 1581, 3247, 9145,, 5342, 9574, 4924, 1846,,,,, 8691, 10142,, 7028, 13333,, 13962,,, 4561, 13883, 740,,, 365,, 13671, 2015, 2555,,, 6337, 7294, 891, 1488, 9603,, 10318, 14208, 4838, 4780, 8194, 3948, 878, 1573, 2653, 8154, 9676, 1098, 528, 6405,, 11132, 11374, 13575, 3307, 754
 5435, 14367, 683, 1457, 11333,, 10883, 12831, 608, 9436, 979, 13791,,, 943, 13146,, 4113, 10662,, 6587, 3988, 6887, 12934, 14796, 8278, 3004, 145,, 9792, 2712, 1137, 6112, 9348, 8653, 7289, 5715, 1582, 3248, 9146,, 5365, 9593, 4925, 1870,,,,, 8692, 10167,, 7029, 13353,, 13963,,, 4562, 13907, 1288,,, 366,, 14168, 2016, 2574,,, 6356, 7317, 892, 1489, 9604,, 10337, 14209, 4839, 4799, 8195, 3970, 879, 1597, 2654, 8155, 9697, 1099, 529, 6406,, 11133, 11375, 13598, 3308, 755
 5436, 14390, 684, 1458, 11356,, 10884, 12832, 609, 9437, 1002, 13816,,, 944, 13167,, 4114, 10663,, 6588, 3989, 6888, 12935, 14797, 8279, 3005, 146,, 9793, 2713, 1138, 6113, 9349, 8654, 7290, 5716, 1583, 3267, 9147,, 5366, 9594, 4947, 1871,,,,, 8693, 10664,, 7050, 13354,, 13964,,, 4563, 13908, 1289,,, 380,, 14169, 2017, 2575,,, 6357, 7318, 893, 1510, 9625,, 10338, 14210, 4840, 4800, 8196, 3971, 899, 1598, 2655, 8174, 9698, 1100, 550, 6407,, 11155, 11398, 13599, 3309, 756
 5880, 14391, 685, 1459, 11357,, 10885, 12853, 1079, 9438, 1003, 13817,,, 945, 13168,, 4115, 10686,, 6589, 3990, 6889, 12936, 15320, 8280, 3006, 147,, 9813, 2735, 1139, 6133, 9371, 8675, 7313, 5717, 1584, 3268, 9169,, 5367, 9595, 4948, 2444,,,,, 8694, 10665,, 7051, 13355,, 13984,,, 4564, 14458, 1290,,, 381,, 14170, 2039, 2600,,, 6358, 7319, 894, 1511, 9626,, 10836, 14211, 4841, 4801, 8766, 3972, 900, 1599, 2674, 8175, 9699, 1101, 551, 6408,, 11156, 11399, 13600, 3310, 757
 5881, 14416, 686, 1482, 11358,, 10905, 12854, 1080, 9458, 1004, 13818,,, 946, 13169,, 4116, 10687,, 6590, 3991, 6912, 12959, 15321, 8281, 3026, 148,, 9814, 2736, 1140, 6134, 9372, 8676, 7314, 5718, 1605, 3269, 9170,, 5390, 9596, 4949, 2445,,,,, 8695, 10666,, 7052, 13356,, 13985,,, 4565, 14483, 1291,,, 382,, 14193, 2040, 3076,,, 6359, 7817, 915, 1512, 9627,, 10837, 14212, 4842, 4802, 8767, 3973, 901, 1622, 2675, 8176, 9700, 1102, 552, 6409,, 11157, 11400, 13623, 3330, 777
 5882, 14914, 687, 1483, 11830,, 10906, 12855, 1081, 9459, 1027, 13841,,, 967, 13170,, 4139, 10688,, 6591, 3992, 6913, 12960, 15322, 8301, 3027, 149,, 9815, 2737, 1141, 6135, 9373, 8677, 7315, 5719, 1606, 3270, 9171,, 5391, 9597, 4950, 2470,,,,, 8696, 10667,, 7053, 13357,, 13986,,, 4566, 14507, 1292,,, 383,, 14194, 2041, 3077,,, 6360, 7818, 916, 1513, 9628,, 10838, 14213, 4843, 4803, 8768, 3976, 902, 1623, 2676, 8177, 9701, 1651, 553, 6430,, 11180, , 13624, 3331, 778
 5883, 14915, 706, 1484, 11831,, 10907, 12856, 1082, 9460, 1028, 13842,,, 968, 13171,, 4140, 10709,, 6612, 4012, 6914, 12961, 15345, 8302, 3028, 150,, 9816, 3286, 1142, 6136, 9374, 8678, 7887, 5741, 1607, 3271, 9172,, , 9598, 4971, 2471,,,,, 8715, 10689,, 7077, 13358,, 13987,,, 4567, 14508, 1313,,, 384,, 14195, 2042, 3101,,, 6361, 7842, 917, 1514, 9629,, 10839, 14234, 4844, 4824, 8769, 3993, 903, 1624, 2677, 8178, 9702, 1673, 554, 6431,, 11181,, 13625, 3332, 779
 5884, 14916, 707, 2107, 11854,, 10908, 12857, 1083, 9461, 1029, 13843,,, 969, 13194,, 4141, 10710,, 6613, 4013, 6938, 12962, 15346, 8303, 3029, 166,, 9817, 3287, 1162, 6137, 9396, 8679, 7888, 5742, 1608, 3768, 9194,,, 9599, 4972, 2495,,,,, 8716, 10690,, 7078, 13378,, 13988,,, 4586, 14532, 1314,,, 385,, 14196, 2043, 3102,,, 6385, 7843, 918, , 9650,, 10840, 14235, 4845, 4825, 8770, 3994, 1401, 1647, 2678, 8179, 9722, 1674, 555, 6432,, 11206,, 14149, 3333, 780
 5905, 14917, 708, 2108, 11855,, 10909, 12858, 1104, 9462, 1053, 13844,,, 970, 13195,, 4142, 10711,, 6614, 4014, 6939, 12984, 15347, 8304, 3030, 167,, 9818, 3311, 1163, 6138, 9397, 8700, 7889, 5743, 1630, 3769, 9195,,, 9618, 4973, 2496,,,,, 8717, 10691,, 7602, 13379,, 13989,,, 4587, 15108, 1315,,, 386,, 14197, 2044, 3125,,, 6907, 7844, 919,, 9651,, 10841, 14236, 4846, 4849, 8789, 3995, 1426, 1648, 2679, 8180, 9723, 1676, 573, 6433,, 11653,, 14150, 3334, 781
 5906, 14918, 709, 2109, 11856,, 10910, 12879, 1105, 9484, 1054, 13845,,, 971, 13196,, 4164, 10712,, 6615, 4015, 7513, 12985, 15370, 8305, 3031, 168,, 9839, 3312, 1164, 6158, 9398, 8701, 7890, 5744, 1631, 3770, 9196,,, 9619, 4974, ,,,,, 8718, 10692,, 7626, 13380,, 14009,,, 4591, , 1316,,, 387,, 14217, 2064, 3126,,, 6908, 7867, 941,, 9652,, 10861, 14237, 4863, 4850, 8790, 3996, 1427, 1649, 2699, 8198, 9724, 1677, 574, 6434,, 11654,, 14173, 3335, 782
 5907, 14939, 710, 14583, 11857,, 10931, 12880, 1106, 9485, 1526, 13866,,, 991, 13719,, 4165, 10713,, 6616, 4016, 7514, 12986, 15371, 8306, 3032, 169,, 9840, 3336, 1165, 6159, 9399, 8702, 7912, 5767, 1632, 3771, 9197,,, 9620, 4975,,,,,, 8719, 10693,, 7627, 13381,, 14010,,, 4592,, 1317,,, 388,, 14218, 2065, 3127,,, 6909, 7868, 942,, 9653,, 10862, 14238, 4864, 5254, 8791, 3997, 1450, 1650, 2700, 8199, 9725, 1698, 575, 6435,, 11655,, 14174, 3355, 802
 5908, 14940, 711, 14584, 11879,, 10932, 12881, 1107, 10007, 1527, 13867,,, 992, 13720,, 4166, 10734,, 7162, 4037, 7538, 12987, 15372, 8329, 3050, 170,, 9841, 3337, 1166, 6160, 9422, 8703, 7913, 5768, 1655, 3772, 9198,,, 9621, 4995,,,,,, 8720, 10714,, 7628, 13382,, 14011,,, 5087,, 1339,,, 389,, 14219, 2066, 3128,,, 6910, 7869, 1490,, 9677,, 10863, 14259, 4865, 5255, 8792, 3998, 1451, 1675, 2701, 8200, 9726, 1699, 576, 6454,, 11656,, 14175, 3356, 803
 5909, 14941, 712, 14608, 11880,, 10933, 12882, 1108, 10008, 1528, 13868,,, 993, 13721,, 4167, 10735,, 7163, 4038, 7563, 13009, 15395, 8330, 3051, 171,, 9842, 3361, 1167, 6161, 9423, 8704, 7914, 5769, 1656, 3792, 9220,,, 9622, 4996,,,,,, 8740, 10715,, 7651, 13383,, 14012,,, 5088,, 1340,,, 390,, 14220, 2067, 3129,,, 6911, 7891, 1491,, 10201,, 10864, 14260, 4866, 5279, 8793, 4001, 1452, 2197, 2702, 8201, 9727, 1700, 577, 6455,, 11657,, 14198, 3357, 804
 5910, 14942, 732, 14609, 11881,, 10934, 12883, 1109, 10009, 1529, 13869,,, 994, 13742,, 4189, 10736,, 7164, 4039, , 13010, 15396, 8331, 3052, 172,, 9843, , 1168, 6162, 9447, 8725, 7915, 5793, 2131, 3793, 9221,,, 9623, 4997,,,,,, 8741, 10716,, 7652, 13403,, 14013,,, 5089,, 1341,,, 405,, 14221, 2068, 3130,,, 6932, 7892, 1492,, 10202,, 10865, 14261, 4867, 5302, 8794, 4017, 1474, 2222, 2703, 8202, 9748, 1701, 578, 6456,, 11658,, 14199, 3358, 805
 5930, 14943, 733, 15183, 11882,, 10935, 13506, 1110, 10010, 1530, 13891,,, 995, 13743,, 4190, 10737,, 7165, 4040,, 13011, 15397, 8806, 3053, 173,, 9844,, 1187, 6163, 9448, 8727, 7938, 5794, 2132, 3794, 9222,,, 9624, 4998,,,,,, 8742, 10717,, 7653, 13404,, 14034,,, 5111,, 1364,,, 406,, 14222, 2069, 3147,,, 6933, 7893, 1515,, 10203,, 10866, 14262, 4868, 5303, 8795, 4018, 1475, 2223, 2704, 8203, 9749, 1702, 579, 6457,, 11677,, 14200, 3359, 806
 5931, 14963, 734, 15184, 11883,, 10957, 13507, 1130, 10011, 1548, 13892,,, 996, 13744,, 4764, 10738,, 7187, 4063,, 13012, , 8807, 3054, 174,, 9864,, 1188, 6164, 9872, 8728, 7939, 5795, 2133, 3795, 9223,,, 9644, 4999,,,,,, 8743, 10718,, 7676, 13405,, 14035,,, 5112,, 1365,,, 407,, 14242, 2089, 3148,,, 6934, 7894, 1516,, 10226,, 10867, 14263, 4869, 5304, 8796, 4019, 1476, 2224, 3202, 8204, 9750, 1703, 580, 6458,, 11678,, 14223, 3360, 828
 5932, 14964, 735, 15208, 11884,, 10958, 14131, 1131, 10012, 1549, 13893,,, 1016, 13745,, 4765, 10759,, 7188, 4588,, 13034,, 8830, 3055, 175,, 9865,, 1189, 6183, 9873, 8729, 7940, 5819, 2134, 3796, 9668,,, 9645, 5022,,,,,, 8744, 10719,, 7677, 13406,, 14036,,, 5113,, 1389,,, 408,, 14243, 2090, 3149,,, 6935, 7916, 1517,, 10227,, 10886, 14782, 4870, 5326, 8814, 4020, 1477, 2248, 3203, 8223, 9751, 1723, 597, 6459,, 11679,, 14224, 3857, 829
 5933, 14965, 736, 15209, 11903,, 10959, , 1132, 10013, 1550, 13916,,, 1017, 13746,, 4766, 10760,, 7189, 4589,, 13035,, 8831, 3056, 193,, 9866,, 1190, 6184, 9897, 9200, 8513, 6243, 2135, 3797, 9669,,, 9646, 5023,,,,,, 8745, 10739,, , 13407,, 14037,,, 5114,, 1964,,, 409,, 14244, 2091, 3150,,, 6936, 7917, 1540,, 10228,, 10887, 14783, 4871, 5327, 8815, 4021, 1478, 2249, 3226, 8224, 9752, 1724, 598, 6460,, 11680,, 14225, 3881, 830
 5934, 14966, 737, 15210, 11904,, 11433,, 1133, 10032, 1551, 13917,,, 1018, 13767,, 4767, 10761,, 7190, 4590,, 13036,, 8832, 3057, 194,, 9867,, 1191, 6185, 9898, 9201, 8514, 6244, 2136, 3816, 9670,,, 9647, 5024,,,,,, 8764, 10740,,, 13930,, 14585,,, 5115,, 1965,,, 410,, 14245, 2092, 3151,,, 6937, 7918, 1541,, 10229,, 10888, 14784, 4889, 5328, 8816, 4022, 1499, 2273, 3227, 8225, 9773, 1725, 599, 6479,, 11681,, 14248, 3882, 831
 5935, 14967, 758, 15232, 11905,, 11456,, 1134, 10033, 1552, 14441,,, 1019, 13768,, 4789, 10762,, 7191, 4611,, 13037,, 8833, 3079, 195,, 9868,, 1192, 6186, 9921, 9202, 8515, 6245, 2137, 3817, 9693,,, 10096, 5498,,,,,, 8765, 10741,,, 13931,, 14586,,, 5135,, 1989,,, 411,, 14246, 2093, 3152,,, 6957, 7919, 1542,, 10250,, 10889, 14785, 4890, 5329, 8817, 4023, 1500, 2274, 3228, 8226, 9774, 1726, 600, 6480,, 11682,, 14249, 3883, 854
 5936, 14989, 759, 15233, 11906,, 11457,, 1135, 10034, 1553, 14442,,, 1020, 13769,, 4790, 10763,, 7212, 4612,, 13060,, 8854, 3080, 196,, 9890,, 1193, 6187, 9922, 9203, 8538, 6268, 2138, 3818, 9694,,, 10097, 5522,,,,,, 9243, 10742,,, 13932,, 14587,,, 5136,, 1990,,, 412,, 14247, 2094, 3153,,, 6958, 7941, 13342,, 10251,, 10890, 14786, 4891, 5330, 8818, 4024, 1501, 2848, 3229, 8227, 9775, 1727, 601, 6481,, 11683,, 14250, 3884, 855
 5956, 14990, 760, 15234, 11907,, 11458,, 1136, 10035, 1554, 14443,,, 1021, 13770,, , 10784,, 7213, 4613,, 13061,, 8855, 3081, 197,, 10341,, 1211, 6188, 9923, 9204, 8539, 6269, 2139, 3819, 9695,,, 10119, 5523,,,,,, 9244, 10743,,, 13933,, 14588,,, 5137,, 2014,,, 413,, 14268, 2114, 3154,,, 6959, 7942, 13343,, 10252,, 10891, 14808, 4892, 5351, 8819, 4025, 1502, 14099, 3230, 8228, 9776, 1728, 602, 6482,, 11702,, , 3885, 856
 5957, 14991, 761, 15235, 11908,, 11480,, 1155, 10036, 1555, 14466,,, 1041, 13771,,, 10785,, 7214, 4614,, 13610,, 8856, 3082, 198,, 10342,, 1212, 6189, 9946, 9205, 8540, 6270, 2156, 3820, 9696,,, 10120, 5524,,,,,, 9245, 10764,,, 13954,, 14589,,, 5138,, 15014,,, 414,, 14269, 2115, 3155,,, 6960, 7943, 13367,, 10253,, 10892, 14809, 4893, 5352, 8820, 4026, 1503, 14100, 3231, 8248, 9777, 2299, 603, 6483,, 11703,,, 3906, 880
 5958, 14992, 1234, 15258, 11909,, 11481,, 1156, 10037, 1574, 14467,,, 1042, 13792,,, 10786,, 7215, 4615,, 13611,, 8857, 3106, 199,, 10363,, 1213, 6208, 9947, 9224, 8564, 6271, 2157, 3821, 9718,,, 10121, 5547,,,,,, 9246, 10765,,, 13955,, 14610,,, 5139,, ,,, 415,, 14270, 2116, 3156,,, 6961, 7944, 13368,, 10254,, 10893, 14810, 4894, 5353, 8821, 4043, 1504, 14101, 3250, 8249, 9798, 2300, 604, 6484,, 11704,,, 3907, 881
 5959, 15015, 1235, 15259, 11928,, 11482,, 1157, 10058, 1575, 14468,,, 1043, 13793,,, 10787,, 7216, 4616,, 13612,, 8858, 3131, 221,, 10364,, 1214, 6209, 9948, 9225, 8565, 6290, 2158, 3822, 9719,,, 10122, 5548,,,,,, 9266, 10766,,, 13956,, 14611,,, 5140,,,,, 430,, 14271, 2117, 3173,,, 6962, 7945, 13393,, 10275,, 10911, 14811, 4895, 5354, 8822, 4044, 1524, 14124, 3251, 8250, 9799, 2301, 605, 7006,, 11705,,, 3908, 1330
 5960, 15016, 1236, , 11929,, 11483,, 1158, 10059, 1576, 14469,,, 1044, 13794,,, 10788,, 7237, 4617,, 13635,, 8878, 3552, 222,, 10365,, 1215, 6210, 9949, 9226, , 6291, 2159, 3841, 9720,,, 10143, 5549,,,,,, 9267, 10767,,, 13957,, 14612,,, 5141,,,,, 431,, 14294, 2118, 3174,,, 6982, 8443, 13941,, 10277,, 10912, 14812, 4896, 5355, 8842, 4045, 1525, 14125, 3252, 8251, 9800, 2302, 606, 7007,, 11706,,, 3909, 1353
 5961, 15017, 1256,, 11930,, 11484,, 1159, 10060, 1577, 14491,,, 1045, 13795,,, 10811,, 7238, 4636,, 13636,, 8879, 3553, 223,, 10366,, 1216, 6211, 9971, 9227,, 6292, 2160, 3842, 9721,,, 10144, 5550,,,,,, 9268, 10789,,, 13958,, 14613,,, 5160,,,,, 432,, 14295, 2119, 3175,,, 6983, 8467, 13942,, 10278,, 10913, 14833, 4915, 5356, 8843, 4046, 2051, 14699, 3253, 8252, 9801, 2324, 622, 7008,, 11707,,, 3910, 1354
 5981, 15041, 1257,, 11931,, 11504,, 1160, 10061, 1578, 14492,,, 1046, 13796,,, 10812,, 7239, 4637,, 13637,, 8880, 3554, 646,, 10367,, 1217, 6212, 9972, 9228,, 6293, 2161, 3843, 9743,,, 10145, 5571,,,,,, 9269, 10790,,, 13979,, 14614,,, 5161,,,,, 433,, 14817, 2141, 3176,,, 6984, 8468, 13943,, 10279,, 10914, 14834, 4916, 5375, 8844, 4047, 2052, 14700, 3254, 8273, 9824, 2325, 623, 7009,, 11708,,, 3911, 1355
 5982, 15042, 1258,, 11932,, 11505,, 1161, 10062, 1579, 14493,,, 1066, 13819,,, 10813,, 7240, 4638,, 13660,, 8881, 3555, 647,, 10387,, 1218, 6213, 9973, 9229,, 6294, 2162, 3844, 9744,,, 10146, 5572,,,,,, 9270, 10791,,, 13980,, 14634,,, 5162,,,,, 434,, 14818, 2142, 3177,,, 6985, 8492, 13966,, 10827,, 10915, 14835, 4917, 5376, 8845, 4048, 2076, 14724, 3255, 8274, 9825, 2326, 624, 7030,, 11728,,, 3931, 1356
 5983, 15541, 1259,, 11933,, 11506,, 1180, 10084, 1600, 14494,,, 1067, 13820,,, 11260,, 7241, 4639,, 13661,, 8882, 3556, 669,, 10388,, 1237, 6214, 9974, 9230,, 6295, 2163, 3845, 9745,,, 10147, 5573,,,,,, 9271, 10814,,, 13981,, 14635,,, 5163,,,,, 435,, 14819, 2143, 3178,,, 6986, 8493, 13967,, 10851,, 10916, 14836, 4918, 5377, 9416, 4049, 2077, 14725, 3275, 8275, 10273, 2327, 625, 7031,, 11729,,, 3932, 1376
 5984, 15542, 1260,, 11953,, 11507,, 1181, 10085, 1601, 14516,,, 1068, 13821,,, 11261,, 7788, 4640,, 13662,, 8883, 3557, 670,, 10389,, 1238, 6233, 9996, 9248,, 6296, 2164, 3846, 9746,,, 10168, 5574,,,,,, 9290, 10815,,, 13982,, 14636,,, 5164,,,,, 436,, 14820, 2144, 3179,,, 7010, 8516, 13968,, 10852,, 10917, 14837, 4919, 5378, 9417, 4050, 2078, 14726, 3276, 8276, 10274, 2349, 626, 7032,, 11730,,, 3933, 1377
 5985, 15565, 1261,, 11954,, 11508,, 1182, 10086, 1602, 14517,,, 1069, 14368,,, 11262,, 7789, 4641,, ,, 8902, 3576, 671,, 10390,, 1239, 6234, 9997, 9249,, 6315, 2165, 3847, 9747,,, 10169, 5575,,,,,, 9291, 11290,,, 13983,, 14637,,, 5165,,,,, 437,, 14821, 2166, 3180,,, 7533, 8517, 13969,, 10853,, 10918, 14838, 4920, 5379, 9418, 4068, 2100, 14749, 3277, 8299, 10276, 2350, 627, 7033,, 11731,,, 3934, 1378
 5986, 15566, 1262,, 11955,, 11509,, 1183, 10109, 1603, 14518,,, 1070, 14392,,, 11263,, 7790, 4662,,,, 8903, 3577, 672,, 10391,, 1240, 6235, 9998, 9250,, 6316, 2181, 3848, 9768,,, 10170, 5576,,,,,, 9292, 11291,,, 14004,, 14638,,, 5166,,,,, 438,, 14842, 2167, 3181,,, 7534, 8518, 13991,, 10854,, 10936, 14839, 4921, 5380, 9419, 4069, 2101, 14750, 3278, 8300, 10296, 2351, 628, 7034,, 11732,,, 3935, 1379
 6006, 15567, 1281,, 11956,, 11510,, 1184, 10110, 1604, 14541,,, 1071, 14393,,, 11264,, 7812, 4663,,,, 8904, 3578, 673,, 10392,, 1241, 6236, 9999, 9251,, 6317, 2182, 3866, 9769,,, 10171, 5596,,,,,, 9293, 11292,,, 14005,, 14661,,, 5167,,,,, 439,, 14843, 2168, 3198,,, 7535, 8541, 13992,, 10876,, 10937, 14859, 4941, 5399, 9420, 4070, 2102, 14751, 3279, 8325, 10297, 2374, 629, 7035,, 11733,,, 3936, 1380
 6007, 15568, 1282,, 11957,, 11529,, 1185, 10634, 1625, 15067,,, 1090, 14394,,, 11285,, 7813, 4664,,,, 8905, 3579, 693,, 10393,, 1242, 6237, 10021, 9252,, 6318, 2183, 3867, 9770,,, 10172, 5597,,,,,, 9294, 11315,,, 14006,, 15211,,, 5185,,,,, 440,, 14844, 2169, 3199,,, 7536, 8542, 13993,, 10877,, 10938, 14860, 4942, 5400, 9421, 4071, 2103, 14773, 3280, 8751, 10298, 2375, 630, 7055,, 11753,,, 3955, 1381
 6008, 15589, 1283,, 11980,, 11530,, 1186, 10635, 1626, 15068,,, 1091, 14395,,, 11286,, 7814, 4665,,,, 8906, 3580, 694,, 10412,, 1243, 6258, 10022, 9253,, 6319, 2184, 3868, 9771,,, 10173, 5598,,,,,, 9295, 11316,,, 14007,, 15212,,, 5186,,,,, 459,, 14845, 2640, 3200,,, 7537, 8543, 13994,, 10878,, 10939, 14861, 4943, 5401, 9442, 4072, 2124, 14774, 3299, 8752, 10299, 2926, 648, 7056,, 11754,,, 3956, 1382
 6009, 15590, 1284,, 11981,, 11531,, 1206, 10658, 1627, 15091,,, 1092, 14396,,, 11287,, 7815, 4688,,,, 8907, 3581, 695,, 10413,, 1263, 6686, 10023, 9254,, 6320, 2185, 3869, 9772,,, 10176, 5599,,,,,, 9296, 11317,,, 14008,, 15213,,, 5187,,,,, 461,, 14846, 2641, 3201,,, 7557, 8544, 14017,, 10879,, 10940, 14862, 4944, 5402, 9443, 4073, 2125, 14775, 3300, 8753, 10300, 2950, 649, 7057,, 11755,,, 3957, 1402
 6010, 15591, 1285,, 11982,, 11532,, 1207, 10659, 1628, 15092,,, 1093, 14417,,, 11288,, 7816, 5238,,,, 8926, 3582, 696,, 10414,, 1264, 6708, 10024, 9255,, 6321, 2186, 3870, 9794,,, 10192, 5600,,,,,, 9315, 11318,,, 14556,, 15214,,, 5188,,,,, 462,, 14847, 2642, 3204,,, 7558, 8567, 14018,, 10902,, 10941, 14863, 4945, 5403, 9444, 4074, 2126, 15323, 3301, 8754, 10301, 2951, 650, 7058,, 11756,,, 3958, 1403
 6011, 15592, 1286,, 12005,, 11533,, 1208, 10660, 1629, 15093,,, 1094, 14418,,, 11289,, 7837, 5239,,,, 8927, 3601, 697,, 10415,, 1265, 6709, 10047, 9273,, 6322, 2205, 3871, 9795,,, 10193, 5620,,,,,, 9316, 11319,,, 14557,, 15236,,, 5189,,,,, 463,, 14867, 2643, 3205,,, 7559, 8568, 14019,, 10903,, 10942, 14864, 4946, 5404, 9445, 4075, 2127, 15324, 3302, 8755, 10302, 2975, 651, 7059,, 11757,,, 3959, 1404
