,grain,FIP
0,1,3.2245062941983492e-06
1,2,4.9968369158601853e-08
2,3,1.1975312112471685e-06
3,4,4.101797706451353e-10
4,5,5.066338869424994e-06
5,6,2.2397201656364944e-13
6,7,7.537519443036338e-06
7,8,7.195009912337218e-06
8,9,6.229752910387593e-07
9,10,6.793964719659518e-06
10,11,2.607996325270725e-07
11,12,7.283782847328506e-06
12,13,7.709076632837656e-06
13,14,4.457472244328672e-06
14,15,1.1908983178784727e-05
15,16,5.37795000127223e-10
16,17,7.3197465040662766e-09
17,18,3.588918265621007e-07
18,19,6.025498957635153e-06
19,20,4.487579729697756e-06
20,21,3.455245016346656e-06
21,22,1.0403492782726928e-06
22,23,7.279706111741772e-06
23,24,1.2038910943749191e-07
24,25,7.762110089495813e-06
25,26,5.687890908518659e-08
26,27,1.4927357790602772e-08
27,28,8.523434465444156e-06
28,29,3.628115133735781e-06
29,30,1.0552182272539691e-07
30,31,6.2795767546512065e-09
31,32,4.271590196998777e-06
32,33,1.8710466148968269e-07
33,34,4.723122757999332e-09
34,35,7.3797542237903916e-06
35,36,3.260362573630647e-10
36,37,1.086397045588393e-06
37,38,1.534297039945371e-09
38,39,3.2016671111068306e-08
39,40,1.8224542914642927e-06
40,41,1.3342742491198161e-06
41,42,9.287125674854168e-06
42,43,9.663601128508989e-06
43,44,4.340531616670513e-06
44,45,1.6353758135934769e-06
45,46,4.2048346123402985e-10
46,47,4.6734735008885964e-08
47,48,2.0773447528274206e-10
48,49,3.384189612857353e-06
49,50,1.1813068102695983e-06
50,51,1.526234804998377e-07
51,52,1.2071247316543557e-10
52,53,8.334059217948537e-07
53,54,2.249897228849849e-07
54,55,1.943848205378176e-06
55,56,2.320847957881182e-07
56,57,1.0932097513459033e-05
57,58,8.420491235506112e-06
58,59,1.9014047066369313e-06
59,60,1.557702978237311e-07
60,61,8.727750116883536e-06
61,62,7.560496505072682e-06
62,63,6.918140014239062e-09
63,64,3.48817998297292e-08
64,65,1.0287923671751937e-07
65,66,8.954920263831329e-07
66,67,2.5397816238963405e-07
67,68,1.5777224568075057e-07
68,69,1.376912494089304e-07
69,70,3.016680905771881e-07
70,71,1.6673033319320736e-06
71,72,2.0063940416099813e-06
72,73,3.6242680683653246e-11
73,74,3.623840136586907e-07
74,75,5.240569473796853e-06
75,76,2.3787233128022715e-06
76,77,5.909673190159092e-08
77,78,5.389569935675818e-06
78,79,6.367177029238222e-07
79,80,5.190450482749449e-06
80,81,6.664255258672937e-08
81,82,7.744433413020458e-06
82,83,1.0938210767922905e-05
83,84,7.77140189371155e-06
84,85,7.363524308607814e-06
85,86,7.893385504131747e-08
86,87,3.6257425789143724e-06
87,88,1.0675863313964671e-06
88,89,4.3948777467494926e-07
89,90,6.060979371438003e-08
90,91,6.484673009648921e-06
91,92,1.9532789196763433e-07
92,93,9.915533986932304e-10
93,94,1.2016224125222768e-06
94,95,5.85748656620573e-07
95,96,5.729795646759651e-10
96,97,3.688426806607933e-06
97,98,1.724358451271016e-06
98,99,6.302674552163229e-07
