,grain,FIP
0,1,7.980110926197158e-07
1,2,8.597792595133908e-06
2,3,3.054333961351845e-10
3,4,1.7337007416585565e-06
4,5,6.370819827541022e-08
5,6,1.9007420892228293e-06
6,7,8.045256327001882e-06
7,8,6.739318186400326e-07
8,9,1.5285444188838804e-06
9,10,3.775074614239811e-09
10,11,5.8942413397084296e-08
11,12,6.364464847729916e-07
12,13,2.3534508126861175e-07
13,14,2.5879350150544895e-08
14,15,1.2265739542724314e-08
15,16,4.941561697413517e-06
16,17,6.835664646082104e-07
17,18,1.1171432319053613e-07
18,19,1.0072002906098374e-05
19,20,1.2995297040355768e-06
20,21,8.036114928774443e-07
21,22,1.2274681406035229e-09
22,23,4.210619037494154e-08
23,24,2.361175969480595e-06
24,25,1.5446231198634752e-06
25,26,1.6329546354604693e-06
26,27,1.0276144418868946e-06
27,28,5.809565953036301e-07
28,29,1.2029038656446229e-06
29,30,2.5201335569938466e-06
30,31,7.244715592451696e-07
31,32,4.0452390348082645e-07
32,33,2.9107806463312096e-08
33,34,8.242992150386868e-06
34,35,8.806935351226577e-06
35,36,1.1836502693998579e-08
36,37,2.901848989698322e-06
37,38,3.3099433709183486e-10
38,39,3.368986007466213e-06
39,40,1.9280388581168871e-07
40,41,5.756851445482329e-08
41,42,4.256454352698756e-06
42,43,1.021185501382452e-06
43,44,2.3773122546679752e-07
44,45,2.3466574252816177e-06
45,46,5.831464696113183e-06
46,47,4.450439345703684e-06
47,48,8.766679303684442e-07
48,49,8.573327642952106e-06
49,50,1.754431855502966e-08
50,51,2.486871409694961e-06
51,52,6.34559018819299e-06
52,53,7.449599239182532e-06
53,54,8.395898868244585e-06
54,55,1.7069660511008861e-07
55,56,2.401795478334533e-07
56,57,9.556972267351235e-10
57,58,1.740111145447367e-06
58,59,2.030612102003078e-07
59,60,6.175981629384883e-08
60,61,7.375203113838196e-06
61,62,3.3126606123965634e-06
62,63,7.365218103209289e-06
63,64,8.943471957102162e-06
64,65,2.126454111970597e-07
65,66,8.570939765354845e-07
66,67,1.6546107583349308e-07
67,68,7.289290803372306e-08
68,69,2.073288885232259e-06
69,70,1.564267283233055e-07
70,71,4.085837098169616e-08
71,72,4.6366217223360245e-08
72,73,1.3715283930226167e-06
73,74,8.632803706662156e-06
74,75,8.387883072247676e-10
75,76,5.090241533290633e-06
76,77,2.5229730279226187e-06
77,78,2.4913143958232613e-08
78,79,1.0448161117303016e-07
79,80,4.6222596618225536e-06
80,81,8.385876864580454e-06
81,82,8.40863284304538e-06
82,83,1.1345347288841413e-06
83,84,3.186860357771836e-08
84,85,9.195667601142747e-09
85,86,5.771820369810057e-06
86,87,2.376222188542446e-07
87,88,5.640575503114625e-06
88,89,4.3706162055065424e-07
89,90,3.5769299296235074e-07
90,91,1.140320834464037e-06
91,92,4.947149561296824e-07
92,93,8.01626556647042e-06
93,94,1.4903578397606173e-07
94,95,6.972864201694218e-08
95,96,8.894470243757514e-06
96,97,3.1348391833083704e-06
97,98,8.50778273289623e-06
98,99,2.242935698392541e-06
