,grain,FIP
0,1,6.359235016957745e-07
1,2,1.891846502150159e-11
2,3,2.210473106460836e-07
3,4,8.387853406199926e-10
4,5,1.411624581878433e-07
5,6,8.550885541521018e-07
6,7,2.623254292592215e-06
7,8,5.84099227503348e-06
8,9,1.69366342877225e-06
9,10,3.3947128048004686e-08
10,11,7.11371835477159e-06
11,12,4.931832288187063e-07
12,13,1.1258230526381307e-09
13,14,3.6127854440925125e-07
14,15,4.83147663582929e-07
15,16,3.760014750647522e-07
16,17,3.6669592479789897e-10
17,18,4.989537310563874e-06
18,19,6.544633012811881e-06
19,20,7.095830065091135e-06
20,21,4.5437239510422356e-07
21,22,1.628468419211696e-08
22,23,4.4122989905363625e-09
23,24,5.198170405795741e-08
24,25,4.734432042603931e-08
25,26,3.5839700461249144e-10
26,27,1.922721435907705e-06
27,28,9.154606167596508e-09
28,29,3.794238118140917e-09
29,30,6.901261982520109e-06
30,31,6.320302630705888e-06
31,32,3.8303981485046447e-07
32,33,1.1638417376481889e-06
33,34,1.0344257908072755e-07
34,35,1.4191886465618335e-07
35,36,8.067506042566957e-07
36,37,1.3450960868381067e-06
37,38,9.388586880019514e-11
38,39,6.684190616976036e-07
39,40,3.5665356560896303e-06
40,41,5.68838727324609e-06
41,42,3.9353686768237666e-07
42,43,2.491671508121605e-06
43,44,2.1196155065536603e-06
44,45,9.31272916809676e-06
45,46,8.7915018022294e-06
46,47,1.4420109001177057e-06
47,48,8.825983568417484e-07
48,49,1.96693966273681e-07
49,50,7.511334428838183e-08
50,51,7.074138395738226e-06
51,52,3.3659443172143643e-10
52,53,4.798991179780862e-06
53,54,8.213166187260428e-06
54,55,3.6421236480230626e-06
55,56,3.138229151614276e-07
56,57,5.624275528552076e-10
57,58,8.884732242459348e-06
58,59,1.9293800903665257e-06
59,60,1.84375239891944e-08
60,61,6.625542399927429e-06
61,62,7.487894756515364e-08
62,63,9.284333508107796e-06
63,64,2.116548770075857e-06
64,65,9.247778806979476e-06
65,66,9.566318540982645e-07
66,67,9.82124297438394e-07
67,68,2.3204445374921722e-06
68,69,1.9623311150246403e-07
69,70,3.1275521703820303e-06
70,71,1.8984872137869834e-06
71,72,7.922417357014725e-06
72,73,1.060348902395016e-06
73,74,7.458547175184673e-06
74,75,3.553509518037414e-06
75,76,4.187286306029066e-06
76,77,3.930751522026572e-07
77,78,9.525594886979773e-07
78,79,2.0254039691994293e-06
79,80,6.617812723981671e-06
80,81,1.0061279553096522e-07
81,82,2.283191145371243e-08
82,83,8.119258795334808e-09
83,84,6.313936242839566e-07
84,85,6.879943269504244e-08
85,86,1.2728531035526928e-06
86,87,2.7363908620485762e-11
87,88,4.469443142318713e-07
88,89,5.882249289953192e-07
89,90,3.4235822997539347e-07
90,91,7.163043194182729e-06
91,92,5.644131026931232e-08
92,93,1.811958520952603e-07
93,94,8.753610325399557e-11
94,95,6.59087247204819e-07
95,96,5.87415800629835e-07
