96
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.72604978,0.53212315,-0.85724455,0.17503895,0.35059604,0.33402938,5.6547518,0.49580395,5.2808137,22.851913,16.591627,12.160032,72.224998,56.099998,137.175,31.806553,5.2721748,2.1305926,5.6750131,78,10,0.5735144,1,1,1,17280,16848,17280
2,0.87241542,0.58530635,0.70015693,0.59665179,-0.0058446233,0.39211315,5.0568156,0.4632667,5.2928195,17.135254,14.949059,10.029372,105.55814,13.744186,93.279068,26.080019,3.8622489,2.3356428,2.4507453,43,6,0.47893542,1,1,1,9288,9288,9288
3,0.83950865,0.50633419,0.011308476,-0.22904451,-0.97267616,0.036220651,1.302616,2.0489242,5.8731856,14.773788,12.402723,7.480474,59.857143,111,85.285713,20.538002,5.2544832,2.1662278,5.6785188,21,6,0.30777395,1,0,0,4536,4536,4536
4,0.90546972,0.84664708,0.35806093,-0.59964412,-0.40160409,0.59239644,4.3923225,0.35343757,6.1344619,27.708557,25.08926,23.459368,96.303139,23.445993,25.912891,48.173496,2.7048581,1.5463551,4.7698488,271,17,0.61538172,1,1,1,61992,58536,61992
5,0.56309766,0.18097992,-0.93744498,0.25126246,-0.085792594,0.2251748,1.7600223,0.033552926,3.0480568,81.166145,45.704464,14.689443,120.02736,72.829788,122.79939,51.023514,0.10215052,2.6548729,0.62589824,322,21,0.0029248993,1,1,1,71064,69552,71064
6,0.63577396,0.52804202,-0.74534625,0.40224168,0.16538948,0.50527912,3.1411035,1.5062699,5.6447721,26.406837,16.78878,13.94392,20.653847,123.34615,56.134617,34.085957,5.4719753,2.0204778,0.17854691,96,12,0.49134898,1,1,1,22464,20736,22464
7,0.21971157,0.19444253,0.24543048,-0.51882601,-0.54038697,0.61527669,1.5624834,1.687951,0.026409665,83.888596,18.431295,16.31151,18.763636,41.536366,43.663635,44.106865,2.7333386,1.2226382,4.9912195,208,13,0.018415116,1,1,1,47520,44928,47520
8,0.61367029,0.54699916,0.66548389,-0.12556304,0.52123797,0.51930338,0.79131287,1.2424746,6.0177932,32.485584,19.935436,17.769587,78.599998,119.28,56.939999,43.315216,2.1678483,1.4879715,2.5408223,197,14,0.57810533,1,1,1,43200,42552,43200
9,0.8702063,0.74844801,-0.86363989,0.1859009,0.34153822,0.32080933,2.8807468,1.5621628,5.6313219,20.143373,17.528891,15.076267,64.483147,38.393257,115.11236,33.111534,4.1041083,0.70529479,6.0522547,88,16,0.47629201,1,0,0,19224,19008,19224
10,0.8656162,0.56741077,-0.18341145,0.26260969,-0.9424628,0.095709004,0.94004607,1.6492175,5.775836,14.887625,12.88697,8.4473991,92.040001,43.799999,116.04,21.766991,4.3605676,2.4698725,2.9498045,25,6,0.31844142,1,0,0,5400,5400,5400
