1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
 13360, 8844, 9185, 719, 10648, 4876, 2526, 4263, 10785, 12016, 1474, 3571, 11178, 6774, 10242, 5294, 520, 8609, 14544, 9309, 11606, 9563, 5202, 12694, 3607, 178, 5943, 7486, 1375, 49, 9550, 14628, 231, 6626, 4736, 3367, 8472, 4622, 3284, 9623, 4118, 6315, 12707, 7757, 3896, 2508, 5215, 11285, 8984, 334, 10290, 13266, 407, 275, 7042, 9013, 9486, 501, 1744, 92, 5669, 3256, 266, 8202, 17, 7798, 11431, 4798, 3339, 1961, 1218, 6640, 13151, 7588, 9503, 30, 12153, 4752, 2319, 2340, 9798, 430, 391, 3526, 7558, 10278, 13190, 8065, 146, 423, 9677, 10091, 6226, 7703, 736, 160
 13361, 9392, 9186, 720, 10649, 4877, 2527, 4264, 10786, 12040, 1495, 3572, 11201, 6775, 10789, 5295, 1072, 8631, 14545, 9310, 11607, 9585, 5225, 12695, 3629, 201, 5944, 7487, 1397, 50, 9551, 14629, 252, 6627, 4737, 3368, 8473, 4623, 3285, 9643, 4140, 6339, 12708, 7780, 3897, 2509, 5216, 11286, 9008, 335, 10291, 13267, 408, 276, 7065, 9014, 9509, 502, 1745, 93, 5670, 3276, 267, 8203, 18, 7799, 11432, 4799, 3340, 1962, 1219, 6641, 13152, 7589, 9504, 31, 12176, 4753, 2320, 2341, 9799, 453, 392, 3527, 7559, 10876, 13191, 8066, 147, 946, 9678, 10095, 6227, 7725, 737, 161
 13362, 9393, 9210, 738, 10670, 4878, 2528, 4786, 10787, 12041, 1496, 3593, 11202, 6795, 10813, 5319, 1073, 8632, 14569, 9311, 11631, 9586, 5226, 12696, 3630, 726, 5945, 7488, 1398, 69, 9552, 14651, 253, 6650, 4756, 3391, 8474, 4647, 3286, 9644, 4141, 6340, 12709, 7781, 3918, 2510, 5240, 11287, 9531, 336, 10292, 13290, 409, 297, 7066, 9015, 9510, 503, 1746, 94, 5671, 3277, 268, 8204, 33, 7820, 11449, 4800, 3341, 1963, 1243, 6642, 13176, 8135, 9525, 32, 12177, 4754, 2321, 2342, 9800, 454, 393, 3528, 7582, 10877, 13192, 8067, 148, 947, 9699, 10096, 6228, 7726, 759, 162
 13363, 9394, 9211, 739, 10671, 4879, 2529, 4787, 10788, 12042, 1497, 3594, 11777, 6796, 10814, 5320, 1074, 8633, 14570, 9312, 12130, 9587, 5227, 12717, 3631, 727, 5966, 7489, 1399, 70, 9553, 14652, 254, 6651, 4757, 3392, 8496, 5221, 3287, 9645, 4142, 6888, 12710, 7782, 3919, 2511, 5241, 11308, 9532, 337, 10313, 13291, 410, 298, 7067, 9016, 9511, 504, 1748, 113, 5672, 3278, 269, 8205, 34, 7821, 11450, 4823, 3363, 1984, 1244, 6643, 13177, 8136, 10076, 51, 12178, 4755, 2343, 2365, 9822, 1026, 394, 3551, 8131, 10878, 13193, 8068, 149, 948, 9700, 10115, 6229, 8226, 760, 163
 13386, 9417, 9235, 743, 10672, 4880, 2530, 4788, 10809, 12065, 1498, 3595, 11801, 6797, 10837, 5893, 1096, 8634, 14571, 9313, 12155, 9612, 5228, 12718, 3632, 751, 5967, 7490, 1400, 71, 9554, 14653, 255, 6652, 4758, 3393, 8497, 5222, 3288, 9646, 4713, 6889, 12731, 7783, 3920, 2512, 5242, 11309, 9533, 338, 10314, 13864, 431, 299, 7090, 9038, 10084, 505, 1749, 114, 5695, 3279, 270, 8751, 35, 7822, 11451, 4824, 3364, 1985, 13020, 6644, 13178, 8137, 10077, 52, 12201, 4776, 2344, 2366, 9823, 1027, 395, 3552, 8132, 10879, 13215, 8090, 150, 971, 9701, 10116, 6230, 8227, 761, 164
 13387, 9418, 9236, 744, 10673, 4902, 2531, 4811, 10810, 12066, 1499, 3596, 11802, 6798, 10838, 5894, 1097, 8635, 14594, 9334, 12156, 10159, 5250, 12719, 3655, 752, 5968, 8061, 1422, 72, 9555, 14654, 256, 6675, 4759, 3394, 8498, 5223, 3308, 9647, 4714, 6890, 12732, 7784, 3942, 2513, 5264, 11310, 9556, 358, 10315, 13865, 432, 300, 7091, 9039, 10085, 525, 1768, 115, 6268, 3280, 271, 8752, 36, 7823, 11452, 4825, 3365, 1986, 13021, 6663, 13200, 8138, 10099, 53, 12202, 4777, 2345, 2367, 9824, 1028, 396, 3553, 8133, 10901, 13216, 8091, 169, 972, 9702, 10117, 6253, 8251, 1334, 165
 13388, 9419, 9261, 745, 10674, 4903, 2551, 4812, 10811, 12067, 1500, 3618, 11826, 6799, 10839, 5895, 1098, 8657, 14595, 9335, 12157, 10160, 5251, 12720, 3656, 753, 5969, 8062, 1423, 73, 9574, 14655, 277, 6676, 4760, 3416, 8499, 5246, 3309, 9648, 4715, 6891, 12733, 7804, 3943, 2532, 5265, 11311, 9557, 359, 10316, 13866, 433, 301, 7092, 9040, 10109, 526, 1769, 116, 6269, 3281, 291, 8753, 37, 7824, 11453, 4848, 3366, 1987, 13043, 6664, 13201, 8139, 10100, 54, 12203, 4778, 2919, 2864, 9825, 1029, 414, 3576, 8134, 10902, 13217, 8092, 170, 973, 9703, 10118, 6254, 8252, 1335, 181
 13936, 9420, 9810, 764, 10696, 4904, 2552, 4813, 10812, 12091, 1521, 3619, 11827, 6800, 10840, 5918, 1099, 8658, 14596, 9336, 12180, 10184, 5252, 12743, 3680, 776, 5970, 8063, 1424, 74, 9575, 14676, 278, 6677, 4782, 3417, 8522, 5247, 3310, 9649, 4716, 6892, 12734, 7805, 4419, 2533, 5266, 11312, 9558, 360, 10317, 13867, 434, 323, 7115, 9041, 10110, 527, 1770, 117, 6270, 3301, 292, 8754, 38, 8396, 11454, 4849, 3389, 2536, 13044, 6665, 13202, 8140, 10101, 55, 12776, 4779, 2920, 2865, 9826, 1030, 415, 3577, 8156, 10903, 13241, 8093, 171, 996, 9724, 10119, 6255, 8253, 1359, 182
 13937, 9441, 9811, 765, 10697, 4905, 2553, 4836, 10835, 12092, 1522, 3620, 12427, 6819, 10861, 5919, 1120, 9205, 14619, 9337, 12181, 10185, 5253, 13268, 3681, 777, 5991, 8086, 1425, 75, 9576, 14677, 279, 6700, 4783, 3418, 8523, 5248, 3311, 9668, 4717, 6913, 12756, 7806, 4420, 2534, 5267, 11333, 9581, 361, 10338, 13868, 435, 324, 7116, 9063, 10134, 528, 1771, 118, 6271, 3302, 293, 8755, 39, 8397, 11455, 4850, 3390, 2537, 13045, 6666, 13203, 8141, 10102, 56, 12777, 4780, 2944, 2866, 9848, 1052, 416, 3578, 8157, 10904, 13242, 8115, 172, 997, 9725, 10120, 6801, 8276, 1360, 183
 13938, 9442, 9835, 766, 10698, 4927, 2554, 4837, 10836, 12665, 1523, 3642, 12452, 6820, 10862, 5920, 1121, 9206, 14620, 9338, 12182, 10186, 5275, 13269, 4205, 778, 5992, 8087, 1447, 95, 9577, 14678, 280, 6701, 4784, 3419, 8524, 5272, 3312, 9669, 4738, 6914, 12757, 7807, 4421, 2535, 5289, 11334, 9582, 362, 10339, 13889, 436, 325, 7117, 9064, 10135, 529, 2322, 119, 6272, 3303, 294, 8776, 40, 8398, 11456, 5395, 3415, 2538, 13068, 6667, 13776, 8160, 10103, 57, 12778, 4801, 2945, 2889, 9849, 1053, 417, 3601, 8158, 10927, 13816, 8116, 173, 998, 9726, 10121, 6802, 8277, 1361, 184
 13939, 9443, 9836, 767, 10699, 4928, 2555, 4838, 11361, 12666, 1524, 3643, , 6821, 10863, 6518, 1122, 9207, 14621, 9339, 12183, 10210, 5276, 13292, 4206, 801, 5993, 8088, 1448, 96, 9578, 14679, 281, 6702, 4785, 3441, 9095, 5273, 3313, 9670, 4739, 6915, 12758, 7808, 4443, 2558, 5290, 11335, 9583, 363, 10887, 13890, 437, 326, 7590, 9065, 10734, 530, 2323, 139, 6294, 3304, 295, 8777, 59, 8399, 11474, 5396, 3440, 2560, 13069, 6668, 13777, 8161, 10104, 58, 12801, 4802, 2946, 2890, 9850, 1054, 418, 3602, 8159, 11501, 13817, 8117, 174, 999, 9727, 10140, 6803, 8278, 1385, 185
 13940, 9444, , 768, 10723, 4929, 2556, 4839, 11362, 12690, 1525, 3644,, 6822, 10864, 6519, 1123, 9208, 15169, 9935, 12205, 10211, 5277, 13293, 4229, 802, 5994, 8089, 1449, 97, 9579, 14702, 302, 6703, 5330, 3442, 9096, 5871, 3332, 9671, 4740, 6916, 12759, 7809, 4444, 2559, 5291, 11336, 9584, 364, 10888, 13891, 455, 348, 7591, 9588, 10759, 550, 2324, 140, 6295, 3305, 296, 8778, 60, 8420, 11475, 5397, 3988, 2561, 13092, 6669, 13801, 8162, 10124, 76, 12802, 4803, , 2891, 9851, 1055, 419, 4126, 8180, 11502, 13818, 8118, 175, 1022, 9728, 10141, 6804, 8300, 2010, 186
 13960, 9445,, 769, 11220, 5476, 2557, 4861, 11384, 12691, 1546, 3667,, 6823, 10865, , 1124, 9209, 15170, 9936, 12206, , 5278, 13294, 4230, 803, 5995, 8111, 1450, 98, 9580, 14703, 303, 6725, 5331, 3443, 9097, 5872, 3333, 9672, 4741, 6938, 13307, 7810, 4445, 2583, 5292, 11358, 9605, 384, 10889, 13892, 456, 349, 7614, 9589, , 551, 2346, 141, 6296, 3306, 316, 8779, 61, 8421, 11476, 5398, 3989, 2562, 13093, 6691, 13802, 8163, 10125, 77, 12803, 4804,, 2892, 9874, 1078, 420, 4127, 8181, 11503, 13840, 8640, 196, 1023, 9729, 10142, 6805, 8301, , 187
 13961, 9466,, 790, 11221, 5477, 2578, 4862, 11385, 12716, 1547, 3668,, 6824, 10866,, 1145, 9230, 15194, 9937, 12207,, 5301, 13295, 4231, 1351, 6019, 8112, 1475, 498, 9599, 15227, 304, 6726, 5332, 3444, 9098, 5873, 3334, 9673, 4742, 6939, 13308, 7811, 4446, 3037, 5314, 11359, 9606, 385, 10890, 13914, 457, 350, 7615, 9613,, 552, 2347, 142, 6297, 3307, 317, 8780, 62, 8422, 11477, 5399, 3990, 2563, 13094, 6692, 13803, 8164, 10126, 78, 12826, 4805,, 2893, 9875, 1079, 421, 4151, 8182, 11504, 13841, 8641, 197, 1024, 9750, 10143, 6806, 8302,, 188
 13962, 9467,, 791, 11222, 5478, 2579, 4863, 11386, 13315, 1548, 3692,, 6825, 10867,, 1747, 9231, 15195, 9938, 12208,, 5302, 13316, 4232, 1352, 6543, 8113, 1949, 499, 9600, 15228, 305, 6727, 5333, 3465, 9099, , 3335, 9674, 4743, 6940, 13309, 7828, 4447, 3038, 5315, 11360, 9607, 386, 10891, 13915, 458, 351, 7616, 9614,, 553, 2348, 143, 6298, 3326, 318, 8801, 63, 8423, 11478, 5400, 3991, 2584, 13143, 6693, 13825, 8165, 10127, 79, 12827, 4806,, 2914, 9876, 1652, 440, 4152, 8183, 11526, 13842, 8642, 198, 1047, 9751, 10144, 6826, 8303,, 189
 13963, 9468,, 792, 11223, 5479, 3103, 4864, 11387, , 1549, 3693,, 6843, 11414,, , 9232, 15196, 9960, 12230,, 5326, 13317, 4254, 1376, 6544, 8114, 1950, 521, 9601, 15252, 306, 6750, 5334, 3466, 9121,, 3358, 9694, 4765, 6941, 13332, 7829, 4448, 3059, 5316, 11383, 9608, 387, 10912, 13916, 459, 374, 7617, 9615,, 554, 2349, 166, 6299, 3327, 319, 8802, 64, 8424, 11479, 5420, 4013, 2585, 13144, 6718, 13826, 8166, 10128, 80, 12828, 4826,, 2915, 10397, 1653, 441, 4176, 8184, 11527, 13843, 8643, 199, 1048, 9752, 10145, 6827, 8304,, 190
 13964, 9469,, 793, 11224, 5480, 3104, 4865, 11388,, 1550, 4169,, 6844, 11439,,, 9233, 15219, 9961, 12231,, 5826, 13318, 4255, 1377, 6545, , 1972, 522, 9602, 15253, 327, 7201, 5355, 3467, 9122,, 3359, 9695, 4766, 6964, 13333, 7830, 4449, 3060, 5317, 11858, 9609, 388, 10913, 14490, 460, 375, 7639, 9638,, 555, 2368, 167, 6300, 3351, 320, 8803, 86, 8425, 11953, 5421, 4014, 2586, 13643, 7188, 13827, 8185, 10129, 81, 13402, 4827,, 2916, 10398, 1654, 442, 4177, 8206, 11528, 14466, 8662, 200, 1049, 9753, 10146, 6828, 8325,, 191
 13965, 9492,, 794, 11225, 5481, 3105, 4887, 11389,, 1571, 4170,, 6845, 11462,,, 9234, 15220, 9962, 12232,, 5827, 13319, 4256, 1378, 6568,, 1973, 523, 9603, 15276, 328, 7202, 5356, 3468, 9123,, 3360, 9696, 4767, 7514, 13334, 7831, 4450, 3061, 5339, 11859, 9610, 389, 10914, 14491, 461, 399, 7640, 9639,, 556, 2369, 168, 6319, 3851, 342, 8804, 87, 8445, 11974, 5422, 4015, 2587, 13644, 7212, 13828, 8186, 10149, 82, 13403, 4828,, 2917, 10399, 1677, 443, 4201, 8207, 12127, 14467, 8663, 221, 1596, 9754, 10164, 6829, 8326,, 206
 13985, 9493,, 816, 11244, 5482, 3106, 4888, 11409,, 1572, 4171,, 6846, 11463,,, 9255, 15221, 9963, 12233,, 5849, 13320, 4257, 1401, 6569,, 1974, 524, 9604, 15277, 329, 7203, 5357, 3493, 9124,, 3383, 9697, 5363, 7515, 13356, 7832, 4467, 3062, 5340, 11860, 9611, 411, 10915, 14492, 480, 400, 7641, 9640,, 575, 2370, 690, 6320, 3852, 343, 8805, 88, 8446, 11975, 5423, 4016, 2588, 13645, 7213, 14377, 8187, 10150, 83, , 4829,, 2918, 10421, 1678, 444, 4202, 8208, , 14468, 8664, 222, 1597, 9775, 10165, 6830, 8327,, 207
 13986, 9494,, 1265, 11245, 5501, 3126, 4889, 11410,, 1573, 4172,, 6847, 11464,,, 9256, 15245, 9964, 12256,, 5850, 13321, 4280, 1402, 6570,, 1975, 545, 9624, 15278, 330, 7225, 5358, 3992, 9147,, 3384, 9698, 5364, 7516, 13357, 7833, 4468, 3063, 5840, 11861, 9632, 412, 10916, 14493, 481, 424, 7642, 9641,, 576, 2371, 691, 6321, 3853, 344, 8826, 438, 8447, 11976, 5424, 4039, 2608, 13646, 7214, 14378, 8188, 10151, 103,, 4830,, 2939, 10422, 1679, 445, 4226, 8209,, , 8665, 223, 1622, 9776, 10166, 6831, 8328,, 208
 13987, 10018,, 1266, 11246, 5502, 3127, 4890, 11411,, 1574, 4194,, 6848, 11465,,, 9257, 15246, 9986, 12257,, 5851, 13341, 4281, 1403, 6591,, 1996, 546, 9625, 15302, 331, 7226, 5359, 3993, 9148,, 3408, 9720, 5365, 7538, 13358, 7834, 4469, 3064, 5864, 11882, 9633, 413, 10937, 14515, 482, 425, 7643, 9663,, 577, 2372, 692, 6893, 3854, 817, 8827, 439, 8448, 11977, 5425, 4040, 2609, 13647, 7215, 14401, 8189, 10152, 104,, 4831,, 2940, 10423, 1703, 446, 4227, 8232,,, 8666, 224, 1647, 9777, 10167, 6851, 8350,, 209
 13988, 10019,, 1267, 11247, 5503, 3128, 4913, 11412,, 1575, 4195,, 6849, 11485,,, 9258, , 9987, 12755,, 5852, 13342, 4856, 1426, 6592,, 1997, 547, 9626, 15303, 352, 7227, 5360, 4017, 9722,, 3409, 9721, 5366, 7539, 13359, 7835, 4470, 3084, 5865, 11883, 9634, 933, 10938, 14516, 483, 850, 7664, 9664,, 578, 2373, 715, 6894, 3855, 818, 8828, 462, 8449, 11978, 5446, 4064, 2610, 13668, 7216, 14402, 8190, 10153, 105,, 5351,, 2941, 10424, 1704, 466, , 8732,,, 8667, 246, 1672, 9778, 10168, 6852, 8351,, 210
 13989, 10042,, 1268, 11248, 5504, 3129, 4914, 11413,, 1595, 4196,, 6850, 11486,,, 9259,, 9988, 12780,, 5853, 13343, 4881, 1427, 6593,, 1998, 548, 9627, 15327, 353, 7228, 5361, 4018, 9723,, 3434, 9746, 5390, 7540, 13381, 7836, 4471, 3085, 5866, 11884, 10157, 934, 10939, 14517, 484, 873, 7665, 9665,, 579, 2374, 716, 6895, 3856, 819, 8829, 463, 8450, 11979, 5447, 4065, 2611, 13669, 7237, 14403, 8191, 10154, 106,, 5352,, 2942, 10425, 2303, 467,, 8733,,, 8668, 746, , 9779, 10169, 6853, 8352,, 211
 13990, 10043,, 1288, 11249, 5505, 3130, 4915, 11434,, 1598, 4197,, 6868, 11487,,, 9260,, 10560, 12781,, 5874, 13344, 4882, 1976, 6594,, 1999, 549, 9628, 15328, 354, 7250, 5362, 4041, 9747,, 3833, 10220, 5391, 7541, 13382, 7854, 4472, 3086, 5889, 11885, 10158, 935, 10940, 14540, 485, 874, 7666, 9666,, 580, 2392, 717, 6896, 3876, 841, 8830, 464, 9022, 11980, 5448, 4614, 2612, 13670, 7238, 14426, 8210, 10155, 107,, 5353,, 2943, 10426, 2328, 468,, 8734,,, 8689, 747,, 9801, 10170, 6854, 8353,, 212
 14010, 10044,, 1289, 11250, 5506, 3131, 4916, 11435,, 1599, 4218,, 6869, 11488,,, 9281,, 10561, 12782,, 5875, 13345, 4906, 2002, 6595,, 2000, 570, 9650, , 804, 7251, 5381, 4042, ,, 3834, 10221, 5392, 7563, 13383, 7855, 4473, 3087, 5890, 11886, 10181, 957, 10941, 14541, 506, 875, 7667, 9667,, 581, 2393, 740, 6919, 3877, 842, 8853, 465, 9023, 11998, 5449, 4615, 2613, 13671, 7239, 14427, 8211, 10174, 108,, 5354,, 2964, 10446, , 469,, 8756,,, 8690, 748,, 9802, 10171, 6855, 8375,, 213
 14011, 10045,, 1290, 11267, 5526, 3151, 4940, 11436,, 1600, 4219,, 6870, 11489,,, 9282,, 10562, 12805,, 5876, 13346, , 2026, 6596,, 2001, 571, 10176,, 805, 7252, 5382, 4043,,, 3835, 10222, 5990, 7564, 13384, 7856, 4474, 3088, 5891, 11887, 10182, 958, 10963, 15141, 507, 898, 7668, 9688,, 601, 2394, 741, 6920, 3878, 843, 8854, 486, 9024, 11999, 5450, 4639, 2634, 13693, 7240, 14428, 8212, 10175, 129,, 5376,, 2965, 10447,, 470,, 8757,,, 8691, 749,, 9803, 10190, 6856, 8376,, 214
 14012, 10067,, 1291, 11268, 5527, 3152, 4941, 11437,, 1620, 4220,, 6871, 11490,,, 9283,, 10563, 12806,, 5877, 13368,, 2027, 6617,, 2021, 572, 10177,, 826, 7253, 5383, 4044,,, 3857, 10223, , 7565, 13932, 7857, 4475, 3089, 5892, 11908, 10183, 959, 10964, 15166, 508, 899, 7689, 9689,, 602, 2395, 742, 6921, 3879, 844, 8855, 487, 9046, 12000, 5472, 4640, 2635, 13694, 7241, 14452, 8213, 10199, 130,, 5377,, 2966, 10448,, 493,, 8758,,, 8692, 770,, 9804, 10191, 6876, 8377,, 215
 14013, 10068,, 1292, 11269, 5528, 3153, 5387, 11438,, 1621, 4221,, 6872, 11491,,, 9284,, 10585, 12807,, 5878, 13369,, 2028, 6618,, 2022, 573, 10178,, 827, 7275, 5384, 4066,,, 3858, 10243,, 7566, 13956, 7858, 4492, 3107, 5914, 11909, 10206, 960, 10965, , 509, 900, 7690, 9690,, 603, 2396, 15066, 6922, 3880, 845, 9326, 488, 9047, 12001, 5473, 4664, 2636, 13695, 7242, 15002, 8214, 10200, 131,, 5378,, 2967, 10449,, 494,, 8759,,, 8693, 771,, 9827, 10192, 6877, 8400,, 216
 14014, 10069,, 1293, 11270, 5529, 3154, 5411, 11459,, 1623, 4222,, 6873, 11492,,, 9307,, 10586, 12830,, 5900, 13893,, 2051, 6619,, 2023, 574, 10179,, 828, 7276, 5385, 4067,,, 3859, 10244,, , 13957, 7859, 4493, 3108, 5915, 11910, 10207, 961, 11537,, 531, 923, 7691, ,, 604, 2397, 15067, 6944, 3881, 866, 9327, 489, 9048, 12002, 5474, , 2637, 13696, 7243, 15026, 8237, 10701, 132,, 5379,, 2989, 10450,, 519,, 8781,,, 8714, 772,, 9828, 10193, 6878, 8401,, 232
