,grain,FIP
0,1,6.618487500613099e-09
1,2,1.0088265565944499e-07
2,3,1.1415575490159197e-10
3,4,6.81072061245623e-10
4,5,2.2615648223038997e-11
5,6,7.969293767269111e-06
6,7,2.732877338731223e-07
7,8,5.598115362819199e-06
8,9,4.054585165968363e-07
9,10,2.096281889674996e-10
10,11,1.4049993142495128e-06
11,12,4.6533126646273534e-06
12,13,6.732007721691215e-06
13,14,2.7723219387261315e-07
14,15,1.1111762349462903e-07
15,16,1.415876534198688e-08
16,17,1.1590579282811528e-07
17,18,7.489916722121975e-06
18,19,7.249032667166097e-06
19,20,3.258023203191003e-10
20,21,5.268947099472514e-07
21,22,8.150025392690479e-08
22,23,6.201104358802066e-06
23,24,4.735922941640422e-10
24,25,2.4917867226638858e-08
25,26,1.0424833492075769e-06
26,27,6.202037942230427e-06
27,28,9.247965310328834e-08
28,29,2.763680010258805e-07
29,30,3.2234102507447106e-07
30,31,1.447573277029685e-07
31,32,3.231063822438806e-08
32,33,1.2830577075728793e-11
33,34,1.8068125320970591e-06
34,35,1.768888502085632e-07
35,36,4.526303388729654e-07
36,37,1.3629584503929016e-07
37,38,5.9699886531161486e-09
38,39,2.0384456620151766e-07
39,40,2.055405791373652e-06
40,41,6.978134180642924e-06
41,42,2.3468129515391565e-07
42,43,5.4516971606107824e-06
43,44,7.444093969276739e-08
44,45,1.682802501848422e-06
45,46,2.1404390058605923e-07
46,47,1.5682988558738737e-08
47,48,2.6295293784401378e-08
48,49,6.180356928770011e-06
49,50,6.048907288892125e-07
50,51,8.897177130472128e-06
51,52,9.787277957347532e-08
52,53,2.972076789024094e-07
53,54,1.0161098088302019e-07
54,55,8.60233514251061e-06
55,56,2.0324165034999735e-06
56,57,3.7056968614606566e-06
57,58,4.274248605722725e-06
58,59,5.7845967645522367e-08
59,60,1.1612107661489057e-07
60,61,3.821953240573545e-07
61,62,3.0064764484607534e-06
62,63,7.950841456391586e-07
63,64,1.2785954382624749e-06
64,65,8.5805067843409e-06
65,66,2.8207205526560897e-06
66,67,4.594141455353972e-08
67,68,2.740347308978375e-07
68,69,2.0348644798127097e-06
69,70,8.852225006124865e-06
70,71,9.428211129157649e-07
71,72,1.5301951366819802e-06
72,73,4.220906863643454e-06
73,74,7.364158626047921e-07
74,75,7.495043616403052e-09
75,76,5.242009587403387e-06
76,77,1.4709242443014732e-06
77,78,3.312604027061982e-08
78,79,8.679111416372655e-06
79,80,4.1556749929625265e-06
80,81,3.833848721192023e-07
81,82,1.6722883071218058e-06
82,83,1.8325122657546656e-06
83,84,8.623682864691268e-06
84,85,5.391223857068073e-06
85,86,4.907008615208163e-07
86,87,1.5641873326662784e-06
87,88,6.484416201610484e-08
88,89,7.834906578316967e-06
89,90,6.69826661605462e-10
90,91,2.861372159885852e-06
91,92,7.634841898157005e-06
92,93,3.3214693242429803e-07
