1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
,13513,2834,,,1208,5360,9145,2084,1380,4035,,7061,15381,11033,14852,9874,464,12240,7517,2679,,5407,14005,,10097,13430,,,12457,,11146,,,10259,,8562,4377,3944,11936,2988,8502,8313,4769,10395,,5695,11325,,5989,,,13419,8980,8807,3863,8970,2375,10621,420,5399,,5527,2190,14386,4320,569,11228,2253,6342,709,8861,13012,8231,9937,10055,,10154,636,769,7068,,14908,,4937,8691,15403,308,,11471,978,,9440
,14009,3408,,,1209,5361,9146,2085,1381,4036,,7062,15382,11058,14853,9875,465,12264,8066,2680,,5408,14505,,10098,13431,,,12906,,11147,,,10260,,8584,4400,3945,11937,3010,8503,8314,4770,10415,,5696,11326,,5990,,,13420,9001,8808,3864,8971,2751,10622,421,5421,,5528,2211,14387,4321,570,11229,2254,6343,731,8862,13013,8232,9938,10056,,10155,637,770,7069,,14929,,4938,8692,15426,309,,11472,979,,9441
,14010,3433,,,1210,5383,9147,2086,1401,4037,,7063,15405, ,14877,9899,466,12789,8067,2700,,5430,14528,,10099,13432,,,12907,,11148,,,10261,,8585,4425,4493,11938,3011,8504,8315,4771,10416,,5697,11347,,5991,,,13421,9002,8809,3865,8972,2753,10623,422,5422,,5529,2212,14388,4322,571,11230,2255,6344,732,8863,13033,8233,9958,10601,,10176,638,771,7070,,14930,,4939,8716,15427,310,,11473,980,,9442
,14011,3434,,,1228,5384,9148,2110,1402,4055,,7064,15406,,14878,9900,467,12790,8091,2701,,5431,14529,,10100,13433,,,12929,,11149,,,10281,,8586,5002,4494,11939,3012,8505,8316,4792,10417,,5698,11348,,6013,,,13422,9003,8810,3887,8973,2774,10624,423,5423,,5549,2213,14389,4323,572,11777,2256,6345,733,9387,13034,8234,9959,10602,,10177,639,772,7071,,14931,,4940,8717,15428,311,,11995,981,,9443
,14012, ,,,1229,5385,9172,2584,1403,4056,,7086,15407,,14902,10473,468,12814,8092,2702,,5432,14530,,10122,13452,,,12930,,11170,,,10282,,8587, ,4517,11961,3013,8506,8317,4793,10418,,5699,11349,,6014,,,13443,9528,8831,3888,8974,2775,10625,424,5424,,5550,2214,14408,4344,573,11778,2257,6346,757,9411,13035,8235,9960,10626,,10201,640,773,7072,,14932,,4960,9140, ,312,,12020,982,,9444
,14034,,,,1230,5386,9691,2585,1404,4057,,7087,15430,,14903,10498,469,12815,8116,2703,,5433,14531,,10123,13453,,,12931,,11171,,,10283,,9186,,4518,11962,3036,8524,8336,4794,10419,,5722,11350,,6015,,,13444,9529,8832,3889,8992,2776,10646,425,5446,,5551,2215,14409,4345,574,11779,2258,6347,1278,9412,13036,8255,9961,10627,,10701,641,774,7092,,14933,,4961,9164,,332,,12021,1001,,9445
,14035,,,,1231,5387,9692,2608,1405,4058,,7088,15431,,14927,10499,487,12839,8117,2704,,5454,14532,,10124,13454,,,12932,,11172,,,10284,,9187,,4519,11963,3037,8525,8337,4795,10420,,5723,11351,,6016,,,13445,9530,8833,3914,8993,2777,10647,445,5447,,5552,2236,14410,4346,575,11801,2278,6366,1279,9437,13037,8256,9962,10628,,10702,642,775,7093,,14954,,4962,9165,,333,,12044,1002,,9465
,14036,,,,1232,5409,9693,2609,1406,4059,,7089,15432,,14928,10500,488,12840,8741,2705,,5455,14553,,10125,13455,,,12954,,11173,,,10285,, ,,4520,11964,3062,8526,8338,4796,10421,,6247,11373,,6038,,,13446,9552,8834,4339,8994,2778,10648,446,5448,,5553,2237,14411,4347,595,11802,2279,6367,1280,9438,13038,8257,9983,10629,,10703,643,794,7094,,14955,,4963,9166,,334,,12045,1003,,9466
,14037,,,,1233,5410,9694,2610,1426,4060,,7090,15454,,14952,10525,489,12864,8742,2725,,5456,14554,,10147,13456,,,12955,,11174,,,10286,,,,4541,11965,3610,8527,8339,4817,10422,,6248,11374,,6039,,,13447,9553,8835,4340,8995,2799,10649,447,5449,,5574,2238,14412,4348,596,11803,2280,6368,1281,9462,13532,8258,9984,10630,,10704,644,795,7095,,14956,,4964,9188,,335,,12046,1004,,9467
,14038,,,,1234,5411,9695,2611,1427,4061,,7091,15455,,14953,11098,490,12865, ,2726,,5457,14555,,10148,13457,,,12956,,11195,,,10287,,,,4542,11966,3611,8528,8340,4818,10441,,6271,11375,,6040,,,13469,9554,9382,4363,8996,2800,10671,448,5472,,5575,2239,14413,4371,597,11804,2281,6369,1282,9463,13533,8259,9985,10631,,10705,662,796,7096,,14957,,4985,9189,,336,,12047,1005,,9468
,14059,,,,1235,5412,9696,2632,1428,4081,,7111,15456,,15502,11123,491,12889,,2727,,5458,14556,,10149,13458,,,12957,,11196,,,10288,,,,4543,11986,3612,8529,8341,4819,10442,,6272,11376,,6041,,,13470,9555,9383,4364,8997,2801,10672,449,5473,,5576,2240,14414,4372,598,11805,2282,6370,1283,10037,13534,8260,9986,10632,,10706,663,797,7097,,14958,,4986,9190,,358,,12068,1006,,9469
,14060,,,,1252,5434,9697,2633,1429,4082,,7112,15457,,15503,11150,492,13414,,2728,,5459,14557,,10150,13478,,,12979,,11197,,,10307,,,,4544,11987,3613,8530,8342,4820,10443,,6273,11398,,6063,,,13471,9577,9384,4365,8998,2802,10673,450,5474,,5577,2261,14434,4842,599,11806,2283,6371,1284,10062,13535,8261,9987,10651,,10726,664,798,7098,,14979,,4987,9191,,359,,12069,1007,,9470
,14061,,,,1253,5435,9698,2634,1430,4083,,7113,15479,,15527, ,493, ,,2729,,5479,14577,,10173,13479,,,12980,,11198,,,10308,,,,4568,11988,3636,8531,8363,5319,10444,,6274,11399,,6064,,,13472,9578,9406,4366,8999,2803,10696,866,5921,,5578,2262,14435,4843,600,11826,2303,6372,1302,10087,13536,8281,10458,10652,,10727,665,799,7099,,14980,,5009,9192,,360,,12070,1008,,9493
,14062,,,,1254,5436,9699,2635,1431,4533,,7114,15480,,15528,,515,,,2752,,5480,14578,,10174,13480,,,12981,,11199,,,10309,,,, ,11989,3637,8549,8364,5342,10445,,6275,11400,,6065,,,13494,9579,9407,4387,9000,2804,10697,867,5922,,5599,2263,14436,4844,619,11827,2304,6373,1303,10662,13537,8282,10459,10653,,10728,666,800,7117,,14981,,5010,9212,,782,,12071,1026,,9963
,14063,,,,1255,5437,9716,2636,1451,4534,,7115,15481,,15552,,516,,,3198,,5481,14579,,10175,13481,,,12982,,11772,,,10310,,,,,11990, ,8550,8365,5343,10446,,6294,11401,,6066,,,13495,9580,9408,4388,9017,2824,10698,868,5945,,5600,2264,14437,4845,620,11828,2305,6391,1304, ,13538,8283,10460,10654,,10729,667,818,7118,,14982,,5011,9213,,786,,12072,1027,,9964
,14083,,,,1256,5460,9717,2657,1452,4556,,7116,15482,, ,,517,,,3199,,5482,14580,,10199,13482,,,13004,,11773,,,10311,,,,,11991,,8551,8366,5344,10447,,6295,11423,,6514,,,13496,9581,9409,4389,9018,2825,10721,869,5946,,5601,2265,14438,4846,621,11829,2306,6392,1305,,13557,8284,10461,10655,,10730,668,819,7119,,14983,,5012,9214,,787,,12093,1028,,9965
,14084,,,,1257,5461,9718,2658,1453,4557,,7136, ,,,,890,,,3200,,5483,14581,,10200,13503,,,13005,,11796,,,10312,,,,,11992,,8552,8389,5367,10467,,6296,11424,,6515,,,13994,9601,9410,4390,9019,2826,11221,891,5947,,5602,2286,14938,4866,622,11830,2307,6393,1306,,13558,8285,10462,10656,,10731,669,820,7120,,15504,,5035,9215,,788,,12094,1029,,9966
,14085,,,,1258,5462,9719,2659,1454,4558,,7137,,,,,914,,,3201,,5484,14602,,10225,13504,,,13006,,11797,,,10332,,,,,11993,,8553,8390,5368,10468,,6297,11425,,6516,,,14018,9602,9431,4391,9020,2827,11222,892,5948,,5624,2287,14961,4867,623,11831,2308,6394,1307,,13559,8286,10483,10676,,10751,686,821,7121,,15505,,5485,9216,,807,,12095,1030,,9967
,14086,,,,1259,5959,9720,2660,1455,4559,,7138,,,,,915,,,3202,,5505,14603,,10722,13505,,,13007,,11798,,,10333,,,,,11994,,8554,8391,5369,10469,,6298,11426,,6536,,,14019,9603,9432,4392,9021,2828,11223,893,5969,,5625,2288,14962,4868,624,11853,2331,6395,1308,,13560,8306,10484,10677,,10752,687,822,7122,,15506,,5509,9217,,808,,12096,1031,,9968
,14087,,,,1260,5960,9721,2661,1476,4560,,7139,,,,,916,,,3203,,5506,14604,,10723,13506,,,13029,,11822,,,10334,,,,,12011,,8555,8839,5370,10470,,6299,11449,,6537,,,14020,9604,9433,4410,9022,2849,11224,894,5970,,5626,2289,14963,4869,625,11854,2332,6396,1309,,13561,8307,10485,10678,,10753,688,823,7123,,15507,,5510,9218,,809,,12097,1032,,9988
,14108,,,,1708,5983,9722,2681,1477,4580,,7140,,,,,938,,,3204,,5507,14605,,10747,13507,,,13030,, ,,,10335,,,,,12012,,8556,8840,5391,10471,,6300,11450,,6538,,,14043,9605,9434,4411,9023,2850,11246,895,5971,,5627,2290,14964,4870,645,12428,2805,6397,1310,,13562,8308,10486,10679,,10754,689,824,7124,,15529,,5515,9238,,810,,12645,1033,,9989
,14109,,,,1730,5984,9723,2682,1478,4581,,7141,,,,,939,,,3205,,5508,14606,,10748,14006,,,13031,,,,,10336,,,,,12013,,8557,8864,5392,10472,,6321,11451,,6539,,,14044,9627,9435,4412,9024,2851,11247,896,5972,,5628,2311,14984,4871,646,12429,2829,6398,1330,,13563,8309,10487,10680,,10755,690,825,7142,,15530,,5516,9239,,811,,12646,1051,,9990
,14110,,,,1731,5985,9742,2683,1480,4582,,7687,,,,,940,,,3223,,5980,14627,,10773,14007,,,13032,,,,,10337,,,,,12014,,8575,8865,5393,10493,,6322,11452,,6540,,,14045,9628,9456,4413,9025,2852,11248,897,5973,,6076,2312,14985,4872,647,12430,2830,6416,1331,,13564,8310,10507,10681,,10756,691,842,7143,,15531,,5534,9240,,812,,12669,1052,,9991
,14111,,,,1732,5986,9743,2684,1503,4583,,7711,,,,,941,,,3224,,5981,14628,,10798,14008,,,13056,,,,,10359,,,,,12015,,8577,8866,5394,10494,,6323,11474,,6541,,,14046,9629,9457,4414,9042,2874,11249,898,5994,,6099,2313,14986,4891,648,12452,2831,6417,1332,,13582,8830,10508,11226,,10776,692,843,7144,,15532,,5535,9241,,813,,12670,1053,,9992
,14112,,,,1733,6008,9744,2685,1953,4584,,7712,,,,,964,,,3225,,5982,14629,, ,14028,,,13057,,,,,10360,,,,,12016,,8578,8867,5395,10495,,6324,11475,,6560,,,14069,10178,9458,4415,9043,2875,11271,917,5995,,6100,2314,14987,4892,649,12453,2832,6418,1333,,13583,8855,10509,11227,,10777,693,844,7145,,15533,,5538,9242,,814,,12671,1054,,9993
,14133,,,,1754,6009,9745,2686,1954,4585,,7713,,,,,965,,,3226,,6005,14630,,,14029,,,13082,,,,,10361,,,,,12017,,8579,8887,5417,10496,,6348,11476,,6561,,,14070,10179,9459,4416,9044,2876,11272,918,5996,,6101,2315,14988,4893,650,12454,2853,6419,1334,,13584,8856,10510,11231,,10778,694,845,7146,,15553,,5539,9243,,831,,12694,1055,,9994
,14134,,,,1755,6010,9746,2706,1978,4586,,7736,,,,,966,,,3227,,6006,14631,,,14030,,,13531,,,,,10362,,,,,12018,,8580,8888,5418,10519,,6349,11477,,6562,,,14071,10180,9460,4417,9045,2877,11296,919,5997,,6102,2338,14989,4894,670,12455,2854,6420,1356,,13585,8857,10511,11232,,10779,695,846,7147,,15554,,5540,9263,,832,,12695,1056,,10012
,14135,,,,1756,6011,9747,2707,1979,4587,,7737,,,,,967,,,3228,,6007,14652,,,14031,,,13554,,,,,10363,,,,,12019,,8581,8889,5419,10520,,6872,11499,,6563,,,14072,10202,10007,4435,9046,2899,11872,920,5998,,6103,2339,15008,4895,671,12456,2855,6421,1357,,13586,8858,10512,11233,,10780,711,847,7148,,15555,,5559,9264,,833,,12696,1079,,10013
,14136,,,,1757,6012,9748,2708,1980,4604,,7738,,,,,989,,,3229,,6029,15153,,,14032,,,13555,,,,,10385,,,,,12036,,8582,8890,5420,10544,,6873,11500,,6564,,,14094,10203,10008,4436,9047,2900, ,921,5999,,6124,2789,15009,4896,672,13055,2856,6422,1358,,13587,8859,10513,11251,,10781,712,848,7693,,15556,,5560,9265,,834,,12719,1080,,10014
,14137,,,,1758,6034,9769,2709,2003,4605,,7739,,,,,990,,,3230,,6030,15154,,,14033,,,13556,,,,,10386,,,,,12037,,9026,8891,5442,10991,,6896,11501,,6565,,,14095,10204,10009,4437,9048,2901,,922,6020,,6125,2790,15010,4897,673,13079,2857,6423,1382,,13588,8860,10532,11252,,10801,713,849,7694,,15557,,5561,9266,,835,,12720,15354,,10015
,14658,,,,1759,6035,9770,2710,2004,4606,,7761,,,,,991,,,3231,,6031,15155,,,14052,,,13579,,,,,10387,,,,,12038,,9027,8892,5443,10992,,6897,11524,,6566,,,14096,10205,10010,4438,9049,2902,,923,6021,,6126,2791,15011,4898,674,13080,2858,6441,1929,,13589,8880,10533,11253,,10802,714,850,7695,,15558,,5562,9267,,836,,12721,15355,,10016
,14659,,,,1779,6036,9771,2711,2005,4607,,7762,,,,,992,,,3232,,6032,15156,,,14053,,,13580,,,,,10388,,,,,12039,,9028,8912,5444,10993,,6898,11525,,6584,,,14120,10206,10011,4439,9544,2903,,924,6022,,6127,2811,15012,4917,675,13081,2878,6448,1930,,13607,8881,10534,11254,,10803,715,870,7696,,15559,,5563,9268,,837,,12722,15379,,10017
,14660,,,,1780,6037,9772,2731,2006,4608,,7763,,,,,1014,,,3247,,6033,15157,,,14054,,,13581,,,,,10389,,,,,12040,,9029,8913,5445,10994,,6899,11926,,6585,,, ,10226,10032,4440,9545,2924,,925,6023,,6128,2812,15013,4918,696, ,2879,6893,1931,,13608,8882,10535,11255,,10804,716,871,7697,,15578,,5564,9289,,838,,13295,15380,,10018
,14661,,,,1781,6059,9773,2732,2027,4609,,8362,,,,,1015,,,3248,,6054,15178,,,14055,,,13604,,,,,10410,,,,,12041,,9050,8914,5992,11015,,6900,11927,,6586,,,,10227,10033,4441,9546,2925,,942,6024,,6129,2813,15014,4919,697,,2880,6918,1932,,13609,8883,10536,11256,,10805,717,872,7717,,15579,,5584,9290,,839,,13296,15404,,10019
,14662,,,,1782,6060,9797,2733,2028,4610,,8387,,,,,1016,,,3249,,6055,15179,,,14056,,,13605,,,,,10411,,,,,12042,,9051,8915,5993,11016,,6920,11949,,6587,,,,10228,10034,4442,9547,2926,,943,6045,,6149,2814,15034,4920,698,,2881,6919,1933,,13610,8884,10537,11257,,10806,718,873,7718,,15580,,5585,9291,,840,,13320,15429,,10020
,14683,,,,1783,6061,10296,2734,2029,4611,,8388,,,,,1017,,,3250,,6056,15180,,,14057,,,13606,,,,,10412,,,,,12043,,9052,8916,6017,11017,,6921,11950,,6588,,,,10229,10035,4460,9568,2927,,944,6046,,6150,2815,15035,4921,699,,2882,6943,1934,,13611,8885,10538,11276,,10826,719,874,7719,,15581,,5586,9292,,856,,13345, ,,10038
,14684,,,,1784,6062,10297,2735,2030,4612,, ,,,,,1018,,,3251,,6057,15181,,,14058,,,13629,,,,,10413,,,,,12061,,9053,8917,6018,11018,,6922,11951,,6589,,,,10230,10036,4461,9569,2928,,945,6047,,6151,2816,15036,4922,700,,2883,6944,1935,,13612,8886,10557,11277,,10827,720,875,7720,,15582,,5587,9293,,857,, ,,,10039
,14685,,,,1803,6085,10298,2736,2031,4613,,,,,,,1039,,,3252,,6058,15202,,,14078,,,13630,,,,,10414,,,,,12062,,9054,8936,6019,11019,,6923,11952,,6590,,,,10231,10057,4462,9570,2929,,946,6048,,6152,2835,15037,4923,1096,,2904,6945,1955,,13613,8906,10558,11278,,10828,737,899,7721,,15583,,5588,9314,,858,,,,,10040
,14686,,,,1804,6086,10299,2737,2052,4614,,,,,,,1040,,,3253,,6079,15203,,,14079,,,13631,,,,,10435,,,,,12063,,9055,8937,6042,11020,,6924,11953,,6591,,,,10252,10058,4463,9571,2930,,947,6049,,6153,2836,15038,4943,1097,,2905,6946,1956,,13614,8907,10559,11279,,10830,738,900,7722,,15584,,5589,9315,,859,,,,,10041
,14687,,,,1805,6087,10318,3233,2053,4628,,,,,,,1041,,,3254,,6080,15204,,,14080,,,14204,,,,,10436,,,,,12064,,9075,8938,6043,11021,,6925,11972,,6592,,,,10253,10059,4464,9572,2931,,948,6069,,6154,2837,15039,4944,1098,,2906,6967,1957,,13615,8908,10560,11280,,10831,739,1346,7723,,15604,,5609,9316,,860,,,,,10042
,14708,,,,1806,6608,10319,3234,2054,4629,,,,,,,1042,,,3255,,6081,15205,,,14081,,, ,,,,,10437,,,,,12065,,9076,8939,6044,11040,,6947,11973,,6611,,,,10254,10060,4465,9573,2932,,949,6070,,6155,2838,15059,4945,1099,,2907,6968,1958,,13632,8909,10561,11281,,10851,740,1347,7724,,15605,,5610,9317,,861,,,,,10043
,14709,,,,1807,6609,10320,3235,2055,4630,,,,,,,1043,,,3256,,6082,15206,,,14082,,,,,,,,10438,,,,,12066,,9077,8940,6067,11041,,6948,11974,,6612,,,,10255,10082,4466,9593,2933,,950,6071,,6174,2839,15060,4946,1100,,2908,6969,1981,,13633,8910,10562,11282,,11327,741,1348,7742,,15606,,5611,9318,,862,,,,,10044
,14710,,,,1808,6610,10321,3257,2078,4631,,,,,,,1044,,,3272,,6083,15227,,,14104,,,,,,,,10858,,,,,12067,,9078,8941,6068,11042,,6949,11975,,6613,,,,10829,10083,4467,9594,2949,,968,6072,,6175,2840,15061,4947,1119,,3430,6970,1982,,13634,8911,10563,11301,,11328,742,1349,7743,,15607,,5612,9340,,863,,,,,10045
,14711,,,,1809,6633,10322,3258,2079,4632,,,,,,,1064,,,3273,,6084,15228,,,14105,,,,,,,,10859,,,,,12086,,9079,8942,6643,11043,,6973,11976,,6614,,,,10852,10084,4484,9595,2950,,969,6073,,6176,2841,15062,4948,1120,,3455,6971,1983,,13635,8931,10583,11302,,11329,743,1371,7744,,15608,,5613,9341,,864,,,,,10063
,14712,,,,1810,6634,10323,3259,2080,4633,,,,,,,1065,,,3274,,6104,15229,,,14106,,,,,,,,10860,,,,,12087,,9080,8961,6667,11044,,6974,11977,,6615,,,,10853,10633,4485,9596,2951,,970,6074,,6177,2861,15063,4968,1121,,3456,6972,2007,,13636,8932,10584,11303,,11330,763,1372,7745,,15609,,5634,9342,,865,,,,,10064
,14733,,,,1827,6635,10324,3260,2103,4634,,,,,,,1066,,,3275,,6105,15230,,,14107,,,,,,,,10861,,,,,12088,,9081,8962,6668,11045,,7497,11978,,6616,,,,10854,10634,4486,9597,2952,,971,6097,,6178,2862,15064,4969,1122,,3480,6991,2554,,13637,8933,10585,11304,,11331,764,1373,7746,, ,,5635,9343,,880,,,,,10065
,14734,,,,1828,6636,10342,3261,2104,4635,,,,,,,1067,,,3276,,6106,15231,,,14129,,,,,,,,10881,,,,,12089,,9099,8963, ,11046,,7521,11996,,6617,,,,10855,10635,4487,9598,2953,,972,6098,,6179,2863,15562,4970,1123,,3481,6992,2555,,13638,8934,10586,11305,,11352,765,1374,7747,,,,5636,9789,,881,,,,,10066
,14735,,,,1829,6659,10343,3282,2105,4636,,,,,,,1068,,,3277,,6107,15252,,,14130,,,,,,,,10882,,,,,12090,,9100,8964,,11047,,7522,11997,,6637,,,,10856,10636,4488,9599,2954,,973,6546,,6180,2864,15563,4971,1124,,3482,6993,2581,,13657,8935,10587,11306,,11353,766,1375,7748,,,,5637,9790,,882,,,,,10067
,14736,,,,1830,6660,10344,3283,2631,4637,,,,,,,1069,,,3278,,6108,15253,,,14131,,,,,,,,10883,,,,,12091,,9101,8965,,11065,,7523,11998,,6638,,,,10878,10657,4489,9617,2955,,974,6547,,6199,2865,15586,4972,1125,,3505,6994,2582,,13658,8957,10588,11851,,11354,767,1395,7749,,,,5638,9813,,883,,,,,10068
,14737,,,,1831,6661,10345,3284,2656,4638,,,,,,,1088,,,3279,,6109,15254,,,14132,,,,,,,,10884,,,,,12092,,9102,8966,,11066,,7524,11999,,6639,,,,10879,10658,4490,9618,2956,,975,6548,,6200,2866,15587,4973,1144,,3506,6995,2606,,13659,8958,10608,11852,,11355,768,1396,8318,,,,5659,9814,,884,,,,,10069
,14758,,,,1832,6662,10346,3285,15104,4639,,,,,,,1089,,,3280,,6130,15255,,,14154,,,,,,,,10885,,,,,12112,,9103,8967,,11067,,7525,12000,,6640,,,,10880,10659,4491,9619,2974,,993,6570,,6201,2886,15588,4994,1145,,3507,6996,2607,,13660,8959,10609,11855,,11356,791,1397,8319,,,,5660,9815,,885,,,,,10070
,14759,,,,1833,6684,10347,3286,15105,4654,,,,,,,1090,,,3281,,6131,15277,,,14653,,,,,,,,10886,,,,,12113,,9104,8986,,11068,,7546,12001,,6641,,,, ,10660,4492,9620,2975,,994,6571,,6202,2887,15610,4995,1146,, ,6997,14382,,13661,8960,10610,11856,,11377,792,1398,8320,,,,5661,9816,,886,,,,,10088
,14760,,,,1834,6685,10348,3287,15129,4655,,,,,,,1091,,,3297,,6132,15278,,,14654,,,,,,,,10887,,,,,12114,,9105,8987,,11069,,7547,12002,,6642,,,,,10661,4510,9621,3376,,995,6572,,6203,2888,15611,5466,1147,,,6998,14407,,13662,9436,10611,11857,,11378,793,1399,8321,,,,5684,9838,,887,,,,,10089
,14761,,,,1835,6686,10368,3307,15130,4656,,,,,,,1092,,,3298,,6133, ,,,14655,,,,,,,,10906,,,,,12115,,9106,8988,,11070,,7548,12003,,6663,,,,,10682,4511,9622,3377,,996,6573,,6204,2889,15612,5467,1148,,,6999,14432,,13663,9461,10612,11876,,11379,816,1400,8322,,,,5685,9839,,888,,,,,10090
,14762,,,,1851,6687,10369,3308,15131,4657,,,,,,,1093,,,3299,,6605,,,,14656,,,,,,,,10907,,,,,12116,,9124,8989,,11071,,7549,12022,,6664,,,,,10683,4512,9623,3378,,997,6594,,6224,2890,15613,5468,1149,,,7016,14433,,13682,9481,11083,11877,,11380,817,1419,8323,,,,6088,9840,,889,,,,,10091
,15333,,,,1852,6710,10370,3309, ,4658,,,,,,,1094,,,3300,,6606,,,,14657,,,,,,,,10908,,,,,12117,,9125,8990,,11072,,7550,12023,,6665,,,,,10684,4513,9624,3398,,998,6595,,6225,2891, ,5469,1150,,,7017,14457,,13683,9482,11084,11878,,11381,841,1420, ,,,,6089,9841,,905,,,,,10092
,15334,,,,1853,6711,10371,3310,,4659,,,,,,,1113,,,3301,,6630,,,,14677,,,,,,,,10909,,,,,12510,,9126,8991,,11091,,7573,12024,,6666,,,,,10685,4514,9625,3399,,999,6596,,6226,2911,,5470,1169,,,7018,14458,,13684,9483,11085,11879,,11402,1190,1421,,,,,6090,9842,,906,,,,,10093
,15335,,,,1854,6712,10372,3311,,4660,,,,,,,1114,,,3302,,6631,,,,14678,,,,,,,,10910,,,,,12511,,9127,9012,,11092,,7574,12025,,6688,,,,,10707,4515,9642,3400,,1000,6597,,6227,2912,,5471,1170,,,7019,15005,,13685,9484,11086,11880,,11403,1211,1422,,,,,6110,9863,,907,,,,,10094
,15336,,,,1855, ,10373,3312,,4661,,,,,,,1115,,,3303,,6632,,,,14679,,,,,,,,10911,,,,,12512,,9128,9013,,11093,,8122,12026,,6689,,,,,10708,4516,9643,3401,,1019,6598,,6228,2913,,5491,1171,,,7020,15006,,13686,9485,11087,11881,,11404,1212,1423,,,,,6111,9864,,908,,,,,10095
,15358,,,,1856,,10396,3333,,4662,,,,,,,1116,,,3304,,6654,,,,14680,,,,,,,,10912,,,,,12535,,9129,9014,,11094,,8146,12027,,6690,,,,,10709,4538,9644,3402,,1020,6599,,6229,2914,,5492,1172,,,7021,15007,,13687,9486,11108,11882,,11405,1213,1424,,,,,6112,9865,,909,,,,,10117
,15359,,,,1857,,10397,3334,,4679,,,,,,,1117,,,3305,,6655,,,,14681,,,,,,,,10931,,,,,12536,,9130,9015,,11095,,8147,12028,,6691,,,,,11258,4539,9645,3403,,1021,6618,,6249,2915,,5493,1173,,,7022,15030,,13688,9506,11109,11883,,11406,1214,1425,,,,,6113,9866,,910,,,,,10118
,15360,,,,1858,,10919,3335,,4680,,,,,,,1118,,,3306,,6656,,,,14682,,,,,,,,10932,,,,,12537,,9131,9016,,11096,,8148,12048,,7161,,,,,11259,4540,9646,3423,,1022,6619,,6250,2934,,5494,1174,,,7023,15031,,13707,9507,11110,11884,,11427,1215,1443,,,,,6114,9867,,911,,,,,10119
,15361,,,,1859,,10920,3336,,4681,,,,,,,1141,,,3324,,6657,,,,14703,,,,,,,,10933,,,,,12538,,9149,9041,,11097,,8149,12049,,7162,,,,,11260,4564,9647,3424,,1023,6620,,6251,2935,,5495,1175,,,7041,15032,,13708,9508,11111,11885,,11428,1216,1444,,,,,6115,9868,,912,,,,,10120
,15383,,,,1860,,10921,3337,,4682,,,,,,,1142,,,3325,,6658,,,,14704,,,,,,,,10934,,,,,12539,,9150,9464,,11117,,8150,12050,,7163,,,,,11283,4565,9648,3425,,1024,6621,,6252,2936,,5496,1195,,,7042,15033,,13711,9509,11112,11901,,11429,1236,1445,,,,,6134,9888,,913,,,,,10143
,15384,,,,1877,,10922,3359,,4683,,,,,,,1143,,,3326,,6679,,,,14705,,,,,,,,10935,,,,,12560,,9151,9487,,11118,,8171,12051,,7164,,,,,11284,4965,9649,3426,,1025,6622,,6253,2937,,5497,1196,,,7043,15055,,13712,9510,11133,11902,,11430,1237,1446,,,,,6135,9889,,931,,,,,10589
,15385,,,,1878,,10923,3360,,4684,,,,,,,1515,,,3327,,6680,,,,14706,,,,,,,,10936,,,,,12561,,9152,9488,,11119,,8172,12052,,7165,,,,,11285,4988,9650,3427,,1045,6623,,6254,2938,,5498,1197,,,7044,15056,,13713,9511,11134,11903,,11431,1238,1447,,,,,6140,9890,,932,,,,,10590
,15386,,,,1879,,10943,3361,,4685,,,,,,,1539,,,3328,,6681,,,,14707,,,,,,,,10937,,,,,12562,,9153,9489,,11120,,8173,12053,,7166,,,,,11307,4989,9667,3428,,1046,6624,,6276,2939,,5517,1198,,,7045,15057,,13733,9531,11135,11904,,11453,1239,1448,,,,,6141,9891,,933,,,,,10591
, ,,,,1880,,10944,3362,,4686,,,,,,,1540,,,3329,,6682,,,,14729,,,,,,,,10957,,,,,12563,,9154,9490,,11121,,8174,12073,,7185,,,,,11308,4990,9668,3429,,1047,6644,,6277,2940,,5518,1199,,,7046,15058,,14158,9532,11136,11905,,11454,1240,1449,,,,,6158,9892,,934,,,,,10592
,,,,,1881,,10945,3363,,4706,,,,,,,1565,,,3330,,6683,,,,14730,,,,,,,,10958,,,,,12564,,9155,9491,,11122,,8175,12074,,7186,,,,,11309,4991,9669,3448,,1048,6645,,6278,2963,,5519,1200,,,7047,15080,,14159,9533,11137,11906,,11455,1241,1450,,,,,6159,9893,,935,,,,,10593
,,,,,1882,,10946,3364,,4707,,,,,,,1566,,,3349,,6704,,,,14731,,,,,,,,10959,,,,,12565,,9156,9492,,11143,,8198,12075,,7187,,,,,11310,4992,9670,3449,,1049,6646,,6279,2964,,5520,1220,,,7048,15081,,14160,9534,11138,11907,,11456,1261,1468,,,,,6160,9914,,936,,,,,10594
,,,,,1883,,10947,3859,,4708,,,,,,,1590,,,3350,,6705,,,,14732,,,,,,,,10960,,,,,12566,,9173,9512,,11144,,8199,12076,,7188,,,,,11333,5013,9671,3450,,1050,6647,,6701,3389,,5521,1221,,,7066,15082,,14161,9535,11157,11928,,11478,1262,1469,,,,,6164,9915,,937,,,,,10613
