,grain,FIP
0,1,0.000497975655886948
1,2,0.0003738795827816156
2,3,0.0004738018667577918
3,4,0.0007016676503442733
4,5,0.0003601641322746628
5,6,0.0006135244682436835
6,7,0.0002907854832136944
7,8,0.00016577204785786173
8,9,0.00042604336852225376
9,10,0.000969829208785093
10,11,0.0005680117924267441
11,12,0.0005313577199086119
12,13,0.0003321038566112642
13,14,0.0006594230205776078
14,15,0.00058644776304578
15,16,0.0007831524849127432
16,17,0.00047610554195894636
17,18,0.000737292637177722
18,19,0.0005593778120282175
19,20,0.00024931322039540855
20,21,0.0005836760233040286
21,22,0.0007712795226216102
22,23,0.0002545057119953258
23,24,0.0005692668297231416
24,25,0.0008035225124138929
25,26,0.0006477948186188215
26,27,0.0005731842142945421
27,28,0.0005587865110643698
28,29,0.0004909209019157325
29,30,0.00017082242687573905
30,31,3.969078884935254e-05
31,32,0.0008766865142193507
32,33,0.0006425785484098496
33,34,0.0007778072084581992
34,35,0.00017954189612278676
35,36,0.0004088392431830082
36,37,0.000761089844377863
37,38,0.0007800729811949326
38,39,0.0004367772124709356
39,40,0.0008085388025641963
40,41,0.00043551925655984915
41,42,0.0006354900016704023
42,43,0.0003120618356089404
43,44,0.0004893976303163081
44,45,0.00017259894526066072
45,46,0.0005754834260881785
46,47,0.000663310590893469
47,48,0.0005875317604029308
48,49,0.0006802721791630182
49,50,0.00031207232516591415
50,51,0.0008055855590205305
51,52,0.00048155454054876637
52,53,0.0006302083163158393
53,54,0.0003556626322524175
54,55,0.0005590331358214725
55,56,0.0007118910946771553
56,57,0.0005943064998338924
57,58,0.0004849004300978382
58,59,0.0006164239522604679
59,60,0.0003175471075922119
60,61,0.0006722842110209532
61,62,0.0005923186383099872
62,63,0.0003980056437864249
63,64,0.0002599661490219601
64,65,0.0005494331653483192
65,66,0.0005461008356400635
66,67,0.0001399427708366444
67,68,0.00034730322377009195
68,69,0.0005690298702020454
69,70,0.000670491830608557
70,71,0.0004522331163475889
71,72,0.0006055284500705557
72,73,0.0006275883322529507
73,74,0.0005630324005158057
74,75,0.00032971675694883345
75,76,0.0007318761017185322
76,77,0.00030648877911336497
77,78,0.0003593245821834406
78,79,0.0005125011311960499
79,80,0.0011089344716674072
80,81,0.00047932001569083403
81,82,0.0007828501672388067
82,83,0.0010939648596413338
83,84,0.0008750680157645651
84,85,0.00010037715691807697
85,86,0.0004205340096517193
86,87,0.0005222921014839291
87,88,0.0007693126586572268
