,grain,FIP
0,1,2.101855075723446e-06
1,2,4.054493162276322e-06
2,3,1.8938445396378701e-07
3,4,1.4761615364998877e-06
4,5,4.931988639915686e-07
5,6,4.8314398918404916e-08
6,7,1.3408256760640976e-06
7,8,3.027691030977708e-10
8,9,7.954097628240008e-06
9,10,3.449351077730842e-06
10,11,2.9371681123515584e-06
11,12,1.502124276181275e-06
12,13,3.015653490124625e-06
13,14,5.212128756028407e-08
14,15,7.323230808569781e-06
15,16,4.280611334753437e-07
16,17,2.878763017503373e-06
17,18,7.734661037343912e-08
18,19,1.2390457041338885e-06
19,20,2.700797065437692e-07
20,21,2.6279370738689884e-06
21,22,6.506425977455011e-07
22,23,9.35879850295359e-06
23,24,5.797699896667762e-07
24,25,1.0503459110756008e-06
25,26,1.0645877510404769e-05
26,27,8.654998537133409e-10
27,28,3.402493652395465e-06
28,29,1.7040382212832948e-06
29,30,1.6560444034667765e-06
30,31,7.805536050267241e-07
31,32,4.87813868630491e-10
32,33,4.211314632998353e-08
33,34,3.936305680199198e-06
34,35,5.2229443953426754e-06
35,36,5.631392779670006e-06
36,37,1.948419935080389e-06
37,38,7.118448339831088e-06
38,39,2.2732175262377917e-06
39,40,3.2466627041707623e-06
40,41,1.5491158705068485e-08
41,42,4.007078461456356e-08
42,43,8.098949387112072e-06
43,44,1.5685613591507706e-06
44,45,8.457879661700078e-06
45,46,2.979861938201257e-06
46,47,2.569327824297922e-07
47,48,3.7063425015758205e-07
48,49,6.737636739024199e-07
49,50,6.60842704386024e-06
50,51,3.9001425578260565e-08
51,52,2.2375100122564495e-07
52,53,1.3109262296178504e-06
53,54,7.774085594405894e-10
54,55,4.0424169612621456e-09
55,56,1.9354985921600052e-07
56,57,4.822419901497478e-08
57,58,1.0341482961719272e-07
58,59,2.286666220793024e-13
59,60,1.758585636529103e-09
60,61,1.8555386937672714e-06
61,62,5.943466573808015e-07
62,63,1.0261129257413696e-07
63,64,7.285195132394369e-08
64,65,2.776183031648234e-07
65,66,1.3996963997033735e-06
66,67,3.3272216732066166e-06
67,68,5.250833985710788e-06
68,69,3.245132740143237e-08
69,70,3.314146715934864e-07
70,71,3.41895496255672e-09
71,72,1.2893943700166467e-06
72,73,8.277999023122239e-07
73,74,9.133668072445656e-07
74,75,4.8910786769691435e-06
75,76,6.864241070744114e-06
76,77,7.661919144183042e-06
77,78,1.0124368562689329e-06
78,79,1.3010547898087315e-06
79,80,6.816780974645334e-07
80,81,7.623204401752347e-06
81,82,1.4926070227661207e-06
82,83,1.0491757776652692e-05
83,84,5.321215457384555e-06
84,85,5.263328877329856e-08
85,86,9.647529650299636e-06
86,87,2.90754672097542e-06
87,88,6.998981475923114e-06
88,89,7.652435270672937e-07
89,90,3.897813030155419e-06
90,91,8.659392564855175e-06
91,92,8.544133642790291e-07
92,93,3.8096055552340084e-06
93,94,4.463838411440185e-08
94,95,2.744849644611918e-10
95,96,3.2389468926866157e-08
96,97,9.346114692291705e-06
97,98,2.2802176193103843e-08
98,99,7.576456954810952e-06
99,100,5.457448923795817e-08
100,101,1.1354712456340587e-05
101,102,3.8995166854033875e-06
102,103,2.9243366639350806e-06
