103
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.79575092,0.6176241,-0.20409267,-0.3331852,-0.91330397,0.11493338,4.5944662,0.80538028,4.0789533,23.361206,18.589701,14.428444,118.48624,67.128441,81.935783,35.450825,5.8800559,2.4394953,2.1029828,108,14,0.5807941,1,0,0,23544,23328,23544
2,0.27783173,0.22131962,0.50623828,-0.050229784,-0.45234528,0.73251861,3.1418846,1.8923275,6.2785435,97.294304,27.031446,21.533138,57.032257,103.64516,118.82796,61.028912,3.5958974,1.0674043,3.7936933,551,27,0.033859175,1,1,1,120528,119016,120528
3,0.94880581,0.79493225,0.031102246,-0.68994713,0.70846868,0.14518167,0.47472924,0.47520915,0.029768361,20.858471,19.790638,16.58107,76.91597,107.67227,21.655462,35.989674,0.24717349,1.5247689,3.2986689,113,13,0.57914335,1,1,1,25704,24408,25704
4,0.78656644,0.57119989,0.55898881,-0.2421758,-0.079181656,0.78905809,4.5347738,0.63431686,4.4745245,19.376196,15.240665,11.067682,134.32076,41.943398,47.490566,27.962566,2.8327789,1.3100882,3.6504359,53,12,0.40884539,1,1,1,11448,11448,11448
5,0.42562535,0.32402202,-0.16721034,-0.84811532,-0.16997653,0.47312686,3.1250465,1.8086349,6.2393684,71.203178,30.30588,23.0714,116.18644,121.64746,47.877968,60.880871,1.7210398,2.0880764,5.2519498,547,30,0.085228398,1,1,1,127440,118152,127440
6,0.84809035,0.71296275,0.59345889,0.15613981,-0.76918161,0.17828795,3.7981279,1.3552527,5.8576641,29.892467,25.351513,21.312216,25.673685,128.9579,66.052635,48.700985,4.7418928,1.321364,4.2273512,280,16,0.62384742,1,1,1,61560,60480,61560
7,0.89852422,0.63776708,0.67759264,-0.70929736,0.15081394,0.12255863,5.8158574,0.29029676,5.3385725,28.255018,25.387819,18.020121,65.347824,68.582611,19.539131,45.277168,0.39917377,1.9737084,2.4710295,225,18,0.65023661,1,0,0,49680,48600,49680
8,0.2055236,0.15727854,-0.48671705,-0.059204582,-0.55059624,0.6756072,1.5726938,1.9592578,0.014889644,75.898232,15.598877,11.937162,134.32173,33.782608,34.356522,36.095524,0.80484563,1.0248786,0.56275368,114,9,0.013007218,1,1,1,24840,24624,24840
9,0.88155031,0.77851355,-0.9012512,-0.40856567,0.13770939,0.043088209,2.4341769,2.0515764,5.2163968,22.835978,20.131063,17.778118,123.55319,92.702126,60.957447,38.093716,2.0920265,2.6985552,1.6417075,134,11,0.55726349,1,0,0,30456,28944,30456
10,0.76980621,0.61499768,0.79707974,0.062814362,0.49878955,0.33455521,4.0552425,1.0647662,4.2525988,23.610601,18.175587,14.520465,79.611115,31.5,36.222221,34.895077,0.37327048,2.2526829,0.12455841,103,11,0.57024884,1,0,0,23328,22248,23328
11,0.22947128,0.16409744,-0.33460957,0.3145873,0.27702966,0.84399396,1.5585191,1.4742526,6.2503805,88.942802,20.409819,14.595286,104.72519,47.65649,32.061069,47.144348,5.2114625,0.954346,0.43740985,254,18,0.034476195,1,1,1,56592,54864,56592
12,0.89247757,0.70645338,-0.35980713,0.32064056,0.07166259,0.87326562,2.7823999,2.0437386,5.1823874,21.042044,18.779552,14.865223,79.391754,48.958763,102.52577,33.3605,5.0546432,0.77193886,5.7589293,90,14,0.44767332,1,0,0,20952,19440,20952
13,0.53678799,0.44910043,-0.26111615,0.42606774,-0.84178299,0.20417158,1.5665072,1.9989125,5.9290915,23.106632,12.403362,10.377198,142.83673,129.12245,10.591837,27.240627,0.3118639,1.04654,2.3538258,49,4,0.44261369,1,1,1,10584,10584,10584
14,0.26737592,0.22351317,-0.3795723,-0.11249385,-0.87968606,0.26348135,6.2346406,0.51381618,6.1826601,50.196701,13.421389,11.219625,18.25,97.666664,72.583336,30.969147,1.5679055,0.81407672,0.9916591,72,7,0.028591258,1,1,1,15552,15552,15552
15,0.19067363,0.14122239,0.20080432,0.21464249,0.7965064,0.52837849,0.011909849,0.54387963,6.266314,74.999245,14.300379,10.591572,33.258064,52.80645,50.935482,33.605808,2.975208,0.59666795,1.3378181,92,12,0.013409603,1,1,1,20088,19872,20088
16,0.84852225,0.59960264,0.67759264,-0.70929736,0.15081394,0.12255863,2.8657098,1.9033703,5.4898648,25.812645,21.902605,15.477331,70.4702,56.920528,49.092716,39.640949,4.6795044,1.3187621,3.4110045,151,9,0.55794126,1,0,0,32616,32616,32616
17,0.20148276,0.16233154,-0.78931206,0.53648627,-0.11637901,0.27499974,3.4780867,1.5970906,4.7383327,89.354088,18.003307,14.504986,21.666666,59.833332,102.66666,44.177437,6.0865641,2.5351174,0.99730593,209,12,0.024784153,1,1,1,46656,45144,46656
18,0.64725167,0.58678997,-0.032396864,0.39026093,0.0060421787,0.92011428,3.8605454,1.2497518,5.74509,15.560704,10.071692,9.1308651,84.391304,118.04348,142.04347,21.170332,4.7886457,0.80474687,1.4814062,23,5,0.39106292,1,1,1,4968,4968,4968
19,0.68479115,0.52606684,0.020278096,-0.83519232,0.54369742,0.08022242,4.0115957,1.3081213,4.132453,16.129168,11.045111,8.4850197,9,19.25,76.5,21.472807,0.17076746,1.9778603,3.2638106,24,3,0.36788094,1,1,1,5184,5184,5184
20,0.94211054,0.73874992,0.016484467,-0.88159007,0.22381122,0.41525385,0.77736998,1.1813723,6.229248,17.839458,16.806744,13.178899,82.727272,12.818182,72.909088,30.083824,1.0951538,2.1590939,4.1993537,66,12,0.47404912,1,1,1,14256,14256,14256
21,0.22143218,0.15163991,0.11162893,-0.42860037,0.64388436,0.6239019,3.3055396,1.5789098,4.7664428,52.979126,11.731283,8.0337496,65.684212,122.68421,19.894737,25.027239,1.0244273,0.91765851,3.656441,38,10,0.0093089482,1,1,1,8208,8208,8208
22,0.89818162,0.83347774,0.67759264,-0.70929736,0.15081394,0.12255863,0.8585822,0.67825454,6.2146931,20.504028,18.416342,17.089651,119.12727,95.127274,93.327271,35.450825,5.2208581,1.9755014,4.3097196,108,15,0.52469873,1,0,0,23760,23328,23760
23,0.93403977,0.21840817,0.45029512,0.82282799,-0.3383415,0.075587325,2.5054862,0.0492476,2.0068493,66.345734,61.969555,14.490451,102.77551,103.91837,107.95918,49.499504,5.5626574,2.4335299,3.4225283,294,17,0.0010670772,1,1,1,63504,63504,63504
24,0.72284913,0.12678085,0.21372251,-0.26608706,-0.12051672,0.93219954,3.1427548,1.6081043,4.4285378,48.735565,35.228462,6.1787367,18.891891,130.13513,118.78378,24.805748,2.3760576,0.69658029,4.1642656,37,5,0.0001882076,1,1,1,7992,7992,7992
25,0.64063656,0.52780002,0.67759264,-0.70929736,0.15081394,0.12255863,1.2104403,2.0453229,5.6386576,15.51426,9.939002,8.188427,57.599998,75.300003,80.400002,20.206684,3.433393,2.4942744,3.0488107,20,4,0.36358327,1,0,0,4320,4320,4320
26,0.65325338,0.47297078,0.23179677,-0.62307525,-0.54065996,0.51549423,0.13481016,0.81734335,5.495676,16.758747,10.947708,7.9263978,58,9.25,129.5,21.472807,2.7361736,1.4544389,5.1654544,24,6,0.44635302,1,1,1,5184,5184,5184
27,0.72081184,0.59309793,-0.040709574,0.51854867,0.37491679,0.76738995,5.6866355,0.59450406,4.8866954,14.911076,10.748079,8.8437281,57.545456,34.090908,141.54546,20.858959,4.3362803,1.0940397,1.0379956,22,5,0.3285208,1,1,1,4752,4752,4752
28,0.20522584,0.13962638,0.047100294,0.63905436,0.27922967,0.71513766,3.4953494,1.5689708,4.7514982,94.887421,19.473351,13.248787,30.028301,32.490566,92.773582,44.106865,4.2665672,1.3910478,1.2721149,208,15,0.017757334,1,1,1,45792,44928,45792
29,0.3154406,0.28120339,-0.70801049,0.23767251,0.62594879,0.22454634,2.2703519,1.5732914,4.7020068,69.038193,21.777451,19.413774,67.862389,96.174309,115.97248,51.181484,4.7329488,1.686589,5.3806901,325,23,0.06434758,1,1,1,70632,70200,70632
30,0.37465149,0.33971089,0.5551452,-0.041152302,-0.59219956,0.58259761,3.5849283,1.5692091,4.7068906,73.002991,27.350677,24.79991,117.38841,58.206131,114.6695,61.722481,3.8611705,1.1807399,4.0091577,570,32,0.085353598,1,1,1,126792,123120,126792
31,0.83506215,0.69751835,-0.74965012,-0.36728543,0.54979879,0.029111432,4.295723,1.0105722,5.9708915,34.695614,28.972992,24.200827,46.211269,94.985916,86.225349,55.837063,0.10256029,1.7979963,1.0503482,422,24,0.60032016,1,0,0,92016,91152,92016
