,grain,FIP
0,1,2.1671127882038406e-07
1,2,8.498021388216187e-06
2,3,3.046602877157969e-06
3,4,4.872963548177217e-06
4,5,4.2939919955344077e-07
5,6,9.263357179645921e-07
6,7,1.4886332421682465e-06
7,8,9.170255897378145e-07
8,9,1.1459072271452346e-09
9,10,1.3856674108280582e-06
10,11,2.630637836667007e-07
11,12,2.3496706750677764e-06
12,13,7.114714354120488e-08
13,14,5.761519045624595e-07
14,15,5.173365207978352e-06
15,16,9.365111751274996e-06
16,17,1.819860993721553e-07
17,18,7.934506213683027e-06
18,19,6.2498736972117945e-06
19,20,3.9875718732557915e-07
20,21,2.1653339615805032e-07
21,22,2.7722777689393996e-08
22,23,3.955412280484504e-07
23,24,1.1993406601778263e-06
24,25,2.2710793443547557e-07
25,26,7.648820216524647e-09
26,27,6.8002644580698e-07
27,28,2.3062555088049496e-06
28,29,5.901044069788726e-06
29,30,1.440108167920697e-07
30,31,1.6332879438909248e-06
31,32,2.8104535877019846e-11
32,33,8.526777169934696e-06
33,34,2.674821594324052e-08
34,35,2.2191637421494108e-08
35,36,3.7331489776946335e-06
36,37,1.141843543243326e-06
37,38,9.156614138800212e-09
38,39,7.072313456476734e-06
39,40,3.6090942707253296e-09
40,41,7.243937328714586e-08
41,42,7.406683448754513e-08
42,43,1.8589655285622342e-06
43,44,7.455873657973281e-06
44,45,8.193449354967034e-07
45,46,3.0234503821954534e-06
46,47,6.366768018705214e-06
47,48,4.323607675254985e-09
48,49,2.1835855791249931e-07
49,50,5.666971183139071e-06
50,51,7.457287105060518e-06
51,52,7.127814722896618e-06
52,53,5.989316412777903e-07
53,54,3.3575863193231365e-07
54,55,1.6219307292853614e-06
55,56,8.66914300099778e-07
56,57,7.940819453509401e-07
57,58,7.473762262382355e-06
58,59,3.160967977095946e-07
59,60,4.636774943475527e-06
60,61,1.6954461367992935e-06
61,62,1.1019402466007163e-06
62,63,9.807268248709117e-06
63,64,1.4773787711030899e-08
64,65,4.128686092658237e-10
65,66,6.438686358258003e-06
66,67,2.2069332750148545e-06
67,68,6.212321064630227e-07
68,69,4.7092834707075606e-08
69,70,1.9603195127418673e-08
70,71,8.402349609878382e-08
71,72,8.982084225146539e-06
72,73,3.8667557720889655e-07
73,74,6.8068904040445715e-09
74,75,5.126435573200948e-06
75,76,2.5911331938920477e-06
76,77,1.1733794276330945e-06
77,78,8.148494648777561e-06
78,79,1.0602965828057417e-06
79,80,2.2682138943355372e-06
80,81,7.322935963719766e-06
81,82,1.5313570978686542e-07
82,83,2.569828025811444e-08
83,84,2.5778049073081585e-10
84,85,5.133293536820025e-07
85,86,6.9528315781621015e-06
86,87,2.686282011799486e-07
