97
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.68778026,0.54048556,-0.32449344,-0.67418742,-0.52277589,0.40851036,3.5467803,1.6149815,4.3076038,19.465509,13.387993,10.520826,19.4,57,94.066666,26.478249,5.8723793,2.0175443,0.87479037,45,7,0.43424278,1,0,0,9720,9720,9720
2,0.91808432,0.27595371,0.1979457,-0.7492407,-0.13504174,0.61742979,1.6094029,1.5482466,6.1720653,73.855927,67.805969,20.380816,71.34375,59.510418,47.229168,61.505146,2.044415,1.7732651,4.6694207,564,31,0.0020871984,1,1,1,124416,121824,124416
3,0.28398266,0.24528904,-0.35679346,-0.72652864,-0.54914868,0.20806322,1.5711845,2.160526,6.2657366,92.671883,26.317207,22.731398,79.537903,49.819496,104.30686,60.129642,2.3229249,1.8862953,0.094326288,527,29,0.03633327,1,1,1,119664,113832,119664
4,0.19007422,0.13036436,-0.10036393,0.84029067,0.52880073,0.064872868,3.1729298,2.0539668,0.028649289,67.41227,12.813335,8.7881575,27.827587,45.931034,48.931034,28.137337,3.3825383,2.0178633,0.0031930048,54,9,0.0094944695,1,1,1,12528,11664,12528
5,0.67888737,0.57243448,0.31449974,0.55230892,0.6319524,0.44348726,4.4237442,0.96402293,5.7492838,15.33858,10.413169,8.7803326,21.545454,57.545456,18.545454,20.206684,5.6223164,2.684891,1.0835236,20,4,0.34637284,1,0,0,4752,4320,4752
6,0.30551124,0.26538315,-0.38886285,-0.027099924,0.52311039,0.7578963,1.565063,1.5756584,6.2611785,52.586685,16.065823,13.95562,92.546219,129.20168,43.033615,36.20076,5.7486353,0.80084187,5.6094799,115,14,0.03818747,1,1,1,25704,24840,25704
7,0.82245654,0.54192168,-0.52168512,0.79481244,-0.25374287,0.17813553,1.4585831,2.031671,5.6019483,31.363014,25.794716,16.996298,89.842102,106.45749,22.068827,45.543903,6.2519321,2.5111465,1.9486694,229,17,0.68201834,1,1,1,53352,49464,53352
8,0.44297394,0.4002226,-0.16959652,-0.013894782,-0.71113479,0.68215197,1.5233315,1.8588511,0.00012065422,59.584953,26.394581,23.847244,117.46809,124.65958,120.47517,55.481968,0.88794285,0.34199375,0.72445107,414,18,0.066539459,1,1,1,91368,89424,91368
9,0.94301969,0.82740378,0.076300934,0.8531884,0.3550829,0.37438455,3.5355132,1.5590091,0.46637839,32.795708,30.926998,27.135292,44.704311,59.648872,46.14579,57.130043,3.9032915,2.0362248,3.3129423,452,26,0.63244683,1,0,0,105192,97632,105192
10,0.82600778,0.62647885,0.076300934,0.8531884,0.3550829,0.37438455,0.51255763,1.0396084,4.7848005,19.448971,16.065001,12.184368,103.66666,95.285713,48.619049,29.143082,3.8798821,1.8268584,5.4936123,60,15,0.45250833,1,0,0,13608,12960,13608
11,0.34919888,0.27627563,-0.17491439,0.48626539,0.38487473,0.76473677,2.7218676,1.5739088,4.7315049,64.273293,22.444162,17.757145,50.054661,89.083603,114.04823,49.778538,4.5914216,1.0861428,0.75923175,299,21,0.096181594,1,1,1,67176,64584,67176
12,0.87002915,0.66874737,0.63338381,0.60360456,-0.28001168,0.39506963,4.0107203,0.55550975,0.57971793,28.464596,24.765028,19.035624,131.0168,30.554623,118.68908,46.003311,4.519506,2.1306083,2.9968483,236,13,0.63996404,1,1,1,51408,50976,51408
13,0.7142117,0.51436967,-0.83728665,-0.39778674,0.36045542,0.10386836,3.3581877,1.5839521,5.9534659,21.502794,15.357547,11.060385,43.819672,33.098362,31.131147,28.980268,3.6396506,1.9195462,4.7258906,59,10,0.47373959,1,0,0,13176,12744,13176
14,0.26476747,0.22475973,0.53569078,-0.69322693,-0.48214337,0.0030814379,1.6992087,0.97969013,0.031810634,74.392296,19.696659,16.720392,26.863636,115.52728,92.181816,44.802673,3.7931042,2.135371,5.6188917,218,16,0.021286493,1,1,1,47520,47088,47520
15,0.85823858,0.63747841,-0.25877213,0.62330377,0.25655353,0.69188845,3.2198956,1.9898965,5.539557,15.067112,12.931176,9.6049585,80.379311,128.17241,106.24138,22.604996,5.9571199,1.9040961,5.3978767,28,5,0.32583493,1,0,0,6264,6048,6264
16,0.81897134,0.55600685,0.85946065,0.29451397,0.41689759,0.028023865,2.316361,2.3793986,6.046258,16.516611,13.526631,9.1833487,18.67742,102.87096,9.3870964,23.385086,1.968048,2.2794631,1.3077828,31,6,0.28712794,1,1,1,6696,6696,6696
17,0.92359775,0.67378879,-0.36870319,-0.44919357,0.69488239,0.42358187,4.8198786,0.60084826,5.6577363,27.515793,25.413525,18.539831,131.38937,43.964603,59.575222,45.209991,6.1433115,1.2402432,4.3763242,224,20,0.58695394,1,1,1,48816,48384,48816
18,0.87531799,0.59462309,-0.41782883,-0.075035043,-0.31666625,0.84824014,4.617238,0.80380851,5.7658949,20.312529,17.779922,12.078298,138.52,72.519997,105.56,31.393435,0.53498745,0.87684762,0.17960903,75,10,0.54781508,1,1,1,16200,16200,16200
19,0.84883565,0.62650567,0.91995353,-0.26988438,-0.14798926,0.24279033,0.611911,0.98823863,4.0085506,30.019976,25.482025,18.807686,43.851563,127.75781,109.75781,46.197418,3.4036331,2.5649614,3.9743547,239,16,0.65032011,1,1,1,55296,51624,55296
20,0.20854652,0.1607061,-0.1159159,-0.804326,0.55775291,0.16892266,3.255785,1.5397333,4.7658458,86.94487,18.13205,13.972571,64.285713,32.540817,103.5,42.417233,0.15095107,1.8973215,3.578804,185,12,0.0203362,1,1,1,42336,39960,42336
21,0.76100469,0.51701611,0.55037439,-0.74209857,0.18270683,0.33614859,4.8769011,0.66130203,5.7297654,21.518198,16.37545,11.125256,89.030769,71.676926,55.615383,29.304098,3.117172,1.1308895,4.5395036,61,11,0.45692658,1,0,0,14040,13176,14040
22,0.79526693,0.7245959,-0.28597555,0.17768684,0.10167372,0.93611318,0.2870914,0.47449905,4.5145702,22.402887,17.816275,16.233042,90.798164,68.72477,29.25688,34.552944,0.97409213,0.97485709,3.6671405,100,17,0.49130806,1,0,0,23544,21600,23544
23,0.27917111,0.13067628,-0.72638732,0.39730778,-0.15543406,0.5388397,1.5647154,2.2028978,6.2259731,81.468391,22.743622,10.645987,118.1087,39.391304,44.804348,42.263821,6.0635128,1.9508648,0.7813462,183,17,0.02574786,1,1,1,39744,39528,39744
24,0.94011289,0.88652742,-0.018355804,-0.44699958,0.17185931,0.8776781,1.3232588,2.0010061,6.0019131,24.926613,23.43383,22.098125,44.13913,70.747826,91.252174,45.410927,5.9892917,1.7275969,1.3338491,227,16,0.65486962,1,0,0,49680,49032,49680
25,0.91222513,0.2244152,0.51078826,-0.48193732,-0.71186501,0.0089478586,4.2807693,0.030638658,3.78546,68.292183,62.29784,15.325803,49.078548,106.12387,49.332325,51.390602,3.943476,1.5571322,5.4561639,329,20,0.0012292193,1,1,1,71496,71064,71496
26,0.31246066,0.29143977,-0.43681523,-0.62049341,-0.61844105,0.20423289,3.5714166,1.5543362,4.7467642,56.388279,17.61912,16.433788,60.218544,59.463577,23.463575,39.640949,2.2092378,1.7230228,0.29443005,151,14,0.024669291,1,1,1,32616,32616,32616
27,0.41714314,0.30142894,-0.52868301,0.53183901,-0.56615794,0.34220856,1.4591167,1.5641079,4.7182684,54.058735,22.550232,16.294867,85.192467,49.669456,118.50628,46.003311,0.23874447,1.6958389,1.8154925,236,17,0.09193407,1,1,1,51624,50976,51624
28,0.23876823,0.20892386,-0.28432247,-0.23527722,0.74087876,0.56116301,1.5431141,2.0367475,0.063137621,84.720581,20.228584,17.700151,43.363636,43.012985,48.331169,50.109303,6.0519142,0.7559638,4.6693411,305,21,0.039347947,1,1,1,66528,65880,66528
29,0.66581744,0.54764354,0.12139261,0.61164469,-0.71776229,0.30979329,0.17617318,0.48562273,4.0257626,19.481894,12.971384,10.669134,132.86667,34.733334,93.666664,26.280642,3.4941466,2.3963406,0.96321088,44,9,0.4722313,1,0,0,9720,9504,9720
30,0.37473348,0.33669606,-0.094386443,-0.93047476,0.24057682,0.25967428,4.627614,0.80348271,6.2208576,38.325356,14.361794,12.903996,23.639999,13.96,19.559999,31.253284,0.7224623,2.4179277,4.0662413,74,9,0.047867008,1,1,1,16200,15984,16200
31,0.23459622,0.15052336,0.073514752,0.5155229,0.85263431,0.042970523,4.7387342,0.75345731,6.276484,42.431225,9.9542046,6.3868904,40.304348,134.47826,68.217392,21.170332,3.0503001,1.0954309,0.19200203,23,5,0.016426941,1,1,1,4968,4968,4968
32,0.78621089,0.66648293,0.46796229,0.26528496,0.31902885,0.78029209,6.2693357,0.34875065,5.4246016,16.56888,13.026634,11.042876,138.69231,11.307693,75.769234,25.244877,3.2691941,1.1359507,2.2377522,39,9,0.42767185,1,1,1,8424,8424,8424
33,0.90243238,0.75904512,-0.11146554,0.051694334,0.9609158,0.24808058,5.4465294,0.45747408,4.8070087,15.409052,13.905627,11.696166,8.8421049,91.736839,9.7894735,23.877548,4.5307975,0.2463612,5.3992887,33,5,0.29220894,1,1,1,8208,7128,8208
34,0.79951251,0.75497007,-0.32449344,-0.67418742,-0.52277589,0.40851036,4.0319867,1.2782255,6.1845646,21.548374,17.228195,16.268377,118.36633,73.039604,58.069305,34.66774,2.0296965,1.690733,6.0684581,101,13,0.47691354,1,0,0,21816,21816,21816
35,0.77283531,0.55506384,0.058893982,0.29344353,-0.67274141,0.6766398,1.6927539,1.9224346,5.7380419,21.93692,16.953627,12.176391,87.559998,127.24,70.360001,30.235003,5.2968302,0.60790777,2.5513737,67,12,0.45430511,1,1,1,16200,14472,16200
36,0.91319293,0.85172951,-0.49497205,-0.78194964,0.062718533,0.37366277,0.76733792,0.93837833,6.0481596,17.247551,15.750341,14.690248,33.830769,106.2,83.95385,27.785583,3.879926,1.0593456,2.6160164,52,9,0.4179841,1,0,0,14040,11232,14040
37,0.79484111,0.69659448,-0.14049047,-0.10709638,0.29666361,0.93850064,3.6376631,1.6496451,4.5371513,32.729473,26.01473,22.79917,60.5,113.66071,40.92857,51.023514,0.991126,1.2979729,4.3588166,322,21,0.56641549,1,0,0,72576,69552,72576
38,0.68667674,0.4784376,0.77728444,0.45214465,0.42333904,0.11035436,1.2349415,2.0673058,5.6237164,15.627625,10.731127,7.4768434,101.4,87,8.1000004,20.206684,2.3526509,2.2359905,1.2989442,20,6,0.37643716,1,1,1,4320,4320,4320
