100
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.82775474,0.72401464,-0.24174368,0.085733801,-0.88888603,0.37959358,1.4284955,0.74202657,3.5294709,28.815218,23.851933,20.86264,128.59683,78.225296,21,45.676105,0.82638639,0.51879072,1.5080047,231,15,0.6235258,1,1,1,54648,49896,54648
2,0.20677315,0.14909905,0.32746935,0.23319937,-0.87892222,0.25666639,1.5746559,1.870286,0.010294762,81.956238,16.94635,12.219599,52.813953,109.18604,106.90697,36.920849,5.0470834,0.82743847,3.8094478,122,10,0.009251209,1,1,1,27864,26352,27864
3,0.79064947,0.55077446,0.57359785,-0.21552485,0.58916104,0.52671039,1.5075221,2.1529067,4.7148399,23.371159,18.478395,12.872238,135.83871,105.51613,81.838707,33.483604,1.9408659,1.3190775,2.659708,91,11,0.47780156,1,1,1,20088,19656,20088
4,0.21592154,0.17924026,0.11531422,-0.40782443,0.82521409,0.37336788,3.1437178,0.93016517,0.010748311,93.59272,20.208685,16.775583,95.199997,70.82,88.720001,49.667301,0.70045042,0.87530369,3.2909207,297,20,0.027551353,1,1,1,64800,64152,64800
5,0.19326821,0.16588248,-0.44874796,0.44447598,-0.63417923,0.44596297,3.2979498,1.5913171,4.6783495,74.594116,14.416672,12.373857,39.155174,96.931038,112.60345,36.095524,0.17730187,1.3672613,1.7385329,114,16,0.018354477,1,1,1,25056,24624,25056
6,0.53151459,0.41202193,-0.65530473,0.34670821,-0.5371927,0.40223518,0.90188873,1.7049074,4.0083232,22.213312,11.8067,9.1523724,72.658539,122.70731,12.95122,25.458828,0.44144168,1.6702218,1.4147208,40,9,0.53011167,1,1,1,8856,8640,8856
7,0.82873249,0.70903635,0.31810975,0.20412956,-0.67505884,0.6335873,4.125649,0.96891516,4.0458493,16.274569,13.487264,11.539262,92.25,18,93.75,25.244877,1.6011461,2.7201362,4.1483622,39,9,0.35815299,1,0,0,8640,8424,8640
8,0.82620442,0.74760097,-0.63599497,-0.33104092,0.45796487,0.52553827,2.7950342,2.4551573,4.7497635,26.163258,21.616199,19.559675,20.120419,32.968586,45.502617,42.795979,6.0463061,1.5989554,5.0864668,190,15,0.55953652,1,1,1,41256,41040,41256
9,0.86396641,0.72680962,-0.29210755,0.6781674,-0.12695281,0.66230285,2.9714897,2.4028528,5.0292768,23.969191,20.708576,17.421038,29.229731,82.62162,108,39.108791,0.10259135,1.302393,5.0677643,145,14,0.53548342,1,0,0,31968,31320,31968
10,0.20814784,0.16089037,0.80720395,0.42205119,0.40940413,0.051797215,1.1613044,1.5705981,4.6917863,78.064194,16.248894,12.559776,116.50345,76.448273,113.97931,38.561745,2.1784108,2.2908309,1.2148817,139,12,0.022770768,1,1,1,31320,30024,31320
11,0.1998015,0.16883348,-0.51579094,-0.62906623,-0.58154827,0.0060769627,3.1812098,1.5968008,0.026541656,89.290222,17.840321,15.075179,46.52,103.88,19.346666,44.387806,2.4443669,1.9002534,0.67632711,212,16,0.026326491,1,1,1,48600,45792,48600
12,0.71614408,0.55334264,0.29608494,-0.26452306,-0.87261808,0.28442731,3.993505,1.1268793,5.7211952,23.129829,16.564291,12.79872,131.07143,114.42857,32.714287,31.670042,3.6681428,0.81657344,5.1264591,77,9,0.53785217,1,1,1,18144,16632,18144
13,0.76760536,0.68160719,0.52042878,-0.29192042,-0.7993387,0.070667841,1.2709546,1.3693351,3.9634933,15.47596,11.879431,10.548526,6.5172415,46.655174,34.241379,22.332619,4.1130199,1.2787915,5.1354012,27,4,0.27264062,1,1,1,6264,5832,6264
