96
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.81808525,0.56424189,-0.41944054,0.52871841,0.64932686,0.35057265,3.6059036,0.27982152,0.52356344,25.907856,21.194836,14.618297,20.716536,118.22835,78.637794,37.221031,4.3073015,1.4816252,6.1075907,125,12,0.36145371,1,1,1,27432,27000,27432
2,0.94106096,0.82927418,-0.43367049,0.45446455,-0.48038903,0.61206061,2.9599209,0.37610218,2.4487693,54.31171,51.11063,45.039299,56.753426,52.69315,40.578083,52.710186,6.1398263,1.3584197,1.4742552,355,24,7.7322911e-05,1,1,1,78840,76680,78840
3,0.77520221,0.68365788,0.73546332,0.52286166,-0.10817284,0.41714266,1.247705,1.8931065,5.9198012,20.037659,15.533237,13.698903,11.712329,79.602737,85.76712,30.679699,4.0133452,2.250524,2.7772996,70,10,0.53637218,1,1,1,15768,15120,15768
4,0.14544854,0.11701156,0.32817489,-0.0040254123,0.48903942,0.8081618,4.6699591,0.29852709,0.048373241,84.558029,12.298841,9.894268,135.27907,44.720932,42.697674,32.472157,2.5851474,0.66879386,2.6096783,83,12,0.014869768,1,1,1,18576,17928,18576
5,0.205724,0.19220275,-0.24882351,-0.11317287,0.55102301,0.78844941,5.116281,0.0085832272,5.8624997,86.159576,17.725094,16.560106,67,106.44444,60.083332,43.893784,6.1000838,0.55375177,5.2463541,205,18,0.016569834,1,1,1,46656,44280,46656
6,0.1572191,0.14620258,-0.92135429,-0.34062263,0.16247387,0.093192235,1.5701401,0.91307718,6.2217054,81.474861,12.809403,11.911835,134.375,40.5625,83.4375,33.847584,5.5872717,2.7647603,4.8790436,94,9,0.010012113,1,1,1,20736,20304,20736
7,0.83395398,0.68126398,-0.67038268,-0.0054048649,-0.53764582,0.51136565,3.0681956,2.2976406,5.465528,27.065151,22.571091,18.438513,70.005074,25.812183,123.70051,42.795979,0.81850737,1.4695075,0.80238301,190,14,0.59663975,1,1,1,42552,41040,42552
8,0.68133527,0.49461281,-0.12453097,0.71913326,0.31647477,0.60595638,6.0353508,0.61186802,4.4512792,16.751375,11.413303,8.2854452,9.2307692,136.84616,20.76923,22.053432,4.4025497,1.6361639,0.9180218,26,4,0.43431416,1,1,1,5616,5616,5616
9,0.96915811,0.6516456,-0.091552086,-0.66251564,0.40355244,0.62436903,1.2186073,1.9496495,3.9871836,16.103352,15.606694,10.493679,141,31.744186,29.930233,25.669241,0.8596819,1.4652177,4.2759123,41,6,0.42013896,1,1,1,9288,8856,9288
10,0.75990194,0.62919545,0.62983692,0.30486819,0.15292713,0.69783533,1.0498881,0.71335465,6.0345821,18.627291,14.154916,11.720207,93.875,132,95.125,26.864845,3.3766589,1.5500731,2.4750574,47,7,0.3296631,1,1,1,10368,10152,10368
