,grain,FIP
0,1,9.888095178406347e-09
1,2,1.6507613907734892e-06
2,3,1.233435460622741e-07
3,4,7.66089127973552e-08
4,5,6.43486101291174e-06
5,6,6.495707988671467e-06
6,7,5.703864894646482e-06
7,8,7.461688642910362e-07
8,9,1.0157997981510146e-07
9,10,1.2754043401240613e-06
10,11,2.7000518116617294e-10
11,12,4.1023784954984353e-07
12,13,2.081102901902558e-06
13,14,4.52229211408736e-06
14,15,1.1933414574213146e-06
15,16,8.906540066546787e-06
16,17,4.090262314004875e-06
17,18,1.8700389468080048e-06
18,19,5.616268239119408e-10
19,20,8.26319102911863e-06
20,21,9.18080390833082e-06
21,22,1.4199147112071371e-07
22,23,5.917150700563503e-07
23,24,2.976847681342494e-06
24,25,2.751794507958407e-07
25,26,1.2837571695173868e-06
26,27,3.1029554550955724e-07
27,28,1.0170444672317389e-07
28,29,1.938417512395917e-06
29,30,7.473788412684761e-08
30,31,6.561256493639323e-06
31,32,7.481073054059139e-06
32,33,4.5633481781853936e-07
33,34,1.6813551021111583e-06
34,35,8.049067110070158e-08
35,36,3.0180843359597586e-06
36,37,1.0773465609085855e-07
37,38,1.9729953392343325e-07
38,39,8.367452637419039e-07
39,40,3.213713196250608e-08
40,41,2.520321216655399e-07
41,42,8.988431217945356e-07
42,43,4.820797300870953e-06
43,44,7.495297731259213e-06
44,45,2.7696265630144294e-07
45,46,1.8934107729221416e-09
46,47,9.276157634367279e-09
47,48,9.877569320815253e-09
48,49,1.573264898183071e-08
49,50,2.2480487740944573e-06
50,51,1.899056511591514e-07
51,52,3.4310760896937e-08
52,53,1.2668026639385782e-09
53,54,7.344194889108993e-10
54,55,8.187249216943709e-06
55,56,2.7773730396458525e-06
56,57,2.2247222686782485e-06
57,58,5.804494446156941e-06
58,59,8.589727212732956e-06
59,60,4.557207106927939e-07
60,61,4.93359854553005e-07
61,62,2.348304845932565e-06
62,63,4.142769076060822e-06
63,64,9.640779754801162e-08
64,65,1.491964480594399e-07
65,66,3.241128274547015e-08
66,67,2.1551238355660795e-07
67,68,6.024481965861535e-07
68,69,8.17761432672332e-06
69,70,2.3431736932999535e-06
70,71,8.808610224821363e-08
71,72,2.4068825581192967e-07
72,73,3.3519134245413384e-08
73,74,2.1006143142377075e-08
74,75,3.265681604844493e-08
75,76,1.0030134711054388e-07
76,77,7.465368537541093e-08
77,78,2.580113292641921e-06
78,79,1.6515792717319964e-06
79,80,3.3766776132118193e-09
80,81,4.525042825951497e-06
81,82,1.1296509455418704e-07
82,83,8.032173692236687e-10
83,84,2.3967051034917233e-10
84,85,3.7078907014413975e-06
85,86,4.569274849989312e-10
86,87,1.2965507796979067e-07
87,88,8.462903163348242e-09
88,89,2.0973297280611535e-07
89,90,1.3154190463785723e-06
90,91,5.041298978627325e-07
91,92,1.2525812711787118e-09
92,93,8.567072858219633e-06
93,94,2.5305177288432154e-07
94,95,6.9220547411995265e-06
95,96,1.0834778724718022e-05
