,grain,FIP
0,1,2.4127643680405974e-06
1,2,9.883209214765447e-07
2,3,7.502244780962759e-06
3,4,8.674914166024374e-06
4,5,8.249799972826397e-06
5,6,7.65821133639236e-06
6,7,5.895630134306691e-06
7,8,8.061516545418235e-09
8,9,4.593830354867851e-06
9,10,1.7403669844137194e-09
10,11,7.809569911842763e-06
11,12,7.841501036697664e-07
12,13,9.289656240031134e-07
13,14,1.0896566410372877e-06
14,15,5.247506574242191e-07
15,16,6.859039623179162e-06
16,17,2.2974217714851952e-07
17,18,3.2563079337284675e-07
18,19,1.5352098784445737e-06
19,20,2.4272891055583576e-06
20,21,7.57852349799897e-09
21,22,7.344127818724051e-07
22,23,6.09348358915283e-07
23,24,1.4783969076805853e-07
24,25,4.721352116292102e-12
25,26,1.4459247820407148e-08
26,27,2.194943059581662e-06
27,28,4.4589190136949685e-06
28,29,3.915972657038021e-06
29,30,1.1014989385893654e-08
30,31,4.5481992771182186e-08
31,32,4.843742161358141e-06
32,33,7.511873468880213e-06
33,34,8.281298499006817e-07
34,35,6.8774827939731125e-06
35,36,5.765164326530117e-06
36,37,1.7195096797671572e-07
37,38,7.158071308578856e-06
38,39,1.526145941411093e-07
39,40,2.4751035344894084e-07
40,41,8.280340964160613e-06
41,42,6.259170911903079e-07
42,43,1.1290731944778132e-07
43,44,1.7226361252185698e-06
44,45,1.4249213482607e-08
45,46,4.897404053473608e-06
46,47,4.845458499980276e-07
47,48,6.211359948261709e-06
48,49,2.1393046060985198e-07
49,50,6.296671315773134e-06
50,51,5.430630533488418e-06
51,52,5.604171943411331e-08
52,53,8.985999823641823e-06
53,54,5.602659362188423e-10
54,55,2.2427023952793812e-07
55,56,4.7954871175410235e-06
56,57,1.159749369047904e-08
57,58,3.915530678316334e-08
58,59,5.954307393275536e-07
59,60,2.0694522469366385e-06
60,61,1.6542103091445504e-07
61,62,3.203705359957063e-06
62,63,1.929261615999562e-06
63,64,5.852762435864502e-07
64,65,1.7846354438574936e-08
65,66,2.886226769229268e-08
66,67,7.005893256444604e-06
67,68,6.4265414818309455e-06
68,69,1.3131243292862138e-09
69,70,5.09826675472651e-08
70,71,3.563373694709142e-06
71,72,1.1735854858104564e-07
72,73,6.614772735327919e-06
73,74,4.513773206908807e-09
74,75,3.7107782490522034e-06
75,76,5.493119238512326e-07
76,77,2.033121061244636e-07
77,78,6.995182220802083e-06
78,79,8.614361327393771e-08
79,80,6.385400858496572e-08
80,81,1.2268867596350998e-06
81,82,6.695409373566312e-07
82,83,8.244462065102925e-06
83,84,7.171681120863131e-10
84,85,3.876064861138159e-09
85,86,2.44125766992987e-07
86,87,1.5375180685382198e-06
87,88,3.4243343443703085e-06
88,89,5.237056091406677e-06
89,90,4.6178870542620794e-07
90,91,8.157156022432811e-07
