1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
,11211,348,128,7750,8466,1489, ,8847,,4287,1181,1112,7592,7579,10444,7937,4331,4193,6436,,9950,5023,8290,,,792,,,1118,3304,14928,4754,11727,1028,,1851,4258,3102,3322,9629,11838,,9955,,383,,9566,3427,3467,1192,5850,,,6493,10719,13950,,11484,8711,,2998,10472,1597, ,,,11758,,2592,6727,1123,10763,,3309,1421,,5096, ,,6028,1865,5667,,13238,12822,1563,,12214,3269,
,11212,349,129,7770,8467,1490,,8848,,4288,1182,1113,7593,7580,10462,7938,4332,4194,6437,,9971,5043,8291,,,793,,,1119,3305, ,5251,11728,1527,,1852,4259,3103,3323,9648,11839,,9956,,384,,9588,3448,3486,1193,5851,,,6494,10720,13975,,11485,8712,,2999,10473,1618,,,,11759,,2615,6747,1124,10764,,3310,1897,,5097,,,6029,1885,5668,,13239,12843,1564,,12215,3270,
,11213,371,130,7771,8468,1491,,8849,,4289,1183,1114,7594,7581,10463,7939,4333,4195,6455,,9972,5044,8292,,,794,,,1141,3329,,5252,11751,1528,,1853,4260,3104,3324,9649,11840,,10505,,385,,9589,3449,3487,1194,5852,,,6516,10721, ,,11486,8713,,3000,10474,1619,,,,11779,,2616,6748,1125,10765,,3331,1898,,5098,,,6030,1886,6068,,13261,12844,1565,,12216,3271,
,11235,372,131,7772,8469,1492,,8871,,4290,1184,1115,7595,7582,10464,7940,4334,4216,6456,,9973,5045,8293,,,795,,,1142,3330,,5253,11752,1552,,1874,4261,3105,3325,9650,11841,,10506,,386,,9590,3450,3488,1195,5853,,,6517,10722,,,11487,8735,,3001,10475,1620,,,,11780,,3142,6749,1126,10766,,3332,1920,,5099,,,6031,1887,6069,,13262,12845,1566,,12217,3292,
,11236,373,132,7773,8470,1516,,8872,,4291,1204,1134,7615,7583,10465,7960,4335,4217,6457,,9974,5046,8314,,,796,,,1642,3354,,5254,11753,1553,,1875,4285,3106,3348,9651,11842,,10529,,387,,9591,3451,3489,1196,5875,,,6518,10723,,,11510,8736,,3002,10498,1621,,,,11781,,3143,6750,1127,10767,,3333,1921,,5100,,,6032,1888,6091,,13263,12846,1588,,12238,3293,
,11237,398,133,7774,8471,2013,,8873,,4311,1205,1135,7616,7584,10466,7961,4357,4218,6458,,9996,5047,8315,,,818,,,1643,3355,,5255,11775,1576,,1899,4758,3126,3349,9652,11860,,10530,,388,,9592,3452,3490,1197,6376,,,6519,10743,,,11511,8737,,3021,10499,1622,,,,11782,,3166,6751,1128,10768,,3334,1922,,5121,,,6033,1889,6092,,13787,12847,1589,,12239,3294,
,11238,797,134, ,8491,2014,,8874,,4312,1206,1136,7617,7585,10467,7962,4358,4219,6459,,9997,5048,8316,,,819,,,1644,3379,,5256,11776,1577,,1900,4759,3127,3350,9653,11861,,10531,,405,,9613,3453,3491,1198,6377,,,6520,10744,,,11512,8738,,3022,10500,2094,,,,11783,,3167,6752,1148,10769,,3335,1923,,5122,,,6034,1890,6093,,13811,12868,1590,,12240,3295,
, ,820,149,,8492,2015,,8875,,4313,1207,1137,7618,7600,10468,7963,4359,4220,6460,,9998,5068,8317,,,1294,,,1645,3380,,5274,11777,1578,,1925,4783,3128, ,9654,11862,,10532,,406,,9614,3472,3492,1217,6378,,,6541,10745,,,11983,8739,,3023,10525,2095,,,,11784,,3168,6772,1149,10788,,3356,1924,,5123,,,6053,1891,6094,,13812,12869,2162,,12765,3296,
,,821,150,,8493,2037,,8895,,4314,1208,1138,7619,7601,10486,7964,4360,4241,6461,,10495,5069,8318,,,1295,,,1646,3954,,5275,11778,1601,,2451,4784,3129,,9673,11863,,10533,,407,,9615,3473,3511,1218,6401,,,6542,10746,,,11984,8760,,3024,10997,2096,,,,11807,,3191,6773,1150,10789,,3357,1945,,5124,,,6054,1909,6095,,13813,12870,2163,,12786,3319,
,,822,151,,8494,2038,,8896,,4315,1209,1139,7620,7602,10487,7985,4383,4242,6462,,10496,5070,8319,,,1319,,,1667,3979,,5276,11800,1602,,2452,4785,3130,,9674,11864,,10555,,408,,9616,3474,3512,1219,6402,,,6543,10747,,,11985,8761,,3025,10998,2118,,,,11808,,3767,6774,1151,10790,,3358,1946,,5125,,,6055,1910,6096,,13814,12871,2164,,12787,3320,
,,823,152,,8495,2039,,8897,,4316,1229,1140,7643,7603,10488,7986,4384,4243,6480,,10497,5071,8341,,,1320,,,1668, ,,5277,11801,1603,,2474,4808,3131,,9675,11865,,10556,,409,,9617,3475,3513,1220,6403,,,6544,10770,,,12007,8762,,3026,10999,2119,,,,11809,,3792,6775,1152,10791,,3359,1947,,5145,,,6056,1911,6114,,13835,12872,2188,,12788,3321,
,,826,153,,8496,2040,,8898,,4336,1230,1160,7644,7604,10489,7987,4881,4244,6481,,10520,5072,8342,,,1343,,,1669,,,5278,12302,1626,,2475,4809,3132,,9676,11866,,11155,,410,,9638,3476,3514,1221,6404,,,6545,11194,,,12008,8763,,3027,11001,2120,,,,12279,, ,6776,1174,10792,,3360,1948,,5146,,,6057,1912,6115,,13836,12873,2189,,12789,3816,
,,845,154,,8516,2041,,8899,,4337,1231,1164,7645,7605,10490,7988,4882,4266,6482,,10521,5095,8343,,,1344,,,1670,,,5279,12327,1627,,2476,4810,3149,,9677,11885,, ,,411,,9639,3477,3515,1222,6426,,,6546,11218,,,12009,8764,,3047,11022,2121,,,,12280,,,6777,1175,10793,,3808,1949,,5147,,,6058,1913,6116,,13837,12893,2190,,12790,3817,
,,846,155,,8517,2061,,8900,,4338,1232,1165,7669,7606,10491,8010,4906,4793,6483,,10522,5620,8368,,,1345,,,1671,,,5280,12351,1628,,2499,4811,3150,,9678,11886,,,,430,,9640,3478,3516,1223,6427,,,6567,11219,,,12010,8785,,3048,11023,2143,,,,12303,,,6798,1672,10794,,3809,1950,,5148,,,6059,1914,6117,,13838,12894,2788,,12791,3818,
,,847,156,,8518,2062,,8920,,4339,1233,1166,8166,7607,10492,8011,4907,4794,6484,,10523,5621,8915,,,1367,,,1691,,,5281,12352,1653,,2500,4832,3151,,9679,11887,,,,431,,9641,3496,3517,1243,6428,,,6568,11220,,,12011,8786,,3049,11024,2144,,,,12304,,,6799,1673,10795,,3832,1971,,5149,,,6078,1915,6118,,13839,12895,15263,,12792,3841,
,,848,157,,8519,2063,,8921,,4340,1234,1185,8167,7626,10493,8012,4908,4795,6485,,10524,5622,8916,,,1368,,,1692,,,5282,12376,2202,,3124,4833,3152,,9680,11888,,,,432,,9642,3497,3537,1244,6429,,,6569,11221,,,12012,8787,,3050,11025,2145,,,,12305,,,6800,1674,10813,,3833,1972,,5150,,,6079,1934,6119,,13860,12896,15264,,12811,3842,
,,849,158,,8520,2064,,8922,,4341,1704,1189,8168,7627,10509,8036,4909,4817,6486,,10545,5645,8917,,,1369,,,1693,,,5299,12377,12826,,3125,4834,3153,,9698,11889,,,,433,,9663,3498,3538,1245,6450,,,6570,11244,,,12032,8788,,3052,11026,2146,,,,12306,,,6801,1675,10814,,3834,1973,,5171,,,6080,1935,6120,,13861,12897,15265,,12812,3843,
,,850,159,,8521,2065,,8923,,4342,1705,1190,8169,7628,10510,8461,4931,4818,6487,,10546,5646,8918,,,1370,,,1694,,,5300,12378,12827,,13126,4835,3154,,9699,11890,,,,434,,9664,3499,3539,1246,6451,,,6571,11245,,,12033,8789,,3072,11027,2167,,,,12307,,,6823,1676,10815,,3835,1974,,5172,,,6081,1936,6121,,13862,12919,15288,,12813,3844,
,,851,174,,8541,2066,,8924,,4361,1706,1191,8191,7629,10511,8462,4932,4819,6506,,10547,5647,8940,,,1392,,,1695,,,5301,12400,12828,,13751,4836,3155,,9700,11891,,,,435,,9665,3500,3540,1247,6452,,,6593,11246,,,12034,8811,,3073,11047,2168,,,,12308,,,6824,1677,10816,,3856,1996,,5173,,,6082,1937,6140,,13863,12920,15289,,12814,3845,
,,852,175,,8542,2067,,8925,,4362,1707,1662,8192,8052,10512,8463,4933,4820,6507,,10548,5648,8941,,,1393,,,1696,,,5302,12401,12829,,13775,4837,3156,,9701,11913,,,,455,,9666,3501,3541,1248,6453,,,6594,11247,,,12035,8812,,3074,11048,2169,,,,12309,,,6825,1678,10817,,3857,1997,,5174,,,6083,1938,6141,,13864,12921,15290,,12815,3846,
,,870,176,,8543,2086,,8945,,4363,1708,1663,8193,8076,10513,8484,4934,4842,6508,,10549,5669,8942,,,1394,,,1716,,,5303,12425,12850,,14351,4857,3157,,9702,11914,,,,456,,9688,3502,3562,1721,6454,,,6595,11248,,,12036,8813,,3075,11049,2170,,,,12328,,,6848,1697,10818,,3858,1998,,5175,,,6103,1939,6142,,13885,12944,15314,,12816,3865,
,,871,177,,8544,2087,,8946,,4364,1729,1664,8194,8077,10514,8485,4957,4843,6509,,10550,5670,8943,,,1395,,,1717,,,5304,12952,12851,,14352,4858,3158,,9703,11915,,,,457,,9689,3503,3563,1745,6475,,,6596,11249,,,12037,9360,,3098,11050,2171,,,,12329,,,6849,1698,10819,,3859,1999,,5196,,,6104,1959,6143,,13886,12945,15315,,12817,3866,
,,872,178,,8545,2088,,8947,,4365,1730,1685,8195,8078,10515,8486,4958,4844,6510,,10570,5671,8944,,,1417,,,1718,,,5305,12976,12852,,14353,4859,3174,,9704,12411,,,,458,,9690,3521,3564,1746,6476,,,6597,11266,,,12056,9361,,3099,11051,2172,,,,12330,,,6850,1699,10838,,3860,2021,,5197,,,6105,1960,6144,,13887,13469, ,,12836,3867,
,,873,179,,8546,2089,,8948,,4366,1731,1686,8217,8079,10516,8487,4959,4845,6511,,10571,5672,8968,,,1418,,,1719,,,5306, ,12853,,14375,4860,3175,,9705,12412,,,,834,,10214,3522,3565,1769,6477,,,6618,11268,,,12057,9362,,3100,11072,2192,,,,12331,,,6873,1700,10839,,3861,2022,,5198,,,6106,1961,6145,,13888,13470,,,12837,3868,
,,874,180,,9018,2090,,8949,,4367,1732,1687,8218,8081,10517,8488,4982,4866,6512,,10572,5673,8993,,,1419,,,1720,,,5307,,12854,,14376,4861,3176,,9723,12413,,,,835,,10215,3523,3588,1770,6478,,,7119,11269,,,12058,9363,,3551,11073,2193,,,,12332,,,6874,1701,10840,,3880,2522,,5199,,,6107,1962,6146,,14436,13471,,,12838,3869,
,,875,181,,9042,2091,,8950,,4385,1733,1688,8219,8082,10534,8489,4983,4867,6513,,10573,5693,9541,,,1420,,,1741,,,5324,,12855,,14399,4862,3177,,9724,12414,,,,836,,10238,3524,3589,1771,6500,,,7141,11270,,,12059,9385,,3552,11074,2194,,,,12333,,,7273,1702,10841,,3881,2523,,5200,,,6108,1963,6165,,14437,13472,,,12839,3870,
,,876,182,,9043,2092,,8974,,4386,1754,1689,8220,8083,10535,8509,4984,4868,6532,,10574,5694,9542,,,1919,,,1742,,,5325,,12874,,14400,4883,3178,,9725,12435,,,,855,,10239,3525,3590,1772,7001,,,7142,11271,,,12060,9386,,3553,11075,2195,,,,12334,,,7274,1703,10842,,3882,2524,,5221,,,6128,1964,6166,,14438,13493,,,12840,3871,
,,895,183,,9044,2093,,9448,,4387,1755,1690,8242,8101,10536,8510,5507,4869,6533,,10575,5695,9543,,,1944,,,1743,,,5326,,12875,,14424,4884,3179,,9726,12436,,,,856,,10240,3526,3613,1794,7002,,,7143,11272,,,12061,9387,,3554,11097,2196,,,,12353,,,7297,1722,10843,,3883,2546,,5222,,,6129,1984,6167,,14439,13494,,,12841,3891,
,,896,184,,9045,2112,,9471,,4388,1756,1709,8243,8102,10537,8511,5531,5443,6534,,10595,5696, ,,,1969,,,1744,,,5327,,12876,,14425,4885,3180,,9727,12437,,,,857,,10241,3527,3614,1795,7003,,,7144,11273,,,12062,9388,,3571,11098,2197,,,,12354,,,7298,1723,10844,,3884,2547,,5223,,,6130,1985,6168,,14460,13495,,,12842,3892,
,,897,202,,9066,2113,,9472,,4389,1757,1710,8244,8103,10538,8512,5532,5444,6535,,10596,5720,,,,1970,,,1767,,,5328,,12877,,14926,4886,3181,,9728,12438,,,,858,,10263,3528,3615,1796,7026,,,7166,11274,,,12081,9411,,3572,11099,2216,,,,12355,,,7299,1724,10863,,3885,2548,,5224,,,6131,1986,6169,,14461,13496,,,12860,3893,
,,898,203,,9067,2114,,9473,,4390,1758,1711,8245,8104,10539,8513,5533, ,6536,,10597,6294,,,,1993,,,1768,,,5329,,12878,,14927,4910,3182,,9729,12439,,,,859,,10264,3529,4062,1797,7027,,,7167,11291,,,12082,9412,,3573,11100,2217,,,,12356,,,7300,1725,10864,,3886,2549,,5247,,,6132,1987,6170,,14462,13497,,,12861,3894,
,,899,204,,9068,2115,,9474,,4391,1759,1712,8268,8105,10540,8514,5557,,6537,,10598,6295,,,,1994,,,2267,,,5330,,12879,,14951,5384,3200,,9730,12440,,,,860,,10265,3546,4063,1821,7028,,,7168,11292,,,12083,9413,,3574,11123,2218,,,,12357,,,7301,1726,10865,,3905,2571,,5248,,,6133,1988,6171,,14463,13518,,,12862,3895,
,,900,205,,9069,2116,,9496,,4392,1778,1713,8269,8106,10541,8515,5558,,6558,,10599,6296,,,,1995,,,2268,,,5331,,12902,,14952,5409,3201,,9749,12441,,,,861,,10266,3547,4064,1822,7029,,,7169,11293,,,12084,9436,,3575,11124,2219,,,,12358,,,7322,1727,10866,,3906,2572,,5249,,,6154,1989,6172,,14464,13519,,,12863,3896,
,,901,206,,9070,2117,,9497,,4409,1779,1714,8270,8107,10987,8534,5559,,6559,,10623,6297,,,,2018,,,2269,,,5350,,13376,,14953,5410,3202,,9750,12442,,,,879,,10288,3548,4065,1823,7051,,,7170,11294,,,12085,9437,,3576,11125,2220,,,,12359,,,7323,1728,10867,,3907,2573,,5272,,,6155,2486,6190,,14465,13520,,,12864,3917,
,,921,207,,9091,2138,,9498,,4863,1780,1715,8294,8108,10988,8535,5582,,6560,,11120,6320,,,,2019,,,2294,,,5351,,13377,,14975,5434,3203,,9751,12459,,,,880,,10289,3549,4066,1842,7052,,, ,11295,,,12086,9438,,3577,11149,2221,,,,12379,,,7324,1747,10868,,3908,2574,,5273,,,6156,2487,6191,,14485,13521,,,12865,3918,
,,922,208,,9092,2139,,9499,,4887,1781,1734,8792,8124,10989,8536,5583,,6561,,11121,6321,,,,2020,,,2295,,,5352,,13378,,14976,5435,3204,,9752,12460,,,,881,,10290,3550,4086,1843,7053,,,,11296,,,12087,10013,,3578,11150,2222,,,,12380,,,7325,1748,10869,,3909,2575,,5697,,,6157,2488,6192,,14486,13522,,,12866,3919,
,,923,228,,9093,2140,,9500,,4888,1782,1735,8793,8125,10990,8537,5584,,6583,,11122, ,,,, ,,,2296,,,5353,,13379,,14977,5436,3205,,9753,12461,,,,882,,10291,4050,4087,1847,7075,,,,11297,,,12108,10037,,3579,11624,2242,,,,12381,,,7326,1749,10888,,3910,2596,,5698,,,6607,2489,6193,,14487,13544,,,13390,3920,
,,924,229,,9094,2141,,9520,,4889,1783,1736,8817,8126,10991,8538,5608,,6584,,11145,,,,,,,,2318,,,5354,,13399,,14978,5458,3206,,9754,12462,,,,883,,10314,4051,4088,1848,7076,,,,11298,,,12109,10038,,3596,11626,2243,,,,12382,,,7327,1750,10889,,3911,2597,,5699,,,6608,2490,6194,,14488,13545,,,13414,3921,
,,925,628,,9095,2142,,9521,,4890,1784,1737,8818,8127,10992,8539,6158,,6585,,11146,,,,,,,,2319,,,5355,,13400,,14979,5459,3225,,9777,12463,,,,884,,10315,4073,4089,1868,7077,,,,11299,,,12110,10062,,3597,11648,2244,,,,12383,,,7347,1751,10890,,3930,2598,,5721,,,6609,2491,6195,,14489,13546,,,13415,4417,
,,946,629,,9096,2165,,9522,,4911,1803,1738,8819,8128,10993,8540,6183,,7005,,11147,,,,,,,,2320,,,5356,,13401,,14999,5460,3226,,9778,12464,,,,885,, ,4074,4090,1872,7078,,,,11316,,,12111,10662,,3598,11649,2245,,,,12384,,,7348,1752,10891,,3931,2599,,5722,,,6630,2492,6196,,14511,13569,,,13416,4441,
,,947,630,,9116,2166,,9523,,4912,1804,1739,8843,8129,11012,8559,6208,,7006,,11148,,,,,,,,2341,,,5376,,13402,,15000,5461,3227,,10176,12465,,,,886,,,4075,4091,1873,7100,,,,11317,,,12112, ,,3599,11650,2246,,,,12404,,,7349,1753,10892,,3932,2600,,5723,,,6631,2510,6197,,14512,13570,,,13417,4442,
,,948,631,,9117,2191,,9524,,4913,1805,1740,8844,8130,11013,8560,6233,,7007,,11170,,,,,,,,2342,,,5377,,13403,,15001,5462,3228,,10177,12466,,,,904,,,4076,4092,2421,7101,,,,11318,,,12134,,,3600,11651,2247,,,,12405,,,7350,1773,10893,,3933,2621,,5724,,,6632,2511,6216,,14513,14094,,,13436,4443,
,,949,632,,9118,2637,,9525,,4914,1806,1760,8845,8131,11014,8561, ,,7008,,11171,,,,,,,,2343,,,5378,,13404,,15002,5483,3229,,10178,12467,,,,905,,,4077,4110,2447,7651,,,,11319,,,12135,,,3601,11652,2270,,,,12406,,,7351,1774,10894,,3934,2622,,5725,,,6633,2512,6217,,14514,14118,,,13437,4466,
,,950,633,,9119,2638,,9545,,4915,1807,1761,8868,8132,11015,8562,,,7009,,11172,,,,,,,,2344,,,5379,,13405,,15023,5484,3230,,10179,12484,,,,906,,,4097,4111,2473,7652,,,,11320,,,12136,,,3602,11673,2271,,,,12407,,,7352,1775,10917,,3935,2623,,5745,,,6634,2513,6218,,14536,14119,,,13438,4467,
,,972,634,,9120,2639,,9546,,4916,1808,1762,8869,8133,11016,8563,,,7010,,11173,,,,,,,,2345,,,5402,,13423,,15024,5485,3250,,10200,12485,,,,907,,,4098,4112,2498,7653,,,,11321,,,12137,,,3603,11674,2720,,,,12408,,,7372,1776,10918,,3955,2624,,5746,,,6653,2514,6219,,14537,14120,,,13439,4468,
,,973,651,,9121,2640,,9547,,4935,1809,1763,8870,8134,11017,8564,,,7011,,11174,,,,,,,,2367,,,5854,,13424,,15025,5486,3251,,10201,12486,,,,908,,,4099,4113,3123,7676,,,,11322,,,12159,,,3621,11675,2721,,,,12409,,,7373,1777,10919,,3956,2625,,5747,,,6654,2515,6220,,15061,14121,,,13440,4469,
,,974,652,,9141,2662,,9548,,4936,1828,1764,8892,8148,11018,8565,,,7030,,11175,,,,,,,,2368,,,5876,,13425,,15049,5487,3252,,10202,12487,,,,909,,,4100,4114,13020,7677,,,,11323,,,12160,,,3622,11676,2744,,,,12429,,,7374,1798,11313,,3957,2647,,5748,,,6655,2516,6221,,15062,14122,,,13441,4491,
,,998,653,,9142,2663,,9549,,4937,1829,1765,8893,8149,11036,8584,,,7031,,11195,,,,,,,,2369,,,5877,,13426,,15050,5508,3253,,10203,12488,,,,910,,,4101,4115,13049,7678,,,,11324,,,12185,,,3623,11698,2745,,,,12430,,,7375,1799,11314,,3958,3148,,5749,,,6656,2534,6222,,15063,14143,,,13442,4492,
,,1446,654,,9143,2664,,9550,,4938,1830,1766,8894,8150,11037,8585,,,7032,,11196,,,,,,,,14194,,,5878,,13427,,15551,5509,3254,,10204,12489,,,,911,,,4102,4116,13074,7701,,,,11342,,,12633,,,3624,11699,2746,,,,12431,,,7376,1800,11315,,3959,3172,,5750,,,6657,2535,6241,,15064,14144,,,13461,4493,
,,1447,655,,9144,2665,,9571,,4939,1831,1785,8919,8151,11038,8586,,,7033,,11197,,,,,,,,14742,,,5879,,13428,,15552,5510,3255,,10224,12490,,,,929,,,4103,4117,13075,7702,,,,11343,,,12634,,,3625,11700,2747,,,,12432,,,7377,1824,11337,,3960,3173,,5770,,,6658,2536,6242,,15086,14145,,,13462,4494,
,,1451,656,,9145,2666,,9572,,4940,1832,1786,9443,8152,11039,8587,,,7034,,11198,,,,,,,,14743,,,5880,,13429,,15553,5511,3677,,10225,12491,,,,930,,,4121,4118,13595,7703,,,,11344,,,12635,,,3626,11723,2768,,,,12433,,,7397,1825,11338,,3980,3196,,5771,,,6659,2537,6243,,15087,14146,,,13463,4495,
,,1471,657,,9146,2686,,9573,,4941,1833,1788,9468,8153,11040,8588,,,7035,,11199,,,,,,,,14744,,,5881,,13430,,15575,5534,3678,,10226,12511,,,,931,,,4122,4136,13596,7726,,,,11345,,,12636,,,3627,11724,2769,,,,12434,,,7398,2351,11339,,3981,3197,,5772,,,6678,2538,6244,,15088,14147,,,13464,4517,
,,1472,658,,9167,2687,,9574,,4960,1834,1789,9469,8154,11041,8589,,,7036,,11200,,,,,,,,14767,,,5899,,13448,,15576,6035,3701,,10227,12512,,,,932,,,4123,4137,13597,8301,,,,11346,,,12657,,,3647,11725,2770,,,,12457,,,7399,2352,11340,,3982,3198,,5773,,,6679,2539,6245,,15089,14169,,,13465,4518,
,,1473,659,,9168,2688,,9575,,4961,1854,1790,9470,8155,11042,8610,,,7037,,11222,,,,,,,,14768,,,5900,,13449,,15577,6060,3702,,10228,12513,,,,933,,,4124,4138,13620,8302,,,,11347,,,12658,,,3648,11747,2771,,,,12458,,,7400,2353,11341,,3983,3199,,5774,,,6680,2540,6246,,15090,14170,,,13466,4519,
,,1476,660,,9169,2689,,9597,,4962,1855,1791,9493,8156,11043,8611,,,7054,,11223,,,,,,,,14769,,,5901,,13450,,15578,6061,3703,,10229,12514,,,,934,,,4125,4139,13621, ,,,,11348,,,12659,,,3649,11748,2772,,,,12903,,,7401,2375,11361,,3984,3221,,5775,,,6681,2559,6247,,15111,14171,,,13467,4520,
,,1477,676,,9170,2690,,9598,,4963,1856,1810,9494,8157,11060,8612,,,7055,,11224,,,,,,,,14770,,,5902,,13451,,15579,6084,3704,,10248,12515,,,,935,,,4126,4140,13622,,,,,11349,,,12660,,,3650,11749,2792,,,,12904,,,7402,2376,11362,,3985,3222,,5795,,,6682,2560,6267,,15112,14195,,,13468,4543,
,,1496,677,,9171,2691,,10097,,4964,1857,1813,9495,8158,11061,8613,,,7056,,11770,,,,,,,,14792,,,5903,,13452,,15599,6085,3705,,10249,12516,,,,936,,,4127,4141,13623,,,,,11369,,,12661,,,3651,11750,2793,,,,12909,,,7403,2377,11363,,4433,3223,,5796,,,6683,2561,6268,,15113,14745,,,13486,4544,
,,1497,678,,9667,2692,,10098,,4965,1858,1814,9518,8159,11062,8635,,,7057,,11771,,,,,,,,14793,,,5904,,13453,,15600,6086,3726,,10250,12538,,,,937,,,4128,4142,13644,,,,,11370,,,12662,,,3652,11774,2794,,,,12910,,,7423,2399,11364,,4434,3224,,5797,,,6684,2562,6269,,15114,14771,,,13487,4545,
,,1498,679,,9668,2711,,10099,,4966,1859,1815,9519,8174,11063,8636,,,7058,,11772,,,,,,,,14794,,,5905,,13454,,15601,6109,3727,,10251,12539,,,,954,,,4146,4162,13645,,,,,11371,,,12682,,,3672,12273,2795,,,,12928,,,7424,2400,11365,,4457,3247,,5798,,,6703,2563,6270,,15136, ,,,13488,5066,
,,1499,680,,9669,2712,,10121,,4967,2329,1816,9544,8175,11064,8637,,,7059,,11773,,,,,,,,14795,,,5906,,13455,,15602,6110,3728,,10252,12540,,,,955,,,4147,4163,13646,,,,,11372,,,12683,,,3673,12274,2796,,,,12929,,,7425,2401,11366,,4458,3248,,5799,,,6704,2564,6271,,15137,,,,13489,5067,
,,1500,681,,9691,2713,,10122,,4985,2330,1838, ,8176,11065,8660,,,7060,,11795,,,,,,,,14796,,,5907,,13473,,15603,6111,3729,,10253,12541,,,,956,,,4148,4164,13647,,,,,11373,,,12684,,,3674,12276,2797,,,,12930,,,7426,2402,11367,,4459,3249,,5800,,,6705,2565,6272,,15138,,,,13490,5091,
,,1501,682,,9692,2714,,10123,,4986,2331,1839,,8177,11066,8661,,,7061,,11796,,,,,,,,14817,,,5924,,13474,,15604,6112,3730,,10254,12565,,,,957,,,4149,4165,13648,,,,,11374,,,12685,,,3675,12277,2817,,,,12933,,,7427,2424,11368,,4460,3272,,5821,,,6706,2585,6273,,15139,,,,13491,5092,
,,1502,683,,9693,2715,,10124,,4987,2332,1840,,8178,11067,8662,,,7062,,11797,,,,,,,,14818,,,5925,,13475,,15605,6134,3731,,10272,13036,,,,958,,,4150,4166,13649,,,,,11395,,,12686,,,3676,12298,2818,,,,12934,,,7448,2425,11387,,4481,3273,,5822,,,6707,2586,6292,,15161,,,,13492,5093,
,,1522,684,,9694,2716,,10145,,4988,2333,1841,,8179,11068,9086,,,7079,,11798,,,,,,,,14819,,,5926,,13476,,15624,6135,3748,,10273,13037,,,,959,,,4151,4187,13650,,,,,11396,,,12687,,,3697,12301,2819,,,,12953,,,7449,2426,11388,,4482,3823,,5823,,,6708,2587,6293,,15162,,,,14015,5094,
,,1523,685,,9695,2717,,10146,,4989,2354,2311,,8180,11069,9087,,,7080,,11799,,,,,,,,14820,,,5927,,13477,,15625,6136,3749,,10274,13038,,,,960,,,4152,4188,13669,,,,,11397,,,12707,,,3698,12326,2820,,,,12954,,,7450,2427,11389,,4483,3848,,5824,,,6709,2588,6691,, ,,,,14016,5116,
,,1524,700,,9696,2718,,10147,,4990,2355,2312,,8181,11085,9088,,,7081,,11821,,,,,,,,14843,,,5928,,13478,, ,6159,3750,,10275,13039,,,,961,,,4153,4189,13670,,,,,11421,,,12708,,,3699,12373,2821,,,,12955,,,7451,2449,11390,,4484, ,,5825,,,6728,2589,6692,,,,,,14039,5117,
,,1525,701,,9715,2719,,10148,,4991,2356,2313,,8182,11086,9089,,,7082,,11822,,,,,,,,14844,,,5929,,13479,,,6710,3751,,10276,13040,,,,962,,,4171,4190,13671,,,,,11794,,,12709,,,3700,12374,2822,,,,12956,,,7473,2450,11391,,4485,,,5846,,,6729,2611,6693,,,,,,14040,5118,
,,1526,702,,9716,2737,,10149,,5009,2357,2314,,8183,11087,9109,,,7083,,11823,,,,,,,,15342,,,5930,,13480,,,6735,3752,,10277,13041,,,,979,,,4172,4191,13672,,,,,11818,,,12710,,,3722,12375,2823,,,,12957,,,7474,3051,11392,,4486,,,5847,,,6730,2612,6694,,,,,,14041,5119,
,,1547,703,,9717,2738,,10150,,5010,2358,2334,,8184,11088,9110,,,7084,,11824,,,,,,,,15343,,,5931,,13498,,,6736,3753,,10278,13042,,,,980,,,4173,4213,13673,,,,,11819,,,12711,,,3723,12399,2842,,,,12958,,,7475,14825,11393,,4505,,,5848,,,6731,2613,6695,,,,,,14042,5120,
,,1548,704,,9718,2739,,10170,,5011,2359,2335,,8199,11089,9111,,,7085,,11825,,,,,,,,15366,,,5932,,13499,,,6760,3754,,10279,13043,,,,981,,,4174,4214,13674,,,,,11820,,,12712,,,3724, ,2843,,,,12959,,,7498,14826,11394,,4506,,,5849,,,6732,2614,6696,,,,,,14062,5142,
,,1549,705,,9719,2740,,10171,,5012,2378,2336,,8200,11090,9112,,,7086,,12395,,,,,,,,15367,,,5948,,13500,,,6784,3755,,10280,13060,,,,982,,,4175,4215,13695,,,,,11843,,,12732,,,3725,,2844,,,,12960,,,7499,14850,11413,,4507,,,5873,,,6733,3111,6715,,,,,,14063,5143,
,,1550,706,,9720,2741,,10172,,5013,2379,2337,,8201,11091,9113,,,7087,,12396,,,,,,,,15368,,,5949,,13501,,, ,3756,,10297,13061,,,,983,,,4698,4239,13698,,,,,11844,,,12733,,,4176,,2845,,,,12978,,,7500,14851,11414,,4508,,,5874,,,6734,3112,6716,,,,,,14064,5144,
,,1551,707,,9721,2742,,10173,,5014,2380,2338,,8202,11092,9114,,,7105,,12397,,,,,,,,15369,,,5950,,13502,,,,3757,,10298,13062,,,,984,,,4699,4240,13699,,,,,11845,,,12734,,,4177,,2846,,,,12979,,,7898,14852,11415,,4509,,,5898,,,6753,3113,6717,,,,,,14065,5692,
