1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
 4825, 1399, 5246,, 7550, 637, 9117, 4517, 6551,, 1031, 3865, 10940, 1804, 10192, 845, 945, 6490, 6837, 4927, 2269, 12149, 10240, 11102, 8936, 162,, 2718, 14630, 8349,, 6093, 15523,, 6860, 9201, 559, 9500, 12068, 4497,, 1733, 10964,, 1122, 1060, 14048, 13455, 3834, 375, 9785, , 8044, 14269,, 2832, 1539, 12857, 8444, 7210,, 7593, 5347, 10183,,, 11796, 12395, 10446, 3283, 12552,,, 1838,,, 12491, 14829, 6657, 599, 669,, 11598, 804,,, 2067, 3227
 4826, 1400, 5247,, 7551, 638, 9141, 4518, 6552,, 1032, 3866, 10941, 1805, 10193, 1395, 966, 6491, 6838, 4947, 2291, 12150, 10241, 11103, 8937, 163,, 2742, 14631, 8350,, 6094, 15524,, 6861, 9202, 560, 9996, 12069, 4498,, 1753, 10965,, 1123, 1061, 14049, 13456, 3835, 376, 9786,, 8045, 14270,, 2855, 1562, 12858, 8445, 7211,, 7594, 5348, 10201,,, 11797, 12416, 10466, 3305, 12553,,, 1839,,, 12492, 14850, 6658, 600, 670,, 11621, 826,,, 2068, 3228
 4827, 1401, 5248,, 7552, 639, , 4519, 6553,, 1033, 4314, 10942, 1806, 10215, 10020, 967, 6492, 7337, 4948, 2292, 12171, 10260, 11104, 8959, 181,, 2743, 14632, 8371,, 6095, 15525,, 6879, 9224, 577, 9997, 12070, 4499,, 1754, 10966,, 1124, 1062, 14069, 13476, 3836, 377, 9787,, 8046, 14271,, 2856, 1563, 12859, 8446, 7212,, 7595, 5349, 10202,,, 11798, 12417, 10467, 3306, 12554,,, 1840,,, 12512, 14851, 6680, 601, 671,, 11622, 827,,, 2091, 3229
 4828, 1419, 5249,, 7553, 662,, 4520, 6554,, 1581, 4315, 10943, 1807, 10216, 10642, 968, 6511, 7338, 4949, 2293, 12172, 10261, 11124, 8960, 182,, 2767, 14654, 8372,, 6567, 15546,, 6880, 9225, 578, 9998, 12091, 4500,, 1755, 10967,, 1125, 1063, 14070, 13477, 3837, 378, 9788,, 8067, 14292,, 3309, 1564, 12860, 8447, 7234,, 7596, 5350, 10203,,, 11799, 12418, 10468, 3307, 12555,,, 1841,,, 12513, 14852, 6681, 602, 689,, 11623, 828,,, 2092, 3230
 4850, 1420, 5269,, 7573, 663,, 4542, 6555,, 1582, 4316, 10944, 1808, 10217, 10643, 969, 6512, 7339, 4950, 2316, 12173, 10262, 11125, 8961, 183,, 2768, 14655, 8373,, 6568, 15547,, 6881, 9226, 579, 9999, 12092, 4521,, 1756, 10968,, 1126, 1064, 14071, 13478, 3838, 379, 9807,, 8068, 14293,, 3333, 1587, 12861, 8470, 7235,, 7597, 5371, 10204,,, 11800, 12419, 10469, 3308, 12556,,, 1864,,, 12514, 14853, 6682, 621, 690,, 11624, 829,,, 2666, 3231
 4851, 1421, 5270,, 7574, 688,, 4543, 6556,, 1606, 4317, 11517, 1809, 10218, 10644, 970, 6513, 7340, 4951, 2317, 12174, 10263, 11126, 8962, 184,, 2792, 14656, 8374,, 6569, 15548,, 6882, 9227, 580, 10000, 12093, 4522,, 1757, 10969,, 1143, 1065, 14072, 13479, 3839, 396, 9808,, 8069, 14294,, 3334, 1588, 12882, 8992, 7236,, 7598, 5372, 10205,,, 11801, 12420, 10470, 3330, 12576,,, 2363,,, 12515, 14854, 6683, 622, 691,, 11625, 830,,, 2667, 3232
 4852, 1422, 5271,, 7575, 1188,, 4544, 6557,, 1607, 4339, 11518, 1810, 10242, 10645, 991, 6514, 7341, 4952, 2715, 12175, 10264, 11127, 8984, 185,, 3342, 14657, 8375,, 6592, 15549,, 6883, 9228, 581, 10001, 12094, 4523,, 1758, 10987,, 1144, 1066, 14073, 13480, 3859, 397, 9809,, 8070, 14295,, 3335, 1589, 12883, 8993, 7237,, 7618, 5373, 10206,,, 11821, 12441, 10471, 3331, 12577,,, 2364,,, 12516, 14875, 6684, 623, 692,, 11645, 850,,, 2690, 3251
 4853, 1423, 5272,, 7599, 1191,, 4545, 6576,, 1608, 4340, 11541, 1827, 10791, 10667, 992, 6515, 7362, 4971, 2716, 12197, 10265, 11128, 8985, 186,, , 14678, 8397,, 6593, 15550,, 6884, 9248, 582, 10002, 12095, 4524,, 1759, 10988,, 1145, 1083, 14074, 13481, 3860, 398, 9810,, 8092, 14318,, 3356, 1612, 12884, 8994, 7238,, 7619, 5374, 10207,,, 11822, 12442, 10492, 3332, 12578,,, 2365,,, 12517, 14876, 6705, 624, 693,, 11646, 851,,, 2691, 3252
 4875, 1424, 5273,, 7600, 1192,, 4567, 6577,, 1632, 4341, 11542, 1828, 10792, 10668, 993, 6516, 7363, 4972, 2740, 12198, 10284, 11129, 8986, 187,,, 14679, 8398,, 6594, 15571,, 6885, 9249, 583, 10003, 12116, 4525,, 2254, 10989,, 1146, 1084, 14095, 13502, 3861, 399, 9811,, 8093, 14319,, 3357, 1613, 12885, 9018, 7239,, 7620, 5375, 10208,,, 11823, 12443, 10493, 3882, 12579,,, 2366,,, 12537, 14877, 6706, 625, 694,, 11647, 852,,, 2692, 3253
 4876, 1425, 5274,, 8123, 1211,, 4568, 6578,, 14757, 4342, 11543, 1829, 10816, 10669, 994, 6517, 7364, 4973, 2741, 12199, 10285, 11150, 9534, 188,,, 14680, 8399,, 6595, 15572,, 6886, 9250, 584, 10021, 12117, 4546,, 2255, 10990,, 1147, 1085, 14096, 13503, 3862, 400, 9812,, 8094, 14817,, 3358, 1614, 12886, 9019, 7258,, 7621, 5396, 10226,,, 11824, 12444, 10494, 3883, 12580,,, 2367,,, 12538, 14878, 6707, 626, 695,, 11648, 853,,, , 3254
 4877, 1426, 5275,, 8124, 1212,, 4569, 6579,, 15332, 4343, 11544, 1830, 10817, 10670, 995, 6536, 7365, 4974, 2744, 12200, 10286, 11676, 9535, 189,,, 14681, 8422,, 6616, 15573,, 6887, 9251, 585, 10022, 12118, 4547,, 2278, 10991,, 1148, 1086, 14097, 13504, 3863, 401, 9813,, 8095, 14818,, 3359, 1639, 12907, 9020, 7259,, 7622, 5397, 10251,,, 11825, 12445, 10495, 3906, 12581,,, 2387,,, 12539, 14901, 6708, 627, 715,, 11649, 854,,,, 3255
 4878, 1445, 5294,, 8148, 1213,, 4570, 6580,, 15333, 4363, , 1831, 10841, 10671, 1016, 6537, 7366, 4975, 2763, 12724, 10287, 11677, 9536, 206,,, 14682, 8423,, 6617, 15574,, 6904, 9252, 603, 10023, 12119, 4548,, 2279, 10992,, 1149, 1087, 14098, 13505, 3864, 420, 9833,, 8120, 14841,, 3360, 2188, 12908, 9043, 7260,, 7643, 5398, 10703,,, 11826, 12466, 10496, 3907, 13126,,, 2388,,, 12540, 14902, 6709, 628, 716,, 11650, 855,,,, 3276
 4900, 1446, 5295,, 8149, 1214,, 5119, 6581,, 15334, 4364,, 1832, 10842, 10692, 1017, 6538, 7386, 4976, 2764, 12749, 10288, 11678, 9558, 207,,, 14683, 8424,, 6618, 15575,, 6905, 9253, 604, 10024, 12120, 4549,, 2280, 10993,, 1150, 1088, 14099, 13506, 3884, 421, 9834,, 8592, 14842,, 3361, 2213, 12909, 9044, 7261,, 7644, 5399, 10704,,, 11845, 12467, 10497, 3908, 13127,,, 2389,,, 12541, 15451, 6710, 647, 717,, 11670, 875,,,, 3277
 4901, 1447, 5296,, 8150, 1215,, 5142, 6582,, 15335, 4365,, 1833, 10867, 10693, 1018, 6539, 7387, 4977, 2765, 12750, 10289, 11679, 9559, 208,,, 14703, 8448,, 6619, 15597,, 6906, 9254, 605, 10025, 12142, 4550,, 2281, 10994,, 1151, 1089, 14120, 13526, 3885, 422, 9835,, 8593, 14843,, 3380, 2214, 12910, 9045, 7262,, 7645, 5423, 10705,,, 11846, 12468, 11070, 3931, 13128,,, 2390,,, 12562, 15452, 6711, 648, 718,, 11671, 876,,,, 3278
 4902, 1448, 5297,, 8151, 1216,, 5143, 6583,, 15357, 4366,, 1834, , 10694, 1019, 6540, 7388, 4996, 2766, 12773, 10309, 11680, 9560, 209,,, 14704, 8449,, 6620, 15598,, 6907, 9273, 606, 10026, 12143, 4571,, 2303, 10995,, 1168, 1090, 14121, 13527, 3886, 423, 9836,, 8617, 14844,, 3381, 2238, 12911, 9046, 7263,, 7646, 5924, 10727,,, 11847, 12469, 11093, 3932, 13129,,, 2391,,, 12563, 15453, 6730, 649, 719,, 11672, 877,,,, 3279
 5326, 1449, 5298,, 8152, 1236,, 5144, 6601,, 15358, 4367,, 1835,, 10695, 1020, 6541, 7389, 4997, 2769, 12774, 10310, 11700, 9584, 210,,, 14705, 8899,, 6621, 15599,, 6908, 9274, 607, 10027, 12144, 4572,, 2304, 11013,, 1169, 1108, 14122, 13528, 3887, 424, 9837,, 8618, 14866,, 3382, 2239, 13433, 9069, 7264,, 7647, 5925, 10728,,, 11848, 12993, 11094, 3956, 13130,,, 2412,,, 12564, 15454, 6731, 650, 720,, 11673, 878,,,, 3301
 5327, 1450, 5319,, 8153, 1237,, 5145, 6602,, 15359, 4368,, 1853,, 10696, 1041, 6542, 7390, 4998, 2770, 12775, 10311, 11701, 9585, 211,,, 14706, 8900,, 6641, 15600,, 6909, 9275, 608, 10028, 12169, 4573,, 2305, 11014,, 1170, 1109, 14123, 13529, 3888, 425, 9838,, 8619, 14867,, 3383, , 13434, 9070, 7284,, 7668, 5946, 10729,,, 11849, 12994, 11095, , 13151,,, 2413,,, 12565, 15476, 6732, 651, 742,, 11674, 879,,,, 3302
 5351, 1470, 5320,, 8173, 1238,, 5167, 6603,, 15381, 4369,, 1854,, 10716, 1042, 6561, 7391, 4999, 2788, 12797, 10312, 11702, 9609, 212,,, 14707, 8921,, 6642, ,, 6910, 9276, 609, 10047, 12640, 4574,, 2306, 11015,, 1171, 1110, 14145, 13530, 3889, 426, 9858,, 8620, 14868,, 3384,, 13435, 9071, 7285,, 7669, 5947, 10730,,, 11850, 12995, 11117,, 13152,,, 2414,,, 12566, 15477, 6733, 652, 1193,, 11675, 880,,,, 3303
 5352, 1471, 5321,, 8174, 1239,, 5168, 6604,, 15382, 4386,, 1855,, 10717, 1043, 6562, 7411, 5000, 2789, 12798, 10313, 11703, 10209, 213,,, 15230, 8922,, 6643,,, 6911, 9277, 610, 10048, 12641, 4575,, 2307, 11016,, 1172, 1111, 14146, 13531, 3890, 447, 9859,, 8642, 14869,, 3385,, 13457, 9094, 7286,, 7670, 5948, 10731,,, 11851, 13017, 11118,, 13153,,, 2415,,, 12587, 15478, 6734, 653, 1194,, 11695, 900,,,, 3304
 5353, 1472, 5844,, 8175, 1240,, 5169, 6605,, 15383, 4387,, 1856,, 10718, 1044, 6563, 7412, 5001, 2790, 12799, 10336, 11704, 10234, 214,,, 15231, 8923,, 6644,,, 6912, 9278, 630, 10049, 12642, 4598,, 2328, 11017,, 1173, 1112, 14147, 13553, 3910, 448, 9860,, 8643, 14870,, 3386,, 13458, 9095, 7287,, 7671, 5949, 10751,,, 11871, 13018, 11119,, 13154,,, 2416,,, 12588, 15479, 6735, 672, 1217,, 11696, 902,,,, 3326
 5376, 1473, 5845,, 8176, 1263,, 5170, 6606,, 15384, 4388,, 1857,, 10719, 1067, 6564, 7413, 5002, 2791, 12800, 10337, 11705, , 231,,, 15254, 8924,, 6645,,, 6930, 9279, 631, 10050, 12643, 4599,, 2329, 11018,, 1174, 1558, 14148, 13554, 3911, 449, 9861,, 8644, 14892,, 3404,, 13459, 9096, 7288,, 7672, 5950, 10752,,, 11872, 13019, 11120,, 13155,,, 2417,,, 12589, 15500, 6736, 673, 1218,, 11697, 903,,,, 3327
 5377, 1474, 5846,, 8177, 1861,, 5192, 6607,, 15407, 4389,, 1858,, 10720, 1544, 6565, 7414, 5021, 2793, 12825, 10739, 11725,, 232,,, 15255, 8925,, 6646,,, 6931, 9299, 632, 10051, 12665, 4624,, 2330, 11019,, 1175, 1559, 14646, 13555, 3912, 450, 9862,, 8645, 14893,, 3405,, 13460, 9618, 7289,, 7693, 5970, 10753,,, 11873, 13020, 11121,, 13156,,, 2436,,, 12590, 15501, 6755, 674, 1219,, 11698, 904,,,, 3328
 5378, 1475, 5869,, 8178, 1862,, 5193, 6628,, 15408, 4390,, 1859,, 10721, 1545, 6566, 7415, 5022, 2794, 13349, 10740, 11726,, 233,,, 15256, 8944,, 6647,,, 6932, 9300, 633, 10052, 12666, 5051,, 2331, 11038,, 1195, 1560, 14647, 13556, 3913, 474, 9883,, 8646, 14894,, 3406,, 13461, 9669, 7290,, 7694, 5971, 10754,,, 11874, 13041, 11122,, 13176,,, 2437,,, 12614, 15502, 6756, 675, 1220,, 11699, 1402,,,, 3329
 5379, 1495, 5870,, 8199, 1863,, 5194, 6629,, 15409, 4391,, 1860,, 10722, 1568, 6588, 7416, 5023, 2795, 13374, 10760, 11727,, 234,,, 15257, 8945,, 6666,,, 6933, 9301, 634, 10053, 12667, 5052,, 2332, 11039,, 1196, 1561, 14648, 14078, 3914, 475, 9884,, 8647, 14895,, 3407,, 13482, 9694, 7310,, 8144, 5972, 10755,,, 11875, 13042, ,, 13177,,, 2438,,, 12615, 15503, 6757, 676, 1241,, 11720, 1403,,,, 3351
 5400, 1496, 5871,, 8200, 12464,, 5195, 6630,, 15432, 4392,, 1878,, 10741, 1569, 6589, 7436, 5024, 2814, 13398, 10761, 11728,, 235,,, 15279, 8946,, 6667,,, 6934, 9302, 635, 10054, 12668, 5071,, 2333, 11040,, 1197, 1583, 14670, 14079, 3915, 896, 9885,, 8667, 14896,, 3408,, 13483, 9695, 7311,, 8145, 5973, 10756,,, 11876, 13043,,, 13178,,, 2439,,, 13113, 15526, 6758, 677, 1242,, 11721, 1404,,,, 3352
 5401, 1497, 5872,, 8224, 12465,, 5792, 6631,, 15433, 4393,, 1879,, 10742, 1570, 6590, 7437, 5025, 2815, 13399, 10762, 11729,, 236,,, 15280, 8947,, 6668,,, 6935, 9303, 655, 10072, 12669, 5072,, 2353, 11041,, 1198, 1584, 14671, 14102, 3936, 897, 9886,, 8668, 14917,, 3409,, 13484, 9719, 7312,, 8146, 5974, 10757,,, 11898, 13044,,, 13179,,, 2440,,, 13114, 15527, 6759, 678, 1243,, 11722, 1427,,,, 3353
 5402, 1498, 5873,, 8225, 13088,, 5793, 6632,, 15434, 4394,, 1880,, 10743, 1592, 6591, 7438, 5026, 2816, 13400, 10763, 11750,, 237,,, 15281, 8948,, 6669,,, 6936, 9304, 656, 10073, 12670, 5073,, 2354, 11042,, 1199, 1585, 14672, 14103, 3937, 898, 9887,, 8669, 14918,, 3410,, 13485, 9720, 7313,, 8147, 5975, 10758,,, 11899, 13045,,, 13180,,, 2441,,, 13115, , 6760, 679, 1244,, 11723, 1428,,,, 3354
 5403, 1499, 5874,, 8748, 13089,, 5794, 7076,, 15458, 4395,, 1881,, 10744, 1593, 6615, 7439, 5027, 2817, 13424, 10764, 11751,, 238,,, 15282, 8949,, 6670,,, 6937, 9305, 657, 10074, 12690, 5074,, 2355, 11043,, 1221, 1586, 14673, 14104, 3938, 899, 9907,, 8670, 14919,, 3429,, 13486, 9721, 7314,, 8168, 5996, 10776,,, 11900, 13067,,, 13181,,, 2442,,, 13116,, 6761, 696, 1245,, 11724, 1429,,,, 3355
 5404, 1976, 5893,, 8749, 13090,, 5795, 7077,, 15459, 4411,, 1882,, 10745, 1594, 7063, 7440, 5046, 2818, 13425, 10765, 11752,, 239,,, 15303, 8950,, 6671,,, 6956, 9324, 658, 10075, 12691, 5075,, 2356, 11044,, 1222, 1609, 14694, 14105, 3939, 901, 9908,, 8671, 14920,, 3430,, 13507, , 7315,, 8169, 5997, 10777,,, 12371, 13068,,, 13201,,, 2461,,, 13117,, 6780, 697, 1246,, 11746, 1451,,,, 3376
 5424, 1977, 5894,, 8773, 13091,, 5817, 7078,, , 4412,, 1883,, 10746, 1595, 7064, 7441, 5047, 2819, 13999, 10766, 11753,, 240,,, 15304, 8969,, 6672,,, 6957, 9325, 659, 10076, 12692, 5076,, 2357, 11064,, 1669, 1610, 14695, 14106, 3940, 921, 9909,, 8672, 14921,, 3431,, 13508,, 7834,, 8170, 5998, 10778,,, 12372, 13069,,, 13202,,, 2462,,, 13137,, 6781, 698, 1264,, 12221, 1452,,,, 3377
 5425, 1997, 5895,, 8774, 13641,, 5818, 7079,,, 4413,, 1884,, 10747, 1617, 7065, 7462, 5048, 2820, 14023, 10784, 12301,, 257,,, 15305, 8970,, 6673,,, 6958, 9326, 680, 10077, 12693, 5096,, 2358, 11065,, 1670, 1611, 14696, 14126, 3962, 922, 9910,, 8692, 14943,, 3432,, 13509,, 7835,, 8171, 5999, 10779,,, 12373, 13070,,, 13203,,, 2463,,, 13138,, 6782, 699, 1265,, 12222, 1453,,,, 3378
 5426, 1998, 5896,, 8775, 13662,, 5819, 7080,,, 4414,, 1903,, 10767, 1618, 7066, 7463, 5049, 2839, 14024, 10785, 12302,, 258,,, 15306, 8971,, 6691,,, 6959, 9327, 1129, 10078, 12694, 5097,, 2359, 11066,, 1671, 1633, 14697, 14127, 3963, 923, 9911,, 8693, 14944,, 3433,, 13510,, 7836,, 8172, 6000, 10780,,, 12374, 13092,,, 13204,,, 2464,,, 13139,, 6783, 700, 1266,, 12223, 1454,,,, 3379
 5427, 1999, 5897,, 8799, 13666,, 6443, 7081,,, 4415,, 1904,, 10768, 1619, 7086, 7464, 5050, 2840, 14025, 10786, 12326,, 259,,, 15307, 8972,, 6692,,, 6960, 9328, 1130, 10098, 12695, 5098,, 2378, 11067,, 1692, 1634, 14698, 14128, 3964, 924, 10361,, 8694, 14945,, 3454,, 13511,, 7837,, 8193, 6022, 10781,,, 12396, 13093,,, 13205,,, 2465,,, 13140,, 6784, 701, 1267,, 12224, 1476,,,, 3402
 5428, 2000, 5898,, 8800, 13687,, , 7082,,, 4416,, 1905,, 10769, 1620, 7087, 7465, 5526, 2841, , 10787, 12327,, 260,,, 15308, 8973,, 6693,,, 6961, 9329, 1153, 10099, 12696, 5099,, 2379, 11068,, 1693, 1635, 14719, 14129, 3965, 925, 10384,, 8695, 15442,, 3455,, 13512,, 7859,, 8194, 6023, 10782,,, 12397, 13094,,, 13206,,, 2466,,, 13141,, 6785, 702, 1268,, 12225, 1477,,,, 3403
 5429, 2001, 5899,, 8824, 13688,,, 7101,,, 4417,, 1906,, 10770, 1643, 7088, 7962, 5547, 2842,, 10788, 12328,, 261,,, 15329, 8974,, 6694,,, 6962, 9330, 1154, 10100, 12716, 5100,, 2380, 11069,, 1694, 1636, 14720, 14130, 3987, 926, 10385,, 8696, 15443,, 3456,, 13532,, 7860,, 8195, 6024, 10783,,, 12398, 13667,,, 13727,,, 2488,,, 13142,, 6806, 703, 1269,, 12246, 1478,,,, 3427
 5449, 2002, 5900,, 8825, 13690,,, 7102,,, 4418,, 1907,, 10771, 1644, 7089, 7963, 5548, 2843,, 10789, 12329,, 262,,, 15330, 8975,, 6695,,, 6981, 9349, 1155, 10101, 12717, 5101,, 2381, 11090,, 1695, 1637, 14721, 14131, 3988, 927, 10386,, 8717, 15466,, 3457,, 13533,, 7861,, 8196, 6025, 10801,,, 12399, 13668,,, 13728,,, 2489,,, 13162,, 6807, 704, 1270,, 12247, 1479,,,, 3428
 5450, 2021, 5918,, 8849, 13691,,, 7103,,, 4419,, 1908,, 10772, 1645, 7090, 7964, 5549, 2844,, 10790, 12350,, 263,,, 15331, 8995,, 6696,,, 6982, 9350, 1177, 10123, 12718, 5121,, 2382, 11091,, 1696, 1638, 14722, 14153, 4435, 928, 10387,, 8718, 15467,, 3479,, 13534,, 7862,, 8197, 6548, 10802,,, 12400, 13669,,, 13751,,, 2988,,, 13163,, 6808, 721, 1271,, 12248, 1480,,,, 3453
 5451, 2022, 5919,, , 13692,,, 7104,,, 4420,, 1909,, 10794, 1668, 7091, 7965, 5550, 2845,, 10809, 12351,, 264,,, 15355, 8996,, 6697,,, 6983, 9351, 1178, 10124, 12719, 5122,, 2383, 11092,, 1697, 1657, 14723, 14154, 4436, 946, 10408,, 8719, 15468,, 3480,, 13535,, 7863,, 8198, 6549, 10803,,, 12401, 13693,,, 13752,,, 2989,,, 13164,, 6809, 722, 1288,, 12249, 1500,,,, 3826
 5452, 2023, 5920,,, 13712,,, 7105,,, 4438,, 1928,, 11243, 2219, 7092, 7966, 5551, 2864,, 10810, 12352,, 265,,, 15356, 8997,, 6698,,, 6984, 9352, 1179, 10125, 12720, 5123,, 2384, 11565,, 1698, 1658, 14745, 14155, 4437, 947, 10409,, 8720, 15469,, 3481,, 13536,, 7864,, 8217, 6550, 10804,,, 12421, 13694,,, 13753,,, 2990,,, 13165,, 6810, 723, 1289,, 12250, 1501,,,, 3827
 5453, 2024, 5921,,, 13713,,, 7106,,, 4439,, 1929,, 11244, 2220, 7110, 7986, 5552, 2865,, 10811, 12375,, 282,,, , 8998,, 6717,,, 6985, 9353, 1180, 10601, 12741, 5124,, 2854, 11566,, 1699, 1659, 14746, 14156, 4459, 948, 10410,, 8721, 15491,, 3909,, 13537,, 7883,, 8218, 6570, 10805,,, 12422, 13695,,, 13754,,, 2991,,, 13166,, 7281, 724, 1290,, 12270, 1502,,,, 3828
 5454, 2025, 5922,,, 13714,,, 7107,,, 4440,, 1930,, 11245, 14692, 7111, 7987, 5571, 2866,, 10812, 12376,, 283,,,, 8999,, 6718,,, 6986, 9354, 1202, 10620, 12742, 5125,, 2878, 11567,, 1700, 1660, 14747, 14157, 4460, 949, 10411,, 8743, 15492,, 3933,, 14058,, 7884,, 8219, 6571, 10806,,, 12423, ,,, 13755,,, 3012,,, 13187,, 7282, 725, 1291,, 12271, 1503,,,, 3829
 5474, 2026, 5923,,, 13715,,, 7108,,, 4441,, 1931,, 11267, 14693, 7112, 7988, 5572, 2867,, 10813, 12377,, 284,,,, 9000,, 6719,,, 6987, 9375, 1203, 10621, 12743, 5126,, 2879, 11568,, 1701, 1661, 15295, 14179, 4461, 950, 10412,, 8744, 15493,, 3934,, 14059,, 7885,, 8220, 6572, 10807,,, 12424,,,, 13776,,, 3013,,, 13188,, 7283, 726, 1292,, 12272, 1504,,,, 3830
 5475, 2045, 5945,,, 13716,,, 7125,,, 4442,, 1932,, 11268, 14744, 7113, 7989, 5573, 2868,, 10814, 12926,, 285,,,, 9021,, 6720,,, 7007, 9800, 1204, 10622, 12744, 5146,, 2880, 11569,, 1702, 1662, 15320, 14180, 4462, 951, 10413,, 8745, 15494,, 3935,, 14060,, 7886,, 8221, 6573, 10808,,, 12425,,,, 13777,,, 3014,,, 13189,, 7305, 727, 1293,, 12273, 1505,,,, 3831
 5476, 2046, 6469,,, 13717,,, 7126,,, 4443,, 1955,, 11269, 15291, 7114, 7990, 5574, 2869,, 10815, 12951,, 286,,,, 9022,, 6721,,, 7008, 9825, 1208, 10623, 12745, 5147,, 2903, 11570,, 1717, 1663, 15345, 14181, 4463, 952, 10432,, 8746, 15495,, 3957,, 14082,, 7887,, 8222, 6574, 10826,,, 12426,,,, 13778,,, 3015,,, 13190,, 7306, 728, 1294,, 12274, 1527,,,, 3832
 5477, 2047, 6470,,, 13737,,, 7127,,, 4444,, 2403,, 11270, 15292, 7115, 7991, 5575, 2870,, 10834, 12952,, 287,,,, 9023,, 6722,,, 7009, 9849, 1209, 10624, 12766, 5148,, 2904, 11588,, 1718, 1664, , 14182, 4484, 953, 10433,, 9242, 15517,, 3958,, 14083,, 7888,, 8223, 6575, 10827,,, 12446,,,, 13779,,, 3016,,, 13191,, 7307, 747, 1295,, 12275, 1528,,,, 3833
 5478, 2048, 6471,,, 13738,,, 7128,,, 4445,, 2404,, 11271, 15293, 7116, 8011, 5576, 2890,, 10835, 12975,, 288,,,, 9024,, 6744,,, 7010, 9850, 1210, 10625, 12767, 5149,, 2905, 11589,, 1719, 1665,, 14728, 4485, 954, 10434,, 9243, 15518,, 3959,, 14084,, 7889,, 8242, 6596, 10828,,, 12447,,,, 13780,,, 3037,,, 13212,, 7308, 748, 1296,, 12295, 1529,,,, 3851
 5479, 2049, 6493,,, 13739,,, 7129,,, 4446,, 2405,, 11292, 15294, 7117, 8012, 5577, 2891,, 10836, 12976,, 308,,,, 9025,, 6745,,, 7435, 9851, 1229, 10626, 12768, 5150,, 2906, 11590,, 1720, 1683,, 14729, 4486, 971, 10435,, 9244, 15519,, 3960,, 14085,, 7909,, 8243, 6597, 10829,,, 12448,,,, 13781,,, 3038,,, 13213,, 7309, 749, 1313,, 12296, 1530,,,, 3852
 5499, 2050, 6494,,, 13740,,, 7130,,, 4464,, 2406,, 11293, 15315, 7135, 8013, 5596, 2892,, 10837, 12977,, 309,,,, 9047,, 7193,,, 7456, 9852, 1232, 10627, 12769, 5151,, 2928, 11591,, 1721, 1684,, 14730, 4487, 972, 10436,, 9245, 15520,, 3961,, 14086,, 7910,, 8244, 6598, 10830,,, 12449,,,, 13801,,, 3039,,, 13214,, 7329, 750, 1314,, 12297, 1554,,,, 3853
 5500, 2051, 6495,,, 14238,,, 7131,,, 4465,, 2407,, 11294, 15316, 7136, 8014, 5597, 2893,, 10838, 13001,, 310,,,, 9048,, 7194,,, 7457, 9853, 1233, 10646, 12770, 5171,, 2929, 11592,, 1722, 1685,, 14731, 4488, 973, 10437,, 9246, 15521,, 3981,, 14107,, 7911,, 8245, 6599, 10831,,, 12450,,,, 13802,,, 3040,,, 13215,, 7330, 1176, 1315,, 12298, 1555,,,, 3854
 5501, 2070, 6496,,, 14262,,, 7132,,, 4466,, 2408,, 11295, 15317, 7137, 8015, 5598, 2894,, 10839, ,, 660,,,, 9049,, 7195,,, 7458, 9873, 1234, 10647, 12793, 5172,, 2930, 11593,, 1723, 1686,, 14752, 4489, 974, 10438,, 9267, 15542,, 3982,, 14108,, 7912,, 8246, 6600, 10832,,, 12451,,,, 13803,,, 3041,,, 13238,, 7331, 1200, 1316,, 12299, 2052,,,, 3855
 5502, 2071, 6497,,, 14263,,, 7133,,, 4467,, 2409,, 11296, 15318, 7138, 8016, 5599, 2915,, 10840,,, 661,,,, 9072,, 7217,,, 7459, 9874, 1235, 10648, 12794, 5173,, 2931, 11594,, 1724, 1687,, 14753, 4509, 975, 10458,, 9268, 15543,, 3983,, 14109,, 7913,, 8247, 6622, 10833,,, 12470,,,, 13804,,, 3063,,, 13239,, 7332, 1201, 1317,, 12300, 2053,,,, 3856
 5503, 2072, 6498,,, 14265,,, 7149,,, 4468,, 2410,, 11317, 15319, 7139, 8036, 5600, 2916,, 10859,,, 681,,,, 9073,, 7218,,, 7460, 9875, 10004, 10649, 13264, 5174,, 2932, 11595,, 1725, 1688,, 14754, 4510, 976, 10459,, 9269, 15544,, 3984,, 14110,, 7914,, 8248, 6623, 10851,,, 12471,,,, 13805,,, 3064,,, 13240,, 7333, 1223, 1318,, 12320, 2054,,,, 3857
 5525, 2073, 6518,,, 14266,,, 7150,,, 4469,, 2427,, 11318, 15341, 7140, 8037, 5601, 2917,, 10860,,, 682,,,, 9074,, 7219,,, 7461, 9876, 10029, 10650, 13265, 5175,, 2953, 11612,, 1726, 1689,, 14755, 4511, 977, 10460,, 9270, 15545,, 3985,, 14111,, 7915,, 8267, 6624, 10852,,, 12472,,,, 13806,,, 3065,,, 13741,, 7334, 1224, 1319,, 12321, 2077,,,, 3858
