88
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.22424334,0.17963684,-0.32822111,0.39639407,-0.85712397,0.021934211,6.2446556,0.6355418,6.2087994,83.094055,18.633289,14.926753,39.636364,107.72727,54.81818,43.168137,0.66600782,1.0811824,2.4244151,195,14,0.016827801,1,1,1,42768,42120,42768
2,0.24901007,0.2078132,0.31112444,-0.25938666,0.84472352,0.34980318,0.014459155,0.50255728,6.2481227,69.080589,17.201763,14.355859,119.85883,43.058823,20.611765,40.994339,1.2684429,0.83410585,2.6583605,167,14,0.035832677,1,1,1,36720,36072,36720
3,0.86129338,0.69045806,-0.70667338,0.48199108,-0.12504274,0.50265455,3.2618597,1.5337712,0.24767195,22.089146,19.025236,15.251629,124.06542,62.887852,51.897198,35.007641,5.9284196,2.0526307,0.84239703,104,15,0.47273579,1,1,1,23112,22464,23112
4,0.88493526,0.81007338,0.51233363,0.57240629,0.51662439,0.37810656,3.0072968,1.9478121,0.16077478,15.477878,13.696919,12.538217,41.099998,87.75,99.75,25.458828,3.9663138,1.1452993,2.9943352,40,9,0.28136832,1,0,0,8640,8640,8640
5,0.51603359,0.13826077,-0.92095184,-0.38578203,0.035308458,0.042109217,6.0113397,0.040657897,5.9331861,62.873386,32.444778,8.6929226,104.92308,17.76923,74.07692,31.806553,5.9820952,3.0316305,5.1887188,78,6,0.00060035923,1,1,1,16848,16848,16848
6,0.7463578,0.1797701,-0.71927494,0.53360498,0.41998479,0.14670424,1.527797,1.5877492,4.4671021,69.705948,52.025578,12.531044,80.150688,114.80822,100.0137,44.457489,4.4101729,2.2195344,5.6867218,213,16,0.00094771112,1,1,1,47304,46008,47304
7,0.70799279,0.60016948,-0.29729164,-0.90126389,0.062377688,0.30895004,1.7229741,2.0505104,5.7772579,18.577164,13.152497,11.149447,95.930229,75.976746,80.441864,25.876261,0.84314865,0.76976949,1.5961283,42,6,0.35724232,1,0,0,9288,9072,9288
8,0.79022825,0.62575805,-0.037396763,-0.93056953,-0.058337763,0.35949752,2.7691371,2.1471698,4.4261656,20.71657,16.370819,12.963561,106.37838,37.054054,42.81081,29.776825,1.0529503,2.5002911,4.8317871,64,11,0.49251691,1,0,0,15984,13824,15984
9,0.51999605,0.41122445,0.43799812,0.16839384,-0.84504324,0.25632599,3.2744198,0.055719435,3.2392893,57.544495,29.922907,23.663704,29.713514,71.086487,81.151352,59.476006,4.7849216,0.97689044,4.0508404,510,27,0.17093821,1,1,1,119880,110160,119880
10,0.90542084,0.75932926,-0.17255989,0.94122446,-0.2565048,0.13610597,1.2065492,1.7103088,3.9660149,14.9437,13.530336,11.347189,31.833334,117.33334,94,23.877548,4.8250046,2.0729916,1.4594795,33,9,0.34678718,1,0,0,7776,7128,7776
11,0.14598903,0.12938973,0.44192412,-0.053679962,-0.75734484,0.47775552,1.5633383,1.6091264,4.6849098,82.63015,12.063095,10.691494,41.400002,91.542854,46.714287,28.480509,4.0287318,0.92273355,4.2704849,56,12,0.0044579706,1,1,1,15120,12096,15120
12,0.26039615,0.23186941,-0.46684378,-0.85894346,-0.08732906,0.19143316,1.5341808,2.0822115,0.068701513,93.042351,24.227871,21.573677,92.012047,51.481926,58.807228,57.837482,1.5009358,2.7176008,5.6382213,469,24,0.041055545,1,1,1,107568,101304,107568
13,0.78816795,0.66949362,-0.81462413,0.35200468,-0.44414929,0.12333555,4.1912351,0.60499364,4.143836,18.15711,14.310852,12.156069,98.653847,71.42308,100.15385,27.606318,1.3864254,2.503809,1.4078633,51,8,0.44087496,1,0,0,11232,11016,11232
14,0.2358472,0.22198653,0.016396152,0.26416048,-0.21978019,0.93896061,1.5495878,2.1450996,0.0084046731,98.44458,23.217878,21.853371,33.128754,88.841202,35.021458,57.339928,4.8803277,0.53572094,1.8627138,457,21,0.025768628,1,1,1,100656,98712,100656
15,0.77225119,0.65742838,0.6761502,0.013148632,-0.33905986,0.65397745,3.9247789,1.4822465,3.7843955,18.571434,14.341812,12.209388,94.63636,45.545456,93.763634,27.054041,5.6074743,1.7163497,0.42801902,48,11,0.50457084,1,0,0,11880,10368,11880
16,0.9410485,0.34992197,-0.93061125,-0.34941694,0.023396503,0.10641075,1.577147,1.622965,5.596282,56.334282,53.01329,19.712603,119.34894,34.161701,116.75745,56.318062,0.142757,2.9232543,5.7075763,433,27,0.011825164,1,1,1,101520,93528,101520
17,0.19481193,0.15370885,-0.37909958,0.60642445,-0.60450917,0.35085827,1.6318047,1.5519701,4.7364001,77.282967,15.055643,11.879075,105.76471,81.705879,36.705883,34.437382,0.032814685,1.5937326,2.057009,99,15,0.0079799043,1,1,1,22032,21384,22032
18,0.82750428,0.70334125,-0.30914238,0.32959327,0.82687789,0.33477193,0.38124874,0.82414865,4.8712163,28.283096,23.404385,19.89267,77.722466,66.409691,72.991188,44.036068,1.6489511,0.96663827,5.412796,207,18,0.55509669,1,0,0,49032,44712,49032
19,0.68963283,0.54689324,-0.51566303,0.16100688,0.49370563,0.68148601,1.6534809,2.0092371,4.4833827,34.241425,23.614012,18.726404,81.646843,127.6171,81.84758,47.267765,5.3535933,1.1413836,5.9588761,256,18,0.64521903,1,1,1,58104,55296,58104
20,0.84660405,0.19970678,0.34534407,-0.44798556,0.38382462,0.72988015,0.053234462,0.064847134,5.686759,70.611893,59.780315,14.101674,95.470589,105.78893,59.782005,48.874302,1.7433972,1.2024289,3.5715253,283,17,0.00098351552,1,1,1,62424,61128,62424
21,0.77772206,0.72694755,-0.30914238,0.32959327,0.82687789,0.33477193,1.1912898,0.80468565,6.0915298,31.293736,24.33783,22.748905,95.738258,80.1745,35.577183,49.160458,2.7653754,0.17264122,5.3784914,288,20,0.54879224,1,0,0,64368,62208,64368
22,0.87687182,0.70897812,0.48408464,0.80102307,0.31497094,0.15753511,1.3494996,1.9559709,5.1430421,19.609211,17.194765,13.902502,139.7027,65.918922,115.94595,31.253284,3.0617669,2.4218144,1.0073732,74,8,0.35746825,1,1,1,15984,15984,15984
23,0.85412687,0.77951521,-0.81462413,0.35200468,-0.44414929,0.12333555,1.7723653,2.1753082,5.8504825,32.53479,27.788839,25.361362,68.199028,54.815533,115.98058,54.108082,1.4567308,2.3566341,2.2004979,384,18,0.68289942,1,0,0,88992,82944,88992
24,0.16199443,0.11156275,0.38136306,0.36965454,0.54908252,0.64531088,3.1518483,2.1723964,0.020018106,84.681717,13.717966,9.4473257,42.933334,111.66666,107.26667,31.670042,3.2063968,1.1198299,1.6667784,77,15,0.013523741,1,1,1,19440,16632,19440
25,0.80997139,0.71307749,0.18271649,-0.61566794,0.12164363,0.75681603,3.1156974,2.0026536,4.6249828,18.629166,15.08909,13.284038,56.901638,46.573769,82.278687,28.309963,0.53766561,1.3374718,0.083763957,55,9,0.42417189,1,0,0,13176,11880,13176
26,0.28668317,0.22415063,0.18352689,-0.90785581,-0.016112428,0.37663797,1.0065683,1.5848659,4.6698585,96.113777,27.554203,21.543964,56.417267,42.528778,54.420864,60.582615,1.8130161,2.3685203,4.5556765,539,29,0.032040849,1,1,1,120096,116424,120096
27,0.79212457,0.68448871,-0.14226536,-0.44240916,-0.33605158,0.8192094,4.3119192,0.93065035,5.6576471,14.25535,11.292013,9.7576265,21,73.800003,116.28,21.766991,2.9931071,0.89734256,3.1321657,25,6,0.37244171,1,0,0,5400,5400,5400
28,0.83803326,0.69390988,-0.025316769,0.39244428,0.61663729,0.68198603,4.4974041,0.85057473,4.4710751,17.379553,14.564645,12.059844,99.625,62.375,17.125,26.864845,4.0416913,0.80834925,0.77125615,47,11,0.35045385,1,1,1,10368,10152,10368
