,grain,FIP
0,1,6.3707178477875466e-06
1,2,2.292158632826194e-10
2,3,7.22436765439503e-07
3,4,3.6846770810240573e-06
4,5,9.495809231528293e-09
5,6,6.145562622661486e-08
6,7,7.247257517572596e-07
7,8,8.435035801772165e-07
8,9,3.2513058322395996e-07
9,10,1.9907505698480056e-06
10,11,2.2977250043328786e-06
11,12,1.9401705808903334e-06
12,13,7.433848577115404e-07
13,14,5.8377480618638455e-06
14,15,1.4438015147142256e-07
15,16,1.3051589286353904e-06
16,17,1.9570651344953602e-10
17,18,6.326130389592521e-09
18,19,6.92254569320684e-08
19,20,2.429498583491041e-06
20,21,8.55710580164361e-08
21,22,7.283726904048904e-06
22,23,2.598064375321141e-07
23,24,8.926740819667354e-06
24,25,2.2663255086488303e-07
25,26,3.2008049953298244e-06
26,27,7.807849372180504e-07
27,28,1.8554509893939131e-06
28,29,8.446413405485255e-07
29,30,2.5467964385114066e-07
30,31,1.6874072527555396e-06
31,32,2.1806739480816215e-06
32,33,2.2899783909989854e-06
33,34,3.351200687233292e-06
34,35,7.602735126005948e-08
35,36,2.6979188779043897e-07
36,37,8.625297899973967e-06
37,38,8.302579237593178e-07
38,39,4.523761351929586e-08
39,40,2.3581771067110555e-11
40,41,9.881339485673157e-09
41,42,2.9141416381187692e-08
42,43,4.130093635638534e-08
43,44,3.614616075541736e-06
44,45,4.6116127302625627e-07
45,46,5.146192675715026e-06
46,47,9.125708859893028e-06
47,48,7.550695952124061e-06
48,49,3.3065901755796544e-07
49,50,4.282597834137632e-06
50,51,5.7510636911372975e-08
51,52,6.2238866956433244e-06
52,53,1.0529928809906164e-07
53,54,8.216230129305517e-06
54,55,1.8186494120902324e-06
55,56,6.9079910329583266e-06
56,57,6.352603635450869e-07
57,58,4.751960704773589e-10
58,59,1.486854598561929e-08
59,60,9.034012616348424e-10
60,61,9.751786311396228e-09
61,62,1.783658400393154e-06
62,63,4.811197620595779e-07
63,64,3.126503036718663e-07
64,65,7.803145548622645e-09
65,66,2.8152195791950604e-07
66,67,4.966370695103454e-07
67,68,6.576398102384907e-06
68,69,2.5545249112378444e-06
69,70,9.229236681343897e-06
70,71,4.973379027311989e-07
71,72,1.817390200286027e-07
72,73,1.4080330857792923e-06
73,74,8.903941387750304e-10
74,75,4.85900223811923e-06
75,76,1.65181227478802e-07
76,77,1.0365651215714459e-06
77,78,4.2066457824317166e-07
78,79,2.6829912799326114e-08
79,80,6.630984396914523e-10
80,81,5.293306378855484e-07
81,82,8.323905492310872e-06
82,83,1.6251892255413874e-06
83,84,9.168420594352123e-08
84,85,2.737125913792654e-08
85,86,3.0295880614017396e-07
86,87,5.31129703159852e-07
87,88,8.10593179571621e-06
88,89,5.032343206241613e-09
89,90,2.459256632035889e-06
90,91,6.873221709708583e-10
91,92,7.365302731274705e-06
92,93,1.0041920539905396e-07
93,94,5.726863085321733e-07
94,95,8.678755801588599e-06
95,96,5.289776866263774e-06
96,97,2.748307398164182e-06
97,98,3.65569659609509e-08
98,99,8.667196272273897e-06
99,100,2.291075599965908e-06
