1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
997,10608,8547,7799,13529,3664, ,3780,10881,13395,1027,3598,,330,8650,7005,12864,11123,3385,,15233,13316,11106,7713,,4016,10513,8367,8772,777,4662,8292,,173,12171,5219,510,4215,8552,,,,890,,,10615,1229,5653,1635,12963,,3222,987,2680,5401,6139,10670,5111,4584,,9617,5453,3093,14858,,10992,7414,6414,10213,1375,,,5604,1110,1224,12300,11205,4824,4108,,8458,1414,,,11379,,14063,10811,,,235,4717,4105,3258,12785,,11618,4339,3695,523
998,10609,8548,7800,13530, ,,3802,10882,13418,1028,3599,,350,8651,7006,12865,11722,3386,,15256,13317,11651,7714,,4017,10514,8368,8773,778,4663,8293,,174,12172,5220,534,4239,8553,,,,892,,,10616,1230,5654,2083,12964,,3223,988,2681,5402,6140,10671,5135,4607,,9618,5454,3094,14881,,11488,7415,6433,10235,1399,,,5605,1131,1225,12301,11206,5349,4109,,8459,1415,,,11380,,14086,10812,,,259,4718, ,3259,12806,,11619,4340,3696,524
999,10610,8549,7801,13531,,,3803,10883,13419,1029,3620,,351,8652,7007,12866,11723,3387,,15257,13318,11652,7737,,4040,10534,8391,8774,779,4664,8294,,194,12173,5221,535,4764,8554,,,,893,,,10617,1231,5655,2084,12965,,3224,1010,2682,5403,6141,11195,5136,4608,,9619,5474,3095,14882,,11512,7416,6434,10236,1847,,,5606,1132,1226,12322,11224,5373,4110,,8460,1416,,,11381,,14087,11264,,,680,4719,,3756,12807,,11620,4341,3697,539
1000,10611,8550,7802,13532,,,3804,10904,13420,1030,3621,,352,8653,7026,12867,11747,3388,,15258,13341,11653,7738,,4041,10535,8392,8794,800,4665,8295,,195,12174,5222,536,4789,8555,,,,914,,,10618,1751,5656,2085,12983,,3225,1011,2683,5404,6142,11196,5708,4633,,9642,5475,3117,14883,,11513,7417,6435,10237,1848,,,6105,1133,1227,12323,11225,5374,4130,,8461,1417,,,11401,,14111,11285,,,705,4720,,3757,12808,,11621,4361,3698,540
1020,10612,8571,7821,13533,,,3805,10905,13421,1049,3622,,353,8654,7027,12868, ,3389,,15280,13342,11654,7739,,4042,10536,8393,8795,801,4683,8319,,196,12196,5223,557,4814,8556,,,,915,,,10640,1752,5675,2108,12984,,3245,1012,2705,5425,6163,11197,5709,5132,,9643,5476,3118,15378,,11514,7418,6436,10238,1872,,,6129,1134,1228,12324,11226,5398,4131,,8481,1418,,,11402,,14112,11286,,,706,4721,,3758,12809,,11643,4362,3717,541
1021,10632,8572,7822,13534,,,3826,10906,13422,1050,3623,,354,8655,7028,12888,,3911,,15281,13343,11676,7761,,4043,10537,8417,8796,802,4684,8793,,197,12197,5224,558, ,8577,,,,916,,,10641,1753,5676,2109,12985,,3246,1036,2706,5877,6164,11219,5710,5133,,9644,5477,3119,15379,,11515,7419,6437,10259,1873,,,6130,1135,1247,12325,11227,5399,4132,,8482,1419,,,11403,,14636,11287,,,730,4740,,3759,12810,,11644,4363,3718,542
1022,10633,8573,7823,13554,,,3827,10907,13443,1051,3624,,804,8656,7029,12889,,3912,,15282,13366,11677,7762,,4044,10538,8418,8797,803,4685,8818,,198,12198,5225,559,,8578,,,,917,,,10642,1754,5677,2110,12986,,3247,1561,2707,5878,6165,11220, ,5134,,9667,5478,3120,15380,,11537,7420,6438,10260,1874,,,6153,1156,1248,12348,11228,5423,4133,,8483,1437,,,11404,,14637,11288,,,731,4741,,3781,12832,,11645,4364,3719,543
1023,10634,8574,7824,13555,,,3828,10908,13444,1052,3646,,826,8676,7030,12890,,3935,,15283,13367,11678,7763,,4065,10539,8965,8798,825,4686,8819,,199,12199,5244,560,,8579,,,,918,,,10665,1755,5678,2111,12987,,3248,1562,2708,5901,6166,11221,,5157,,9668,5479,3121,15403,,11538,7438,6459,10261,1876,,,6154,1157,1249,12349,11229,5424,4134,,8484,1438,,,11405,,14638,11289,,,735,4742,,3782,12833,,11646,4365,3720,544
1024,10635,8575,7825,13556,,,3829,10909,13445,1053,3647,,827,8677,7031,12891,,3936,,15305,13368,11679,7764,,4066,10561,8966,8799,850,4687,8843,,219, ,5245,561,,8580,,,,939,,,10666,1774,5679,2132,12988,,3249,1563,2727,5902,6167,11222,,5158,,10114,5499,3142,15404,,11539,7439,6882,10262,1897,,,6155,1158,1250,12797,11230,5449,4135,,8485,1439,,,11406,,14661,11290,,,736,4743,,3783,12834,,11647,4366,3721,545
1047,10636,8596,7845,13557,,,3830,10928,13446,1054,3648,,828,8678,7051,12892,,3937,,15306,13391,11680,7765,,4067,10562,8967,8820,1303,4688,8844,,220,,5246,562,,8581,,,,940,,,10667,1775,5680,2133,12989,,3250,1586,2728,5903,6188,11223,,5159,,10115,5500,3143,15405,,11540,7440,6883,10284,1898,,,6156,1159,1252,12798,11231, ,4155,,8486,1440,,,11426,,14662,11309,,,755,4744,,3784,12835,,11669,4385,3722,546
1048,10637,8597,7846,13558,,,3851,10929,13468,1055,3649,,829,8679,7052,12893,,3938,,15307,13891,11681,7787,,4068,10563,8968,8821,1304,4689,8867,,221,,5247,563,,8604,,,,941,,,11190,1776,5681,2134,12990,,3270,1587,2729,5904,6189,11244,,5160,,10117,5501,3144,15406,,11541,7441,6907,10285,1899,,,6177,1182,1253,12799,11248,,4156,,8487,1441,,,11427,,14663,11310,,,756,4745,,3806,13357,,11670,4386,3723,547
1473,11157,8598,7847,13579,,,3852,10930,13469,1073,3650,,830,8680,7053,12914,,3960,,15308,13915,11701,7788,,4069,10564,8990,8822,1327,4690,8868,,222,,5248,564,,8605,,,,942,,,11191,1777,5700,2135,13008,,3274,1588,2730,5926,6190,11245,,5182,,10118,5502,3145,15427,,11562,7442,6908,10286,1900,,,6178,1183,1254,12800,11249,,4157,,8507,1442,,,11428,,14686,11311,,,757,4746,,3807,13358,,11671,4387,3746,548
1474,11158,8599,7848,13580,,,3853,10931,13470,1074,3672,,851,8681,7054,12915,,3961,,15330,13916,11702,7789,,4090,10587,8991,8823,1328,4709,8869,,223,,5249,582,,8606,,,,943,,,11215,1778,5701,2157,13009,,3275,1611,2731,5927,6191,11246,,5183,,10138,5503,3168,15428,,11563,7443,6909,10835,1901,,,6179,1657,1255,12822,11250,,4158,,8508,1443,,,11429,,14687,11312,,,758,4765,,3808,13359,,11672,4388,3747,549
1495,11159,8600,7849,13581,,,3854,10932,13471,1075,3673,,852,8700,7055,13392,,3962,,15331,13917,11703,7790,,4641,10588,8992,8824,1329,4710,8870,,224,,5250,583,,9079,,,,944,,,11216,1779,5702,2158,13010,,3299,1612,2732,5928,6192,11247,,5184,,10139,5524,3169,15429,,11564,7444,6932,10836,1921,,,6180,1658,1277,12823,11251,,4159,,8509,1444,,,11430,,14711,11313,,,759,4766,,3809,13381,,11695,4389,4218,565
1496,11182,8622,7850,13582,,,3855,10933,13493,1076,3674,,853,8701,7056,13414,,3963,,15332,13940,11704,7791,,4642,10613,8993,8825,1351,4711,8892,,245,,5268,584,,9103,,,,964,,,11217,1780,5703,2159,13011,,3300,1613,2751,5929,6715,11268,,5206,,10140,5525,3742,15430,,11565,7445,6933,10837,1922,,,6181,1659,1278,12824,11252,,4160,,8510,1445,,,11451,,14712,11314,,,760,4767,,3831,13382,,11696,4390,4219,566
1497,11183,8623,7871,13583,,,3856,10953,13494,1077,4196,,854,8702,7057,13415,,3964,,15333,13941,11705,7792,,4666,11087,9016,8845,1352,4712,8893,,246,,5269,585,,9104,,,,965,,,11240,1799,5704,2160,13012,,3324,1636,2752,5930,6739,11269,,5207,,10141,5526,3743,15431,,11566,7465,6934,10860,1923,,,6202,1660,1279,12825,11253,,4161,,8511,1463,,,11452,,15261,11315,,,761,4768,,3832,13383,,12194,4391,4220,567
1498,11184,8624,7872,13606,,,3876,10954,13495,1078,4197,,855,8703,7077,13416,,3985,, ,13942,11706,7811,,4667,11088,9017,8846,1353,4713,8894,,247,,5270,586,,9105,,,,966,,,11241,1800,5726,2182,13013,,3325,1637,2753,5931,6740,11270,,5208,,10142,5527,3744,15432,,11567,7466,6935,10861,1924,,,6203,1661,1302,12826,11254,,4162,,8512,1464,,,11453,,15262,11333,,,780,4769,,3833,13384,,12195,4392,4243,568
1499,11185,8647,7873,13607,,,3877,10955,13496,1079,4198,,856,8704,7078,13417,,3986,,,13943,11707,7812,,5266,11109,9018,8847,1354,4714,8895,,248,,5271,587,,9127,,,,967,,,11242,1802,6225,2183,13014,,3349,2212,2754,5950,6741,11271,,5209,,10143,5549,3745,15453,,11588,7467,6956,10862,1925,,,6204,1681,1801,12847,11255,,4180,,8513,1465,,,11454,,15263,11334,,,781,4770,,3834,13385,,12219,4393,4244,569
1500,11207,9147,7874,13608,,,3878,10956,13519,1099,4199,,874,8705,7079,13439,,3987,,,13965,11729,7813,,5291,11110,9042,8848,1355,4736,8918,,272,,5272,588,,9128,,,,968,,,11243,1803,6226,2184,13015,,3770,2237,2755,5951,6763,11272,,5231,,10163,5550,3769,15454,,11589,7468,6957,10884,1926,,,6205,1682,1823,12848,11256,,4181,,8514,1466,,,11952,,15286,11335,,,782,4771,,3857,13406,,12220,4411,4245,570
1519,11208,9148,8350,14105,,,3879,10957,13520,1100,4221,,875,8706,7080,13440,,3988,,,13966,11730,7814,, ,11111,9043,8849,1376,4737,8919,,273,,5273,589,,9129,,,,969,,,11265,1804,6227,2185,13033,,3771,2862,2756,5952,6764,11293,,5232,,10164,5551,4367,15455,,11590,7469,6958,10885,1946,,,6206,1683,1824,12849,11257,,4182,,8532,1467,,,11953,,15287,11336,,,783,4790,,3858,13407,,12221,4412,4267,571
1520,11209,9149,8351,14106,,,3880,10977,14018,1101,4222,,876,8725,7081,13441,,3989,,,13967,11731,7815,,,11112,9641,8850,1377,4738,8920,,645,,5274,590,,9130,,,,989,,,11266,1805,6228,2186,13034,,3772,15336,2757,5953,6765,11294,,5233,,10165,5575, ,15456,,11591,7470,6959,10886,1947,,,6229,1684,1825,12850,11273,,4183,,8533,1468,,,11954,,15288,11337,,,784,4791,,4381,13408,,12244,4413,4268,572
1521,11210,9150,8374,14107,,,3881,10978,14019,1102,4223,,877,8749,7082,13442,,3990,,,13968,11732,7816,,,11113, ,8871,1378,4739,8944,,646,,5275,606,,9131,,,,990,,,11267,1806,6250,2207,13035,,3773,15337,2776,5954,6766,11295,,5257,,10166,5576,,15457,,11614,7914,6960,10911,1948,,,6230,1685,1826,12851,11274,,4184,,8534,1469,,,11955,,15311,11338,,,785,4792,,4382,13409,,12245,4414,4269,573
1522,11211,9172,8375,14108,,,3882,10979,14020,1103,4224,,878,8750,7102,13463,,4009,,,13990,12277,7817,,,11114,,8872,1379,5283,9418,,647,,5294,607,,9151,,,,991,,,11291,1828,6251,2208,13036,,3774,15361,2777,5955,6767,11296,,5258,,10167,5600,,15458,,11615,7915,6961,11511,1949,,,6231,1686,1827,12852,11275,,4185,,8535,1470,,,11956,,15312,11339,,,786,4793,,4383,13410,,12246,4415,4270,591
1523,11232,9173,8376,14109,,,3903,10980,14021,1104,4246,,879,9201,7103,13464,,4010,,,13991,12278,7837,,,11133,,8873,1400,5284,9443,,648,,5295,608,,9152,,,,992,,,11292,1829,6252,2209,13037,,3775,15362,2778,5956,6788,11821,,5757,,10168,6051,,15459,,12138,7916,6982,11536,1950,,,6730,1705,1849,12871,11276,,4186,,8536,1489,,,11976,, ,11340,,,805,4794,,4406,13431,,12269,4416,4271,592
1524,11233,9174,8377,14129,,,3904,10981,14043,1105,4247,,880,9226,7104,13465,,4012,,,13992,12279,7838,,,11134,,8874,1401,5285,9444,,670,,5296,609,,9153,,,,993,,,11841,1830,6253,2210,13038,,3794, ,2779,5974,6789,11844,,5758,,10169,6052,,15479,,12139,7938,6983, ,1951,,,6754,1706,1850,12872,11277,,4187,,8537,1490,,,11977,,,11358,,,806,4795,,4407,13432,,12270,4417,4292,593
1525,11234,9175,8398,14130,,,3905,10982,14044,1124,4248,,900,9227,7105,13466,,4013,,,13993,12302,7839,,,11135,,8875,1402,5286,9468,,671,,5297,610,,9154,,,,994,,,11842,1831,6254,2211,13039,,3795,,2780,5975,6790,11845,,5782,,10170,6053,,15480,,12140,7939,6984,,1972,,,6755,1707,1851,12873,11278,,4205,,8538,1491,,,11978,,,11359,,,807,4796,,4408,13433,,12271,4418,4293,594
1544,11235,9198,8399,14131,,,3906,11004,14045,1125,4249,,901,9228,7106,13467,,4014,,,14015,12303,7840,,,11136,,8896,1403,5287,9469,,672,,5298,611,,9155,,,,1013,,,11865,1854,6255,2232,13510,,3796,,2781,5976,6791,11846,,5783,,10188,6054,,15481,,12163,7940,6985,,1973,,,6777,1708,1852,12874,11279,,4206,,8557,1492,,,11979,,,11360,,,808,4797,,4431,13434,,12294,4437,4294,595
1545,11236,9199,8400,14132,,,3928,11005,14046,1149,4250,,902,9250,7107,13488,,4536,,,14016,12304,7841,,,11137,,8897,1404,5288,9493,,695,,5299,612,,9156,,,,1014,,,11866,1855,6256,2233,13511,,3797,,2801,5977,6813,11847,,5784,,10189,6074,,15482,,12164,7941,6986,,1974,,,6778,1709,1853,12875,11280,,4207,,8558,1493,,,11980,,,11361,,,809,4815,,4432,13435,,12295,4438,4295,596
1546,11237,9200,8401,14133,,,3929,11006,14047,1150,4272,,903,9251,7128,13489,,4537,,,14017,12305,7863,,,11138,,8898,1424,5289,9494,,696,,5300,613,,9176,,,,1015,,,11867,1856,6257,2234,13535,,3798,,2802,5978,6814,11868,,5807,,10190,6075,,15483,,12165,7942,6987,,1975,,,6779,1710,1875,12876,11281,,4208,,8559,1494,,,11981,,,11362,,,810,4816,,4433,13456,,12296,4439,4296,597
1547,11258,9222,8402,14134,,,3930,11007,14048,1576,4273,,904,9252,7129,13490,,4560,,,14516,12306,7864,,,11139,,8899,1425,5308,9495,,697,,5321,614,,9177,,,,1016,,,11891,2376,6274,2235,13536,,3799,,2803,5979,6815,11869,,5808,,10191,6076,,15484,,12166,7943,6988,,1998,,,6780,1711,1877,12877,11282,,4209,,8560,1515,,,12001,,,11363,,,811,4817,,4456,13457,,12894,4440,4297,598
1548,11259,9223,8403,14135,,,3931,11031,14068,1601,4274,,905,9253,7130,13491,,4561,,,14517,12327,7865,,,11160,,8900,1426,5309,9518,,720,,5322,615,,9178,,,,1017,,,11892,2377,6275,2236,13537,,3800,,2804,5980,6816,11870,,5809,,10192,6077,,15506,,12188,7944,7008,,1999,,,6781,1712,1878,12896,11298,,4210,,8561,1516,,,12002,,,11364,,,831,4818,,4457,13458,,12895,4441,4298,617
1549,11260,9224,8421,14154,,,4405,11032,14069,1602,4275,,926,9254,7131,13492,,4562,,,14540,12328,7889,,,11161,,9397,1427,5310,9519,,721,,5323,616,,9179,,,,1018,,,12466,2378,6276,2257,13538,,3819,,2805,5999, ,11871,,5832,,10193,6078,,15507,,12189,7945,7009,,2000,,,6802,1730,1879,12897,11299,,4211,,8562,1517,,,12003,,,11384,,,832,4819,,4458,13459,, ,4442,4317,618
1550,11261,9225,8422,14155,,,4428,11505,14070,1626,4299,,927,9255,7132,13512,,4563,,,14541,12329,8363,,,11162,,9398,1449,5311,9520,,722,,5324,631,,9180,,,,1019,,,12467,2379,6277,2258,13559,,3820,,2806,6000,,11872,,5833,,10194,6079,,15508,,12213,7963,7010,,2472,,,6803,1731,1880,12898,11300,,4212,,8584,1916,,,12004,,,11385,,,833,4820,,4483,13460,,,4462,4318,619
1569,11262,9247,8423,14156,,,4429,11506,14071,1627,4300,,928,9256,7154,13513,,4585,,,14542,12330,8364,,,11163,,9399,1450,5312,9544,,723,,5347,632,,9181,,,,1037,,,12491,2399,6278,2259,13560,,3821,,2827,6001,,11893,,5834,,10195,6099,,15509,,12764,7964,7011,,2473,,,6804,1732,1902,12899,11301,,4230,,8585,1917,,,12005,,,11386,,,834,4841,,5032,13483,,,4463,4319,620
1570,11263,9248,8424,14157,,,4430,11507,14072,1628,4821,,929,9275,7155,13514,,4586,,,14543,12331,8387,,,11164,,9419,1451,5313,9545,,747,,5348,633,,9202,,,,1038,,,12492,2400,6279,2260,13561,,3822,,2831,6002,,11894,,5857,,10214,6100,,15532,, ,7965,7012,,2474,,,6805,1733,1903,12900,11302,,4231,,8586,1940,,,12006,,,11387,,,835,4842,,5057,13484,,,4464,4320,621
1571,11283,9249,8425,14158,,,4451,11529,14093,1629,4822,,930,9276,7156,13515,,4587,,,14565,12332,8388,,,11186,,9420,1475,5314,10093,,748,,5794,634,,9203,,,,1039,,, ,2401,6280,2261,13562,,3823,,2856,6003,,11895,,5858,,10215,6101,, ,,,7966,7013,,2497,,,6806,1734,1904,12901,11303,,4232,,8587,1941,,,12007,,,11388,,,836,4843,,5082,13485,,,4465,4321,622
1572,11284,9272,8426,14159,,,4452,11530,14094,1630,4823,,951,9277,7157,13516,,4588,,,14566,12903,8389,,,11187,,9421,1952,5315,10094,,749,,5795,635,,9204,,,,1040,,,,2402,6281,2733,13563,,3824,,3329,6004,,12469,,5882,,10216,6102,,,,,7967,7014,,2498,,,6827,1735,1905,12902,11304,,4233,,9056,1964,,,12026,,,11408,,,857,5292,, ,13982,,,4487,4322,1045
1573,11782,9774,8427,14181,,,4453,11531,14095,1631,4847,,952,9278,7602,13517,,4589,,,14567,12904,8390,,,11188,,9422,1953,5335,10119,,750,,5796,636,,9205,,,,1041,,,,2403,6299,2734,13564,,3825,,3330,6005,,12470,,6382,,10217,6103,,,,,7968,7032,,2499,,,6828,1736,1927,12922,11305,,4234,,9057,1965,,,12027,,,11409,,,858,5293,,,13983,,,4488,4323,1046
1574,11783,9799,8428,14182,,,4454,11532,14096,1650,4848,,953,9279,7603,13539,,4609,,,14568,12928,8412,,,11189,,9423,1954,5336,10144,,769,,5797,637,,9206,,,,1042,,,,2404,6300,2758,13584,,3844,,3331,6023,,12471,,6458,,10218,6104,,,,,7969,7033,,2500,,,6829,1756,1928,12923,11306,,4235,,9058,1966,,,12028,,,11410,,,859,5316,,,13984,,,4939,4324,1068
1575,11808,9800,8445,14183,,,4455,11533,14097,1651,4849,,1476,9280,7604,13540,,4610,,,14589,12929,8413,,,11212,,9424,1955,5337,10719,,770,,5798,638,,9229,,,,1043,,,,2405,6301,2759,13585,,3845,,3352,6024,,12493,,6483,,10219,6124,,,,,7970,7034,,2501,,,6830,1757,1929,12924,11324,,4236,,9059,1988,,,12029,,,11411,,,860,5317,,,14007,,,4940,4342,1069
1594,11809,9824,8446,14184,,,4476,11552,14118,1652,4873,,1477,9281,7605,14039,,4611,,,14590,12955,8414,,,11213,,9425,1976,5338, ,,773,,5799,639,,9230,,,,1044,,,,2423,6302,2760,13586,,3846,,3353,6025,,12494,, ,,10220,6125,,,,,7988,7035,,2522,,,6831,1758,2426,12925,11325,,4237,,9060,1989,,,12030,,,11412,,,884,5318,,,14008,,,4962,4343,1070
1595,11810,9825,8447,14730,,,4477,11553,14119,1653,4874,,1501,9300,7626,14040,,4612,,,14591, ,8415,,,11214,,9445,1977,5339,,,774,,5800,640,,9231,,,,1062,,,,2424,6303,2782,13587,,3847,,3354,6026,,12495,,,,10239,6126,,,,,7989,7036,,2523,,,6855,1759,2451,12926,11326,,4238,,9061,1990,,,12031,,,11413,,,1330,5319,,,14009,,,4963,4344,1071
1596,11832,9849,8448,14731,,,4478,11554,14120,1654,5448,,1526,9301,7627,14041,,4613,,,14592,,8416,,,11238,,9446,1978,5362,,,794,,5819,641,,9728,,,,1063,,,,2425,6304,2783,13588,,3848,,3355,6027,,12496,,,,10240,6127,,,,,7990,7037,,2524,,,6856,1760,2452,12927,11350,,4255,,9081,1991,,,12051,,,11433,,,1331,5320,,,14010,,,4964,4345,1072
1597,11833,9873,8449,14732,,,4479,11555,14121,1655,5473,,1551,9302,7628,14042,,4614,,,14593,,8437,,,11239,,9447,1979,5363,,,795,,5820,642,,9729,,,,1064,,,,2427,6305,2784,13589,,3849,,3356,6028,,13119,,,,10241,6128,,,,,7991,7038,,2525,,,7379,1761,2475,12947,11724,,4256,,9082,1992,,,12052,,,11434,,,1356,5340,,,14032,,,4965,4346,1091
1598,11834,10399,8450,14733,,,4480,11556,14144,1656, ,,1552,9303,7629,14064,,4615,,,14615,,8438,,,11713,,9448,1980,5364,,,796,,5821,656,,9751,,,,1065,,,,2428,6306,2785,13609,,3850,,3357,6029,, ,,,,10242,6149,,,,,7992,7039,,2526,,,7380,1781,2476,12948,11725,,4257,,9083,2011,,,12053,,,11435,,,1360,5341,,,14033,,,4966,4347,1092
1599,11835,10424,8451,14734,,,4481,11557,14145,1674,,,11477,9304,7630,14065,,4634,,,14616,,8439,,,11734,,9449,2001,5908,,,797,,5822,657,,9752,,,,1066,,,,2429,6325,2807,13610,,3870,,3376,6048,,,,,,10243,6150,,,,,7993,7040,,2547,,,7403,1782,2477,12949,11726,,4258,,9084,2012,,,12054,,,11436,,,1380,5342,,,14034,,,4986,4348,1093
1600,11836,10425,8452,14755,,,4482,11558,14146,1675,,,11478,9305,7631,14066,,4635,,,14617,,8440,,,11735,,9450,2002,5909,,,798,,5823,658,,9753,,,,1067,,,,2430,6326,2808,13611,,3871,,3377,6049,,,,,,10244,6151,,,,,7994,7058,,2548,,,7404,1783,2478,12950,11748,,4259,,9085,2013,,,12055,,,11437,,,1381,5343,,,14035,,,4987,4349,1094
1619,11858,10449,8470,14756,,,4501,11577,14643,1676,,,11479,9306,7651,14067,,4636,,,14618,,8441,,,11736,,9470,2003,5910,,,799,,5824,659,,9754,,,,1088,,,,2431,6327,2809,13612,,3872,,3378,6050,,,,,,10245,6152,,,,,7995,7059,,2549,,,7405,1784,2502,12973,11749,,4260,,9086,2014,,,12077,,,11459,,,1382,5344,,,14057,,,4988,4368,1095
1620,11859,10450,8471,14757,,,4502,11578,14644,1677,,,11502,9324,7652,14088,,4637,,,14640,,8442,,,11737,,9471,2004,5911,,,819,,5825,660,,9776,,,,1089,,,,2449,6328,2810,13613,,3873,,3379,6527,,,,,,10266,6174,,,,,8013,7060,,2550,,,7427,1785,2503,12974,11750,,4261,,9087,2015,,,12078,,,11460,,,1383,5345,,,14058,,,4989,4369,1096
1621,11860,10474,8472,14758,,,4503,11579,14645,1678,,,11503,9325,7653,14089,,4638,,,14641,,8443,,,11738,,9472,2025,5912,,,820,,5826,661,,9777,,,,1090,,,,2450,6329,2811,13614,,3874,,3380,6528,,,,,,10267,6175,,,,,8014,7061,,2551,,,7428,1786,2504,12975,11751,,4262,,9106,2016,,,12079,,,11461,,,1384,5346,,,14059,,,4990,4370,1097
1622,11861,11049,8473,14759,,,4504,11580,14646,1679,,,11504,9326,7654,14090,,4639,,,14642,,8462,,,11739,,9473,2026,5913,,,821,,5843,662,,9778,,,,1514,,,,2453,6330,2832,13633,,3875,,3381,6529,,,,,,10268,6176,,,,,8015,7062,,2572,,,7429,1807,2505,13423,11755,,4263,,9107,2017,,,12577,,,11462,,,1385,5365,,,14060,,,4991,4371,1098
1623,11862,11074,8474,14760,,,4505,11581,14647,1680,,,11527,9327,7655,14091,,4640,,,15141,,8463,,,11758,,9474,2027,5933,,,822,,5844,663,,9779,,,,1518,,,,2454,6350,2833,13634,,3895,,3382,6530,,,,,,10269,6200,,,,,8016,7063,,2573,,,7430,1808,2527,13447,11756,,4281,,9108,2018,,,12578,,,11485,,,1386,5366,,,14082,,,4992,4844,1114
1624,11883,11075,8475,14781,,,4506,11582,14668,1698,,,11528,9328,7656,14092,,5161,,,15142,,8464,,,11759,,9475,2028,5934,,,823,,5845,664,,9780,,,,1539,,,,2455,6351,2834,13635,,3896,,3401,6531,,,,,,10270,6201,,,,,8017,7064,,2574,,,7431,2281,2528,13448,11757,,4282,,9109,2019,,,12579,,,11486,,,1405,5367,,,14083,,,5007,4845,1115
1625,11884, ,8495,14782,,,4527,11583,14669,1699,,,12076,9329,7676,14113,,5162,,,15165,,8465,,,11760,,9496,2029,5935,,,824,,5846,665,,9801,,,,1540,,,,2456,6352,2835,13636,,3897,,3402,6551,,,,,,10292,6676,,,,,8018,7083,,2575,,,7453,2282,2529,13449,11772,,4283,,9110,2020,,,12580,,,11487,,,1406,5368,,,14084,,,5008,4846,1116
1645,11885,,8496,14783,,,4528,11602,14670,1700,,,12101,9330,7677,14114,,5163,,,15166,,8466,,,11761,,9497,2049,5936,,,844,,5847,666,,9802,,,,1541,,,,2479,6826,2836,13637,,3898,,3403,6552,,,,,,10293,6677,,,,,8019,7084,,2576,,,7454,2283,2530,13450,11773,,4284,,9111,2037,,,12602,,,11888,,,1407,5369,,,14085,,,5009,4867,1117
1646,11886,,8497,14784,,,4529,11603,14671,1701,,,12102,9331,7678,14115,,5185,,,15167,,8467,,,11762,,9498,2050,5937,,,845,,5848,667,,9803,,,,1542,,,,2480,6849,2857,13638,,3899,,3404,6553,,,,,,10294,6678,,,,,8020,7085,,2600,,,7455,2284,2552,13451,11774,,4285,,9112,2038,,,12603,,,11889,,,1408,5370,,,14110,,,5010,4868,1118
1647,11887,,8498,14785,,,4530,11604,14672,1702,,,12103,9332,7679,14116,,5186,,,15168,,8488,,,11763,,9499,2051,5938,,,846,,5849,685,,9804,,,,1543,,,,2481,6850,2858,13639,,3900,,3405,6554,,,,,,10317,6679,,,,,8021,7086,,3098,,,7456,2285,2553,13472,11775,,4286,,9113,2039,,,12604,,,11890,,,1409,5371,,,14608,,,5011,4869,1119
1648,12408,,8499,14808,,,4531,11605,14673,1703,,,12104,9349,7680,14117,,5187,,,15189,,8489,,,11764,,9500,2052,5939,,,847,,5850,686,,9805,,,,1564,,,,3001,6851,2859,13658,,3920,,3406,6555,,,,,,10318,6701,,,,,8038,7087,,3099,,,7480,2286,2554,13473,11776,,4287,,9132,2040,,,12605,,,11908,,,1410,5372,,,14609,,,5012,4870,1120
1649,12433,,8500,14809,,,4552,11606,14693,1704,,,12105,9350,7681,14137,,5188,,,15190,,8490,,,11784,,9521,2074,5940,,,848,,5851,687,,9806,,,,1565,,,,3002,6852,2860,13659,,3921,,3407,6556,,,,,,10715,6702,,,,,8039,7108,,3122,,,7481,2306,3076,13474,11777,,4288,,9133,2041,,,12627,,,11909,,,1411,5390,,,14633,,,5013,4871,1121
1670,12434,,8950,15355,,,4553,11607,14694,1723,,,12126,9351,7682,14138,,5189,,,15191,,8491,,,11785,,9522,2075,5960,,,849,,5868,688,,9828,,,,1566,,,,3003,6853,2861,13660,,3922,,3426,6576,,,,,,10716,6703,,,,,8040,7109,,3123,,,8056,2307,3077,13475,11778,,4306,,9134,2042,,,12628,,,11910,,,1431,5391,,,14634,,,5014,4872,1122
1671,12435,,8951,15356,,,4554,11608,14695,1724,,,12127,9352,7701,14139,,5210,,,15192,,8515,,,11786,,9523,2100,5961,,,870,,5869,689,,9829,,,,1567,,,,3004,6854,2882,13661,,3923,,3427,6577,,,,,,10717,6704,,,,,8041,7110,,3124,,,8080,2308,3101,13476,11779,,4307,,9135,2043,,,12629,,,11911,,,1432,5392,,,14635,,,5015,4892,1123
1672,12458,,8974,15357,,,4555,11627,14696,1725,,,12128,9353,7702,14140,,5211,,,15193,,8989,,,11787,,9524,2577,5962,,,871,,5870,690,,9830,,,,1568,,,,3025,6874,2883,13662,,3924,,3428,6578,,,,,,10718,6723,,,,,8042,7507,,3125,,,8081,2309,3102,13477,11780,,4308,,9136,2044,,,12630,,,11912,,,1433,5393,,,14658,,,5016,4893,1140
