,grain,FIP
0,1,0.0009273576270792703
1,2,0.0006210499341172466
2,3,0.00043820657765471
3,4,0.000340535698714711
4,5,0.0007847906505835889
5,6,0.0008213558014787299
6,7,0.0008460601733762505
7,8,0.0007592120695745451
8,9,7.246041646493834e-05
9,10,0.0004494124228833117
10,11,0.0010075645728280219
11,12,0.0007894394584009235
12,13,0.0010533768106209766
13,14,0.0005132226710648484
14,15,0.00037974819680580127
15,16,0.0006726313603588692
16,17,0.0004693355892539833
17,18,0.0007802109974533194
18,19,0.0005339449039092075
19,20,0.0005048637080197705
20,21,0.000743544810568752
21,22,0.00022569660026004794
22,23,0.000580073452724447
23,24,0.0007338513930693123
24,25,0.00032990130264679566
25,26,0.0008422006840612437
26,27,0.000860010434309243
27,28,0.0007133440278922408
28,29,0.001238132154469749
29,30,0.0011908954602355192
30,31,0.0005538879231796208
31,32,0.00039744129379015123
32,33,0.0005483704112533038
33,34,0.00016942348627575196
34,35,0.0008433244025885118
35,36,0.0005594247648502443
36,37,0.0005332310731129399
37,38,0.0006684284283146108
38,39,0.0003290149975139978
39,40,0.0007111423910256937
40,41,0.00031764331382334865
41,42,0.0004695689885764855
42,43,0.00033548329399937305
43,44,0.000972468287616311
44,45,0.0006741320501183789
45,46,0.0011868798286917026
46,47,0.0009375103684798832
47,48,0.0002841936913654518
48,49,0.0007323937436628693
49,50,0
50,51,0.0006251631472576801
51,52,0.0008872336878051206
52,53,0.0007774098504294664
53,54,0.0006343347091574508
54,55,0.0008120771545490607
55,56,0.0004838025802034718
56,57,0.0005205778319146469
57,58,0.0007542022430501678
58,59,0.0008033941550594008
59,60,0.0006964658886429906
60,61,0.00034606355683719617
61,62,0
62,63,0.00040206021523739674
63,64,0.0005302433536272889
64,65,0.00044038837225398024
65,66,0.00048716048016630525
66,67,0.0007321020117477065
67,68,0.000781677141296192
68,69,0.0006350614954948654
69,70,0.00041737425753343455
70,71,0.0007596022202160476
71,72,0.0006313275110653236
72,73,0.0006961053325039538
73,74,0.0010570449453228986
74,75,0.0005646425846399314
75,76,0.00060238892906317
76,77,0.0005125027098421892
77,78,0.00058126846679867
78,79,0.0009340961845675911
79,80,0.00015531377589378365
80,81,0.0005065048229488484
81,82,0.0005965968506600291
82,83,0.0002067558302782547
83,84,0.0007726483664507882
84,85,0.0002694234285492077
85,86,0.0006262136913423227
86,87,0.000662099945918853
87,88,4.591002312775122e-05
88,89,0.00046284833536316196
89,90,0.00044676458312349843
90,91,0.0002949806293377483
91,92,0.00040754225161331487
92,93,0.00046134308672685933
93,94,0.0005338457905282662
94,95,0.0006528264347026549
95,96,0.0009162392498946122
