,grain,FIP
0,1,6.667334717733853e-06
1,2,1.53572936570097e-07
2,3,2.5661400767670457e-07
3,4,1.577968376246992e-07
4,5,1.7193860864547349e-07
5,6,5.354073105416483e-07
6,7,6.132099536823571e-08
7,8,6.24277965278471e-08
8,9,2.3708541911059476e-08
9,10,1.0413039482564962e-06
10,11,6.977575271862413e-06
11,12,1.7407544353088128e-07
12,13,5.326097335960451e-06
13,14,1.1358868774459187e-07
14,15,5.247405110133728e-07
15,16,8.491302084493117e-08
16,17,1.3828829087384598e-06
17,18,2.2905701059200262e-08
18,19,1.7699677663851804e-10
19,20,2.578267669121017e-07
20,21,2.4855040497638194e-07
21,22,1.2659885807547785e-06
22,23,8.531130381516941e-10
23,24,7.468016514974942e-08
24,25,4.149259991925098e-06
25,26,4.825866577089809e-06
26,27,1.1952025965304328e-07
27,28,7.946221283937488e-07
28,29,3.8852218936844915e-07
29,30,4.461776306215469e-07
30,31,1.0503802310279623e-07
31,32,7.721184088116486e-08
32,33,1.1412402384209621e-11
33,34,2.475371460608488e-07
34,35,9.00220222118802e-09
35,36,8.786428894457595e-07
36,37,2.6957891790303118e-08
37,38,1.7162416025878402e-07
38,39,1.957202131661198e-06
39,40,7.195202655515873e-06
40,41,5.708023972749012e-07
41,42,6.047363857674153e-06
42,43,7.133136224591566e-08
43,44,2.5253550943608255e-07
44,45,4.642066140612977e-06
45,46,1.9004552087951359e-06
46,47,1.2287773182992179e-06
47,48,1.1518715191029878e-06
48,49,5.0164237846152865e-08
49,50,5.749288602720254e-09
50,51,4.3170790650194375e-07
51,52,1.7882930775141182e-06
52,53,9.295119802854043e-07
53,54,4.6400641423683135e-08
54,55,2.634368335897133e-06
55,56,1.1170061837624854e-06
56,57,4.480477321743782e-10
57,58,7.539886174820866e-08
58,59,3.80172894360875e-08
59,60,3.844181119174567e-06
60,61,1.6230458530864077e-06
61,62,1.986741976735865e-10
62,63,2.9110431427693702e-08
63,64,1.070603114961956e-08
64,65,5.572737214987759e-08
65,66,5.4955298653332335e-08
66,67,6.687720786680661e-06
67,68,3.7836652217804704e-06
68,69,1.8406646715368549e-06
69,70,1.0174960081081804e-06
70,71,3.7001419581506157e-07
71,72,9.427904602809641e-07
72,73,1.436635191357253e-06
73,74,8.569665341825893e-08
74,75,2.2747930297236357e-06
75,76,8.774890468325955e-06
76,77,7.071782960899898e-07
77,78,1.3770646085731068e-06
78,79,3.917965487696718e-06
79,80,1.9976403612271317e-07
80,81,8.158145669808375e-06
81,82,4.264178525103228e-06
82,83,7.054782760719731e-06
83,84,5.477435546058815e-07
84,85,4.1649160810658507e-07
85,86,1.5759590098670218e-06
86,87,7.987322829408879e-07
87,88,1.4319713549350232e-06
88,89,7.910050771934724e-07
89,90,1.8423205050612734e-06
90,91,2.3423398394598884e-07
91,92,8.882704147939537e-06
92,93,2.588230117415445e-08
93,94,1.0219415739846085e-06
94,95,4.839512989232353e-10
95,96,5.128119572087462e-07
96,97,6.504480173209836e-07
97,98,4.014988896453434e-06
98,99,2.3935762804982784e-07
99,100,1.0075703506520213e-06
100,101,4.1464498079359474e-06
101,102,8.016003308475506e-10
102,103,5.495105603833612e-07
103,104,1.8382046540384102e-06
104,105,6.61235358533796e-07
