105
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.68497574,0.14272653,0.37798044,-0.17931707,-0.90242606,0.10297261,3.1776793,1.5454456,4.2592416,67.88652,46.500618,9.6892071,30.822222,92.777779,101.48889,37.903244,4.1558084,0.86327457,5.0417395,132,15,0.00061071943,1,1,1,29160,28512,29160
2,0.81575406,0.53522247,0.55982101,0.67266476,-0.44628516,0.18695495,4.232605,1.1382347,5.9067903,15.826872,12.910834,8.4708977,116.57143,82.928574,95.785713,21.766991,1.1414975,1.1387161,6.1533117,25,8,0.40385139,1,0,0,6048,5400,6048
3,0.81591183,0.69720876,-0.37197566,0.76985842,-0.0060899314,0.51857024,2.4211085,2.2036929,5.3828301,24.613285,20.08227,17.160599,134.33333,128.375,39.916668,38.653999,5.1742287,2.0511532,1.1324428,140,12,0.51411945,1,1,1,31104,30240,31104
4,0.20909208,0.14539297,-0.14434333,-0.61969835,0.66531378,0.39050817,3.1597743,2.1685629,0.056348078,69.986031,14.633526,10.175477,120.42857,106.07143,102.57143,32.341217,0.30192626,1.379351,3.9012086,82,14,0.012406418,1,1,1,18144,17712,18144
5,0.95215988,0.58851248,-0.087686643,0.27442214,0.94639635,0.14607354,0.57896715,1.2543844,4.6724792,17.842972,16.989361,10.500812,104.20755,9.5660381,57.452831,27.962566,3.6040096,0.58446556,6.1270456,53,10,0.46651888,1,1,1,11448,11448,11448
6,0.77317572,0.57961953,-0.13329163,0.44538534,0.88133138,0.084381551,3.1434367,1.5859834,6.1571264,28.257166,21.847754,16.378405,59.591717,11.591716,84.5858,40.413368,3.5278342,0.96704996,6.0878482,160,15,0.47558072,1,1,1,36504,34560,36504
7,0.86807585,0.64417696,-0.36548564,0.49632579,0.50371414,0.60527104,3.9896262,0.96151787,1.0093212,19.333944,16.783331,12.454482,104.73135,15.626865,20.910448,30.235003,4.6530414,1.3282636,0.24199112,67,7,0.45664439,1,1,1,14472,14472,14472
8,0.74745864,0.62996221,-0.74279571,0.26372835,-0.58899343,0.17829353,1.080178,1.6675265,3.8645124,16.319027,12.197797,10.28037,45.727272,92.454544,47.18182,23.633883,2.2331049,2.5163815,0.98591691,32,7,0.39762449,1,0,0,7128,6912,7128
9,0.91393125,0.63018036,-0.28266937,-0.14583741,-0.94049537,0.11957419,4.1967664,1.0618148,5.9590511,20.729706,18.945526,13.063453,116.66292,91.112358,116.79775,32.472157,2.1048765,1.6328667,0.20071095,83,11,0.57277846,1,0,0,19224,17928,19224
10,0.2759648,0.21261612,0.14840415,-0.88729501,-0.4111295,0.14716111,3.3129439,1.5727637,4.734817,63.562412,17.540987,13.514393,76.161293,136.27742,121.14194,39.376671,2.9635794,2.237797,5.7737308,148,15,0.041998066,1,1,1,33480,31968,33480
11,0.4843803,0.29337958,-0.069903105,-0.36293527,-0.42652568,0.82551038,3.1419699,1.9712409,6.2623363,40.17252,19.458778,11.785797,14.727273,96.75,102.75,32.730907,1.8574249,0.75716949,5.3795671,85,13,0.02898817,1,1,1,19008,18360,19008
