,grain,FIP
0,1,5.850680284023479e-06
1,2,2.8590674864667123e-07
2,3,4.9973196461161866e-06
3,4,5.473076231246535e-06
4,5,1.556509758390887e-07
5,6,5.021374413464156e-07
6,7,4.069952164731234e-06
7,8,8.272665485891813e-06
8,9,3.047800427683961e-07
9,10,7.916134620282045e-07
10,11,1.3808100820246317e-08
11,12,6.69798657068134e-06
12,13,2.6074263668349775e-07
13,14,1.532299437181984e-07
14,15,1.554361791884434e-06
15,16,5.952042363711269e-08
16,17,2.158372500081338e-07
17,18,7.867534627481227e-06
18,19,7.320664024668584e-08
19,20,6.396894271415389e-07
20,21,7.307178757797851e-06
21,22,1.034466835609785e-08
22,23,2.1617429759782453e-06
23,24,7.71322403381483e-06
24,25,2.338983732074231e-07
25,26,8.802015837911152e-07
26,27,9.55894288822095e-06
27,28,1.0198557232109641e-08
28,29,5.960718020336164e-08
29,30,1.3269769466710512e-06
30,31,4.3955939731042316e-07
31,32,7.95226171291589e-06
32,33,1.1225176931378236e-07
33,34,3.4997061507627496e-06
34,35,3.594426038555585e-06
35,36,3.4739814696672807e-07
36,37,3.267335152982339e-08
37,38,7.65805950878463e-06
38,39,1.8652033537674493e-06
39,40,2.8690392097032027e-06
40,41,3.956700665505938e-07
41,42,6.998079750799914e-07
42,43,2.2957001890788766e-06
43,44,4.4545968553291626e-08
44,45,4.564357390672599e-07
45,46,1.4393416179341658e-06
46,47,5.599481147052292e-06
47,48,1.9316678898646846e-06
48,49,7.955272518122981e-06
49,50,1.4526596308686392e-06
50,51,6.06453070528863e-07
51,52,1.8520070250426701e-06
52,53,7.0916896975467754e-06
53,54,1.0886160838051843e-06
54,55,1.1387379852454871e-06
55,56,3.03087818498285e-11
56,57,6.823493797272218e-08
57,58,8.328766546502172e-06
58,59,1.2982871244848132e-07
59,60,4.349065221369097e-06
60,61,9.291309111099028e-06
61,62,2.721706695988146e-07
62,63,1.919597769127376e-06
63,64,5.177004413800558e-08
64,65,2.1769719698404332e-07
65,66,1.0973377244675481e-06
66,67,5.55226726882641e-06
67,68,6.812462474541275e-09
68,69,4.411662672033627e-07
69,70,8.98671637875014e-09
70,71,1.9920879689342264e-06
71,72,3.6557837487451784e-08
72,73,3.489232453657849e-07
73,74,8.876647000683094e-08
74,75,1.498816388925737e-06
75,76,2.4350699613519153e-08
76,77,6.9130126209161e-08
77,78,7.651814298512707e-06
78,79,1.2733780576404092e-09
79,80,5.510695450661575e-07
80,81,7.596620732256306e-06
81,82,3.583108585770821e-08
82,83,2.457476723190985e-06
83,84,9.612628147452048e-09
84,85,6.532471884939862e-06
85,86,3.9225841921170517e-07
86,87,6.3957787901986014e-06
87,88,4.5268249770826824e-08
88,89,1.6484126458994182e-07
89,90,1.7375213780587316e-07
90,91,1.7149080926145764e-08
91,92,7.314184445792465e-06
92,93,6.367421253097116e-08
93,94,2.487974347814928e-06
94,95,6.277092541590342e-07
95,96,4.1259887230144265e-08
96,97,7.444277665324773e-06
97,98,1.1370046846153132e-07
98,99,2.856041265030424e-10
99,100,1.1713009207958229e-06
100,101,9.38576263762064e-08
101,102,4.069858188835183e-06
102,103,7.992018363812921e-07
103,104,7.966683738249815e-06
104,105,1.021658368198974e-05
