105
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes2,Volumes_2
1,0.67344475,0.54286975,-0.81038338,-0.55821347,-0.12739792,0.12428311,1.4959686,1.7758213,4.1396875,19.52659,13.15008,10.600395,7.1860466,40.534885,122.72093,24.350492,1.400961,2.7837281,0.19458608,35,11,0.35874304,1,1,1,9288,7560,9288
2,0.84863317,0.77499253,-0.32291815,-0.37324849,0.8411141,0.22121592,2.4031556,2.115443,6.0535326,30.865303,26.193317,23.920378,117,50.147827,85.417389,51.390602,5.8271375,1.0323312,4.1119995,329,24,0.65883315,1,1,1,74520,71064,74520
3,0.23813623,0.18384445,-0.12547089,-0.020495092,-0.20608215,0.97024083,0.9650647,1.5507412,4.7377815,98.606636,23.481813,18.128281,36.950859,84.095825,89.638817,54.573753,0.37120813,0.2549575,0.047377232,394,30,0.031248251,1,1,1,87912,85104,87912
4,0.69681579,0.45136589,0.60036469,-0.097924255,-0.34665838,0.71400356,2.9153755,2.3684125,4.3676867,17.710503,12.340958,7.9939165,118.86207,106.03448,34.862068,22.87096,2.9339335,2.6621578,2.9393241,29,5,0.45932341,1,0,0,6264,6264,6264
5,0.91473794,0.65141463,-0.01372684,-0.24199729,-0.97017324,0.0035603717,4.3883052,0.62665558,5.9900594,15.745937,14.403406,10.257134,10.166667,126.33334,142.33333,23.385086,3.0812604,0.48964944,0.052992553,31,6,0.32362279,1,1,1,7776,6696,7776
6,0.55834186,0.31836402,-0.7775057,0.27622941,-0.03379862,0.56395024,3.1342709,1.6710312,6.2286558,72.937416,40.72401,23.220648,108.444,30.444,29.544001,58.688152,6.001678,1.9408178,0.4012281,490,26,0.007299602,1,1,1,108000,105840,108000
7,0.77460766,0.67521524,-0.32665122,-0.60671759,-0.72399008,0.032110646,5.05196,0.65329343,5.917161,36.56155,28.320856,24.686916,48.337749,31.728477,32.086094,56.748318,2.6033828,1.5203894,0.44956324,443,21,0.63727587,1,1,1,97848,95688,97848
8,0.84763235,0.56796592,-0.56242818,-0.22631344,-0.63206887,0.48264444,4.8480215,0.62020981,4.2319226,27.552448,23.354345,15.64885,34.627117,35.745762,60.18644,41.479527,1.2463577,2.4509935,0.47682098,173,14,0.61184335,1,0,0,38232,37368,38232
9,0.83087194,0.76758242,-0.093209475,-0.94194221,0.067693725,0.31539568,4.0936146,0.92318642,5.7435431,21.544144,17.900423,16.536905,90.535713,79.714287,15,34.895077,1.2607392,2.484688,4.5995989,103,11,0.60909027,1,1,1,24192,22248,24192
10,0.64192998,0.52674651,-0.56242818,-0.22631344,-0.63206887,0.48264444,2.8395593,2.0834212,5.2644286,18.713451,12.012725,9.8572454,58.166668,105.83334,129.66667,24.580227,4.8846116,1.5177168,2.3768702,36,8,0.41265097,1,0,0,7776,7776,7776
11,0.93428695,0.73066622,0.89755493,0.11699776,0.19281614,0.37885171,4.6807919,0.73584062,6.1448684,20.769058,19.404259,15.175249,120.05882,74.235291,12.823529,33.96719,2.8004324,2.2634566,2.5411909,95,10,0.47051975,1,1,1,22032,20520,22032
12,0.68081278,0.60698384,0.27175817,-0.45946842,0.84500247,0.031734388,1.8628801,2.2363777,5.2586174,16.160305,11.002142,9.8090439,68.35714,107.57143,31.928572,22.053432,4.8328362,1.4189074,4.0262265,26,8,0.38890925,1,0,0,6048,5616,6048
13,0.19407633,0.12164374,0.55786383,0.053620394,0.81831753,0.1275508,1.2798052,1.5749837,4.7348437,82.787941,16.067179,10.070635,57.897198,50.271027,41.242992,34.66774,1.8212446,1.1898215,1.6295986,101,10,0.011855686,1,1,1,23112,21816,23112
14,0.5797652,0.36959058,0.36082554,0.11250551,0.66252738,0.64668763,4.5160127,0.49625495,5.9370341,21.476742,12.451467,7.9376011,118.41177,44.823528,42.35294,23.633883,5.5007906,0.96616745,2.7386031,32,8,0.38444072,1,0,0,7344,6912,7344
15,0.85417694,0.57984209,-0.4692241,-0.84641099,0.0044220239,0.25178871,3.966136,1.3040298,5.8986897,15.968873,13.640243,9.2594252,43.875,105.5625,19.875,23.385086,5.571362,2.6645441,0.073918186,31,8,0.36658409,1,0,0,6912,6696,6912
16,0.64985669,0.49106842,-0.70918059,-0.57257009,-0.39641827,0.10990388,1.3012358,2.0018406,4.1231322,16.93158,11.003099,8.3145638,94.5,41.25,94.75,21.472807,3.0639923,0.33863378,5.0769873,24,6,0.32555309,1,0,0,5184,5184,5184
17,0.81057531,0.60752869,0.29011276,0.43318108,-0.37087229,0.76853269,5.7741861,0.20661311,4.5120835,30.90354,25.049646,18.774788,122.65251,121.03089,15.996139,47.144348,4.5718794,1.0968766,2.6105225,254,14,0.65523946,1,1,1,55944,54864,55944
18,0.85508102,0.65727335,0.72899586,0.50596178,0.1890441,0.42051166,1.0403743,1.2971146,6.1820235,20.812664,17.796515,13.679609,20.277109,53.674698,107.60241,31.253284,3.3258305,2.1832349,2.1123834,74,13,0.43006536,1,1,1,17928,15984,17928
